,CLA FP Equity_DX_SI_QTY,CLA FP Equity_DX_SHORT_INTEREST_VALUE,CLA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CLA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CLA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CLA FP Equity_DX_SI_MV,CLA FP Equity_DX_DSS,CLA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CLA FP Equity_DX_SUPPLY_SI_QTY,CLA FP Equity_DX_BROKER_SI_QTY,CLA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CLA FP Equity_DX_BROKER_SI_MV_NEW_x,CLA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CLA FP Equity_DX_SUPPLY_SI_QTY_INC_x,CLA FP Equity_DX_BROKER_SI_MV_INC_x,CLA FP Equity_DX_SUPPLY_SI_MV_NEW,CLA FP Equity_DX_BROKER_SI_QTY_ADD,CLA FP Equity_DX_BROKER_SI_QTY_NEW,CLA FP Equity_DX_SUPPLY_SI_MV_DEC,CLA FP Equity_DX_BROKER_SI_QTY_INC,CLA FP Equity_DX_SUPPLY_SI_QTY_DEC,CLA FP Equity_DX_BROKER_SI_MV_NEW_y,CLA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CLA FP Equity_DX_BROKER_SI_MV_INC_y,CLA FP Equity_DX_SUPPLY_SI_QTY_INC_y,CLA FP Equity_DX_BROKER_SI_MV_ADD,CLA FP Equity_DX_SUPPLY_SI_QTY_ADD,CLA FP Equity_DX_BROKER_SI_QTY_DEC,CLA FP Equity_DX_SUPPLY_SI_MV,CLA FP Equity_DX_BROKER_SI_MV_DEC,CLA FP Equity_DX_SUPPLY_SI_MV_RMV,CLA FP Equity_DX_BROKER_SI_MV_RMV,CLA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CLA FP Equity_DX_UTILIZATION_QUANTITY,CLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CLA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CLA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CLA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CLA FP Equity_DX_ACTIVE_UTILIZATION_MV,CLA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CLA FP Equity_DX_BROKER_SI_CON_RATIO,CLA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CLA FP Equity_DX_DEMAND_SUPPLY_RATIO
2011-04-26,74976.0,213681.6,0.6,1.18,0.41,0.21,0.0,127380.75,31584.0,44695.0,90014.4,,,,0.0,,,,,24.0,,,,0.0,,,,,0.09,,,,100.0,40.53,0.0,0.0,,0.0,100.0,21.86,0.2593,38.3,0.9622
2011-04-27,73624.0,212037.12,0.59,1.18,0.41,0.21,0.0,127984.32,30400.0,44439.0,87552.0,,,,,,,,0.0,,1184.0,,,,,,,256.0,0.09,0.0,,,100.0,39.01,0.0,0.0,,0.0,100.0,22.28,0.2581,37.8,0.9448
2011-04-28,72298.0,204603.34,0.58,1.18,0.4,0.21,0.0,122459.76,30082.0,43272.0,85132.06,,,,,,,,0.0,,318.0,,,,,,,1167.0,0.09,0.0,,,100.0,38.6,0.0,0.0,,0.0,100.0,22.76,0.2668,38.69,0.9278
2011-04-29,71986.0,205160.1,0.57,1.28,0.4,0.2,0.0,122846.4,29794.0,43104.0,84912.9,,,,,,,,0.0,,288.0,,,,,,,168.0,0.08,0.0,,,100.0,38.23,0.0,0.0,,0.0,100.0,22.82,0.2672,38.55,0.9238
2011-05-02,71958.0,202201.98,0.54,1.32,0.4,0.2,0.0,121082.9,29766.0,43090.0,83642.46,,,,,,,,0.0,,28.0,,,,,,,14.0,0.08,0.0,,,100.0,38.2,0.0,0.0,,0.0,100.0,22.98,0.2673,38.57,0.9234
2011-05-03,71126.0,199864.06,0.54,1.32,0.39,0.2,0.0,121007.03,28934.0,43063.0,81304.54,,,,,,,,0.0,,832.0,,,,,,,27.0,0.08,0.0,,,100.0,37.13,0.0,0.0,,0.0,100.0,23.25,0.2644,37.72,0.9128
2011-05-04,70380.0,197064.0,0.53,1.32,0.39,0.2,0.0,119532.0,28188.0,42690.0,78926.4,,,,,,,,0.0,,746.0,,,,,,,373.0,0.08,0.0,,,100.0,36.17,0.0,0.0,,0.0,100.0,23.34,0.2672,37.95,0.9032
2011-05-05,69738.0,191082.12,0.53,1.39,0.39,0.2,0.0,116091.06,27546.0,42369.0,75476.04,,,,,,,,0.0,,642.0,,,,,,,321.0,0.08,0.0,,,100.0,35.35,0.0,0.0,,0.0,100.0,23.86,0.2691,38.01,0.8949
2011-05-06,79384.0,222275.2,0.6,1.63,0.44,0.22,0.0,132137.6,32192.0,47192.0,90137.6,,,5000.0,0.01,,,,0.0,5000.0,354.0,,,0.01,5000.0,,,177.0,0.09,0.0,,,100.0,35.7,0.0,0.0,,0.0,100.0,26.85,0.2835,39.78,0.8804
2011-05-09,79384.0,219099.84,0.6,1.63,0.44,0.22,0.0,130249.92,32192.0,47192.0,88849.92,,,,,,,,,,,,,,,,,,0.09,,,,100.0,35.7,0.0,0.0,,0.0,100.0,27.1,0.2832,39.7,0.8804
2011-05-10,79384.0,221481.36,0.6,1.62,0.44,0.22,0.0,131665.68,32192.0,47192.0,89815.68,,,,,,,,,,,,,,,,,,0.09,,,,100.0,41.31,0.0,0.0,,0.0,100.0,26.53,0.2821,39.67,1.0187
2011-05-11,79384.0,223862.88,0.6,1.64,0.44,0.22,0.0,133081.44,32192.0,47192.0,90781.44,,,,,,,,,,,,,,,,,,0.09,,,,100.0,35.7,0.0,0.0,,0.0,100.0,26.99,0.2823,39.5,0.8804
2011-05-12,79384.0,219893.68,0.6,1.65,0.44,0.22,0.0,130721.84,32192.0,47192.0,89171.84,,,,,,,,,,,,,,,,,,0.09,,,,100.0,41.31,0.0,0.0,,0.0,100.0,27.03,0.2837,39.82,1.0187
2011-05-13,79384.0,217512.16,0.6,1.59,0.44,0.22,0.0,129306.08,32192.0,47192.0,88206.08,,,,,,,,,,,,,,,,,,0.09,,,,100.0,35.7,0.0,0.0,,0.0,100.0,27.14,0.2824,39.49,0.8804
2011-05-16,79384.0,209573.76,0.6,1.54,0.44,0.22,0.0,124586.88,32192.0,47192.0,84986.88,,,,,,,,,,,,,,,,,,0.09,,,,100.0,41.31,0.0,0.0,,0.0,100.0,27.12,0.2844,39.97,1.0187
2011-05-17,79384.0,206398.4,0.6,1.47,0.44,0.21,0.0,122699.2,32192.0,47192.0,83699.2,,,,,,,,,,,,,,,,,,0.09,,,,100.0,41.31,0.0,0.0,,0.0,100.0,26.91,0.2835,39.86,1.0187
2011-05-18,77384.0,202746.08,0.59,1.44,0.43,0.2,0.0,121023.04,31192.0,46192.0,81723.04,,,,,,,,0.0,,1000.0,,,,,,,1000.0,0.08,0.0,,,100.0,40.03,0.0,0.0,,0.0,100.0,25.81,0.2842,40.42,0.9931
2011-05-19,77384.0,205067.6,0.59,1.61,0.43,0.2,0.0,122408.8,31192.0,46192.0,82658.8,,,,,,,,,,,,,,,,,,0.08,,,,100.0,40.03,0.0,0.0,,0.0,100.0,25.74,0.2836,40.27,0.9931
2011-05-20,77544.0,203165.28,0.59,1.69,0.43,0.2,0.0,121232.64,31352.0,46272.0,82142.24,,,,,,80.0,,,,,,,,,0.0,160.0,,0.08,,,,100.0,40.23,0.0,0.0,,0.0,100.0,26.11,0.2821,39.96,0.9951
2011-05-23,77544.0,197737.2,0.59,1.49,0.43,0.2,0.0,117993.6,31352.0,46272.0,79947.6,,,,,,,,,,,,,,,,,,0.08,,,,100.0,34.77,0.0,0.0,,0.0,100.0,26.08,0.2838,40.36,0.86
2011-05-24,77544.0,198512.64,0.59,1.45,0.43,0.2,0.0,118456.32,31352.0,46272.0,80261.12,,,,,,,,,,,,,,,,,,0.08,,,,100.0,40.23,0.0,0.0,,0.0,100.0,25.73,0.2834,40.32,0.9951
2011-05-25,79544.0,199655.44,0.6,1.47,0.44,0.2,0.0,121162.72,31352.0,48272.0,78693.52,,,,0.01,,,,,2000.0,,,,0.01,,,,,0.08,,,,100.0,40.23,0.0,0.0,,0.0,100.0,25.53,0.2684,38.88,1.0208
2011-05-26,79544.0,202041.76,0.6,1.67,0.44,0.2,0.0,122610.88,31352.0,48272.0,79634.08,,,,,,,,,,,,,,,,,,0.08,,,,100.0,40.23,0.0,0.0,,0.0,100.0,25.08,0.2698,39.23,1.0208
2011-05-27,79590.0,202954.5,0.6,1.72,0.44,0.2,0.0,123210.9,31352.0,48318.0,79947.6,,,,0.0,,,,,46.0,,,,0.0,,,,,0.08,,,,100.0,34.77,0.0,0.0,,0.0,100.0,24.95,0.2711,39.58,0.8827
2011-05-30,79590.0,200566.8,0.6,1.72,0.44,0.2,0.0,121761.36,31352.0,48318.0,79007.04,,,,,,,,,,,,,,,,,,0.08,,,,100.0,39.88,0.0,0.0,,0.0,100.0,25.33,0.269,39.07,1.0124
2011-05-31,80590.0,205504.5,0.61,1.84,0.45,0.2,0.0,125760.9,31352.0,49318.0,79947.6,,,,0.0,,,,,1000.0,,,,0.0,,,,,0.08,,,,100.0,40.23,0.0,0.0,,0.0,100.0,24.68,0.2638,38.78,1.0342
2011-06-01,80590.0,207116.3,0.61,1.8,0.45,0.21,0.0,126747.26,31352.0,49318.0,80574.64,,,,,,,,,,,,,,,,,,0.08,,,,100.0,40.23,0.0,0.0,,0.0,100.0,24.87,0.2631,38.6,1.0342
2011-06-02,80602.0,204729.08,0.61,1.86,0.45,0.21,0.0,125298.2,31352.0,49330.0,79634.08,,,,0.0,,,,,12.0,,,,0.0,,,,,0.08,,,,100.0,40.23,0.0,0.0,,0.0,100.0,24.84,0.2643,38.89,1.0344
2011-06-03,80408.0,201824.08,0.61,1.89,0.44,0.2,0.0,123517.1,31204.0,49210.0,78322.04,,,,,,,,0.0,,148.0,,,,,,,120.0,0.08,0.0,,,100.0,35.24,0.0,0.0,,0.0,100.0,24.75,0.2648,38.95,0.9081
2011-06-06,80408.0,199411.84,0.61,1.96,0.44,0.2,0.0,122040.8,31204.0,49210.0,77385.92,,,,,,,,,,,,,,,,,,0.08,,,,100.0,40.04,0.0,0.0,,0.0,100.0,24.93,0.2645,38.87,1.0319
2011-06-07,80436.0,202698.72,0.61,2.02,0.44,0.2,0.0,124079.76,31204.0,49238.0,78634.08,,,,0.0,,,,,28.0,,,,0.0,,,,,0.08,,,,100.0,35.77,0.0,0.0,,0.0,100.0,24.76,0.2641,38.74,0.9222
2011-06-08,80455.0,199528.4,0.61,2.09,0.44,0.2,0.0,122157.36,31204.0,49257.0,77385.92,,,,0.0,,,,,19.0,,,,0.0,,,,,0.08,,,,100.0,40.04,0.0,0.0,,0.0,100.0,25.04,0.2641,38.78,1.0325
2011-06-09,82566.0,208066.32,0.62,2.16,0.46,0.21,0.0,126927.36,32204.0,50368.0,81154.08,,,1000.0,0.0,,,,,1111.0,,,,0.0,1000.0,,,,0.08,,,,100.0,36.92,0.0,0.0,,0.0,100.0,25.51,0.2653,38.76,0.9466
2011-06-10,82566.0,203112.36,0.62,2.15,0.46,0.21,0.0,123905.28,32204.0,50368.0,79221.84,,,,,,,,,,,,,,,,,,0.08,,,,100.0,36.92,0.0,0.0,,0.0,100.0,25.95,0.2638,38.39,0.9466
2011-06-13,82576.0,201485.44,0.63,2.18,0.46,0.2,0.0,122936.96,32198.0,50384.0,78563.12,,,,0.0,,,,,16.0,,,,0.0,,,,,0.08,,0.0,,100.0,42.02,0.0,0.0,6.0,0.0,100.0,25.45,0.2665,39.08,1.0777
2011-06-14,92576.0,227736.96,0.7,2.43,0.51,0.23,0.0,136244.64,37198.0,55384.0,91507.08,,,5000.0,0.01,,,,,5000.0,,,,0.01,5000.0,,,,0.09,,,,100.0,48.55,0.0,0.0,,0.0,100.0,27.99,0.2795,40.19,1.2082
2011-06-15,92576.0,225885.44,0.7,2.41,0.51,0.23,0.0,135136.96,37198.0,55384.0,90763.12,,,,,,,,,,,,,,,,,,0.09,,,,100.0,48.55,0.0,0.0,,0.0,100.0,28.44,0.2781,39.73,1.2082
2011-06-16,92576.0,218479.36,0.7,2.41,0.51,0.23,0.0,130706.24,37198.0,55384.0,87787.28,,,,,,,,,,,,,,,,,,0.09,,,,100.0,48.55,0.0,0.0,,0.0,100.0,26.32,0.3315,47.45,1.2082
2011-06-17,92559.0,214736.88,0.7,2.33,0.51,0.22,0.0,128451.44,37193.0,55367.0,86287.76,,,,,,,,0.0,,5.0,,,,,,,17.0,0.09,0.0,,,100.0,43.29,0.0,0.0,,0.0,100.0,26.99,0.3307,47.06,1.0772
2011-06-20,92559.0,209183.34,0.7,2.21,0.51,0.21,0.0,125129.42,37193.0,55367.0,84056.18,,,,,,,,,,,,,,,,,,0.09,,,,100.0,48.54,0.0,0.0,,0.0,100.0,26.59,0.3314,47.31,1.208
2011-06-21,92559.0,229546.32,0.7,2.21,0.51,0.21,0.0,137310.16,37193.0,55367.0,92238.64,,,,,,,,,,,,,,,,,,0.08,,,,100.0,48.54,0.0,0.0,,0.0,100.0,29.1,0.328,45.72,1.208
2011-06-22,92891.0,222009.49,0.7,1.51,0.51,0.23,0.0,133120.61,37193.0,55699.0,88891.27,,,,0.0,,,,,332.0,,,,0.0,,,,,0.09,,,,100.0,48.54,0.0,0.0,,0.0,100.0,26.17,0.3285,47.18,1.2123
2011-06-23,92891.0,217364.94,0.7,1.44,0.51,0.22,0.0,130335.66,37193.0,55699.0,87031.62,,,,,,,,,,,,,,,,,,0.09,,,,100.0,48.54,0.0,0.0,,0.0,100.0,26.78,0.328,46.85,1.2123
2011-06-24,92412.0,212547.6,0.7,1.43,0.51,0.21,0.0,127006.0,37193.0,55220.0,85543.9,,,,,,,,,,,,,,,,,479.0,0.09,0.0,,,100.0,48.54,0.0,0.0,,0.0,100.0,26.85,0.3326,47.34,1.2061
2011-06-27,90000.0,205200.0,0.68,1.42,0.49,0.21,0.0,123120.0,36000.0,54000.0,82080.0,,,,,,,,0.0,,1193.0,,,,,,,1220.0,0.08,0.0,,,100.0,46.98,0.0,0.0,,0.0,100.0,27.75,0.346,48.13,1.1746
2011-06-28,90000.0,207000.0,0.68,1.48,0.49,0.21,0.0,124200.0,36000.0,54000.0,82800.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,46.98,0.0,0.0,,0.0,100.0,28.05,0.3455,47.94,1.1746
2011-06-29,90000.0,211500.0,0.68,1.48,0.49,0.21,0.0,126900.0,36000.0,54000.0,84600.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,46.98,0.0,0.0,,0.0,100.0,28.29,0.3457,47.84,1.1746
2011-06-30,90000.0,212400.0,0.68,1.46,0.49,0.21,0.0,127440.0,36000.0,54000.0,84960.0,,,,,,,,,,,,,,,,,,0.08,,,,100.0,46.98,0.0,0.0,,0.0,100.0,27.99,0.346,48.03,1.1746
2011-07-01,90000.0,215100.0,0.68,1.45,0.49,0.21,0.0,129060.0,36000.0,54000.0,86040.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,47.04,0.0,0.0,,0.0,100.0,28.05,0.3463,48.03,1.1759
2011-07-04,90000.0,215100.0,0.68,1.64,0.49,0.22,0.0,129060.0,36000.0,54000.0,86040.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,47.54,0.0,0.0,,0.0,100.0,27.81,0.3461,48.12,1.1886
2011-07-05,90000.0,218700.0,0.68,1.68,0.49,0.22,0.0,131220.0,36000.0,54000.0,87480.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,48.33,0.0,0.0,,0.0,100.0,27.97,0.3457,47.99,1.2082
2011-07-06,87500.0,210875.0,0.66,1.56,0.48,0.21,0.0,122910.0,36500.0,51000.0,87965.0,,,500.0,,,,,,,,,,,500.0,,,3000.0,0.09,0.01,,,100.0,43.56,0.0,0.0,,0.0,100.0,29.0,0.386,51.29,1.0443
2011-07-07,87900.0,212718.0,0.66,1.62,0.48,0.21,0.0,123420.0,36900.0,51000.0,89298.0,,,400.0,,,,,,,,,,,400.0,,,,0.09,,,,100.0,49.54,0.0,0.0,,0.0,100.0,29.56,0.3845,50.87,1.18
2011-07-08,87900.0,207444.0,0.66,1.57,0.48,0.21,0.0,120360.0,36900.0,51000.0,87084.0,,,,,,,,,,,,,,,,,,0.09,,,,100.0,49.54,0.0,0.0,,0.0,100.0,28.74,0.3868,51.49,1.18
2011-07-11,78900.0,179892.0,0.59,1.38,0.43,0.19,0.0,116280.0,27900.0,51000.0,63612.0,,,,,,,,0.02,,9000.0,,,,,,,,0.07,,,,100.0,37.45,0.0,0.0,,0.0,100.0,28.18,0.3855,51.43,1.0592
2011-07-12,69000.0,153180.0,0.52,1.19,0.38,0.16,0.0,93240.0,27000.0,42000.0,59940.0,,,,,,,,0.0,,900.0,,,,,,,9000.0,0.06,0.02,,,100.0,32.58,0.0,0.0,,0.0,100.0,35.09,0.5144,62.51,0.8325
2011-07-13,70053.0,156918.72,0.53,1.2,0.39,0.16,0.0,96438.72,27000.0,43053.0,60480.0,,,,,,1053.0,,,,,,,,,0.0,,,0.06,,,,100.0,36.25,0.0,0.0,,0.0,100.0,35.28,0.4841,59.87,0.9404
2011-07-14,70053.0,152715.54,0.53,1.16,0.39,0.16,0.0,93855.54,27000.0,43053.0,58860.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,36.25,0.0,0.0,,0.0,100.0,34.11,0.4892,60.96,0.9404
2011-07-15,70053.0,149212.89,0.53,1.15,0.39,0.15,0.0,91702.89,27000.0,43053.0,57510.0,,,,,,,,,,,,,,,,,,0.06,,,,100.0,36.25,0.0,0.0,,0.0,100.0,34.25,0.4885,60.82,0.9404
2011-07-18,89503.0,175425.88,0.67,1.46,0.49,0.19,0.0,103444.88,36725.0,52778.0,71981.0,,,,0.02,,,,,9725.0,,,,0.02,,,9725.0,,0.08,,,,100.0,49.3,0.0,0.0,,0.0,100.0,26.44,0.3664,49.87,1.2015
2011-07-19,78303.0,158955.09,0.59,1.24,0.43,0.16,0.0,107139.34,25525.0,52778.0,51815.75,,,,,,,,0.03,,11200.0,,,,,,,,0.05,,,,100.0,34.27,0.0,0.0,,0.0,100.0,29.01,0.3602,48.11,1.0512
2011-07-20,67103.0,142258.36,0.5,1.01,0.37,0.14,0.0,88145.36,25525.0,41578.0,54113.0,,,,,,,,,,,,,,,,,11200.0,0.05,0.02,,,100.0,34.27,0.0,0.0,,0.0,100.0,34.65,0.3244,36.64,0.9008
2011-07-21,67103.0,144271.45,0.5,0.99,0.37,0.14,0.0,89392.7,25525.0,41578.0,54878.75,,,,,,,,,,,,,,,,,,0.05,,,,100.0,34.27,0.0,0.0,,0.0,100.0,34.74,0.3238,36.28,0.9008
2011-07-22,67103.0,142258.36,0.5,0.97,0.37,0.15,0.0,88145.36,25525.0,41578.0,54113.0,,,,,,,,,,,,,,,,,,0.05,,,,100.0,31.17,0.0,0.0,,0.0,100.0,35.16,0.3232,35.63,0.8195
2011-07-25,67103.0,138903.21,0.5,0.95,0.37,0.14,0.0,86066.46,25525.0,41578.0,52836.75,,,,,,,,,,,,,,,,,,0.05,,,,100.0,34.27,0.0,0.0,,0.0,100.0,34.75,0.3226,35.65,0.9008
2011-07-26,66616.0,139893.6,0.5,0.95,0.37,0.14,0.0,86291.1,25525.0,41091.0,53602.5,,,,,,,,,,,,,,,,,487.0,0.05,0.0,,,100.0,31.17,0.0,0.0,,0.0,100.0,35.21,0.3252,36.62,0.8136
2011-07-27,66281.0,134550.43,0.5,0.95,0.36,0.14,0.0,82734.68,25525.0,40756.0,51815.75,,,,,,,,,,,,,,,,,335.0,0.05,0.0,,,100.0,30.69,0.0,0.0,,0.0,100.0,35.96,0.3256,36.24,0.7968
2011-07-28,66281.0,133887.62,0.5,0.95,0.36,0.14,0.0,82327.12,25525.0,40756.0,51560.5,,,,,,,,,,,,,,,,,,0.05,,,,100.0,30.69,0.0,0.0,,0.0,100.0,35.97,0.3254,36.15,0.7968
2011-07-29,66281.0,130573.57,0.5,0.97,0.36,0.13,0.0,80289.32,25525.0,40756.0,50284.25,,,,,,,,,,,,,,,,,,0.05,,,,100.0,30.69,0.0,0.0,,0.0,100.0,35.91,0.3252,36.11,0.7968
2011-08-01,76281.0,149510.76,0.57,1.13,0.42,0.15,0.0,89681.76,30525.0,45756.0,59829.0,,,5000.0,0.01,,,,,5000.0,,,,0.01,5000.0,,,,0.06,,,,100.0,40.27,0.0,0.0,,0.0,100.0,32.09,0.3402,43.04,1.0064
2011-08-02,77781.0,153228.57,0.59,1.13,0.43,0.15,0.0,93094.32,32025.0,47256.0,63089.25,,,,0.0,,,,,1500.0,,,,0.0,,,1500.0,,0.06,,,,100.0,42.25,0.0,0.0,,0.0,100.0,31.33,0.3331,41.29,1.0262
2011-08-03,77781.0,148561.71,0.59,1.57,0.43,0.15,0.0,90258.96,32025.0,47256.0,61167.75,,,,,,,,,,,,,,,,,,0.06,,,,100.0,42.25,0.0,0.0,,0.0,100.0,31.45,0.3336,41.39,1.0262
2011-08-04,77781.0,139227.99,0.59,1.61,0.43,0.15,0.0,84588.24,32025.0,47256.0,57324.75,,,,,,,,,,,,,,,,,,0.06,,,,100.0,42.25,0.0,0.0,,0.0,100.0,29.69,0.3347,42.36,1.0262
2011-08-05,77781.0,135338.94,0.58,1.59,0.43,0.14,0.0,82225.44,32025.0,47256.0,55723.5,,,,,,,,,,,,,,,,,,0.06,,,,100.0,42.25,0.0,0.0,,0.0,100.0,30.87,0.3337,41.66,1.0262
2011-08-08,77781.0,119004.93,0.58,1.48,0.43,0.13,0.0,72301.68,32025.0,47256.0,48998.25,,,,,,,,,,,,,,,,,,0.06,,,,100.0,42.25,0.0,0.0,,0.0,100.0,28.59,0.3359,42.98,1.0262
2011-08-09,77781.0,122116.17,0.58,1.39,0.43,0.12,0.0,74191.92,32025.0,47256.0,50279.25,,,,,,,,,,,,,,,,,,0.05,,,,100.0,42.25,0.0,0.0,,0.0,100.0,31.24,0.3335,41.46,1.0262
2011-08-10,72981.0,115309.98,0.55,1.22,0.4,0.12,0.0,74664.48,27225.0,47256.0,43015.5,,,,,,,,0.01,,4800.0,,,,,,,,0.04,,,,100.0,35.92,0.0,0.0,,0.0,100.0,31.4,0.334,41.44,0.9629
2011-08-11,68181.0,110453.22,0.51,1.08,0.37,0.11,0.0,68778.72,27225.0,42456.0,44104.5,,,,,,,,,,,,,,,,,4800.0,0.04,0.01,,,100.0,35.92,0.0,0.0,,0.0,100.0,34.57,0.3224,35.46,0.8996
2011-08-12,68181.0,111816.84,0.51,1.06,0.37,0.11,0.0,69627.84,27225.0,42456.0,44649.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,35.92,0.0,0.0,,0.0,100.0,34.87,0.3222,35.13,0.8996
2011-08-15,68181.0,113862.27,0.51,1.04,0.37,0.11,0.0,70901.52,27225.0,42456.0,45465.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,35.92,0.0,0.0,,0.0,100.0,34.53,0.3226,35.61,0.8996
2011-08-16,66450.0,108978.0,0.5,1.01,0.36,0.11,0.0,66789.0,25725.0,40725.0,42189.0,,,,,,,,0.0,,1500.0,,,,,,,1731.0,0.04,0.0,,,100.0,33.94,0.0,0.0,,0.0,100.0,35.86,0.3264,36.72,0.8767
2011-08-17,66450.0,111636.0,0.5,1.05,0.36,0.11,0.0,68418.0,25725.0,40725.0,43218.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,33.94,0.0,0.0,,0.0,100.0,36.1,0.3276,36.92,0.8767
2011-08-18,66450.0,103662.0,0.5,1.05,0.36,0.11,0.0,63531.0,25725.0,40725.0,40131.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,33.94,0.0,0.0,,0.0,100.0,34.5,0.3253,37.49,0.8767
2011-08-19,66450.0,102333.0,0.5,1.03,0.36,0.11,0.0,62716.5,25725.0,40725.0,39616.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,33.94,0.0,0.0,,0.0,100.0,35.13,0.3295,38.37,0.8767
2011-08-22,66450.0,99675.0,0.5,1.03,0.36,0.1,0.0,61087.5,25725.0,40725.0,38587.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,33.94,0.0,0.0,,0.0,100.0,35.65,0.3264,36.9,0.8767
2011-08-23,66450.0,100339.5,0.5,1.05,0.36,0.1,0.0,61494.75,25725.0,40725.0,38844.75,,,,,,,,,,,,,,,,,,0.04,,,,100.0,33.94,0.0,0.0,,0.0,100.0,36.27,0.3272,36.61,0.8767
2011-08-24,66450.0,103662.0,0.5,1.06,0.36,0.1,0.0,63531.0,25725.0,40725.0,40131.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,33.94,0.0,0.0,,0.0,100.0,36.23,0.3268,36.49,0.8767
2011-08-25,66450.0,101004.0,0.5,1.09,0.36,0.1,0.0,61902.0,25725.0,40725.0,39102.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,33.94,0.0,0.0,,0.0,100.0,35.7,0.3261,36.75,0.8767
2011-08-26,66450.0,103662.0,0.5,1.09,0.36,0.1,0.0,63531.0,25725.0,40725.0,40131.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,33.94,0.0,0.0,,0.0,100.0,35.93,0.3274,37.13,0.8767
2011-08-29,66450.0,106320.0,0.5,1.08,0.36,0.1,0.0,65160.0,25725.0,40725.0,41160.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,31.8,0.0,0.0,,0.0,100.0,35.92,0.3276,37.06,0.8214
2011-08-30,66450.0,104991.0,0.5,1.1,0.36,0.11,0.0,64345.5,25725.0,40725.0,40645.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,31.8,0.0,0.0,,0.0,100.0,36.19,0.3268,36.56,0.8214
2011-08-31,66450.0,104991.0,0.5,1.09,0.36,0.11,0.0,64345.5,25725.0,40725.0,40645.5,,,,,,,,,,,,,,,,,,0.04,,,,100.0,31.8,0.0,0.0,,0.0,100.0,36.24,0.3269,36.52,0.8214
2011-09-01,66450.0,103662.0,0.5,1.08,0.36,0.11,0.0,63531.0,25725.0,40725.0,40131.0,,,,,,,,,,,,,,,,,,0.04,,,,100.0,31.8,0.0,0.0,,0.0,100.0,35.81,0.3263,36.7,0.8214
2011-09-02,47000.0,72380.0,0.35,0.79,0.26,0.07,0.0,47740.0,16000.0,31000.0,24640.0,,,,,,,,0.02,,9725.0,,,,,,,9725.0,0.02,0.02,,,100.0,19.78,0.0,0.0,,0.0,100.0,47.92,0.4692,48.84,0.581
2011-09-05,47000.0,67210.0,0.35,0.81,0.26,0.07,0.0,44330.0,16000.0,31000.0,22880.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,19.78,0.0,0.0,,0.0,100.0,46.32,0.469,50.33,0.581
2011-09-06,47000.0,66270.0,0.35,0.78,0.26,0.07,0.0,43710.0,16000.0,31000.0,22560.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,19.78,0.0,0.0,,0.0,100.0,47.7,0.4669,48.8,0.581
2011-09-07,47000.0,67210.0,0.35,0.78,0.26,0.07,0.0,44330.0,16000.0,31000.0,22880.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,19.78,0.0,0.0,,0.0,100.0,47.96,0.4696,48.85,0.581
2011-09-08,47000.0,69090.0,0.35,0.79,0.26,0.07,0.0,45570.0,16000.0,31000.0,23520.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,19.78,0.0,0.0,,0.0,100.0,48.03,0.4696,48.78,0.581
2011-09-09,47000.0,65800.0,0.35,0.76,0.26,0.07,0.0,43400.0,16000.0,31000.0,22400.0,,,,,,,,,,,,,,,,,,0.02,,,,100.0,19.78,0.0,0.0,,0.0,100.0,46.54,0.4689,50.12,0.581
