,ALMDG FP Equity_DX_SI_QTY,ALMDG FP Equity_DX_SHORT_INTEREST_VALUE,ALMDG FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALMDG FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALMDG FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALMDG FP Equity_DX_SI_MV,ALMDG FP Equity_DX_DSS,ALMDG FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALMDG FP Equity_DX_SUPPLY_SI_QTY,ALMDG FP Equity_DX_BROKER_SI_QTY,ALMDG FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALMDG FP Equity_DX_BROKER_SI_MV_NEW_x,ALMDG FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALMDG FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALMDG FP Equity_DX_BROKER_SI_MV_INC_x,ALMDG FP Equity_DX_SUPPLY_SI_MV_NEW,ALMDG FP Equity_DX_BROKER_SI_QTY_ADD,ALMDG FP Equity_DX_BROKER_SI_QTY_NEW,ALMDG FP Equity_DX_SUPPLY_SI_MV_DEC,ALMDG FP Equity_DX_BROKER_SI_QTY_INC,ALMDG FP Equity_DX_SUPPLY_SI_QTY_DEC,ALMDG FP Equity_DX_BROKER_SI_MV_NEW_y,ALMDG FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALMDG FP Equity_DX_BROKER_SI_MV_INC_y,ALMDG FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALMDG FP Equity_DX_BROKER_SI_MV_ADD,ALMDG FP Equity_DX_SUPPLY_SI_QTY_ADD,ALMDG FP Equity_DX_BROKER_SI_QTY_DEC,ALMDG FP Equity_DX_SUPPLY_SI_MV,ALMDG FP Equity_DX_BROKER_SI_MV_DEC,ALMDG FP Equity_DX_BROKER_SI_MV_RMV,ALMDG FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALMDG FP Equity_DX_UTILIZATION_QUANTITY,ALMDG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALMDG FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALMDG FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALMDG FP Equity_DX_ACTIVE_UTILIZATION_MV,ALMDG FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALMDG FP Equity_DX_BROKER_SI_CON_RATIO,ALMDG FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALMDG FP Equity_DX_DEMAND_SUPPLY_RATIO,ALMDG FP Equity_PX_LAST
2014-12-03,7811.0,216364.7,0.16,1.22,0.14,0.22,0.0,77864.7,7811.0,2811.0,216364.7,,,,,,,,,,,,,,,,,,0.22,,,16.85,16.85,38556.0,1068001.2,1.07,16.85,35.99,0.5393,64.01,0.1685,27.7
2014-12-04,7811.0,226284.67,0.16,1.27,0.14,0.22,0.0,81434.67,7811.0,2811.0,226284.67,,,,,,,,,,,,,,,,,,0.22,,,16.8,16.8,38682.0,1120617.54,1.07,16.8,35.99,0.5393,64.01,0.168,28.97
2014-12-05,7811.0,226050.34,0.16,1.22,0.14,0.23,0.0,81350.34,7811.0,2811.0,226050.34,,,,,,,,,,,,,,,,,,0.23,,,16.85,16.85,38556.0,1115810.64,1.12,16.85,35.99,0.5393,64.01,0.1685,28.94
2014-12-08,7811.0,229096.63,0.16,1.16,0.14,0.23,0.0,82446.63,7811.0,2811.0,229096.63,,,,,,,,,,,,,,,,,,0.23,,,16.85,16.85,38556.0,1130847.48,1.12,16.85,35.99,0.5393,64.01,0.1685,29.33
2014-12-09,7811.0,227456.32,0.16,1.15,0.14,0.23,0.0,81856.32,7811.0,2811.0,227456.32,,,,,,,,,,,,,,,,,,0.23,,,16.85,16.85,38556.0,1122750.72,1.13,16.85,35.99,0.5393,64.01,0.1685,29.12
2014-12-10,7811.0,234173.78,0.16,1.1,0.14,0.23,0.0,84273.78,7811.0,2811.0,234173.78,,,,,,,,,,,,,,,,,,0.23,,,16.85,16.85,38556.0,1155908.88,1.12,16.85,35.99,0.5393,64.01,0.1685,29.98
2014-12-11,7811.0,230424.5,0.16,1.06,0.14,0.23,0.0,82924.5,7811.0,2811.0,230424.5,,,,,,,,,,,,,,,,,,0.23,,,16.85,16.85,38556.0,1137402.0,1.16,16.85,35.99,0.5393,64.01,0.1685,29.5
2014-12-12,6411.0,187906.41,0.13,0.86,0.12,0.19,0.0,41356.41,6411.0,1411.0,187906.41,,,,,,,,0.05,,1400.0,,,,,,,1400.0,0.19,0.04,,13.83,13.83,39956.0,1171110.36,1.18,13.83,22.01,0.6567,77.99,0.1383,29.31
2014-12-15,6411.0,186111.33,0.13,0.85,0.12,0.19,0.0,40961.33,6411.0,1411.0,186111.33,,,,,,,,,,,,,,,,,,0.19,,,13.83,13.83,39956.0,1159922.68,1.17,13.83,22.01,0.6567,77.99,0.1383,29.03
2014-12-16,6411.0,179508.0,0.13,0.81,0.12,0.19,0.0,39508.0,6411.0,1411.0,179508.0,,,,,,,,,,,,,,,,,,0.19,,,13.83,13.83,39956.0,1118768.0,1.16,13.83,22.01,0.6567,77.99,0.1383,28.0
2014-12-17,6411.0,179764.44,0.13,0.79,0.12,0.18,0.0,39564.44,6411.0,1411.0,179764.44,,,,,,,,,,,,,,,,,,0.18,,,13.86,13.86,39830.0,1116833.2,1.12,13.86,22.01,0.6567,77.99,0.1386,28.04
2014-12-18,6411.0,181751.85,0.13,0.8,0.12,0.18,0.0,40001.85,6411.0,1411.0,181751.85,,,,,,,,,,,,,,,,,,0.18,,,13.83,13.83,39956.0,1132752.6,1.12,13.83,22.01,0.6567,77.99,0.1383,28.35
2014-12-19,6411.0,187521.75,0.13,0.81,0.12,0.18,0.0,41271.75,6411.0,1411.0,187521.75,,,,,,,,,,,,,,,,,,0.18,,,13.86,13.86,39830.0,1165027.5,1.13,13.86,22.01,0.6567,77.99,0.1386,29.25
2014-12-22,6411.0,186495.99,0.13,0.8,0.12,0.19,0.0,41045.99,6411.0,1411.0,186495.99,,,,,,,,,,,,,,,,,,0.19,,,13.86,13.86,39830.0,1158654.7,1.17,13.86,22.01,0.6567,77.99,0.1386,29.09
2014-12-23,6411.0,185919.0,0.13,0.8,0.12,0.19,0.0,40919.0,6411.0,1411.0,185919.0,,,,,,,,,,,,,,,,,,0.19,,,13.86,13.86,39830.0,1155070.0,1.16,13.86,22.01,0.6567,77.99,0.1386,29.0
2014-12-24,6411.0,184316.25,0.13,0.79,0.12,0.19,0.0,40566.25,6411.0,1411.0,184316.25,,,,,,,,,,,,,,,,,,0.19,,,13.86,13.86,39830.0,1145112.5,1.16,13.86,22.01,0.6567,77.99,0.1386,28.75
2014-12-25,6411.0,184316.25,0.13,0.8,0.12,0.18,0.0,40566.25,6411.0,1411.0,184316.25,,,,,,,,,,,,,,,,,,0.18,,,100.0,13.86,0.0,0.0,0.0,100.0,22.01,0.6567,77.99,0.1386,
2014-12-26,6411.0,184316.25,0.13,0.8,0.12,0.18,0.0,40566.25,6411.0,1411.0,184316.25,,,,,,,,,,,,,,,,,,0.18,,,100.0,13.86,0.0,0.0,0.0,100.0,22.01,0.6567,77.99,0.1386,
2014-12-29,6411.0,184316.25,0.13,0.8,0.12,0.18,0.0,40566.25,6411.0,1411.0,184316.25,,,,,,,,,,,,,,,,,,0.18,,,100.0,13.86,0.0,0.0,0.0,100.0,22.01,0.6567,77.99,0.1386,28.75
2014-12-30,6411.0,183034.05,0.13,0.83,0.12,0.18,0.0,40284.05,6411.0,1411.0,183034.05,,,,,,,,,,,,,,,,,,0.18,,,100.0,13.86,0.0,0.0,0.0,100.0,22.01,0.6567,77.99,0.1386,28.55
2014-12-31,6511.0,185889.05,0.13,0.87,0.12,0.19,0.0,43139.05,6511.0,1511.0,185889.05,,,100.0,0.0,,,,,100.0,,,,0.0,100.0,,,,0.19,,,14.08,14.08,39730.0,1134291.5,1.13,14.08,23.21,0.6436,76.79,0.1408,28.55
2015-01-01,6511.0,185889.05,0.13,0.88,0.12,0.19,0.0,43139.05,6511.0,1511.0,185889.05,,,,,,,,,,,,,,,,,,0.19,,,14.08,14.08,39730.0,1134291.5,1.13,14.08,23.21,0.6436,76.79,0.1408,
2015-01-02,6511.0,187191.25,0.13,0.88,0.12,0.18,0.0,43441.25,6511.0,1511.0,187191.25,,,,,,,,,,,,,,,,,,0.18,,,14.08,14.08,39730.0,1142237.5,1.13,14.08,23.34,0.6421,76.66,0.1408,28.75
2015-01-05,6511.0,185889.05,0.13,0.89,0.12,0.19,0.0,43139.05,6511.0,1511.0,185889.05,,,,,,,,,,,,,,,,,,0.19,,,14.08,14.08,39730.0,1134291.5,1.14,14.08,23.21,0.6436,76.79,0.1408,28.55
2015-01-06,6433.0,184305.45,0.13,0.87,0.12,0.18,0.0,41055.45,6433.0,1433.0,184305.45,,,,,,,,0.0,,78.0,,,,,,,78.0,0.18,0.0,,13.91,13.91,39808.0,1140499.2,1.14,13.91,22.28,0.6537,77.72,0.1391,28.65
2015-01-07,6352.0,180460.32,0.13,0.86,0.12,0.18,0.0,38410.32,6352.0,1352.0,180460.32,,,,,,,,0.0,,81.0,,,,,,,81.0,0.18,0.0,,13.74,13.74,39889.0,1133246.49,1.14,13.74,21.28,0.6649,78.72,0.1374,28.41
2015-01-08,6352.0,180460.32,0.13,0.86,0.12,0.18,0.0,38410.32,6352.0,1352.0,180460.32,,,,,,,,,,,,,,,,,,0.18,,,13.74,13.74,39889.0,1133246.49,1.13,13.74,21.28,0.6649,78.72,0.1374,28.41
2015-01-09,6352.0,179444.0,0.13,0.88,0.12,0.18,0.0,38194.0,6352.0,1352.0,179444.0,,,,,,,,,,,,,,,,,,0.18,,,13.68,13.68,40091.0,1132570.75,1.14,13.68,21.28,0.6649,78.72,0.1368,28.25
2015-01-12,6352.0,179507.52,0.13,0.94,0.12,0.18,0.0,38207.52,6352.0,1352.0,179507.52,,,,,,,,,,,,,,,,,,0.18,,,13.68,13.68,40091.0,1132971.66,1.13,13.68,21.28,0.6649,78.72,0.1368,28.26
2015-01-13,6352.0,184208.0,0.13,0.98,0.12,0.18,0.0,39208.0,6352.0,1352.0,184208.0,,,,,,,,,,,,,,,,,,0.18,,,13.68,13.68,40091.0,1162639.0,1.13,13.68,21.28,0.6649,78.72,0.1368,29.0
2015-01-14,6352.0,174044.8,0.13,1.0,0.12,0.18,0.0,37044.8,6352.0,1352.0,174044.8,,,,,,,,,,,,,,,,,,0.18,,,13.68,13.68,40091.0,1098493.4,1.16,13.68,21.28,0.6649,78.72,0.1368,27.4
2015-01-15,6371.0,174565.4,0.13,1.1,0.12,0.17,0.0,37565.4,6371.0,1371.0,174565.4,,,19.0,0.0,,,,,19.0,,,,0.0,19.0,,,,0.17,,,13.72,13.72,40072.0,1097972.8,1.1,13.72,21.52,0.6622,78.48,0.1372,27.4
2015-01-16,6371.0,181573.5,0.13,1.1,0.12,0.17,0.0,39073.5,6371.0,1371.0,181573.5,,,,,,,,,,,,,,,,,,0.17,,,13.72,13.72,40072.0,1142052.0,1.1,13.72,21.52,0.6622,78.48,0.1372,28.5
2015-01-19,6371.0,184440.45,0.13,1.08,0.12,0.18,0.0,39690.45,6371.0,1371.0,184440.45,,,,,,,,,,,,,,,,,,0.18,,,13.72,13.72,40072.0,1160084.4,1.14,13.72,21.52,0.6622,78.48,0.1372,28.95
2015-01-20,6371.0,178324.29,0.13,1.06,0.12,0.18,0.0,38374.29,6371.0,1371.0,178324.29,,,,,,,,,,,,,,,,,,0.18,,,13.72,13.72,40066.0,1121447.34,1.16,13.72,21.52,0.6622,78.48,0.1372,27.99
2015-01-21,6371.0,175202.5,0.13,1.11,0.12,0.18,0.0,37702.5,6371.0,1371.0,175202.5,,,,,,,,,,,,,,,,,,0.18,,,13.72,13.72,40072.0,1101980.0,1.12,13.72,21.52,0.6622,78.48,0.1372,27.5
2015-01-22,6411.0,177841.14,0.13,1.2,0.12,0.18,0.0,39141.14,6411.0,1411.0,177841.14,,,40.0,0.0,,,,,40.0,,,,0.0,40.0,,,,0.18,,,13.81,13.81,40026.0,1110321.24,1.1,13.81,22.01,0.6567,77.99,0.1381,27.74
2015-01-23,6411.0,178097.58,0.13,1.21,0.12,0.18,0.0,39197.58,6411.0,1411.0,178097.58,,,,,,,,,,,,,,,,,,0.18,,,13.82,13.82,39965.0,1110227.7,1.11,13.82,22.01,0.6567,77.99,0.1382,27.78
2015-01-26,6411.0,169891.5,0.13,1.23,0.12,0.18,0.0,37391.5,6411.0,1411.0,169891.5,,,,,,,,,,,,,,,,,,0.18,,,13.82,13.82,39965.0,1059072.5,1.11,13.82,22.01,0.6567,77.99,0.1382,26.5
2015-01-27,6411.0,165339.69,0.13,1.11,0.12,0.17,0.0,36389.69,6411.0,1411.0,165339.69,,,,,,,,,,,,,,,,,,0.17,,,13.82,13.82,39965.0,1030697.35,1.06,13.82,22.01,0.6567,77.99,0.1382,25.79
2015-01-28,6411.0,163352.28,0.13,1.07,0.12,0.17,0.0,35952.28,6411.0,1411.0,163352.28,,,,,,,,,,,,,,,,,,0.17,,,13.82,13.82,39965.0,1018308.2,1.03,13.82,22.01,0.6567,77.99,0.1382,25.48
2015-01-29,6411.0,162582.96,0.13,1.02,0.12,0.16,0.0,35782.96,6411.0,1411.0,162582.96,,,,,,,,,,,,,,,,,,0.16,,,13.82,13.82,39965.0,1013512.4,1.02,13.82,22.01,0.6567,77.99,0.1382,25.36
2015-01-30,6411.0,163865.16,0.13,0.89,0.12,0.16,0.0,36065.16,6411.0,1411.0,163865.16,,,,,,,,,,,,,,,,,,0.16,,,13.82,13.82,39965.0,1021505.4,1.01,13.82,22.01,0.6567,77.99,0.1382,25.56
2015-02-02,6311.0,161309.16,0.13,0.85,0.11,0.16,0.0,33509.16,6311.0,1311.0,161309.16,,,,,,,,0.0,,100.0,,,,,,,100.0,0.16,0.0,,13.61,13.61,40065.0,1024061.4,1.02,13.61,20.77,0.6708,79.23,0.1361,25.56
2015-02-03,7703.0,197119.77,0.16,1.02,0.14,0.2,0.0,33548.49,6411.0,1311.0,164057.49,,,100.0,,,,,,,,,,,100.0,,,,0.16,,,13.82,13.82,39965.0,1022704.35,1.02,13.83,35.13,0.5442,64.87,0.1661,25.59
2015-02-04,8003.0,205997.22,0.16,1.04,0.15,0.21,0.0,33745.14,6711.0,1311.0,172741.14,,,300.0,,,,,,,,,,,300.0,,,,0.17,,,14.43,14.43,39801.0,1024477.74,1.02,14.46,37.64,0.5306,62.36,0.1721,25.74
2015-02-05,8003.0,210799.02,0.16,1.04,0.15,0.21,0.0,34531.74,6711.0,1311.0,176767.74,,,,,,,,,,,,,,,,,,0.17,,,14.43,14.43,39801.0,1048358.34,1.02,14.46,37.62,0.5306,62.38,0.1721,26.34
2015-02-06,8003.0,213680.1,0.16,1.04,0.15,0.21,0.0,35003.7,6711.0,1311.0,179183.7,,,,,,,,,,,,,,,,,,0.18,,,14.43,14.43,39801.0,1062686.7,1.05,14.44,37.57,0.5309,62.43,0.1721,26.7
2015-02-09,6311.0,169134.8,0.13,0.82,0.11,0.17,0.0,35134.8,6311.0,1311.0,169134.8,,,,,,,,0.01,,400.0,,,,,,,,0.17,,,13.57,13.57,40201.0,1077386.8,1.07,13.57,20.77,0.6708,79.23,0.1357,26.8
2015-02-10,6311.0,161561.6,0.13,0.8,0.11,0.17,0.0,33561.6,6311.0,1311.0,161561.6,,,,,,,,,,,,,,,,,,0.17,,,13.57,13.57,40201.0,1029145.6,1.08,13.57,20.77,0.6708,79.23,0.1357,25.6
2015-02-11,6311.0,160930.5,0.13,0.79,0.11,0.16,0.0,33430.5,6311.0,1311.0,160930.5,,,,,,,,,,,,,,,,,,0.16,,,13.57,13.57,40201.0,1025125.5,1.03,13.57,20.77,0.6708,79.23,0.1357,25.5
2015-02-12,6311.0,168314.37,0.13,0.78,0.11,0.16,0.0,34964.37,6311.0,1311.0,168314.37,,,,,,,,,,,,,,,,,,0.16,,,13.48,13.48,40496.0,1080028.32,1.03,13.48,20.77,0.6708,79.23,0.1348,26.67
2015-02-13,6311.0,164086.0,0.13,0.76,0.11,0.16,0.0,34086.0,6311.0,1311.0,164086.0,,,,,,,,,,,,,,,,,,0.16,,,13.48,13.48,40496.0,1052896.0,1.03,13.48,21.5,0.6625,78.5,0.1348,26.0
2015-02-16,6311.0,163833.56,0.13,0.73,0.11,0.16,0.0,34033.56,6311.0,1311.0,163833.56,,,,,,,,,,,,,,,,,,0.16,,,13.42,13.42,40702.0,1056623.92,1.06,13.42,20.77,0.6708,79.23,0.1342,25.96
2015-02-17,6311.0,162066.48,0.13,0.73,0.11,0.16,0.0,33666.48,6311.0,1311.0,162066.48,,,,,,,,,,,,,,,,,,0.16,,,13.42,13.42,40702.0,1045227.36,1.06,13.42,20.77,0.6708,79.23,0.1342,25.68
2015-02-18,6311.0,161498.49,0.13,0.72,0.11,0.16,0.0,33548.49,6292.0,1311.0,161012.28,,,,,,,,0.0,,19.0,,,,,,,,0.16,,,13.38,13.38,40721.0,1042050.39,1.05,13.38,20.77,0.6708,79.23,0.1342,25.59
2015-02-19,7292.0,185654.32,0.15,0.82,0.13,0.19,0.0,45624.32,6792.0,1792.0,172924.32,,,500.0,,,500.0,,,,,,,,500.0,0.01,,19.0,0.17,0.0,,14.45,14.45,40221.0,1024026.66,1.03,14.45,17.72,0.5204,68.57,0.1551,25.46
2015-02-20,7292.0,182300.0,0.15,0.82,0.13,0.19,0.0,44800.0,6792.0,1792.0,169800.0,,,,,,,,,,,,,,,,,,0.17,,,14.28,14.28,40758.0,1018950.0,1.04,14.28,17.72,0.5204,68.57,0.1534,25.0
2015-02-23,7292.0,180549.92,0.15,0.8,0.13,0.18,0.0,44369.92,6792.0,1792.0,168169.92,,,,,,,,,,,,,,,,,,0.17,,,14.3,14.3,40690.0,1007484.4,1.02,14.3,17.72,0.5204,68.57,0.1536,24.76
2015-02-24,7292.0,181206.2,0.15,0.78,0.13,0.18,0.0,44531.2,6792.0,1792.0,168781.2,,,,,,,,,,,,,,,,,,0.17,,,14.28,14.28,40758.0,1012836.3,1.01,14.28,17.72,0.5204,68.57,0.1534,24.85
2015-02-25,7292.0,182737.52,0.15,0.77,0.13,0.18,0.0,44907.52,6792.0,1792.0,170207.52,,,,,,,,,,,,,,,,,,0.17,,,14.3,14.3,40690.0,1019691.4,1.01,14.3,17.72,0.5204,68.57,0.1536,25.06
2015-02-26,7292.0,180768.68,0.15,0.78,0.13,0.18,0.0,44423.68,6792.0,1792.0,168373.68,,,,,,,,,,,,,,,,,,0.17,,,14.3,14.3,40690.0,1008705.1,1.02,14.3,17.72,0.5204,68.57,0.1536,24.79
2015-02-27,7070.0,176608.6,0.14,0.76,0.13,0.18,0.0,39218.6,6792.0,1570.0,169664.16,,,,,,,,,,,,,,,,,222.0,0.17,0.01,,14.3,14.3,40690.0,1016436.2,1.02,14.3,14.98,0.5454,70.93,0.1489,24.98
2015-03-02,6100.0,149450.0,0.12,0.67,0.11,0.15,0.0,14700.0,5500.0,600.0,134750.0,,,,,,,,0.03,,1292.0,,,,,,,970.0,0.14,0.02,,11.58,11.58,41982.0,1028559.0,1.05,11.58,16.39,0.699,81.97,0.1285,24.5
2015-03-03,6000.0,145140.0,0.12,0.64,0.11,0.15,0.0,12095.0,5500.0,500.0,133045.0,,,,,,,,,,,,,,,,,100.0,0.13,0.0,,11.58,11.58,41982.0,1015544.58,1.03,11.58,16.67,0.7222,83.33,0.1264,24.19
2015-03-04,6000.0,145500.0,0.12,0.66,0.11,0.15,0.0,12125.0,5500.0,500.0,133375.0,,,,,,,,,,,,,,,,,,0.13,,,11.58,11.58,41982.0,1018063.5,1.02,11.58,16.67,0.7222,83.33,0.1264,24.25
2015-03-05,6000.0,146340.0,0.12,0.64,0.11,0.15,0.0,12195.0,5500.0,500.0,134145.0,,,,,,,,,,,,,,,,,,0.13,,,11.58,11.58,41982.0,1023940.98,1.02,11.58,16.67,0.7222,83.33,0.1264,24.39
2015-03-06,6000.0,153300.0,0.12,0.65,0.11,0.15,0.0,12775.0,5500.0,500.0,140525.0,,,,,,,,,,,,,,,,,,0.13,,,11.58,11.58,41982.0,1072640.1,1.02,11.58,16.67,0.7222,83.33,0.1264,25.55
2015-03-09,6000.0,148020.0,0.12,0.6,0.11,0.15,0.0,12335.0,5500.0,500.0,135685.0,,,,,,,,,,,,,,,,,,0.14,,,11.58,11.58,41982.0,1035695.94,1.07,11.58,16.67,0.7222,83.33,0.1264,24.67
2015-03-10,6000.0,149640.0,0.12,0.64,0.11,0.15,0.0,12470.0,5500.0,500.0,137170.0,,,,,,,,,,,,,,,,,,0.14,,,11.57,11.57,42049.0,1048702.06,1.04,11.57,16.67,0.7222,83.33,0.1262,24.94
2015-03-11,6000.0,150000.0,0.12,0.63,0.11,0.15,0.0,12500.0,5500.0,500.0,137500.0,,,,,,,,,,,,,,,,,,0.14,,,11.57,11.57,42049.0,1051225.0,1.05,11.57,16.67,0.7222,83.33,0.1262,25.0
2015-03-12,6000.0,154800.0,0.12,0.63,0.11,0.15,0.0,12900.0,5500.0,500.0,141900.0,,,,,,,,,,,,,,,,,,0.14,,,11.57,11.57,42049.0,1084864.2,1.05,11.57,16.67,0.7222,83.33,0.1262,25.8
2015-03-13,6000.0,157260.0,0.12,0.69,0.11,0.15,0.0,13105.0,5500.0,500.0,144155.0,,,,,,,,,,,,,,,,,,0.14,,,11.57,11.57,42049.0,1102104.29,1.08,11.57,16.67,0.7222,83.33,0.1262,26.21
2015-03-16,6000.0,164400.0,0.12,0.71,0.11,0.16,0.0,13700.0,5500.0,500.0,150700.0,,,,,,,,,,,,,,,,,,0.14,,,11.57,11.57,42049.0,1152142.6,1.1,11.57,16.67,0.7222,83.33,0.1262,27.4
2015-03-17,6000.0,163680.0,0.12,0.59,0.11,0.16,0.0,13640.0,5500.0,500.0,150040.0,,,,,,,,,,,,,,,,,,0.15,,,11.57,11.57,42049.0,1147096.72,1.15,11.57,16.67,0.7222,83.33,0.1262,27.28
2015-03-18,6000.0,160620.0,0.12,0.56,0.11,0.16,0.0,13385.0,5500.0,500.0,147235.0,,,,,,,,,,,,,,,,,,0.15,,,11.57,11.57,42049.0,1125651.73,1.15,11.57,16.67,0.7222,83.33,0.1262,26.77
2015-03-19,6000.0,154680.0,0.12,0.55,0.11,0.16,0.0,12890.0,5500.0,500.0,141790.0,,,,,,,,,,,,,,,,,,0.15,,,11.48,11.48,42401.0,1093097.78,1.14,11.48,16.67,0.7222,83.33,0.1253,25.78
2015-03-20,6000.0,150780.0,0.12,0.42,0.11,0.15,0.0,12565.0,5500.0,500.0,138215.0,,,,,,,,,,,,,,,,,,0.14,,,11.48,11.48,42401.0,1065537.13,1.09,11.48,16.67,0.7222,83.33,0.1253,25.13
2015-03-23,6000.0,152700.0,0.12,0.41,0.11,0.15,0.0,12725.0,5500.0,500.0,139975.0,,,,,,,,,,,,,,,,,,0.14,,,100.0,11.48,0.0,0.0,0.0,100.0,16.67,0.7222,83.33,0.1253,25.45
2015-03-24,5000.0,126000.0,0.1,0.33,0.09,0.13,0.0,0.0,5000.0,0.0,126000.0,,,,,,,,0.01,,500.0,,,,,,,500.0,0.13,0.01,,100.0,10.44,0.0,0.0,0.0,100.0,9.09,1.0,100.0,0.1044,25.2
2015-03-25,5000.0,127500.0,0.1,0.33,0.09,0.13,0.0,0.0,5000.0,0.0,127500.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,10.37,0.0,0.0,0.0,100.0,,1.0,100.0,0.1037,25.5
2015-03-26,5000.0,126650.0,0.1,0.33,0.09,0.13,0.0,0.0,5000.0,0.0,126650.0,,,,,,,,,,,,,,,,,,0.13,,,100.0,10.37,0.0,0.0,0.0,100.0,,1.0,100.0,0.1037,25.33
2015-03-27,6800.0,172924.0,0.14,0.45,0.12,0.17,0.0,0.0,6800.0,0.0,172924.0,,,1800.0,,,,,,,,,,,1800.0,,,,0.17,,,14.11,14.11,41396.0,1052700.28,1.05,14.28,,1.0,100.0,0.1411,25.43
2015-03-30,6800.0,173060.0,0.14,0.46,0.12,0.17,0.0,0.0,6800.0,0.0,173060.0,,,,,,,,,,,,,,,,,,0.17,,,14.11,14.11,41396.0,1053528.2,1.05,14.26,,1.0,100.0,0.1411,25.45
2015-03-31,6800.0,172380.0,0.14,0.45,0.12,0.17,0.0,0.0,6800.0,0.0,172380.0,,,,,,,,,,,,,,,,,,0.17,,,14.11,14.11,41396.0,1049388.6,1.05,14.26,,1.0,100.0,0.1411,25.35
2015-04-01,6800.0,171224.0,0.14,0.45,0.12,0.17,0.0,0.0,6800.0,0.0,171224.0,,,,,,,,,,,,,,,,,,0.17,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,25.18
2015-04-02,6800.0,172788.0,0.14,0.45,0.12,0.17,0.0,0.0,6800.0,0.0,172788.0,,,,,,,,,,,,,,,,,,0.17,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,25.41
2015-04-03,6800.0,172788.0,0.14,0.45,0.12,0.17,0.0,0.0,6800.0,0.0,172788.0,,,,,,,,,,,,,,,,,,0.17,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,
2015-04-06,6800.0,172788.0,0.14,0.45,0.12,0.17,0.0,0.0,6800.0,0.0,172788.0,,,,,,,,,,,,,,,,,,0.17,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,
2015-04-07,6800.0,174148.0,0.14,0.45,0.12,0.17,0.0,0.0,6800.0,0.0,174148.0,,,,,,,,,,,,,,,,,,0.17,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,25.61
2015-04-08,6800.0,175372.0,0.14,0.45,0.12,0.18,0.0,0.0,6800.0,0.0,175372.0,,,,,,,,,,,,,,,,,,0.18,,,100.0,100.0,0.0,0.0,0.0,100.0,,1.0,100.0,1.0,25.79
2015-04-09,3200.0,82528.0,0.06,0.21,0.06,0.08,0.0,0.0,3200.0,0.0,82528.0,,,,,,,,0.09,,3600.0,,,,,,,,0.08,,,100.0,99.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.9941,25.79
2015-04-10,3200.0,82016.0,0.06,0.21,0.06,0.08,0.0,0.0,3200.0,0.0,82016.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,99.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.9941,25.63
2015-04-13,3200.0,81920.0,0.06,0.21,0.06,0.08,0.0,0.0,3200.0,0.0,81920.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,99.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.9941,25.6
2015-04-14,3200.0,88032.0,0.06,0.2,0.06,0.08,0.0,0.0,3200.0,0.0,88032.0,,,,,,,,,,,,,,,,,,0.08,,,100.0,99.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.9941,27.51
2015-04-15,3200.0,89920.0,0.06,0.18,0.06,0.09,0.0,0.0,3200.0,0.0,89920.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.9941,28.1
2015-04-16,3200.0,88640.0,0.06,0.17,0.06,0.09,0.0,0.0,3200.0,0.0,88640.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.9941,27.7
2015-04-17,3200.0,86144.0,0.06,0.16,0.06,0.09,0.0,0.0,3200.0,0.0,86144.0,,,,,,,,,,,,,,,,,,0.09,,,100.0,99.41,0.0,0.0,0.0,100.0,,1.0,100.0,0.9941,26.92
