,COV FP Equity_DX_SI_QTY,COV FP Equity_DX_SHORT_INTEREST_VALUE,COV FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,COV FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,COV FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,COV FP Equity_DX_SI_MV,COV FP Equity_DX_DSS,COV FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,COV FP Equity_DX_SUPPLY_SI_QTY,COV FP Equity_DX_BROKER_SI_QTY,COV FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,COV FP Equity_DX_BROKER_SI_MV_NEW_x,COV FP Equity_DX_SUPPLY_SI_QTY_NEW_x,COV FP Equity_DX_SUPPLY_SI_QTY_INC_x,COV FP Equity_DX_BROKER_SI_MV_INC_x,COV FP Equity_DX_SUPPLY_SI_MV_NEW,COV FP Equity_DX_BROKER_SI_QTY_ADD,COV FP Equity_DX_BROKER_SI_QTY_NEW,COV FP Equity_DX_SUPPLY_SI_MV_DEC,COV FP Equity_DX_BROKER_SI_QTY_INC,COV FP Equity_DX_SUPPLY_SI_QTY_DEC,COV FP Equity_DX_BROKER_SI_MV_NEW_y,COV FP Equity_DX_SUPPLY_SI_QTY_NEW_y,COV FP Equity_DX_BROKER_SI_MV_INC_y,COV FP Equity_DX_SUPPLY_SI_QTY_INC_y,COV FP Equity_DX_BROKER_SI_MV_ADD,COV FP Equity_DX_SUPPLY_SI_QTY_ADD,COV FP Equity_DX_BROKER_SI_QTY_DEC,COV FP Equity_DX_SUPPLY_SI_MV,COV FP Equity_DX_BROKER_SI_MV_DEC,COV FP Equity_DX_SUPPLY_SI_MV_RMV,COV FP Equity_DX_BROKER_SI_MV_RMV,COV FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,COV FP Equity_DX_UTILIZATION_QUANTITY,COV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,COV FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,COV FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,COV FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,COV FP Equity_DX_ACTIVE_UTILIZATION_MV,COV FP Equity_DX_BROKER_SI_MARKET_SHARE_2,COV FP Equity_DX_BROKER_SI_CON_RATIO,COV FP Equity_DX_BROKER_SI_MARKET_SHARE_1,COV FP Equity_DX_DEMAND_SUPPLY_RATIO,COV FP Equity_PX_LAST
2007-01-25,45024.0,3333005.99,0.25,0.81,0.16,7.27,0.0,2339337.3,27414.0,31601.0,2029384.91,,,3409.0,0.09,,,,,24.0,,,,0.09,3409.0,,,4634.0,4.25,0.57,,,1.83,1.83,1472076.0,108973839.12,,225.99,1.85,23.62,0.2462,36.26,0.03,151.7
2007-01-26,44162.0,3275659.56,0.24,0.8,0.15,7.1,0.0,2285217.96,27320.0,30809.0,2026425.87,,,,,,,,0.02,,94.0,,,,,,,792.0,4.2,0.12,,,1.78,1.78,1503743.0,111538203.41,,229.09,1.8,22.64,0.2458,36.52,0.0288,152.0
2007-01-29,45159.0,3365036.6,0.25,0.84,0.16,7.26,0.0,2370182.78,27321.0,31808.0,2035832.61,,,2.0,0.16,,,,,999.0,,,,0.16,2.0,,,,4.21,,,,1.77,1.77,1514443.0,112849179.93,,230.12,1.8,24.43,0.2455,35.72,0.0293,152.7
2007-01-30,49324.0,3675392.83,0.27,0.93,0.17,7.89,0.0,2677260.34,28347.0,35929.0,2112285.31,,,59.0,0.09,,3516.0,,,605.0,,,,0.09,59.0,0.53,967.0,,4.37,,,,1.83,1.83,1519819.0,113249774.21,,231.78,1.85,23.46,0.2343,32.71,0.0319,152.7
2007-01-31,48727.0,3638040.61,0.27,0.91,0.17,7.86,0.0,2641530.91,27825.0,35380.0,2077461.78,,,,,,,,0.08,,522.0,,,,,,,549.0,4.29,0.08,,,1.81,1.81,1509320.0,112688395.67,,230.89,1.83,22.47,0.2338,32.87,0.0317,153.0
2007-02-01,50772.0,3778335.8,0.28,0.96,0.18,8.2,0.0,2782998.97,29855.0,37397.0,2221740.63,,,30.0,0.0,,2000.0,,,17.0,,,,0.0,30.0,0.32,2000.0,,4.61,,,,1.92,1.92,1524378.0,113440714.77,,233.87,1.93,21.56,0.216,31.44,0.0327,152.5
2007-02-02,50635.0,3800262.43,0.28,0.95,0.18,8.21,0.0,2798242.01,29816.0,37284.0,2237753.03,,,,,,1.0,,0.0,,39.0,,,,,0.0,,115.0,4.63,0.01,,,1.89,1.89,1548334.0,116205698.17,,238.09,1.91,21.53,0.2155,31.29,0.0321,153.8
2007-02-05,45809.0,3451473.52,0.25,0.91,0.16,7.51,0.0,2822795.86,24976.0,37465.0,1881813.67,,,160.0,0.05,,,,0.77,181.0,5000.0,,,0.05,160.0,,,,3.91,,,,1.57,1.57,1561795.0,117673253.79,,240.8,1.6,24.32,0.2327,34.87,0.0289,154.4
2007-02-06,45827.0,3472956.32,0.25,0.95,0.16,7.52,0.0,2841750.85,24966.0,37498.0,1892024.95,,,,0.01,,,,0.0,33.0,10.0,,,0.01,,,,,3.92,,,,1.53,1.53,1605397.0,121663509.8,,248.77,1.55,24.25,0.2328,34.93,0.0281,155.3
2007-02-07,57763.0,4538183.53,0.32,1.2,0.2,9.55,0.0,4147162.64,22391.0,52786.0,1759161.87,,,,2.53,,,,0.41,15288.0,2576.0,,,2.53,,,,,3.58,,,,1.37,1.37,1612999.0,126726200.01,,253.19,1.39,19.06,0.3245,51.02,0.0353,161.0
2007-02-08,53029.0,4029104.1,0.29,1.12,0.19,8.88,0.0,3798886.95,16957.0,49999.0,1288380.29,,,132.0,0.18,,,,0.87,779.0,5565.0,,,0.18,132.0,,,3565.0,2.71,0.57,,,1.04,1.04,1618185.0,122948496.4,,256.54,1.04,15.27,0.3768,57.06,0.0324,155.7
2007-02-09,47499.0,3673839.43,0.26,1.0,0.17,7.98,0.0,3445051.1,15936.0,44541.0,1232579.74,,,,,,,,0.16,,1021.0,,,,,,,5459.0,2.56,0.85,,,0.98,0.98,1615436.0,124946893.14,,253.26,1.0,16.98,0.4282,61.5,0.0291,158.5
2007-02-12,51600.0,4074127.88,0.28,1.11,0.18,8.68,0.0,3838523.28,19517.0,48616.0,1540983.6,,,3581.0,0.68,,,,,4076.0,,,,0.68,3581.0,,,,3.2,,,,1.19,1.19,1619905.0,127901165.32,,258.01,1.22,19.71,0.3951,57.44,0.0315,161.8
2007-02-13,53169.0,4198009.8,0.29,1.37,0.19,9.0,0.0,3872948.08,20747.0,49052.0,1638099.44,,,1231.0,0.1,,,,,435.0,,,,0.1,1231.0,,,,3.42,,,,1.27,1.27,1618638.0,127801128.11,,259.76,1.3,19.29,0.3814,56.52,0.0324,161.8
2007-02-14,52748.0,4190509.56,0.29,1.41,0.18,9.09,0.0,3954004.92,25480.0,49771.0,2024231.89,,,4733.0,,,1154.0,,,,,,,,4733.0,0.19,,434.0,4.25,0.0,,,1.55,1.55,1615086.0,128308814.2,,262.57,1.59,19.09,0.3771,55.98,0.0322,162.8
2007-02-15,58890.0,4655464.37,0.32,1.54,0.21,10.08,0.0,4378460.68,29276.0,55386.0,2314372.13,,,3296.0,0.91,,,,,5615.0,,,,0.91,3296.0,,500.0,,4.88,,,,1.89,1.89,1521492.0,120279364.81,,246.75,1.94,17.53,0.3203,50.69,0.038,162.0
2007-02-16,62159.0,4871424.75,0.34,1.75,0.22,10.52,0.0,4596109.59,30679.0,58646.0,2404325.04,,,1403.0,0.46,,,,,3259.0,,,,0.46,1403.0,,,,5.07,,,,2.06,2.06,1460284.0,114443018.99,,235.92,2.11,16.71,0.302,48.24,0.0417,160.6
2007-02-19,76293.0,5979111.77,0.42,2.11,0.27,12.61,0.0,5701994.09,30901.0,72757.0,2421723.26,,,222.0,2.19,,,,,14590.0,,,,2.19,222.0,,,479.0,5.04,0.08,,,28.87,2.05,76123.0,5965788.8,,12.48,28.78,17.66,0.2378,40.09,0.0505,
2007-02-20,142503.0,10709055.43,0.78,3.97,0.5,23.1,0.0,9498243.72,43147.0,126391.0,3242483.42,,,1498.0,8.55,,,,0.08,53634.0,479.0,,,8.55,1498.0,,11228.0,,6.88,,,,33.16,2.58,86971.0,6535843.17,,14.05,32.89,21.54,0.2181,36.22,0.0854,154.0
2007-02-21,407594.0,30763823.15,2.23,9.94,1.43,64.08,1.0,18204058.4,240430.0,241188.0,18146847.11,,,50923.0,4.26,,91000.0,,0.1,26100.0,600.0,,,4.26,50923.0,14.04,146960.0,2303.0,37.31,0.54,,,37.78,14.18,395919.0,29882633.45,,61.06,37.93,13.3,0.0984,14.04,0.2404,154.67
2007-02-22,1435787.0,107828875.17,7.87,34.47,5.03,224.8,2.0,66522712.21,739502.0,885778.0,55537255.07,,,225397.0,92.65,,56800.0,,,587790.0,,,,92.65,225397.0,8.75,273675.0,,114.47,,,,66.81,43.56,367372.0,27589962.53,,56.88,66.81,13.59,0.1155,21.74,0.8458,153.9
2007-02-23,1771745.0,131330448.65,9.71,42.27,6.21,275.78,2.0,86639647.52,929542.0,1168833.0,68902222.33,,,133854.0,32.29,,75000.0,,0.09,208055.0,60.0,,,32.29,133854.0,11.6,56246.0,,142.53,,,,69.74,50.96,403381.0,29900582.59,,61.61,69.82,12.42,0.1075,22.29,0.9712,151.9
2007-02-26,1904638.0,136766316.23,10.44,43.77,6.67,293.71,2.0,98057036.49,879438.0,1365564.0,63149793.09,,,,30.29,,,,8.22,196800.0,50104.0,,,30.29,,,,68.0,132.77,0.06,,,65.93,48.11,454361.0,32626294.45,,68.15,66.08,12.59,0.1061,20.9,1.042,147.15
2007-02-27,2018247.0,134336838.75,11.06,44.57,7.07,306.38,2.0,95197352.39,928012.0,1430224.0,61769544.76,,,30000.0,14.21,,,,0.45,65000.0,1425.0,,,14.21,30000.0,,20000.0,340.0,134.0,0.15,,,68.65,52.13,423794.0,28208215.47,,60.17,69.01,11.69,0.0999,20.78,1.1338,136.4
2007-02-28,2094293.0,141963726.42,11.48,42.92,7.34,301.07,2.0,92755367.48,1174153.0,1368356.0,79591124.67,,,32621.0,0.8,,,,1.38,5000.0,5480.0,,,0.8,32621.0,,219000.0,66868.0,161.22,11.67,,,75.92,65.9,372397.0,25243299.69,,51.21,75.89,10.6,0.1026,21.13,1.1755,138.91
2007-03-01,2014592.0,135627179.08,11.04,40.14,7.06,290.19,2.0,89485277.7,1134095.0,1329205.0,76350003.21,,,14517.0,2.19,,,,7.61,15850.0,56714.0,,,2.19,14517.0,,2139.0,55001.0,157.47,8.16,,,73.56,64.91,407701.0,27447411.95,,56.57,73.57,11.7,0.0972,19.07,1.1531,137.96
2007-03-02,1776249.0,119728708.12,9.74,33.24,6.22,255.86,2.0,77312333.31,969244.0,1146976.0,65332243.38,,,6716.0,1.85,,,,25.38,10000.0,180120.0,,,1.85,6716.0,,8553.0,192230.0,133.5,27.54,,,63.11,54.72,566573.0,38190058.57,,78.19,63.06,11.59,0.0963,19.22,1.0028,138.13
2007-03-05,1558982.0,103082948.98,8.54,28.06,5.46,223.65,2.0,63347352.49,939657.0,958038.0,62131964.7,,,1000.0,3.08,,,,4.36,22262.0,30587.0,,,3.08,1000.0,,,211200.0,128.82,30.91,,,61.51,53.06,587963.0,38877267.3,,80.83,61.45,14.36,0.1061,20.02,0.8804,135.5
2007-03-06,1542224.0,103103750.31,8.45,27.95,5.4,220.38,2.0,62689808.37,942886.0,937713.0,63035643.8,,,8891.0,,,,,1.04,,7345.0,,,,8891.0,,1683.0,20325.0,128.4,2.99,,,60.44,52.06,617068.0,41253426.87,,84.12,60.42,14.47,0.107,20.32,0.8514,137.0
2007-03-07,1450507.0,98387758.73,7.95,25.9,5.08,207.5,2.0,58393819.58,893175.0,860886.0,60583979.54,,,4366.0,0.03,,,,6.95,173.0,54076.0,,,0.03,4366.0,,,77000.0,122.62,11.21,,,58.77,49.11,626635.0,42504595.42,,86.12,58.74,15.24,0.0999,17.34,0.7975,139.0
2007-03-08,1453346.0,103473883.69,7.97,25.24,5.09,210.9,2.0,61983828.52,886298.0,870596.0,63101763.9,,,24711.0,1.36,,,,4.26,10000.0,31700.0,,,1.36,24711.0,,111.0,290.0,123.62,0.0,,,59.02,47.31,615308.0,43808087.29,,85.96,58.99,16.01,0.1033,17.9,0.7757,145.9
2007-03-09,1289019.0,91208173.61,7.07,21.49,4.52,190.18,1.0,52143984.4,864322.0,736936.0,61157539.98,,,18992.0,,,,,6.4,,49000.0,,,,18992.0,,8033.0,133660.0,124.06,19.54,,,59.84,45.88,580095.0,41046257.25,,84.29,59.54,14.45,0.1093,19.06,0.6842,145.0
2007-03-12,1175910.0,82143248.58,6.45,18.66,4.12,173.35,1.0,45330965.94,821145.0,648929.0,57361122.75,,,,,,,,6.53,,43177.0,,,,,,,88007.0,116.87,12.57,,,59.59,43.42,556752.0,38891937.25,,80.19,59.31,14.94,0.1046,16.17,0.6218,143.15
2007-03-13,1255546.0,84887862.31,6.88,19.42,4.4,183.32,1.0,46821766.75,857099.0,692524.0,57948734.58,,,,10.01,,,,0.1,69000.0,46.0,,,10.01,,,36000.0,25405.0,121.01,4.02,,,60.3,44.93,564403.0,38159465.41,,80.71,59.99,13.64,0.1099,20.82,0.6581,138.55
2007-03-14,1174528.0,77375520.1,6.44,18.29,4.12,168.57,1.0,41562477.02,769859.0,630901.0,50716747.94,,,2703.0,,,,,12.8,,91373.0,,,,2703.0,,1430.0,61622.0,106.89,9.42,,,53.36,39.46,672872.0,44327441.29,,93.82,53.26,14.73,0.1175,21.26,0.602,135.0
2007-03-15,1265501.0,85838818.47,6.94,19.41,4.44,179.14,1.0,50491635.11,792877.0,744386.0,53780775.26,,,3812.0,10.95,,50000.0,,3.24,81500.0,22931.0,,,10.95,3812.0,6.75,42136.0,18015.0,108.54,2.53,,,54.72,40.71,656005.0,44496759.87,,89.79,54.73,13.83,0.1055,19.45,0.6498,139.0
2007-03-16,1388357.0,90520419.2,7.61,21.46,4.87,195.6,1.0,56699394.02,786188.0,869627.0,51259198.7,,,1799.0,22.17,,,,0.81,160041.0,8488.0,,,22.17,1799.0,,,34800.0,108.19,5.73,,,54.14,40.31,666001.0,43423045.88,,91.67,54.13,15.96,0.1233,24.28,0.7119,133.61
2007-03-19,1296295.0,86662427.78,7.11,18.47,4.54,180.12,1.0,52052343.75,795216.0,778598.0,53163322.52,,,192.0,7.45,,,,0.36,50000.0,1689.0,,,7.45,192.0,,10525.0,141029.0,107.74,22.19,,,54.47,40.82,664589.0,44430392.94,,89.84,54.53,17.58,0.1076,18.15,0.6653,137.0
2007-03-20,1309888.0,87475292.53,7.18,18.38,4.59,183.17,1.0,50995176.96,843203.0,763621.0,56309721.97,,,19987.0,0.0,,,,,22.0,,,,0.0,19987.0,,28000.0,15000.0,115.98,2.6,,,56.54,43.21,648139.0,43283203.32,,89.63,56.41,16.42,0.1051,17.85,0.6712,136.85
2007-03-21,1302100.0,88639027.94,7.14,18.18,4.56,182.29,1.0,51277143.28,884251.0,753257.0,60194416.02,,,7748.0,1.34,,,,0.03,9639.0,265.0,,,1.34,7748.0,,33565.0,20002.0,121.66,2.49,,,56.63,44.86,677287.0,46105568.94,,93.17,56.63,15.09,0.1031,18.05,0.6605,139.5
2007-03-22,1309661.0,89620273.97,7.18,17.55,4.59,185.43,1.0,52023733.47,884656.0,760246.0,60537126.09,,,717.0,2.09,,,,0.0,15008.0,312.0,,,2.09,717.0,,,8020.0,123.7,1.15,,,56.14,44.02,691024.0,47286862.94,,96.53,56.17,15.74,0.1018,17.11,0.6517,140.23
2007-03-23,1387434.0,94143375.19,7.6,18.08,4.86,197.17,1.0,56861639.42,881035.0,837996.0,59782021.02,,,1269.0,15.59,,,,0.66,107750.0,4889.0,,,15.59,1269.0,,,30000.0,123.58,4.21,,,55.31,43.47,711735.0,48294286.53,,99.89,55.3,15.57,0.1187,23.37,0.6845,139.05
2007-03-26,1433463.0,97581419.94,7.86,18.48,5.02,202.46,2.0,59188828.34,895549.0,869479.0,60963514.96,,,14513.0,,,97766.0,,,,,,,,14513.0,13.56,,66283.0,124.9,9.77,,,80.37,43.87,218694.0,14887353.95,,30.54,80.36,15.18,0.1111,22.24,0.7021,139.5
2007-03-27,1506188.0,101723597.67,8.26,19.31,5.28,212.25,2.0,62474266.09,912764.0,925036.0,61645450.57,,115000.0,17551.0,7.47,16.0,,,0.06,55557.0,336.0,,115000.0,7.47,17551.0,,,,127.18,,16.06,,82.58,44.73,192546.0,13004002.05,115000.0,26.86,82.56,16.35,0.1172,23.38,0.7382,138.4
2007-03-28,1435004.0,96670944.29,7.87,18.24,5.03,202.15,2.0,57827858.75,905013.0,858409.0,60967398.91,,,16000.0,13.1,,,,4.89,92000.0,33751.0,,,13.1,16000.0,,10000.0,158627.0,125.66,22.2,,,81.71,44.1,202568.0,13646261.5,,28.08,81.74,13.54,0.1079,21.73,0.6992,138.05
2007-03-29,1424774.0,96663149.72,7.81,18.18,4.99,200.21,1.0,57559858.28,904787.0,848408.0,61384866.12,,,9.0,,,,,0.06,,235.0,,,,9.0,,,10000.0,125.34,1.4,,,80.26,43.97,222466.0,15093105.48,,30.85,80.25,12.95,0.1074,21.81,0.6924,139.03
2007-03-30,1427286.0,97411665.33,7.82,17.95,5.0,201.07,2.0,58058276.91,925255.0,850676.0,63148262.09,,,468.0,0.33,,,,,2268.0,,,,0.33,468.0,,20000.0,,128.86,,,,80.91,44.56,218337.0,14901407.83,,30.47,80.88,12.98,0.1072,21.75,0.6873,139.86
2007-04-02,1409805.0,96658891.21,7.73,17.52,4.94,199.49,1.0,58420007.05,906510.0,852077.0,62152036.25,,,255.0,0.21,,,,2.64,1402.0,19000.0,,,0.21,255.0,,,,126.88,,,,80.06,43.33,225731.0,15476543.33,,31.57,80.08,13.09,0.1076,22.02,0.6738,140.5
2007-04-03,1424997.0,97943865.38,7.81,17.3,4.99,202.44,1.0,59596252.62,921812.0,867073.0,63358610.89,,,11953.0,3.14,,,,0.01,20000.0,175.0,,,3.14,11953.0,,3524.0,5005.0,129.54,0.68,,,80.53,44.04,222876.0,15318865.19,,31.38,80.5,12.9,0.1113,23.34,0.6808,140.85
2007-04-04,1580645.0,107353847.09,8.66,20.14,5.54,223.85,2.0,58494770.8,1094905.0,861259.0,74363480.7,,,173093.0,1.83,,,,0.02,12946.0,198.0,,,1.83,173093.0,,198.0,18760.0,153.33,2.61,,,81.58,51.59,247253.0,16792866.68,,34.72,81.54,15.42,0.1107,20.33,0.7447,139.18
2007-04-05,1532325.0,104281431.99,8.4,19.76,5.37,215.97,2.0,55357748.75,1064213.0,813434.0,72424358.79,,,,1.76,,,,4.4,12274.0,30692.0,,,1.76,,,,60100.0,147.8,8.4,,,81.67,49.98,238900.0,16258192.03,,33.24,81.64,15.85,0.1161,21.86,0.7197,139.46
2007-04-06,1532873.0,104318725.79,8.4,19.65,5.37,215.95,2.0,55358837.62,1064818.0,813450.0,72465531.69,,,604.0,0.0,,,,,16.0,,,,0.0,604.0,,,,148.14,,,,81.76,50.1,237562.0,16167135.27,,33.11,81.73,15.87,0.1158,21.75,0.7212,
2007-04-09,1531806.0,104246111.77,8.4,19.64,5.37,216.18,2.0,55358020.97,1063336.0,813438.0,72364675.1,,,,,,,,0.18,,1482.0,,,,,,,11.0,148.21,0.0,,,81.75,49.99,237406.0,16156518.78,,33.12,81.73,15.89,0.1158,21.76,0.7201,
2007-04-10,1535779.0,105663130.53,8.42,19.69,5.38,216.41,2.0,56304398.93,1062936.0,818366.0,73131059.42,,,535.0,1.39,,,,0.14,9928.0,936.0,,,1.39,535.0,,,5000.0,148.06,0.8,,,81.75,50.02,237286.0,16325514.02,,33.12,81.72,15.88,0.1146,21.64,0.7227,140.99
2007-04-11,1610931.0,106895251.65,8.83,20.81,5.65,227.84,2.0,58995501.4,1077164.0,889073.0,71476504.48,,,5229.0,10.47,,,,1.37,70707.0,10000.0,,,10.47,5229.0,,19000.0,,150.47,,,,82.39,50.43,230300.0,15281831.72,,32.35,82.31,15.17,0.1093,20.59,0.7543,135.98
2007-04-12,1599397.0,107901592.71,8.77,20.59,5.61,224.1,2.0,59319608.92,1074133.0,879279.0,72465223.76,,,567.0,0.47,,,,1.1,533.0,6492.0,,,0.47,567.0,,2893.0,10327.0,147.65,1.48,,,82.68,50.46,224977.0,15177830.53,,31.01,82.64,15.24,0.1112,20.92,0.7514,138.25
2007-04-13,1601888.0,108820074.7,8.78,21.1,5.61,224.29,2.0,59841231.65,1071042.0,880894.0,72758439.07,,,3839.0,0.03,,1400.0,,1.19,215.0,8613.0,,,0.03,3839.0,0.21,1683.0,,148.36,,,,80.24,49.54,263732.0,17915944.15,,36.66,80.19,15.33,0.1098,20.47,0.741,139.21
2007-04-16,1599822.0,109944442.7,8.77,20.86,5.61,225.48,2.0,60537403.58,1058652.0,880891.0,72753658.94,,,8585.0,,,,,2.89,,20975.0,,,,8585.0,,,3.0,147.52,0.0,,,81.98,48.95,232684.0,15990724.41,,32.49,81.95,15.19,0.1099,20.65,0.7397,140.83
2007-04-17,1606755.0,110005340.41,8.81,21.47,5.63,227.87,2.0,60351614.03,1081006.0,881505.0,74010308.36,,,1454.0,0.3,,,,,614.0,,,,0.3,1454.0,,20900.0,,151.79,,,,82.26,49.97,233082.0,15957793.66,,32.78,82.24,15.54,0.1104,20.63,0.7427,140.3
2007-04-18,1619462.0,108583524.15,8.88,21.39,5.68,228.77,2.0,59899014.08,1081613.0,893360.0,72521214.64,,,769.0,1.65,,,,0.08,12022.0,351.0,,,1.65,769.0,,189.0,168.0,150.42,0.06,,,80.74,49.28,258003.0,17298877.64,,36.04,80.67,15.29,0.1105,20.71,0.7378,137.4
2007-04-19,1622510.0,112018272.67,8.89,20.49,5.69,227.71,2.0,62629530.79,1047443.0,907147.0,72315582.39,,,14200.0,1.69,,,,8.03,14000.0,57622.0,,,1.69,14200.0,,9252.0,213.0,144.67,0.04,,,79.85,47.63,264312.0,18248130.17,,36.84,79.7,14.67,0.1093,20.65,0.7378,141.48
2007-04-20,1597987.0,111900385.11,8.76,19.71,5.6,226.5,2.0,61452578.13,1079494.0,877570.0,75592476.24,,,1331.0,0.06,,,,2.17,236.0,16181.0,,,0.06,1331.0,,46900.0,29813.0,152.09,3.82,,,78.96,48.74,287633.0,20141743.0,,40.84,78.83,15.19,0.1108,20.8,0.7215,143.5
2007-04-23,1592509.0,110273390.84,8.73,19.81,5.58,227.09,2.0,60351506.72,1081310.0,871564.0,74875382.34,,,1816.0,0.03,,,,,125.0,,,,0.03,1816.0,,,6131.0,152.81,0.07,,,79.2,48.8,283979.0,19664144.6,,40.39,79.09,15.21,0.1106,20.77,0.7187,141.9
2007-04-24,1608579.0,108678038.91,8.82,19.95,5.64,227.73,2.0,59239019.88,1122197.0,876816.0,75817332.71,,,21075.0,1.19,,,,0.98,10000.0,5578.0,,,1.19,21075.0,,25390.0,4747.0,156.87,0.87,,,80.6,50.31,270130.0,18250392.83,,37.79,80.59,15.32,0.1114,20.96,0.7212,138.45
2007-04-25,1656942.0,113037076.35,9.08,21.01,5.81,232.67,2.0,59776739.59,1165051.0,876231.0,79480125.94,,,69425.0,6.51,,,,3.98,50642.0,26681.0,,,6.51,69425.0,,110.0,51227.0,161.94,7.78,,,86.64,51.83,179705.0,12259528.58,,24.97,86.64,18.13,0.1114,18.67,0.7372,139.8
2007-04-26,1715434.0,116776286.2,9.4,21.78,6.01,241.47,2.0,61551060.81,1180530.0,904180.0,80363283.66,,,15479.0,3.95,,,,,27949.0,,,,3.95,15479.0,,,,164.84,,,,87.71,51.91,165472.0,11264324.73,,23.13,87.69,17.46,0.1093,19.0,0.7543,139.5
2007-04-27,1721919.0,118528567.55,9.44,21.37,6.03,242.49,2.0,61000822.74,1205229.0,886187.0,82962129.43,,,29356.0,,,,,1.18,,9092.0,,,,29356.0,,4435.0,17993.0,168.31,2.31,,,87.97,52.99,164878.0,11349403.29,,23.17,87.9,17.4,0.1061,18.32,0.7571,141.06
2007-04-30,1720659.0,117971628.05,9.43,20.95,6.03,242.96,2.0,60078861.91,1189115.0,876272.0,81527968.35,,,30150.0,2.42,,,,6.37,15085.0,46264.0,,,2.42,30150.0,,,25000.0,166.9,4.01,,,89.81,52.2,134878.0,9247490.2,,18.98,89.79,16.96,0.1101,19.91,0.7553,140.5
2007-05-01,1724358.0,118225238.47,9.45,20.45,6.04,243.77,2.0,61779333.83,1206029.0,901074.0,82687624.11,,,16914.0,3.5,,,,,24802.0,,,,3.5,16914.0,,,,169.28,,,,86.16,52.95,193648.0,13276872.31,,27.26,86.13,17.1,0.1115,20.09,0.7571,
2007-05-02,1784449.0,123703614.3,9.78,21.16,6.25,252.92,2.0,62759697.7,1292865.0,905321.0,89625466.07,,,84045.0,4.42,,,,4.58,31100.0,32635.0,,,4.42,84045.0,,35426.0,26853.0,182.45,3.82,,,85.52,56.82,218958.0,15178856.88,,30.94,85.5,16.52,0.1089,18.61,0.7842,142.06
2007-05-03,1930489.0,133196392.96,10.58,23.95,6.77,275.11,2.0,69500486.87,1337765.0,1007309.0,92300693.05,,,511.0,18.28,,,,3.51,127202.0,26611.0,,,18.28,511.0,,71000.0,25214.0,190.1,3.44,,,84.41,58.71,246991.0,17041438.88,,35.13,84.4,16.63,0.1118,18.41,0.8472,141.39
2007-05-04,1838429.0,125597598.64,10.08,22.74,6.44,261.61,2.0,63699604.92,1331444.0,932400.0,90961450.85,,,10679.0,0.0,,,,2.41,91.0,17000.0,,,0.0,10679.0,,,75000.0,188.12,10.41,,,84.86,58.4,237524.0,16227139.6,,33.57,84.86,17.41,0.1177,19.31,0.8063,140.0
2007-05-07,2005368.0,138284480.04,10.98,24.67,7.02,282.63,2.0,72869581.34,1374683.0,1056737.0,94794234.22,,,37254.0,19.39,,,,,136136.0,,,,19.39,37254.0,,5986.0,11799.0,191.5,1.75,,,87.27,60.25,200473.0,13824048.54,,27.7,87.36,19.04,0.1262,19.54,0.879,129.25
2007-05-08,2006330.0,134550852.42,10.99,25.06,7.03,274.08,2.0,70841912.72,1378117.0,1056346.0,92420896.41,,,7167.0,,,,,1.6,,5006.0,,,,7167.0,,1273.0,391.0,183.44,0.24,,,86.72,60.0,211041.0,14153078.73,,27.79,86.84,19.48,0.1275,19.65,0.8735,125.7
2007-05-09,2688714.0,181231752.41,14.71,34.16,9.41,351.43,2.0,117066595.98,1383592.0,1736774.0,93260496.57,,976.0,4366.0,55.6,0.12,240000.0,,,440428.0,,,976.0,55.6,4366.0,31.52,133.0,,176.07,,,,86.64,59.76,213303.0,14377608.21,,27.26,86.59,14.09,0.1401,27.93,1.1613,126.34
2007-05-10,2609126.0,173751290.77,14.27,32.98,9.13,339.46,2.0,110353645.32,1413546.0,1657119.0,94133223.94,,,10517.0,7.47,,,,0.6,60345.0,4834.0,,,7.47,10517.0,,24271.0,140000.0,179.68,17.88,,,83.56,61.13,278100.0,18519701.22,,35.22,83.61,14.52,0.1258,23.56,1.1284,124.82
2007-05-11,2666054.0,179291871.45,14.59,33.09,9.33,344.93,2.0,117276835.9,1390120.0,1743896.0,93485434.41,,,264.0,10.85,,,,3.35,87000.0,25121.0,,,10.85,264.0,,1431.0,223.0,175.43,0.06,,,82.83,59.93,288069.0,19372612.15,,36.48,82.78,14.23,0.126,23.17,1.1494,126.05
2007-05-14,2529242.0,168404533.67,13.87,30.75,8.85,328.32,2.0,110180824.87,1328278.0,1654789.0,88440741.21,,,909.0,,,,,7.56,,63763.0,,,,909.0,,1012.0,89107.0,168.37,10.86,,,80.92,57.26,313184.0,20852731.95,,39.63,80.95,15.02,0.134,24.37,1.0903,124.8
