,CO FP Equity_DX_SI_QTY,CO FP Equity_DX_SHORT_INTEREST_VALUE,CO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,CO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CO FP Equity_DX_SI_MV,CO FP Equity_DX_DSS,CO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CO FP Equity_DX_SUPPLY_SI_QTY,CO FP Equity_DX_BROKER_SI_QTY,CO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CO FP Equity_DX_BROKER_SI_MV_NEW_x,CO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,CO FP Equity_DX_SUPPLY_SI_QTY_INC_x,CO FP Equity_DX_BROKER_SI_MV_INC_x,CO FP Equity_DX_SUPPLY_SI_MV_NEW,CO FP Equity_DX_BROKER_SI_QTY_ADD,CO FP Equity_DX_BROKER_SI_QTY_NEW,CO FP Equity_DX_SUPPLY_SI_MV_DEC,CO FP Equity_DX_BROKER_SI_QTY_INC,CO FP Equity_DX_SUPPLY_SI_QTY_DEC,CO FP Equity_DX_BROKER_SI_MV_NEW_y,CO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,CO FP Equity_DX_BROKER_SI_MV_INC_y,CO FP Equity_DX_SUPPLY_SI_QTY_INC_y,CO FP Equity_DX_BROKER_SI_MV_ADD,CO FP Equity_DX_SUPPLY_SI_QTY_ADD,CO FP Equity_DX_BROKER_SI_QTY_DEC,CO FP Equity_DX_SUPPLY_SI_MV,CO FP Equity_DX_BROKER_SI_MV_DEC,CO FP Equity_DX_SUPPLY_SI_MV_RMV,CO FP Equity_DX_BROKER_SI_MV_RMV,CO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CO FP Equity_DX_UTILIZATION_QUANTITY,CO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,CO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CO FP Equity_DX_ACTIVE_UTILIZATION_MV,CO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CO FP Equity_DX_BROKER_SI_CON_RATIO,CO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CO FP Equity_DX_DEMAND_SUPPLY_RATIO,CO FP Equity_PX_LAST
2017-03-17,7479177.0,367251250.83,14.02,17.18,6.74,386.2,2.0,340971777.88,3878442.0,6943988.0,190443771.52,,,123799.0,12.2,,,,9.27,207121.0,183347.0,,,12.2,123799.0,,83541.0,41439.0,199.77,2.12,,,29.11,29.11,9444557.0,463757626.24,,485.97,29.13,18.1,0.1324,18.61,0.5614,52.06
2017-03-20,8283437.0,400648848.33,15.53,14.74,7.46,433.32,2.0,369926366.67,4273585.0,7648248.0,206702472.48,,,346400.0,49.8,,,,2.67,886803.0,52857.0,,,49.8,346400.0,,101600.0,182543.0,221.93,8.76,,,31.9,31.9,9122104.0,441213045.02,,473.36,31.92,17.8,0.1363,20.0,0.6184,51.28
2017-03-21,10053764.0,481913015.44,18.84,17.38,9.06,519.44,2.0,431682590.15,5626847.0,9005847.0,269714984.87,,,525433.0,65.87,,,,0.69,1357599.0,8412.0,,,65.87,525433.0,,836241.0,,287.99,,,,40.14,40.14,8390999.0,402210717.36,,429.18,40.16,16.9,0.128,17.34,0.7172,50.82
2017-03-22,10517065.0,493903374.0,19.71,18.13,9.48,539.95,2.0,440277783.81,5742994.0,9375174.0,269703012.53,,,175298.0,18.62,,,,3.6,384338.0,66381.0,,,18.62,175298.0,,7230.0,15011.0,291.38,1.26,,,36.17,36.17,10136334.0,476023449.75,,514.03,36.18,16.75,0.1291,18.13,0.6623,49.79
2017-03-23,10271688.0,482428398.2,19.25,17.39,9.25,517.83,2.0,434475709.93,5565452.0,9250697.0,261391515.56,,,87513.0,6.01,,,,14.82,121825.0,283016.0,,,6.01,87513.0,,17961.0,246302.0,277.19,19.49,,,35.64,35.64,10049331.0,471984999.67,,500.57,35.64,16.46,0.1267,18.18,0.6578,49.795
2017-03-24,10243652.0,479758978.29,19.2,16.95,9.23,515.47,2.0,429629814.92,5626919.0,9173311.0,263535398.35,,,80585.0,6.86,,,,4.87,145076.0,97682.0,,,6.86,80585.0,,78564.0,222462.0,280.04,11.31,,,35.97,35.97,10016325.0,469112172.91,,498.44,35.97,17.47,0.1325,18.7,0.6548,49.655
2017-03-27,10176763.0,474466527.87,19.08,16.41,9.17,510.68,2.0,424724661.49,5612078.0,9109857.0,261649324.33,,,31999.0,3.77,,,,4.25,76448.0,83493.0,,,3.77,31999.0,,36653.0,139902.0,278.55,8.21,,,35.82,35.82,10054517.0,468767109.0,,498.42,35.85,17.48,0.1312,18.66,0.6496,49.43
2017-03-28,9828184.0,461598430.98,18.42,15.61,8.85,492.35,2.0,413341491.73,5593429.0,8800715.0,262705505.94,,,174544.0,0.74,,,,9.89,15352.0,196310.0,,,0.74,174544.0,,3117.0,324494.0,277.14,16.58,,,35.41,35.41,10202819.0,479193841.1,,505.52,35.41,16.6,0.1315,19.52,0.6222,49.795
2017-03-29,9694701.0,464061751.14,18.17,15.44,8.73,490.28,2.0,415082172.53,5164276.0,8671470.0,247201328.22,,,20183.0,11.85,,,,23.55,211997.0,476079.0,,,11.85,20183.0,,26743.0,341242.0,257.94,15.59,,,32.33,32.33,10810020.0,517449358.27,,540.76,32.29,15.63,0.1298,19.78,0.6069,50.75
2017-03-30,9505076.0,462246691.1,17.82,15.03,8.56,488.72,2.0,413882894.66,5042521.0,8510582.0,245225671.74,,,24536.0,,,,,7.94,,165530.0,,,,24536.0,,19239.0,160888.0,256.77,3.45,,,31.71,31.71,10858604.0,528070871.71,,553.06,31.71,15.12,0.1281,19.22,0.5978,51.56
2017-03-31,9297523.0,459782489.8,17.43,14.56,8.38,484.66,2.0,413665196.22,4133170.0,8364959.0,204394137.38,,,74965.0,,,,,50.49,,1005607.0,,,,74965.0,,21291.0,145623.0,213.92,5.52,,,25.93,25.93,11805079.0,583786521.95,,610.93,25.93,15.11,0.1294,19.66,0.5833,52.43
2017-04-03,9214559.0,451421052.57,17.27,14.25,8.3,485.04,2.0,405267103.38,4079458.0,8272449.0,199852562.04,0.5,,24415.0,0.52,,20800.0,10000.0,3.94,8500.0,79141.0,0.5,,0.52,24415.0,1.07,1014.0,131810.0,213.67,3.51,,,25.58,25.58,11866973.0,581362758.92,,621.83,25.57,15.21,0.1281,19.74,0.5778,51.94
2017-04-04,8430165.0,407348141.75,15.8,12.93,7.59,444.58,2.0,359768104.09,4219851.0,7445485.0,203904486.25,,,107290.0,5.13,,,,0.4,66097.0,7124.0,,,5.13,107290.0,,40227.0,893061.0,216.98,44.54,,,26.47,26.47,11723922.0,566503483.71,,609.55,26.25,16.42,0.1445,21.36,0.5287,51.23
2017-04-05,9296168.0,454191531.09,17.42,14.4,8.38,483.74,2.0,407618099.6,4146815.0,8342926.0,202604799.53,,,24670.0,42.05,,,,4.18,897441.0,111948.0,,,42.05,24670.0,,25900.0,,212.74,,0.6,,26.04,26.04,11779907.0,575541878.81,11658.0,604.34,26.04,15.56,0.1308,19.47,0.5837,51.8
2017-04-06,9432707.0,466022781.06,17.68,14.65,8.5,493.39,2.0,413358594.85,4415780.0,8366738.0,218161560.21,,,126273.0,10.8,,,,3.82,219474.0,76328.0,,,10.8,126273.0,,219020.0,195662.0,229.12,8.53,,,27.93,27.93,11395028.0,562971227.54,,591.27,27.93,14.35,0.1306,21.1,0.5966,52.38
2017-04-07,9402025.0,465571099.71,17.62,14.46,8.47,497.15,2.0,413160273.21,4423896.0,8343609.0,219063247.09,,,28512.0,3.97,,,,0.99,35498.0,20396.0,,,3.97,28512.0,,,58627.0,232.04,1.42,,,27.97,27.97,11389951.0,564009563.12,,597.54,27.97,14.48,0.1314,21.52,0.5945,52.5
2017-04-10,9604419.0,474868567.23,18.0,14.89,8.65,508.38,2.0,422042930.46,4449247.0,8535998.0,219982858.74,,,35001.0,25.98,,,,2.61,496598.0,49809.0,,,25.98,35001.0,,40159.0,304209.0,233.55,16.05,,,28.24,28.24,11303630.0,558882175.24,,593.54,28.24,14.36,0.1278,21.35,0.6097,52.42
2017-04-11,9586307.0,478041887.1,17.97,14.9,8.64,507.75,2.0,421717779.73,4954673.0,8456824.0,247075462.0,,,324744.0,0.45,,,,0.49,6061.0,9108.0,,,0.45,324744.0,,189790.0,85235.0,259.96,4.72,,,31.27,31.27,10892381.0,543172085.79,,571.63,31.26,14.75,0.1277,21.37,0.6049,52.87
2017-04-12,9104313.0,451773539.4,17.07,14.04,8.2,484.08,2.0,394574098.02,5254360.0,7951608.0,260731459.31,,,208519.0,2.64,,,,4.23,59468.0,83649.0,,,2.64,208519.0,,174817.0,564684.0,277.38,28.65,,,33.03,33.03,10654509.0,528697249.48,,562.64,33.02,15.87,0.1335,22.68,0.5723,52.61
2017-04-13,9048768.0,443725696.33,16.96,13.91,8.15,480.35,2.0,386376712.96,5299737.0,7879267.0,259883941.19,,,217749.0,,,,,9.37,,174939.0,,,,217749.0,,2567.0,72341.0,278.63,4.41,,,33.25,33.25,10641316.0,521819694.35,,559.19,33.26,16.03,0.1338,22.9,0.5676,51.99
2017-04-14,9169005.0,449621774.84,17.19,13.96,8.26,486.67,2.0,392571918.02,5299737.0,8005604.0,259883941.19,,,,7.44,,,,,126337.0,,,,7.44,,,,,275.76,,,,33.24,33.24,10641742.0,521840584.17,,554.25,33.22,17.32,0.1351,22.61,0.5752,
2017-04-17,8828065.0,432903052.59,16.55,13.44,7.95,467.29,2.0,375853195.77,5299737.0,7664664.0,259883941.19,,,,4.62,,,,,96000.0,,,,4.62,,,,436940.0,275.61,20.58,,,33.26,33.26,10634176.0,521469569.18,,553.77,33.23,17.85,0.1394,23.15,0.554,
2017-04-18,8613817.0,407691452.76,16.15,13.11,7.76,454.3,2.0,348588093.94,5322014.0,7365065.0,251890610.08,,,91285.0,0.38,,,,7.66,7235.0,146904.0,,,0.38,91285.0,,77896.0,306834.0,275.18,16.54,,,33.83,33.83,10407766.0,492598953.58,,538.34,33.83,16.49,0.1357,23.76,0.5476,50.18
2017-04-19,8682290.0,417565499.1,16.27,12.88,7.82,443.83,2.0,350086677.05,5260589.0,7279227.0,253002430.39,,,2260.0,7.27,,,,13.3,179990.0,237989.0,,,7.27,2260.0,,174304.0,265828.0,264.38,18.04,,,33.24,33.24,10565042.0,508114453.18,,531.5,33.22,14.61,0.1314,23.55,0.5486,50.99
2017-04-20,8817895.0,438642145.59,16.53,13.25,7.94,458.15,2.0,368903133.56,5249302.0,7415952.0,261124122.27,,,1756.0,9.08,,,,0.25,136725.0,13043.0,,,9.08,1756.0,,,,268.61,,,,33.19,33.19,10568798.0,525740012.9,,541.54,33.16,14.37,0.1307,23.17,0.5575,52.74
2017-04-21,8839031.0,442027907.11,16.57,14.13,7.96,473.87,2.0,373744511.65,5255345.0,7473599.0,262812648.98,,,170050.0,10.54,,,,10.44,117986.0,213763.0,,,10.54,170050.0,,49756.0,60339.0,277.34,1.27,,,33.21,33.21,10567195.0,528451036.08,,557.91,33.2,15.03,0.1309,23.06,0.5586,53.02
2017-04-24,9229070.0,484688231.84,17.3,14.99,8.31,493.34,2.0,410148746.86,5462332.0,7809745.0,286868345.22,,,244026.0,24.81,,2400.0,,9.66,479402.0,182643.0,,,24.81,244026.0,0.13,145604.0,145656.0,289.77,8.9,,,35.12,35.12,10092709.0,530044444.31,,536.79,35.06,18.12,0.1339,22.74,0.5933,55.68
2017-04-25,9382617.0,493017636.99,17.59,15.19,8.45,526.68,2.0,417137480.72,5397573.0,7938542.0,283620090.85,,,64334.0,15.71,,,,5.29,128858.0,129093.0,,,15.71,64334.0,,,61.0,299.94,0.0,,,34.97,34.97,10039196.0,527518142.24,,557.59,34.98,18.78,0.1348,22.42,0.6078,55.71
2017-04-26,9634676.0,505898794.45,18.06,15.49,8.68,543.85,2.0,417076466.28,5758201.0,7943084.0,302352351.46,,,160821.0,21.05,,153000.0,,8.28,352498.0,149119.0,,,21.05,160821.0,8.51,348926.0,500956.0,320.7,26.91,,,37.39,37.39,9643437.0,506358818.16,,536.6,37.41,19.01,0.1304,21.69,0.6256,55.67
2017-04-27,9660945.0,500899565.85,18.11,15.63,8.7,545.84,2.0,413510162.99,5673597.0,7975449.0,294164005.08,,,2805.0,4.49,,,,5.91,61110.0,105340.0,,,4.49,2805.0,,17931.0,28745.0,315.45,1.82,,,36.82,36.82,9736794.0,504832176.08,,540.67,36.85,19.31,0.1306,21.61,0.6269,54.97
2017-04-28,9893021.0,516011488.52,18.54,16.2,8.91,550.46,2.0,420238958.09,5701162.0,8056861.0,297367719.11,,,62650.0,3.17,,,,3.78,103300.0,55201.0,,,3.17,62650.0,,20116.0,21888.0,313.33,3.51,,,37.19,37.19,9627278.0,502150561.61,,529.4,37.18,19.1,0.1313,21.62,0.6454,55.3
2017-05-01,9465746.0,493725191.06,17.74,15.52,8.53,529.18,2.0,400060881.0,5660743.0,7670005.0,295259498.75,,,31.0,4.91,,,,2.39,82721.0,42023.0,,,4.91,31.0,,1573.0,469577.0,312.73,25.27,,,36.91,36.91,9675880.0,504685600.23,,535.03,36.89,17.59,0.1243,19.9,0.6172,
2017-05-02,10074434.0,534976074.3,18.88,16.52,9.08,566.01,2.0,433997025.94,6517318.0,8172841.0,346084871.73,,,651894.0,34.84,,20322.0,,3.49,607803.0,63212.0,,,34.84,651894.0,1.13,267893.0,125289.0,360.89,5.63,,,42.35,42.35,8873616.0,471209822.06,,492.59,42.29,18.58,0.1333,22.16,0.6546,56.3
2017-05-03,9827484.0,522511302.17,18.42,16.07,8.85,562.09,2.0,433383250.04,6440001.0,8151148.0,342404353.8,,,67707.0,6.16,,150000.0,,14.05,61729.0,270085.0,,,6.16,67707.0,8.88,125061.0,233422.0,362.58,8.08,,,41.94,41.94,8916411.0,474071036.11,,502.43,41.92,18.91,0.137,23.37,0.64,56.37
2017-05-04,9772479.0,522720703.68,18.32,20.08,8.8,558.25,2.0,431693504.85,6466156.0,8070688.0,345868598.38,,,131734.0,11.12,,,,7.53,190266.0,134579.0,,,11.12,131734.0,,29000.0,270726.0,363.92,15.97,,,42.52,42.52,8740202.0,467505178.55,,492.74,42.48,18.5,0.1389,23.49,0.6427,56.71
2017-05-05,9505292.0,510401515.53,17.82,20.08,8.56,546.91,2.0,414164171.76,6630599.0,7713048.0,356040380.29,,,94380.0,29.98,,80000.0,,21.44,504373.0,376386.0,,,29.98,94380.0,4.51,446449.0,942013.0,375.29,51.42,,,43.47,43.47,8623952.0,463076586.25,,489.4,43.4,19.11,0.142,22.42,0.6231,56.93
2017-05-08,9250394.0,490955867.51,16.9,19.36,8.33,536.32,2.0,389007252.99,6590163.0,7329519.0,349766636.18,,,125194.0,5.37,,,,18.85,83983.0,333105.0,,,5.37,125194.0,,167475.0,467512.0,374.04,24.33,,,43.36,43.36,8607486.0,456834136.6,,489.05,43.34,19.61,0.1485,22.92,0.6087,56.27
2017-05-09,11322942.0,598098463.19,20.69,24.09,10.2,648.51,3.0,471161595.52,7515323.0,8919828.0,396973077.9,,,835607.0,35.3,,1801000.0,,17.8,667500.0,314044.0,,,35.3,835607.0,102.76,403597.0,878191.0,420.78,51.2,,,49.2,49.2,7760586.0,409928317.22,,434.37,49.21,18.77,0.1429,19.03,0.7412,54.45
2017-05-10,11155716.0,588074845.73,20.38,23.74,10.05,621.73,3.0,451118395.35,7451070.0,8557667.0,392784007.84,,,160613.0,0.71,,61104.0,,18.66,17599.0,325742.0,,,0.71,160613.0,3.32,100876.0,440864.0,406.84,35.14,,,49.61,49.61,7569081.0,399004971.21,,412.31,49.67,19.14,0.1411,19.93,0.7427,54.34
2017-05-11,8664055.0,446892823.53,15.83,18.81,7.81,483.14,2.0,334676395.84,7320979.0,6488479.0,377616829.11,,,37687.0,1.67,,,,17.5,33650.0,320278.0,,,1.67,37687.0,,152500.0,2102838.0,398.42,116.39,,,46.99,46.99,8258127.0,425955016.69,,446.78,47.14,21.75,0.1478,21.98,0.5561,53.17
2017-05-12,8040167.0,418222504.83,14.69,17.45,7.24,439.31,2.0,328562195.75,6880980.0,6316482.0,357925487.28,,,15529.0,1.56,,,,29.16,56488.0,484125.0,,,1.56,15529.0,,28597.0,228485.0,365.44,16.42,,,44.65,44.65,8529608.0,443681583.1,,454.14,44.59,17.38,0.1434,22.9,0.5217,53.62
2017-05-15,8025433.0,424696564.65,14.66,17.26,7.23,440.6,2.0,340346958.05,6677297.0,6431490.0,353354778.12,,459258.0,41200.0,14.25,24.63,,,12.94,239795.0,248674.0,,459258.0,14.25,41200.0,,3791.0,124787.0,357.79,7.92,24.42,,44.23,44.23,8420679.0,445612522.5,459258.0,452.84,44.14,19.02,0.148,23.08,0.5316,54.55
2017-05-16,9202984.0,496117542.13,16.81,19.65,8.29,504.66,2.0,394318660.05,6647583.0,7314614.0,358360129.62,,,328268.0,57.29,,,,20.31,1103292.0,382592.0,,,57.29,328268.0,,24610.0,220168.0,359.2,9.4,,,44.04,44.04,8446430.0,455332975.85,,461.42,43.77,17.8,0.1419,22.35,0.6097,55.57
2017-05-17,9239194.0,491705888.48,16.88,19.74,8.32,514.84,2.0,402425650.45,5888168.0,7561611.0,313365741.42,,,56949.0,20.67,,,,47.34,351943.0,908908.0,,,20.67,56949.0,,92544.0,104946.0,326.39,3.19,,,38.97,38.97,9221840.0,490782316.14,,511.07,38.97,18.23,0.143,21.99,0.6115,54.86
2017-05-18,8927237.0,452153896.16,16.31,19.3,8.04,493.36,2.0,375961833.46,5487908.0,7422916.0,277955988.4,,,96802.0,23.27,,2800.0,,30.52,424314.0,541605.0,,,23.27,96802.0,0.16,44543.0,565809.0,300.98,33.85,,,36.06,36.06,9729661.0,492795713.78,,531.19,36.17,21.74,0.1505,21.93,0.5866,52.21
2017-05-19,8583194.0,444304047.21,15.68,17.92,7.73,456.53,2.0,368919110.28,5191411.0,7126886.0,268730372.17,,,142043.0,14.89,,20730.0,,36.55,547285.0,619615.0,,,14.89,142043.0,1.11,181075.0,864045.0,270.74,45.84,,,34.1,34.1,10034891.0,519450298.41,,525.07,34.02,23.44,0.1731,26.56,0.5637,53.36
2017-05-22,8836942.0,463268599.54,16.15,18.36,7.96,477.86,2.0,383634107.59,5245959.0,7317898.0,275014601.11,,,115709.0,17.76,,2000.0,,2.9,300160.0,71228.0,,,17.76,115709.0,0.11,10067.0,111148.0,279.07,1.36,,,34.39,34.39,10010215.0,524776363.15,,534.52,34.3,23.58,0.1676,25.81,0.5792,54.04
2017-05-23,9851408.0,517980144.14,18.0,20.46,8.88,537.53,2.0,431073290.14,4985625.0,8198536.0,262140676.35,,,70792.0,52.42,,,,16.53,953705.0,331526.0,,,52.42,70792.0,,400.0,73067.0,270.0,2.01,,,32.81,32.81,10210659.0,536869310.52,,552.53,32.83,23.21,0.1596,23.44,0.6483,54.2
2017-05-24,8853646.0,468610520.76,16.18,18.52,7.98,486.08,2.0,381441773.87,5026424.0,7206732.0,266041263.47,,,81449.0,6.57,,,,3.61,117998.0,67858.0,,,6.57,81449.0,,27208.0,1109802.0,272.32,57.81,,,33.07,33.07,10174450.0,538518742.78,,552.18,33.03,25.73,0.1845,26.99,0.5824,54.56
2017-05-25,8917690.0,474941626.61,16.29,18.92,8.03,492.17,2.0,386553770.76,5075210.0,7258085.0,270297408.05,,,60966.0,4.72,,,,0.71,60853.0,13181.0,,,4.72,60966.0,,1001.0,9500.0,276.82,0.12,,,33.33,33.33,10153929.0,540781699.72,,554.28,33.31,25.79,0.1841,26.9,0.5856,54.9
2017-05-26,8578812.0,458225102.83,15.67,18.25,7.73,475.44,2.0,379880566.98,4908713.0,7112059.0,262191958.42,,,42374.0,0.94,,,,12.7,9555.0,234117.0,,,0.94,42374.0,,25246.0,155581.0,269.63,8.12,,,32.07,32.07,10395765.0,555275076.1,,571.22,32.07,26.94,0.1969,27.67,0.5605,55.06
2017-05-29,8600936.0,460157762.4,15.71,18.85,7.75,477.92,2.0,382205462.3,4692739.0,7143908.0,251065730.26,,,3717.0,16.7,,,,11.97,304235.0,219691.0,,,16.7,3717.0,,,272386.0,258.54,14.85,,,30.59,30.59,10650158.0,569792970.73,,586.57,30.59,27.65,0.2072,30.37,0.5606,55.15
2017-05-30,8715275.0,465852267.62,15.92,19.49,7.85,486.03,2.0,382359903.61,4630405.0,7153280.0,247506208.27,,,8446.0,3.54,,,,4.05,30645.0,74383.0,,,3.54,8446.0,,3603.0,21273.0,255.25,1.24,,,30.08,30.08,10765234.0,575427473.08,,593.55,30.07,27.62,0.2024,29.66,0.5661,55.1
2017-05-31,8428283.0,448794845.32,15.4,19.15,7.59,468.32,2.0,375561685.64,4589249.0,7052978.0,244371397.48,,,8683.0,0.12,,,,2.83,9167.0,50432.0,,,0.12,8683.0,,593.0,109469.0,252.33,6.77,,,29.83,29.83,10795429.0,574842217.35,,594.04,29.81,28.62,0.2144,30.8,0.5478,54.89
2017-06-01,8210422.0,439981756.52,15.0,19.29,7.4,456.24,2.0,372261862.76,4373976.0,6946713.0,234393511.5,,,31638.0,0.65,,,,13.58,12856.0,247395.0,,,0.65,31638.0,,484.0,119121.0,240.4,6.82,,,28.43,28.43,11013540.0,590195811.45,,605.33,28.43,29.35,0.2242,31.43,0.5336,55.24
2017-06-02,7738914.0,411786564.0,14.14,18.46,6.97,429.9,2.0,360469161.71,4027794.0,6774480.0,214318372.29,,,149675.0,6.75,,,,28.84,120806.0,523311.0,,,6.75,149675.0,,27454.0,293039.0,222.02,16.77,,,26.0,26.0,11461360.0,609857410.64,,631.96,26.0,26.69,0.2179,31.83,0.4996,54.85
2017-06-05,7914917.0,415930454.13,14.46,19.05,7.13,438.16,2.0,366872584.8,4262569.0,6981374.0,223998844.2,,,284999.0,13.57,,,,4.89,250634.0,88340.0,,,13.57,284999.0,,38116.0,43740.0,233.78,2.49,,,27.73,27.73,11108608.0,583759547.97,,608.62,27.75,28.98,0.2229,31.06,0.5149,54.17
2017-06-06,7794990.0,408796457.26,14.24,19.29,7.02,425.59,2.0,361285332.59,4176512.0,6889041.0,219030853.06,,,16230.0,1.79,,,,7.87,42141.0,129528.0,,,1.79,16230.0,,27241.0,134474.0,226.09,10.28,,,27.02,27.02,11282271.0,591681633.29,,610.75,27.02,28.33,0.2232,31.56,0.5042,54.06
2017-06-07,7943308.0,415264786.82,14.51,20.44,7.16,433.8,2.0,367927482.3,4230463.0,7037826.0,221162557.95,,,56667.0,8.67,,,,0.14,155109.0,2720.0,,,8.67,56667.0,,4.0,6324.0,228.77,0.24,,,27.4,27.4,11211233.0,586107234.13,,605.9,27.41,28.42,0.2193,30.92,0.5144,53.89
2017-06-08,8043319.0,422834060.75,14.7,21.1,7.25,438.48,2.0,374181842.4,4247643.0,7117837.0,223296892.53,,,23170.0,9.34,,,,0.84,171905.0,15548.0,,,9.34,23170.0,,9558.0,91894.0,229.2,5.29,,,27.45,27.45,11225121.0,590100118.47,,605.92,27.45,30.12,0.226,30.5,0.5198,54.19
2017-06-09,7902066.0,414335238.31,14.44,20.63,7.12,431.42,2.0,365785275.19,4111647.0,6976137.0,215589219.28,,,64039.0,4.15,,,,11.14,71639.0,206243.0,,,4.15,64039.0,,6856.0,213339.0,222.76,12.03,0.03,,26.53,26.53,11385987.0,597010406.78,648.0,617.17,26.52,30.9,0.2338,31.15,0.5099,54.05
2017-06-12,7933909.0,410617220.0,14.5,20.88,7.15,431.81,2.0,363436687.82,4102668.0,7022291.0,212332423.87,,,8847.0,2.09,,,,1.07,46154.0,18126.0,,,2.09,8847.0,,300.0,,221.53,,,,26.28,26.28,11508920.0,595640904.83,,620.86,26.3,30.92,0.2331,31.02,0.5082,53.35
2017-06-13,7821792.0,405725184.71,14.29,20.55,7.05,421.41,2.0,358231044.98,3956916.0,6906174.0,205249701.73,,4000.0,7408.0,1.63,0.21,300.0,,8.58,41948.0,157160.0,,4000.0,1.63,7408.0,0.02,,158365.0,211.19,10.19,,,25.33,25.33,11664025.0,605026149.7,,622.47,25.33,30.39,0.235,31.41,0.5007,53.47
2017-06-14,7610101.0,397623724.93,13.9,20.42,6.86,410.47,2.0,349843206.63,3914157.0,6695632.0,204512618.99,,,2864.0,3.38,,,,2.44,57323.0,45695.0,,,3.38,2864.0,,72.0,267865.0,209.37,14.37,,,25.0,25.0,11742554.0,613542193.68,,628.47,24.99,31.7,0.2461,32.03,0.4861,53.86
2017-06-15,7452900.0,380734006.12,13.62,20.08,6.71,407.21,2.0,332189896.71,3895517.0,6502645.0,199003849.95,,,7534.0,,,,,3.49,,66662.0,,,,7534.0,,40488.0,192987.0,209.88,6.65,,,24.81,24.81,11804283.0,603025930.3,,635.5,24.83,32.26,0.2496,32.28,0.4747,52.66
2017-06-16,7484134.0,372165127.24,13.67,19.84,6.74,394.79,2.0,324911594.24,3868413.0,6533879.0,192365398.1,,,791.0,0.0,,,,1.76,40467.0,27895.0,,,0.0,791.0,,,9233.0,203.2,5.05,,,24.65,24.65,11823235.0,587936527.89,,619.99,24.68,32.35,0.2512,32.68,0.477,51.26
2017-06-19,7580689.0,381158323.86,13.85,18.09,6.83,393.18,2.0,321238088.93,4056823.0,6388962.0,203977745.94,,,89852.0,0.46,,,,3.1,9158.0,56130.0,,,0.46,89852.0,,154688.0,154075.0,209.69,13.55,,,25.87,25.87,11625637.0,584538992.79,,596.92,26.0,31.14,0.2352,31.53,0.4834,51.83
2017-06-20,6649503.0,333112507.47,12.15,15.66,5.99,347.9,2.0,299692463.56,3461935.0,5982381.0,173428577.83,,,18730.0,0.66,,287336.0,,31.9,8250.0,623810.0,,,0.66,18730.0,15.64,10192.0,702167.0,179.71,34.85,,,22.11,22.11,12195057.0,610921750.99,,632.18,22.13,29.89,0.2336,31.07,0.4247,51.64
2017-06-21,6537832.0,326947443.48,11.95,15.85,5.89,340.26,2.0,294838359.16,3310647.0,5895760.0,165560628.19,,,430.0,1.58,,,,8.33,31690.0,152311.0,,,1.58,430.0,,593.0,118311.0,170.81,7.36,,,21.17,21.17,12329037.0,616557159.58,,636.03,21.17,29.57,0.2353,31.52,0.418,51.55
2017-06-22,6431078.0,319425260.51,11.75,15.58,5.79,334.44,2.0,287717758.27,3200863.0,5792702.0,158983687.91,,,,0.05,,,,5.66,3823.0,109784.0,,,0.05,,,,106881.0,165.03,5.5,,,20.5,20.5,12415821.0,616681504.63,,639.33,20.52,30.11,0.2402,32.06,0.4118,51.2
2017-06-23,6435028.0,323679147.32,11.76,15.86,5.8,332.45,2.0,293154550.91,3169343.0,5828172.0,159416593.03,,,,,,90372.0,,1.82,,31520.0,,,,,4.69,,54902.0,162.17,3.76,,,20.32,20.32,12425883.0,625016583.33,,637.0,20.29,29.96,0.2387,32.0,0.4126,51.85
2017-06-26,6435573.0,328076755.24,11.76,16.11,5.8,336.71,2.0,297140062.05,3164057.0,5828717.0,161299320.81,,,,1.36,,,,0.17,5831.0,5286.0,,,1.36,,,8890.0,5286.0,164.12,0.0,0.46,,20.28,20.28,12434528.0,633895318.9,8890.0,646.09,20.26,29.96,0.2388,32.03,0.4126,52.55
2017-06-27,5676248.0,289037008.94,10.37,14.31,5.11,299.06,2.0,258937635.16,3094989.0,5085142.0,157598181.63,,,603.0,0.54,,,,3.13,9604.0,69671.0,,,0.54,603.0,,,753179.0,162.06,37.78,,,19.86,19.86,12485725.0,635778529.84,,654.47,19.85,26.61,0.2228,30.38,0.3643,52.49
