,ICAD FP Equity_DX_SI_QTY,ICAD FP Equity_DX_SHORT_INTEREST_VALUE,ICAD FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ICAD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ICAD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ICAD FP Equity_DX_SI_MV,ICAD FP Equity_DX_DSS,ICAD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ICAD FP Equity_DX_SUPPLY_SI_QTY,ICAD FP Equity_DX_BROKER_SI_QTY,ICAD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ICAD FP Equity_DX_BROKER_SI_MV_NEW_x,ICAD FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ICAD FP Equity_DX_SUPPLY_SI_QTY_INC_x,ICAD FP Equity_DX_BROKER_SI_MV_INC_x,ICAD FP Equity_DX_SUPPLY_SI_MV_NEW,ICAD FP Equity_DX_BROKER_SI_QTY_ADD,ICAD FP Equity_DX_BROKER_SI_QTY_NEW,ICAD FP Equity_DX_SUPPLY_SI_MV_DEC,ICAD FP Equity_DX_BROKER_SI_QTY_INC,ICAD FP Equity_DX_SUPPLY_SI_QTY_DEC,ICAD FP Equity_DX_BROKER_SI_MV_NEW_y,ICAD FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ICAD FP Equity_DX_BROKER_SI_MV_INC_y,ICAD FP Equity_DX_SUPPLY_SI_QTY_INC_y,ICAD FP Equity_DX_BROKER_SI_MV_ADD,ICAD FP Equity_DX_SUPPLY_SI_QTY_ADD,ICAD FP Equity_DX_BROKER_SI_QTY_DEC,ICAD FP Equity_DX_SUPPLY_SI_MV,ICAD FP Equity_DX_BROKER_SI_MV_DEC,ICAD FP Equity_DX_SUPPLY_SI_MV_RMV,ICAD FP Equity_DX_BROKER_SI_MV_RMV,ICAD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ICAD FP Equity_DX_UTILIZATION_QUANTITY,ICAD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ICAD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ICAD FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ICAD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ICAD FP Equity_DX_ACTIVE_UTILIZATION_MV,ICAD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ICAD FP Equity_DX_BROKER_SI_CON_RATIO,ICAD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ICAD FP Equity_DX_DEMAND_SUPPLY_RATIO,ICAD FP Equity_PX_LAST
2017-02-14,335248.0,21778277.35,0.96,3.95,0.45,22.9,0.0,15062407.7,168348.0,231866.0,10936170.94,,,304.0,0.25,,1687.0,,4.72,3475.0,70077.0,,,0.25,304.0,0.11,,,11.49,,,,2.15,2.15,7663889.0,497859197.35,,522.22,2.15,26.93,0.2151,33.18,0.0428,68.84
2017-02-15,337656.0,22065344.69,0.96,3.7,0.46,23.26,0.0,15440173.58,166348.0,236274.0,10870607.83,,,,0.51,,,,0.08,6408.0,2000.0,,,0.51,,,,2000.0,11.45,0.13,,,2.12,2.12,7662402.0,500727193.53,,526.82,2.13,26.91,0.212,32.53,0.0431,69.25
2017-02-16,355068.0,23095973.86,1.01,3.85,0.48,24.48,0.0,16455819.58,167049.0,252985.0,10865973.1,,,701.0,1.26,,,,0.17,18398.0,2396.0,,,1.26,701.0,,2396.0,1687.0,11.51,0.11,,,2.13,2.13,7661176.0,498333616.74,,528.4,2.13,28.85,0.2167,30.71,0.0454,68.93
2017-02-17,380375.0,24709803.62,1.08,4.02,0.51,26.38,0.0,18341673.91,163444.0,282346.0,10617598.8,,,449.0,2.14,,,,0.28,29361.0,4054.0,,,2.14,449.0,,,,11.31,,,,2.09,2.09,7643475.0,496533069.37,,527.9,2.1,27.76,0.2091,27.85,0.0487,68.84
2017-02-20,410583.0,26590801.59,1.17,4.3,0.55,28.42,0.0,18840809.84,192290.0,290917.0,12453377.85,,,15451.0,0.57,,,,,8571.0,,,,0.57,15451.0,,13395.0,,13.23,,,,2.4,2.4,7836072.0,507491629.67,,539.54,2.39,26.13,0.1971,28.18,0.0511,68.63
2017-02-21,316503.0,20518756.37,0.9,3.41,0.43,21.95,0.0,19371272.81,90244.0,298803.0,5850480.56,,,,0.76,,,,7.03,10507.0,102167.0,,,0.76,,,121.0,2621.0,6.21,0.2,,,1.12,1.12,7945940.0,515131948.14,,546.73,1.12,27.55,0.2041,28.88,0.0394,68.7
2017-02-22,260196.0,16676878.32,0.74,2.77,0.35,17.94,0.0,15670610.01,46695.0,244496.0,2992847.06,,,4911.0,0.27,,,,3.33,4659.0,48460.0,,,0.27,4911.0,,,58966.0,3.21,4.11,,,0.58,0.58,7970681.0,510869026.32,,546.19,0.58,24.77,0.2161,35.43,0.0325,67.92
2017-02-23,258498.0,16582683.6,0.74,2.67,0.35,17.64,0.0,15960427.22,45892.0,248798.0,2943978.35,,,,0.24,,,,0.47,5105.0,6803.0,,,0.24,,,6000.0,803.0,3.14,0.11,,,0.57,0.57,7981569.0,512018790.8,,541.94,0.58,25.12,0.233,37.54,0.0322,67.98
2017-02-24,245139.0,15584591.55,0.7,2.49,0.33,16.78,0.0,14967918.81,44486.0,235439.0,2828175.6,,,,,,,,0.1,,1406.0,,,,,,,13359.0,3.03,0.88,,,0.55,0.55,7993447.0,508179467.76,,543.04,0.56,26.02,0.2493,39.72,0.0305,67.37
2017-02-27,191708.0,12185932.88,0.55,1.93,0.26,13.02,0.0,11569351.68,33692.0,182008.0,2141634.42,,,565.0,,,,,0.8,,11432.0,,,,565.0,,73.0,53431.0,2.27,3.76,,,0.42,0.42,8024821.0,510098327.22,,540.38,0.42,15.95,0.2543,45.2,0.0238,67.36
2017-02-28,192912.0,12251542.61,0.55,1.89,0.26,13.09,0.0,11635510.62,45658.0,183212.0,2899668.93,,,868.0,0.88,,,,0.07,12966.0,1000.0,,,0.88,868.0,,12098.0,11762.0,3.08,0.81,,,0.57,0.57,7995953.0,507810602.09,,539.08,0.57,22.58,0.2731,45.03,0.024,67.3
2017-03-01,172409.0,10998237.55,0.49,1.68,0.23,11.74,0.0,10615488.24,34517.0,166409.0,2201892.97,,,,0.29,,,,0.75,4335.0,11141.0,,,0.29,,,,21138.0,2.33,1.42,,,0.43,0.43,7976273.0,508818827.46,,538.24,0.43,14.23,0.3011,50.39,0.0215,67.6
2017-03-02,172366.0,10935312.07,0.49,1.66,0.23,11.76,0.0,10554657.7,35082.0,166366.0,2225686.15,,,565.0,0.12,,,,,1521.0,,,,0.12,565.0,,,1564.0,2.37,0.1,,,0.44,0.44,8016557.0,508589585.83,,542.25,0.43,13.42,0.3055,50.98,0.0214,67.23
2017-03-03,185476.0,11784544.55,0.53,1.78,0.25,12.51,0.0,10767956.35,43952.0,169476.0,2792567.78,,,,0.49,,,,0.08,8506.0,1130.0,,,0.49,,,10000.0,5396.0,2.95,0.4,,,0.54,0.54,8042602.0,511000892.83,,539.58,0.54,11.83,0.308,51.85,0.0229,67.33
2017-03-06,172722.0,10946488.18,0.49,1.65,0.23,11.73,0.0,9932466.74,34254.0,156722.0,2170893.15,,,,0.8,,,,0.83,10947.0,12401.0,,,0.8,,,2703.0,23701.0,2.3,1.59,,,0.42,0.42,8106999.0,513791924.36,,545.48,0.42,15.77,0.3687,57.17,0.0212,67.16
2017-03-07,162861.0,10258522.94,0.46,1.56,0.22,11.03,0.0,9250691.93,34254.0,146861.0,2157640.23,,,,0.06,,,,,759.0,,,,0.06,,,,10620.0,2.3,0.75,,,0.42,0.42,8119766.0,511459501.09,,545.45,0.42,9.95,0.4056,61.38,0.02,66.75
2017-03-08,257437.0,16184230.72,0.73,2.47,0.35,17.3,0.0,9123350.3,130770.0,145122.0,8221086.52,,,,0.25,,,,,4141.0,,,,0.25,,,96516.0,5880.0,8.74,0.4,,,1.6,1.6,8029412.0,504783136.74,,536.37,1.6,9.81,0.4421,64.6,0.0315,66.62
2017-03-09,260297.0,16494214.83,0.74,2.51,0.35,17.42,0.0,9286546.41,132200.0,146552.0,8377104.62,,,,0.09,,,,,1430.0,,,,0.09,,,1430.0,,8.79,,,,1.62,1.62,8036658.0,509258130.34,,535.71,1.61,9.83,0.4332,63.8,0.0319,67.15
2017-03-10,269052.0,16848415.69,0.77,2.6,0.36,18.01,0.0,9501609.21,137379.0,151731.0,8602866.73,,,3576.0,0.36,,79.0,,,5100.0,,,,0.36,3576.0,0.01,1603.0,,9.14,,,,1.68,1.68,8041951.0,503598313.34,,537.67,1.67,10.15,0.424,62.92,0.0329,66.36
2017-03-13,280128.0,17560514.66,0.8,2.75,0.38,18.7,0.0,10101082.25,141268.0,161134.0,8855733.04,,,2951.0,0.63,,,,,9403.0,,,,0.63,2951.0,,938.0,,9.34,,,,1.73,1.73,8042178.0,504143765.25,,533.91,1.72,10.45,0.4368,64.02,0.0342,66.43
2017-03-14,280362.0,17450837.05,0.8,2.8,0.38,18.84,0.0,10109163.68,140224.0,162412.0,8728095.02,,,,0.22,,,,0.0,2322.0,1044.0,,,0.22,,,,1044.0,9.34,0.07,,,1.71,1.71,8051829.0,501177605.61,,535.39,1.71,9.74,0.4495,65.16,0.0342,65.96
2017-03-15,282419.0,17597528.42,0.8,2.84,0.38,18.66,0.0,10248063.7,138944.0,164469.0,8657600.9,,,,0.08,,,,0.1,3591.0,1534.0,,,0.08,,,254.0,1534.0,9.09,0.11,,,1.7,1.7,8054246.0,501860083.24,,529.99,1.69,8.83,0.4597,66.06,0.0345,66.03
2017-03-16,271848.0,17190251.36,0.77,2.78,0.37,18.03,0.0,10028974.56,133074.0,158599.0,8414906.53,,,,,,,,0.4,,6870.0,,,,,,1000.0,5870.0,8.78,0.39,,,1.62,1.62,8058931.0,509604814.41,,531.27,1.63,9.22,0.4834,68.06,0.0332,67.01
2017-03-17,277365.0,17714482.7,0.79,2.85,0.37,18.79,0.0,10391742.89,137184.0,162709.0,8761536.59,,,1407.0,0.29,,,,,4110.0,,,,0.29,1407.0,,2703.0,,9.22,,,,1.68,1.68,8048271.0,514019279.37,,540.01,1.68,8.91,0.467,66.7,0.0339,67.68
2017-03-20,278780.0,17799593.09,0.79,2.77,0.38,19.01,0.0,10075496.76,137504.0,157804.0,8779378.89,,,2690.0,,,,,0.16,,2370.0,,,,2690.0,,,4905.0,9.3,0.26,,,1.68,1.68,8050703.0,514022661.17,,544.44,1.68,8.79,0.4536,65.68,0.034,67.66
2017-03-21,276364.0,17554057.94,0.79,2.77,0.37,18.75,0.0,9946647.38,136296.0,156596.0,8657234.23,,,4792.0,0.29,,,,0.4,4792.0,6000.0,,,0.29,4792.0,,,6000.0,9.17,0.41,,,1.66,1.66,8052595.0,511483837.14,,543.71,1.66,9.15,0.515,70.32,0.0337,67.31
2017-03-22,272803.0,17235194.56,0.78,2.76,0.37,18.51,0.0,9668471.38,136296.0,153035.0,8610931.98,,,174.0,,,,,0.01,,174.0,,,,174.0,,,3561.0,9.17,0.24,,,1.67,1.67,8044410.0,508231109.77,,541.26,1.67,9.29,0.5351,71.9,0.0333,66.95
2017-03-23,276893.0,17629465.84,0.79,2.81,0.37,18.73,0.0,9937438.03,139341.0,156080.0,8871684.73,,,1045.0,0.17,,,,,3045.0,,,,0.17,1045.0,,2000.0,,9.34,,,,1.7,1.7,8052757.0,512709979.97,,539.89,1.7,9.22,0.5398,72.25,0.0338,67.47
2017-03-24,278314.0,17743576.41,0.79,2.84,0.38,18.92,0.0,10041288.0,139955.0,157501.0,8922663.74,,,3317.0,0.19,,2007.0,,0.18,2117.0,2703.0,,,0.19,3317.0,0.14,,2703.0,9.43,0.19,,,1.71,1.71,8055993.0,513600204.55,,543.04,1.71,9.12,0.5481,72.97,0.034,67.56
2017-03-27,275033.0,17453943.33,0.78,2.87,0.37,18.64,0.0,9786996.98,138755.0,154220.0,8805568.45,,,102.0,,,,,0.09,,1302.0,,,,102.0,,,3281.0,9.33,0.25,,,1.7,1.7,8043028.0,510420767.5,,542.4,1.69,9.28,0.5411,72.45,0.0336,67.25
2017-03-28,283507.0,17991714.13,0.81,2.98,0.38,19.3,0.0,10324767.78,138755.0,162694.0,8805568.45,,,,0.62,,,,,8474.0,,,,0.62,,,,,9.36,,,,1.69,1.69,8049565.0,510835613.82,,542.41,1.7,8.81,0.5029,69.75,0.0346,67.25
2017-03-29,283195.0,18191051.31,0.81,3.23,0.38,19.33,0.0,10430619.52,138676.0,162382.0,8907862.89,,,,0.05,,,,0.01,387.0,79.0,,,0.05,,,,699.0,9.37,0.04,,,1.69,1.69,8056761.0,517526625.66,,543.99,1.69,8.89,0.5065,70.0,0.0346,68.07
2017-03-30,276289.0,17624903.89,0.79,3.21,0.37,19.07,0.0,9918055.21,138676.0,155476.0,8846357.15,,,,0.13,,,,,500.0,,,,0.13,,,,7406.0,9.49,0.5,,,1.68,1.68,8092529.0,516234978.04,,551.54,1.69,9.1,0.5526,73.28,0.0336,67.6
2017-03-31,276789.0,17938890.55,0.79,3.3,0.37,18.98,0.0,10108914.7,138676.0,155976.0,8987689.49,,,,0.0,,,,,500.0,,,,0.0,,,,,9.41,,,,1.69,1.69,8052110.0,521862935.18,,546.74,1.69,9.25,0.5494,73.04,0.0338,68.68
2017-04-03,271071.0,17609230.83,0.77,3.2,0.37,18.75,0.0,9663571.39,140176.0,148758.0,9106070.15,,,1500.0,0.01,,,,,113.0,,,,0.01,1500.0,,,7331.0,9.62,0.44,,,1.71,1.71,8064527.0,523885319.74,,554.35,1.71,9.61,0.5333,71.84,0.033,68.84
2017-04-04,268160.0,17447963.11,0.76,3.1,0.36,18.58,0.0,9489607.23,137852.0,145847.0,8969408.6,,,,,,,,0.16,,2324.0,,,,,,,2911.0,9.48,0.2,,,1.68,1.68,8068446.0,524977432.06,,555.13,1.68,9.79,0.5263,71.3,0.0327,68.95
2017-04-05,268903.0,17661246.58,0.77,3.15,0.36,18.69,0.0,9627866.32,138986.0,146590.0,9128444.15,,,1134.0,0.07,,,,,743.0,,,,0.07,1134.0,,,,9.6,,,,1.69,1.69,8074803.0,530343978.5,,557.39,1.69,9.81,0.5267,71.33,0.0327,69.6
2017-04-06,274611.0,18082786.79,0.78,3.32,0.37,19.32,0.0,10028630.55,144116.0,152298.0,9489856.2,,,6720.0,0.54,,,,0.2,5776.0,2902.0,,,0.54,6720.0,,1312.0,68.0,10.05,0.0,,,1.76,1.76,8053097.0,530286245.13,,560.89,1.76,9.37,0.5431,72.57,0.0335,69.78
2017-04-07,343111.0,22797407.01,0.98,4.23,0.46,24.27,0.0,14670534.82,211116.0,220798.0,14027231.36,,,,4.73,,1500.0,,,67000.0,,,,4.73,,0.1,67000.0,,14.78,,,,2.57,2.57,7990813.0,530935517.3,,559.23,2.57,29.36,0.362,51.73,0.0418,70.41
2017-04-10,343111.0,22664656.87,0.98,4.29,0.46,24.22,0.0,14585107.76,211116.0,220798.0,13945550.28,,,,,,,,,,,,,,,,,,14.85,,,,2.58,2.58,7982055.0,527265338.98,,561.72,2.58,29.27,0.3615,51.73,0.0419,70.0
2017-04-11,351419.0,23243298.81,1.0,4.56,0.47,24.8,0.0,15004080.86,219424.0,226849.0,14512981.94,,,6051.0,0.47,,,,,6051.0,,,,0.47,6051.0,,2257.0,,15.35,,,,2.69,2.69,7931140.0,524575668.82,,555.2,2.69,28.26,0.3636,52.53,0.0431,70.09
2017-04-12,354728.0,23552540.98,1.01,4.67,0.48,25.02,0.0,15281583.99,222733.0,230158.0,14788593.26,,,3309.0,0.23,,,,0.0,3309.0,50.0,,,0.23,3309.0,,50.0,,15.57,,,,2.74,2.74,7916347.0,525614237.09,,554.5,2.73,27.9,0.3676,53.12,0.0436,70.36
2017-04-13,354728.0,23485592.31,1.01,4.66,0.48,25.05,0.0,15238145.72,222733.0,230158.0,14746556.32,,,,,,,,,,,,,,,,,,15.61,,,,2.74,2.74,7900352.0,523061179.75,,555.59,2.73,27.87,0.3679,53.16,0.0437,70.16
2017-04-14,354728.0,23485592.31,1.01,4.76,0.48,25.07,0.0,15238145.72,222733.0,230158.0,14746556.32,,,,,,,,,,,,,,,,,,15.6,,,,2.74,2.74,7900447.0,523067469.44,,554.48,2.74,27.85,0.3681,53.2,0.0437,
2017-04-17,368052.0,24367738.72,1.05,4.94,0.5,26.01,0.0,16269722.06,222733.0,245739.0,14746556.32,,,,,,15581.0,,,,,,,,,1.09,,3709.0,15.6,0.26,,,2.74,2.74,7900555.0,523074619.83,,554.23,2.74,26.43,0.3356,50.55,0.0453,
2017-04-18,368052.0,24190607.21,1.05,4.94,0.5,25.87,0.0,16151455.84,222783.0,245739.0,14642648.45,,,50.0,,,,,,,,,,,50.0,,,,15.57,,,,2.71,2.71,7992618.0,525323276.64,,559.4,2.71,26.37,0.3352,50.53,0.0448,69.65
2017-04-19,340925.0,22137413.33,0.97,4.59,0.46,23.89,0.0,14746176.3,211325.0,227097.0,13722047.0,,,,,,,,0.81,,11458.0,,,,,,,18642.0,14.72,1.31,,,2.59,2.59,7943776.0,515816243.28,,552.23,2.6,28.21,0.351,51.12,0.0418,68.81
2017-04-20,442555.0,28732416.75,1.26,5.89,0.6,30.71,0.0,14849859.31,312955.0,228727.0,20318273.4,,,3130.0,0.03,,,,0.2,1630.0,1500.0,,,0.03,3130.0,,100000.0,,21.53,,,,3.83,3.83,7864130.0,510570348.31,,541.24,3.83,28.57,0.2592,36.37,0.0541,68.8
2017-04-21,1634223.0,105221177.29,4.66,21.67,2.21,113.43,1.0,78550089.67,864214.0,1219986.0,55643332.95,,,42174.0,,,1026000.0,,,,,,,,42174.0,71.55,509085.0,34741.0,59.54,2.57,,,10.64,10.64,7256563.0,467221488.09,,498.98,10.66,19.37,0.4919,66.99,0.2012,68.23
2017-04-24,2776755.0,186042590.55,7.91,35.88,3.75,191.57,1.0,110579215.3,1786782.0,1650436.0,119714397.57,,,361610.0,20.39,,117000.0,,1.61,313450.0,23313.0,,,20.39,361610.0,8.31,584271.0,,122.4,,,,21.73,21.73,6435187.0,431157541.87,,438.94,21.8,23.36,0.4566,63.03,0.3377,71.0
2017-04-25,7324657.0,501226278.51,20.88,91.05,9.88,514.36,2.0,358591881.39,2850624.0,5240273.0,195068200.32,,,165224.0,242.68,,200000.0,,0.22,3405397.0,3280.0,,,242.68,165224.0,13.69,901898.0,15560.0,199.94,1.06,,,34.98,34.98,5298667.0,362587782.81,,375.1,34.77,10.07,0.6265,78.31,0.8988,68.43
2017-04-26,8448202.0,575744966.3,24.08,100.87,11.4,584.82,3.0,385940742.05,3624105.0,5663107.0,246982755.75,,,477995.0,28.07,,,,1.05,423423.0,14570.0,,,28.07,477995.0,,310056.0,589.0,247.84,0.04,,,43.99,43.99,4615275.0,314530991.25,,315.95,43.96,8.9,0.5415,72.45,1.0253,68.15
2017-04-27,8407648.0,577857647.04,23.96,98.91,11.34,581.72,3.0,389568994.11,3579551.0,5668107.0,246022540.23,,,,0.94,,,,3.42,12500.0,50000.0,,,0.94,,,5446.0,7500.0,244.19,0.49,,,43.25,43.25,4697154.0,322835394.42,,320.48,43.24,8.92,0.5404,72.37,1.0158,68.73
2017-04-28,2538687.0,173062292.79,7.24,29.66,3.43,173.84,1.0,49776575.11,2117487.0,730183.0,144349088.79,,,,0.76,,,,99.51,12500.0,1462064.0,,,0.76,,,,4950424.0,145.19,345.49,,,25.77,25.77,6099158.0,415779600.86,,418.26,25.77,29.21,0.2093,29.9,0.309,68.17
2017-05-01,2444137.0,166616819.29,6.97,28.13,3.3,166.64,1.0,49776575.11,2022937.0,730183.0,137903615.29,,,,,,,,,,,,,,,,,,137.83,,6.5,,24.61,24.61,6198562.0,422555971.54,94550.0,422.51,24.6,30.49,0.2184,31.18,0.2973,
2017-05-02,1076751.0,74015863.74,3.07,12.39,1.45,73.52,1.0,14458565.38,941397.0,210337.0,64711629.78,,,,,,1500.0,,73.64,,1085003.0,,,,,0.1,3463.0,521346.0,64.46,35.82,,,11.39,11.39,7323159.0,503393949.66,,499.56,11.43,12.82,0.5292,71.04,0.1303,68.74
2017-05-03,340929.0,23602514.67,0.97,3.87,0.46,23.29,0.0,13640248.44,222744.0,197028.0,15420567.12,,,,,,2343.0,,49.51,,722513.0,,,,,0.17,3860.0,15652.0,15.33,1.02,,,2.69,2.69,8068123.0,558556155.29,,555.38,2.69,31.43,0.2859,37.51,0.0411,69.23
2017-05-04,235400.0,16310866.0,0.67,2.74,0.32,15.97,0.0,13652070.12,114958.0,197028.0,7965439.82,,,,,,,,7.42,,107786.0,,,,,,,,7.95,,,,1.38,1.38,8185562.0,567177590.98,,565.57,1.39,30.31,0.3148,45.52,0.0284,69.29
2017-05-05,225647.0,15842675.87,0.64,2.59,0.3,15.39,0.0,13148577.75,124354.0,187275.0,8730894.34,,,,0.17,,14010.0,,,2318.0,,,,0.17,,1.01,9396.0,26081.0,8.63,1.86,,,1.5,1.5,8178575.0,574217750.75,,566.97,1.5,31.92,0.2727,38.76,0.0272,70.21
2017-05-08,313517.0,22375708.29,0.89,3.5,0.42,21.9,0.0,19815523.65,209642.0,277645.0,14962149.54,,,,6.64,,,,0.17,91486.0,2500.0,,,6.64,,,87788.0,1116.0,14.76,0.1,,,2.52,2.52,8110154.0,578821690.98,,571.46,2.52,22.84,0.3924,57.56,0.0377,71.37
2017-05-09,457063.0,32775987.73,1.3,4.99,0.62,32.28,0.0,21328633.59,385665.0,297429.0,27656037.15,,,43700.0,1.01,,8081.0,,0.27,11703.0,3872.0,,,1.01,43700.0,0.55,136195.0,,27.47,,,,4.61,4.61,7988904.0,572884305.84,,571.36,4.59,21.63,0.3612,55.14,0.0546,71.71
2017-05-10,487920.0,34910676.0,1.39,5.25,0.66,34.57,0.0,23223341.25,404922.0,324575.0,28972169.1,,,3711.0,1.81,,3000.0,,,24146.0,,,,1.81,3711.0,0.21,15546.0,,28.93,,,,4.83,4.83,7972234.0,570413342.7,,571.85,4.82,19.84,0.3248,51.78,0.0582,71.55
2017-05-11,353567.0,25460359.67,1.01,3.78,0.48,25.68,0.0,17860784.32,310669.0,248032.0,22371274.69,,,,0.17,,8024.0,,9.0,2254.0,126740.0,,,0.17,,0.59,32487.0,86821.0,22.24,5.63,,,3.73,3.73,8018923.0,577442645.23,,574.35,3.73,22.7,0.2077,36.0,0.0424,72.01
2017-05-12,318201.0,22970930.19,0.91,3.36,0.43,23.22,0.0,18215847.08,271003.0,252332.0,19563706.57,,,4034.0,0.33,,,,3.13,4300.0,43700.0,,,0.33,4034.0,,,,19.5,,,,3.26,3.26,8041284.0,580500291.96,,578.2,3.26,22.07,0.1989,35.07,0.0383,72.19
2017-05-15,337784.0,24388004.8,0.96,3.56,0.46,24.67,0.0,18087327.4,292294.0,250517.0,21103626.8,,49500.0,,0.22,3.57,,,0.0,2953.0,107.0,,49500.0,0.22,,,21398.0,4768.0,21.09,0.36,3.56,,3.51,3.51,8042675.0,580681135.0,49500.0,579.83,3.51,20.77,0.1854,33.09,0.0405,72.2
2017-05-16,360378.0,26195876.82,1.03,3.79,0.49,26.3,0.0,19125102.45,315107.0,263105.0,22905127.83,,,7989.0,1.05,,,,0.32,14836.0,4482.0,,,1.05,7989.0,,19306.0,2248.0,22.74,0.17,,,3.78,3.78,8017387.0,582783861.03,,576.87,3.79,19.99,0.1789,31.6,0.0432,72.69
2017-05-17,342890.0,24835522.7,0.98,3.57,0.46,25.16,0.0,18526290.26,302619.0,255782.0,21918694.17,,,1929.0,,,,,1.03,,14417.0,,,,1929.0,,,7323.0,21.96,0.47,,,3.63,3.63,8038300.0,582214069.0,,582.91,3.63,20.12,0.1832,32.19,0.0411,72.43
2017-05-18,373594.0,26726914.76,1.06,3.9,0.5,27.34,0.0,19856356.24,316074.0,277556.0,22611933.96,,,87.0,1.41,,3000.0,,,18774.0,,,,1.41,87.0,0.22,13368.0,,22.86,,,,3.81,3.81,7988527.0,571499221.58,,578.34,3.8,18.67,0.1659,30.21,0.045,71.54
2017-05-19,409250.0,29118137.5,1.17,4.29,0.55,29.54,0.0,21030018.95,337125.0,295573.0,23986443.75,,,11711.0,1.41,,,,0.03,21017.0,410.0,,,1.41,11711.0,,9750.0,3000.0,24.05,0.22,,,4.06,4.06,7956402.0,566098002.3,,567.75,4.06,17.79,0.1582,28.49,0.0493,71.15
2017-05-22,404856.0,29020078.08,1.15,4.08,0.55,29.61,0.0,21425295.36,333277.0,298902.0,23889295.36,,,3535.0,0.32,,,,0.15,4829.0,7723.0,,,0.32,3535.0,,340.0,1500.0,24.11,0.11,,,4.0,4.0,7994938.0,573077155.84,,568.58,4.07,17.81,0.1577,28.14,0.0486,71.68
2017-05-23,325032.0,23048019.12,0.93,3.25,0.44,23.66,0.0,15248982.77,264420.0,215047.0,18750022.2,,,15000.0,,,,,6.91,,91734.0,,,,15000.0,,7877.0,83855.0,18.94,5.95,,,3.15,3.15,8130510.0,576534464.1,,583.04,3.15,16.5,0.1949,36.1,0.0387,70.91
2017-05-24,280032.0,19826265.6,0.8,2.72,0.38,20.01,0.0,12333997.2,235118.0,174209.0,16646354.4,,,2000.0,,,,,2.26,,31302.0,,,,2000.0,,,40838.0,16.66,3.27,,,2.79,2.79,8177188.0,578944910.4,,579.81,2.79,17.58,0.1667,29.56,0.0333,70.8
2017-05-25,252211.0,17939768.43,0.72,2.38,0.34,17.99,0.0,11516302.65,204123.0,161905.0,14519268.99,,,,0.14,,,,2.33,2000.0,32995.0,,,0.14,,,2000.0,14304.0,14.46,1.07,,,2.43,2.43,8211890.0,584111735.7,,581.4,2.43,17.15,0.1686,31.11,0.03,71.13
2017-05-26,241845.0,17158902.75,0.69,2.29,0.33,17.28,0.0,11318582.55,203974.0,159529.0,14471955.3,,,,,,20900.0,,1.48,,21049.0,,,,,1.56,20900.0,23276.0,14.51,1.68,,,2.42,2.42,8214290.0,582803875.5,,584.41,2.42,13.72,0.1694,32.24,0.0287,70.95
2017-05-29,231970.0,16404918.4,0.66,2.2,0.31,16.59,0.0,11114708.8,195963.0,157165.0,13858503.36,,,,,,,,0.59,,8210.0,,,,,,199.0,2364.0,13.9,0.18,,,2.33,2.33,8225082.0,581677799.04,,583.75,2.33,14.18,0.1745,33.39,0.0275,70.72
2017-05-30,191057.0,13589884.41,0.54,1.83,0.26,13.68,0.0,9996965.85,166701.0,140545.0,11857442.13,,,,,,,,2.21,,31166.0,,,,,,1904.0,16620.0,11.79,1.18,,,1.99,1.99,8219193.0,584631198.09,,581.53,1.99,14.22,0.2159,38.91,0.0228,71.13
2017-05-31,188444.0,13524625.88,0.54,1.79,0.25,13.55,0.0,10082464.91,164150.0,140483.0,11781045.5,,,,,,,,0.18,,2551.0,,,,,,,62.0,11.67,0.0,,,1.95,1.95,8257736.0,592657712.72,,587.05,1.95,14.36,0.2185,39.5,0.0224,71.77
2017-06-01,150851.0,11123752.74,0.43,1.35,0.2,10.94,0.0,8088245.64,132754.0,109686.0,9789279.96,,,7304.0,,,,,2.74,,38700.0,,,,7304.0,,,30797.0,9.57,2.25,,,1.57,1.57,8339996.0,614991305.04,,601.18,1.57,15.72,0.2959,49.82,0.0178,73.74
2017-06-02,112667.0,8438758.3,0.32,0.99,0.15,8.38,0.0,6385974.0,100240.0,85260.0,7507976.0,,,,,,2131.0,,2.33,,32514.0,,,,,0.17,,26557.0,7.41,1.92,,,1.18,1.18,8363322.0,626412817.8,,617.11,1.19,14.3,0.4386,64.15,0.0133,74.9
2017-06-05,144633.0,10739000.25,0.41,1.25,0.2,10.92,0.0,8872429.5,114125.0,119494.0,8473781.25,,,,2.62,,,,0.28,34234.0,3873.0,,,2.62,,,17758.0,,8.54,,,,1.35,1.35,8338805.0,619156271.25,,624.1,1.35,14.72,0.3101,50.61,0.0171,74.25
