,CW8 FP Equity_DX_SI_QTY,CW8 FP Equity_DX_SHORT_INTEREST_VALUE,CW8 FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,CW8 FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,CW8 FP Equity_DX_SI_MV,CW8 FP Equity_DX_DSS,CW8 FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,CW8 FP Equity_DX_SUPPLY_SI_QTY,CW8 FP Equity_DX_BROKER_SI_QTY,CW8 FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,CW8 FP Equity_DX_BROKER_SI_MV_NEW_x,CW8 FP Equity_DX_SUPPLY_SI_QTY_INC_x,CW8 FP Equity_DX_BROKER_SI_MV_INC_x,CW8 FP Equity_DX_BROKER_SI_QTY_ADD,CW8 FP Equity_DX_BROKER_SI_QTY_NEW,CW8 FP Equity_DX_SUPPLY_SI_MV_DEC,CW8 FP Equity_DX_BROKER_SI_QTY_INC,CW8 FP Equity_DX_SUPPLY_SI_QTY_DEC,CW8 FP Equity_DX_BROKER_SI_MV_NEW_y,CW8 FP Equity_DX_BROKER_SI_MV_INC_y,CW8 FP Equity_DX_SUPPLY_SI_QTY_INC_y,CW8 FP Equity_DX_BROKER_SI_MV_ADD,CW8 FP Equity_DX_SUPPLY_SI_QTY_ADD,CW8 FP Equity_DX_BROKER_SI_QTY_DEC,CW8 FP Equity_DX_SUPPLY_SI_MV,CW8 FP Equity_DX_BROKER_SI_MV_DEC,CW8 FP Equity_DX_BROKER_SI_MV_RMV,CW8 FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,CW8 FP Equity_DX_UTILIZATION_QUANTITY,CW8 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,CW8 FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,CW8 FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,CW8 FP Equity_DX_ACTIVE_UTILIZATION_MV,CW8 FP Equity_DX_BROKER_SI_MARKET_SHARE_2,CW8 FP Equity_DX_BROKER_SI_CON_RATIO,CW8 FP Equity_DX_BROKER_SI_MARKET_SHARE_1,CW8 FP Equity_DX_DEMAND_SUPPLY_RATIO
2018-01-22,2000.0,515880.0,0.19,0.07,0.52,,515880.0,0.0,2000.0,0.0,,,,,,,,,,,,,,11000.0,0.0,2.82,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.2632
2018-01-23,6872.0,1781222.4,0.79,0.25,1.78,,1781222.4,0.0,6872.0,0.0,,,0.75,2000.0,,,2872.0,,,0.75,,0.52,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,28.94,0.5887,71.06,18.0842
2018-01-24,13372.0,3437406.32,1.57,0.48,3.44,,3437406.32,0.0,13372.0,0.0,,,1.67,,,,6500.0,,,1.67,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,14.96,0.7456,85.04,35.1895
2018-01-25,6872.0,1753940.56,0.8,0.25,1.74,,1753940.56,0.0,6872.0,0.0,,,,,,,,,,,,,,6500.0,0.0,1.67,,0.0,0.0,0.0,0.0,0.0,0.0,29.26,0.5861,70.74,18.0842
2018-01-26,2000.0,515040.0,0.23,0.07,0.51,,515040.0,0.0,2000.0,0.0,,,,,,,,,,,,,,4872.0,0.0,1.24,,0.0,0.0,0.0,0.0,0.0,0.0,29.29,1.0,100.0,5.2632
2018-01-29,2000.0,516860.0,0.23,0.07,0.51,,516860.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.2632
2018-01-30,2000.0,510400.0,0.23,0.07,0.51,,510400.0,0.0,2000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,5.2632
2018-01-31,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2000.0,0.0,0.51,,0.0,0.0,380.0,96615.0,0.1,0.0,,0.0,,0.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,380.0,96181.8,0.1,0.0,,0.0,,0.0
2018-02-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,380.0,95228.0,0.1,0.0,,0.0,,0.0
2018-02-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,380.0,93989.2,0.1,0.0,,0.0,,0.0
2018-02-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,380.0,90557.8,0.1,0.0,,0.0,,0.0
2018-02-07,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,380.0,93620.6,0.1,0.0,,0.0,,0.0
2018-02-08,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,380.0,91754.8,0.1,0.0,,0.0,,0.0
2018-02-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,380.0,90174.0,0.1,0.0,,0.0,,0.0
2018-02-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,380.0,91477.4,0.1,0.0,,0.0,,0.0
2018-02-13,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,380.0,90915.0,0.1,0.0,,0.0,,0.0
2018-02-14,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,380.0,91618.0,0.1,0.0,,0.0,,0.0
2018-02-15,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,380.0,92070.2,0.1,0.0,,0.0,,0.0
2018-02-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,380.0,93563.6,0.1,0.0,,0.0,,0.0
2018-02-19,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,380.0,93328.0,0.1,0.0,,0.0,,0.0
2018-02-20,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,380.0,93863.8,0.1,0.0,,0.0,,0.0
2018-02-21,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,380.0,94164.0,0.1,0.0,,0.0,,0.0
2018-02-22,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,380.0,93860.0,0.1,0.0,,0.0,,0.0
2018-02-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,380.0,94080.4,0.1,0.0,,0.0,,0.0
2018-02-26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,380.0,95087.4,0.1,0.0,,0.0,,0.0
2018-02-27,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4978.0,1251618.54,1.27,0.0,,0.0,,0.0
2018-02-28,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4978.0,1241612.76,1.27,0.0,,0.0,,0.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4978.0,1228072.6,1.28,0.0,,0.0,,0.0
2018-03-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4978.0,1197756.58,1.27,0.0,,0.0,,0.0
2018-03-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4978.0,1212740.36,1.27,0.0,,0.0,,0.0
2018-03-06,3000.0,730560.0,0.8,0.11,0.73,,730560.0,0.0,3000.0,0.0,,,,3000.0,,,,,,,,0.73,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.96,0.5,50.04,0.6027
2018-03-07,5400.0,1316466.0,1.44,0.19,1.32,,1316466.0,0.0,5400.0,0.0,,,0.59,,,,2400.0,,,0.59,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,1.0848
2018-03-08,5400.0,1330560.0,1.47,0.19,1.31,,1330560.0,0.0,5400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.91,0.5,50.09,1.0848
2018-03-09,8400.0,2091264.0,2.41,0.3,2.07,,2091264.0,0.0,8400.0,0.0,,,0.76,,,,3000.0,,,0.76,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.99,0.5,50.01,1.6874
2018-03-12,8400.0,2102940.0,2.46,0.3,2.1,,2102940.0,0.0,8400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.93,0.5,50.07,1.6874
2018-03-13,11800.0,2927462.0,3.41,0.42,2.95,,2927462.0,0.0,11800.0,0.0,,,0.43,1700.0,,,1700.0,,,0.43,,0.42,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,35.66,0.398,50.03,2.3704
2018-03-14,11800.0,2914482.0,3.4,0.42,2.92,,2914482.0,0.0,11800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,35.63,0.3977,50.01,2.3704
2018-03-15,11800.0,2929822.0,3.4,0.42,2.91,,2929822.0,0.0,11800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,35.57,0.397,49.96,2.3704
2018-03-16,11800.0,2933126.0,3.48,0.42,2.93,,2933126.0,0.0,11800.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,35.61,0.3972,49.96,2.3704
2018-03-19,3400.0,831504.0,0.94,0.12,0.84,,831504.0,0.0,3400.0,0.0,,,,,,,,,,,,,,8400.0,0.0,2.07,,0.0,0.0,0.0,0.0,0.0,0.0,49.59,0.5,50.41,0.683
2018-03-20,10800.0,2661228.0,3.09,0.38,2.65,,2661228.0,0.0,10800.0,0.0,,,1.8,,,,7400.0,,,1.8,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.81,0.5,50.19,2.1695
2018-03-21,9100.0,2248519.0,2.55,0.32,2.26,,2248519.0,0.0,9100.0,0.0,,,,,,,,,,,,,,1700.0,0.0,0.41,,0.0,0.0,0.0,0.0,0.0,0.0,40.73,0.5172,59.27,1.828
2018-03-22,7400.0,1794944.0,2.2,0.26,1.81,,1794944.0,0.0,7400.0,0.0,,,,,,,,,,,,,,1700.0,0.0,0.42,,0.0,0.0,0.0,0.0,0.0,0.0,49.54,0.5,50.46,1.4865
2018-03-23,7400.0,1765196.0,2.26,0.26,1.78,,1765196.0,0.0,7400.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.58,0.5,50.42,1.4865
2018-03-26,7600.0,1789116.0,1.97,0.27,1.8,,1789116.0,0.0,7600.0,0.0,,,,200.0,,,,,,,,0.05,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.35,0.4746,49.0,1.5267
2018-03-27,3900.0,936000.0,0.99,0.14,0.92,,936000.0,0.0,3900.0,0.0,,,,,,,,,,,,,,3700.0,0.0,0.87,,0.0,0.0,0.0,0.0,0.0,0.0,5.13,0.9027,94.87,0.7834
2018-03-28,200.0,47512.0,0.05,0.01,0.05,,47512.0,0.0,200.0,0.0,,,,,,,,,,,,,,3700.0,0.0,0.88,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0402
2018-03-29,200.0,48088.0,0.05,0.01,0.05,,48088.0,0.0,200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0402
2018-03-30,200.0,48088.0,0.05,0.01,0.05,,48088.0,0.0,200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0402
2018-04-02,200.0,48088.0,0.05,0.01,0.05,,48088.0,0.0,200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0402
2018-04-03,200.0,47676.0,0.05,0.01,0.05,,47676.0,0.0,200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0402
2018-04-04,200.0,47624.0,0.05,0.01,0.05,,47624.0,0.0,200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0402
2018-04-05,200.0,48986.0,0.05,0.01,0.05,,48986.0,0.0,200.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0402
2018-04-06,4600.0,1110164.0,1.11,0.16,1.13,,1110164.0,0.0,4600.0,0.0,,,,4400.0,,,,,,,,1.08,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47.83,0.4594,47.83,0.9241
2018-04-09,4600.0,1111544.0,1.1,0.16,1.11,,1111544.0,0.0,4600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47.83,0.4594,47.83,0.9241
2018-04-10,4600.0,1117708.0,1.1,0.16,1.11,,1117708.0,0.0,4600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47.83,0.4594,47.83,0.9241
2018-04-11,4600.0,1110578.0,1.1,0.16,1.12,,1110578.0,0.0,4600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47.83,0.4594,47.83,0.9241
2018-04-12,4600.0,1121572.0,1.12,0.16,1.11,,1121572.0,0.0,4600.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,47.83,0.4594,47.83,0.9241
2018-04-13,4400.0,1070696.0,0.93,0.15,1.07,,1070696.0,0.0,4400.0,0.0,,,,,,,,,,,,,,200.0,0.0,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.8839
2018-04-16,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,4400.0,0.0,1.07,,0.0,0.0,4978.0,1209355.32,1.21,0.0,,0.0,,0.0
2018-04-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4978.0,1228910.9,1.22,0.0,,0.0,,0.0
2018-04-24,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,4978.0,1226417.91,1.23,0.0,,0.0,,0.0
2018-04-25,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5003.0,1221540.48,1.22,0.0,,0.0,,0.0
2018-04-26,101.0,24986.22,0.02,0.0,0.02,,24986.22,0.0,101.0,0.0,,,,101.0,,,,,,,,0.02,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0202
2018-04-27,201.0,49935.5,0.05,0.01,0.05,,49935.5,0.0,201.0,0.0,,,0.03,,,,100.0,,,0.03,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0402
2018-04-30,201.0,50116.98,0.05,0.01,0.05,,50116.98,0.0,201.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0402
2018-05-01,201.0,50116.98,0.05,0.01,0.05,,50116.98,0.0,201.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0402
2018-05-02,201.0,50222.42,0.05,0.01,0.05,,50222.42,0.0,201.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0402
2018-05-03,201.0,49607.12,0.05,0.01,0.05,,49607.12,0.0,201.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0402
2018-05-04,201.0,50442.6,0.05,0.01,0.05,,50442.6,0.0,201.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0402
2018-05-07,201.0,50855.81,0.06,0.01,0.05,,50855.81,0.0,201.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0402
2018-05-08,201.0,50925.26,0.06,0.01,0.05,,50925.26,0.0,201.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0402
2018-05-09,1000.0,254393.5,0.3,0.03,0.25,,254393.5,0.0,1000.0,0.0,,,0.08,500.0,,,299.0,,,0.08,,0.13,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.5,50.03,0.1999
2018-05-10,1000.0,256371.0,0.38,0.03,0.25,,256371.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.1999
2018-05-11,1000.0,256642.2,0.4,0.03,0.26,,256642.2,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.1999
2018-05-14,1000.0,256878.0,0.4,0.03,0.26,,256878.0,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.1999
2018-05-15,1000.0,256759.7,0.42,0.03,0.26,,256759.7,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.1999
2018-05-16,1000.0,258648.3,0.42,0.04,0.26,,258648.3,0.0,1000.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.5,50.0,0.1999
2018-05-17,1100.0,285754.48,0.34,0.04,0.28,,285754.48,0.0,1100.0,0.0,,,0.03,,,,100.0,,,0.03,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,45.45,0.5041,54.55,0.2199
2018-05-18,1100.0,285113.29,0.23,0.04,0.29,,285113.29,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,45.45,0.5041,54.55,0.2199
2018-05-21,1100.0,286550.66,0.24,0.04,0.29,,286550.66,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,45.45,0.5041,54.55,0.2199
2018-05-22,1100.0,286778.14,0.24,0.04,0.29,,286778.14,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,45.58,0.5039,54.42,0.2199
2018-05-23,1100.0,285617.86,0.24,0.04,0.29,,285617.86,0.0,1100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,45.45,0.5041,54.55,0.2199
2018-05-24,100.0,25889.42,0.02,0.0,0.03,,25889.42,0.0,100.0,0.0,,,,,,,,,,,,,,1000.0,0.0,0.26,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.02
2018-05-25,100.0,26032.74,0.02,0.0,0.03,,26032.74,0.0,100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.02
2018-05-28,100.0,26084.32,0.03,0.0,0.03,,26084.32,0.0,100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.02
2018-05-29,100.0,25974.82,0.03,0.0,0.03,,25974.82,0.0,100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.02
2018-05-30,100.0,25936.3,0.03,0.0,0.03,,25936.3,0.0,100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.02
2018-05-31,100.0,25839.0,0.03,0.0,0.03,,25839.0,0.0,100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.02
2018-06-01,100.0,26031.06,0.03,0.0,0.03,,26031.06,0.0,100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.02
2018-06-04,100.0,26115.34,0.03,0.0,0.03,,26115.34,0.0,100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.02
2018-06-05,100.0,26117.01,0.02,0.0,0.03,,26117.01,0.0,100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.02
2018-06-06,100.0,26084.77,0.02,0.0,0.03,,26084.77,0.0,100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.02
2018-06-07,100.0,26065.99,0.02,0.0,0.03,,26065.99,0.0,100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.02
2018-06-08,100.0,26108.71,0.02,0.0,0.03,,26108.71,0.0,100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.02
2018-06-11,100.0,26197.47,0.02,0.0,0.03,,26197.47,0.0,100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.02
2018-06-12,100.0,26205.4,0.02,0.0,0.03,,26205.4,0.0,100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.02
2018-06-13,100.0,26267.69,0.02,0.0,0.03,,26267.69,0.0,100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.02
2018-06-14,100.0,26525.51,0.02,0.0,0.03,,26525.51,0.0,100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.02
2018-06-15,100.0,26375.45,0.02,0.0,0.03,,26375.45,0.0,100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.02
2018-06-18,100.0,26361.05,0.02,0.0,0.03,,26361.05,0.0,100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.02
2018-06-19,100.0,26234.33,0.02,0.0,0.03,,26234.33,0.0,100.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.02
2018-06-20,2900.0,763978.32,0.49,0.1,0.76,,763978.32,0.0,2900.0,0.0,,,0.37,1400.0,,,1400.0,,,0.37,,0.37,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.3,0.5006,51.7,0.5797
2018-06-21,8700.0,2277232.83,1.47,0.3,2.29,,2277232.83,0.0,8700.0,0.0,,,1.53,,,,5800.0,,,1.53,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.43,0.5001,50.57,1.739
2018-06-22,8700.0,2282987.01,1.47,0.3,2.28,,2282987.01,0.0,8700.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,49.43,0.5001,50.57,1.739
2018-06-25,8849.0,2269916.28,1.53,0.31,2.32,,2269916.28,0.0,8849.0,0.0,,,,149.0,,,,,,,,0.04,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.59,0.4837,49.72,1.7687
2018-06-26,8849.0,2280443.05,1.51,0.31,2.27,,2280443.05,0.0,8849.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.59,0.4837,49.72,1.7687
2018-06-27,8849.0,2302600.94,1.49,0.31,2.27,,2302600.94,0.0,8849.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,48.59,0.4837,49.72,1.7687
2018-06-28,8749.0,2261123.06,1.65,0.3,2.27,,2261123.06,0.0,8749.0,0.0,,,,,,,,,,,,,,100.0,0.0,0.01,,0.0,0.0,0.0,0.0,0.0,0.0,49.15,0.4834,49.15,1.7488
2018-06-29,149.0,38630.07,0.04,0.01,0.04,,38630.07,0.0,149.0,0.0,,,,,,,,,,,,,,8600.0,0.0,2.22,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0298
2018-07-02,149.0,38370.47,0.04,0.01,0.04,,38370.47,0.0,149.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0298
2018-07-03,149.0,38580.3,0.04,0.01,0.04,,38580.3,0.0,149.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0298
2018-07-04,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,149.0,0.0,0.04,,0.0,0.0,5003.0,1291789.61,1.29,0.0,,0.0,,0.0
2018-07-05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5003.0,1290543.36,1.28,0.0,,0.0,,0.0
2018-07-06,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5003.0,1297038.26,1.29,0.0,,0.0,,0.0
2018-07-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5003.0,1307316.92,1.29,0.0,,0.0,,0.0
2018-07-10,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5003.0,1313958.4,1.29,0.0,,0.0,,0.0
2018-07-11,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5003.0,1304238.57,1.28,0.0,,0.0,,0.0
2018-07-12,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,5003.0,1313989.92,1.28,0.0,,0.0,,0.0
