,ALLUX FP Equity_DX_SI_QTY,ALLUX FP Equity_DX_SHORT_INTEREST_VALUE,ALLUX FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALLUX FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALLUX FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALLUX FP Equity_DX_SI_MV,ALLUX FP Equity_DX_DSS,ALLUX FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALLUX FP Equity_DX_SUPPLY_SI_QTY,ALLUX FP Equity_DX_BROKER_SI_QTY,ALLUX FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALLUX FP Equity_DX_BROKER_SI_QTY_ADD,ALLUX FP Equity_DX_SUPPLY_SI_MV_DEC,ALLUX FP Equity_DX_SUPPLY_SI_QTY_DEC,ALLUX FP Equity_DX_BROKER_SI_MV_ADD,ALLUX FP Equity_DX_SUPPLY_SI_QTY_ADD,ALLUX FP Equity_DX_BROKER_SI_QTY_DEC,ALLUX FP Equity_DX_SUPPLY_SI_MV,ALLUX FP Equity_DX_BROKER_SI_MV_DEC,ALLUX FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALLUX FP Equity_DX_UTILIZATION_QUANTITY,ALLUX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALLUX FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALLUX FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALLUX FP Equity_DX_ACTIVE_UTILIZATION_MV,ALLUX FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALLUX FP Equity_DX_BROKER_SI_CON_RATIO,ALLUX FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALLUX FP Equity_DX_DEMAND_SUPPLY_RATIO,ALLUX FP Equity_PX_LAST
2001-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0
2001-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4
2001-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9
2001-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5
2001-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0
2001-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5
2001-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9
2001-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0
2001-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.8
2001-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.4
2001-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.3
2001-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5
2001-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.2
2001-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.6
2001-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.7
2001-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1
2001-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
2001-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5
2001-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5
2001-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
2001-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0
2001-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.9
2001-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2001-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2001-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2001-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0
2001-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2001-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0
2001-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1
2001-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.15
2001-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2001-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2001-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2001-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2001-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2001-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2
2001-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0
2001-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
2001-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8
2001-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.9
2001-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.9
2001-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1
2001-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0
2001-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0
2001-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0
2001-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0
2001-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0
2001-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.9
2001-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0
2001-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0
2001-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0
2001-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2001-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8
2001-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.9
2001-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2001-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.1
2001-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2001-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2
2001-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6
2001-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2001-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2001-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.8
2001-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1
2001-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0
2001-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6
2001-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.1
2001-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
2001-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.9
2001-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
2001-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.9
2001-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
2001-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
2001-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
2001-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.9
2001-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.9
2001-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0
2001-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0
2001-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
2001-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2
2001-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.9
2001-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.1
2001-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.1
2001-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.2
2002-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0
2002-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0
2002-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0
2002-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.2
2002-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8
2002-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0
2002-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.6
2002-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2
2002-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4
2002-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
2002-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
2002-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.2
2002-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.9
2002-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1
2002-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1
2002-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0
2002-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5
2002-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5
2002-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.1
2002-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.9
2002-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.2
2002-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0
2002-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0
2002-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.9
2002-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
2002-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0
2002-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0
2002-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0
2002-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0
2002-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0
2002-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5
2002-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0
2002-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.2
2002-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0
2002-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0
2002-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0
2002-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0
2002-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.2
2002-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.9
2002-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0
2002-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.1
2002-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0
2002-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.1
2002-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.9
2002-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0
2002-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0
2002-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0
2002-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.1
2002-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.2
2002-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.6
2002-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0
2002-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.7
2002-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.4
2002-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.4
2002-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.9
2002-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.2
2002-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0
2002-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0
2002-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.8
2002-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0
2002-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0
2002-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.9
2002-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0
2002-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.5
2002-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.6
2002-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.9
2002-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0
2002-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0
2002-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.5
2002-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.6
2002-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.9
2002-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0
2002-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0
2002-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.1
2002-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0
2002-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0
2002-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0
2002-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.9
2002-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.1
2002-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.9
2002-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.2
2002-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0
2002-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0
2002-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0
2002-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0
2002-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.9
2002-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0
2002-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.9
2002-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.2
2002-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0
2002-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0
2002-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.9
2002-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0
2002-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0
2002-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0
2002-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.8
2002-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.7
2002-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.9
2002-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0
2002-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0
2002-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.5
2002-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.1
2002-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.4
2002-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0
2002-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.8
2002-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.8
2002-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0
2002-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.9
2002-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0
2002-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.1
2002-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0
2002-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0
2002-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.8
2002-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0
2002-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0
2002-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0
2002-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
2002-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
2002-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
2002-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
2002-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
2002-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0
2002-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.9
2002-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0
2002-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.0
2002-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.5
2002-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.0
2002-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0
2002-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0
2002-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2002-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5
2002-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5
2002-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5
2002-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.4
2002-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8
2002-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.6
2002-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5
2002-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5
2002-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5
2002-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5
2002-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5
2002-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5
2002-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2002-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.5
2002-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0
2002-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0
2002-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0
2002-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.1
2002-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2
2002-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0
2002-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0
2002-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5
2002-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0
2002-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5
2002-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5
2002-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.5
2002-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.8
2002-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0
2002-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0
2002-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0
2002-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5
2002-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0
2002-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.5
2002-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.55
2002-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5
2002-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.55
2002-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.7
2002-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.75
2002-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.25
2002-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.25
2002-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.25
2002-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.05
2002-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.05
2002-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2002-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.65
2002-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5
2002-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.4
2002-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9
2002-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.1
2002-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.65
2002-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3
2002-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.35
2002-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5
2002-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2002-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2002-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2
2002-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0
2002-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5
2002-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5
2002-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0
2002-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.2
2002-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2002-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1
2002-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2002-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5
2002-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2002-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2002-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2002-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.55
2002-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2002-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2003-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5
2003-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8
2003-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.05
2003-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2003-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.1
2003-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.05
2003-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5
2003-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9
2003-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9
2003-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0
2003-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9
2003-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9
2003-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.9
2003-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2003-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.2
2003-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9
2003-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9
2003-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2003-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2003-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2003-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2003-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2003-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0
2003-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.05
2003-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2003-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2003-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5
2003-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.2
2003-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1
2003-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2003-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0
2003-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5
2003-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2003-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2003-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0
2003-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5
2003-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2003-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0
2003-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0
2003-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0
2003-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.1
2003-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.2
