,PARRO FP Equity_DX_SI_QTY,PARRO FP Equity_DX_SHORT_INTEREST_VALUE,PARRO FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,PARRO FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PARRO FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PARRO FP Equity_DX_SI_MV,PARRO FP Equity_DX_DSS,PARRO FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PARRO FP Equity_DX_SUPPLY_SI_QTY,PARRO FP Equity_DX_BROKER_SI_QTY,PARRO FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PARRO FP Equity_DX_BROKER_SI_MV_NEW_x,PARRO FP Equity_DX_SUPPLY_SI_QTY_NEW_x,PARRO FP Equity_DX_SUPPLY_SI_QTY_INC_x,PARRO FP Equity_DX_BROKER_SI_MV_INC_x,PARRO FP Equity_DX_SUPPLY_SI_MV_NEW,PARRO FP Equity_DX_BROKER_SI_QTY_ADD,PARRO FP Equity_DX_BROKER_SI_QTY_NEW,PARRO FP Equity_DX_SUPPLY_SI_MV_DEC,PARRO FP Equity_DX_BROKER_SI_QTY_INC,PARRO FP Equity_DX_SUPPLY_SI_QTY_DEC,PARRO FP Equity_DX_BROKER_SI_MV_NEW_y,PARRO FP Equity_DX_SUPPLY_SI_QTY_NEW_y,PARRO FP Equity_DX_BROKER_SI_MV_INC_y,PARRO FP Equity_DX_SUPPLY_SI_QTY_INC_y,PARRO FP Equity_DX_BROKER_SI_MV_ADD,PARRO FP Equity_DX_SUPPLY_SI_QTY_ADD,PARRO FP Equity_DX_BROKER_SI_QTY_DEC,PARRO FP Equity_DX_SUPPLY_SI_MV,PARRO FP Equity_DX_BROKER_SI_MV_DEC,PARRO FP Equity_DX_SUPPLY_SI_MV_RMV,PARRO FP Equity_DX_BROKER_SI_MV_RMV,PARRO FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PARRO FP Equity_DX_UTILIZATION_QUANTITY,PARRO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PARRO FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PARRO FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,PARRO FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PARRO FP Equity_DX_ACTIVE_UTILIZATION_MV,PARRO FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PARRO FP Equity_DX_BROKER_SI_CON_RATIO,PARRO FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PARRO FP Equity_DX_DEMAND_SUPPLY_RATIO,PARRO FP Equity_PX_LAST
2015-02-27,205273.0,4002823.5,2.73,6.25,1.62,3.98,1.0,3643419.0,71713.0,186842.0,1398403.5,,,2685.0,0.03,,,,,1400.0,,,,0.03,2685.0,,2315.0,349.0,1.4,0.01,,,13.17,13.17,472743.0,9218488.5,,9.19,13.18,17.39,0.2401,40.88,0.377,19.5
2015-03-02,231659.0,4867155.59,3.08,7.41,1.82,4.53,1.0,4488702.46,72750.0,213646.0,1528477.5,,,7393.0,0.32,,10349.0,,0.17,16455.0,8545.0,,,0.32,7393.0,0.22,2189.0,,1.44,,,,13.33,13.33,472837.0,9934305.37,,9.28,13.4,15.28,0.2493,42.95,0.4246,21.01
2015-03-03,245106.0,4914375.3,3.26,7.43,1.93,4.98,1.0,4553214.65,77773.0,227093.0,1559348.65,,,6000.0,0.28,,,,0.01,15000.0,977.0,,,0.28,6000.0,,,1553.0,1.61,0.0,,,66.03,14.25,40019.0,802380.95,,0.84,65.59,15.97,0.2415,41.48,0.449,20.05
2015-03-04,245106.0,4978102.86,3.26,7.58,1.93,4.85,1.0,4612258.83,76197.0,227093.0,1547561.07,,,,,,,,0.03,,1576.0,,,,,,,,1.54,,,,65.56,13.98,40019.0,812785.89,,0.81,65.52,16.62,0.2366,40.45,0.4496,20.31
2015-03-05,242206.0,4965223.0,3.22,7.71,1.91,4.84,1.0,4595956.5,76197.0,224193.0,1562038.5,,,,,,,,,,,,,,,,,2900.0,1.55,0.06,,,65.56,13.99,40019.0,820389.5,,0.82,65.57,16.8,0.2435,41.19,0.4447,20.5
2015-03-06,242546.0,5020702.2,3.22,7.51,1.91,4.9,1.0,4647833.1,77337.0,224533.0,1600875.9,,,1140.0,0.05,,,,,1140.0,,,,0.05,1140.0,,,800.0,1.6,0.02,,,65.9,14.18,40019.0,828393.3,,0.83,65.78,16.81,0.2477,41.77,0.4449,20.7
2015-03-09,227397.0,4679830.26,3.02,7.1,1.79,4.91,1.0,4309122.72,77534.0,209384.0,1595649.72,,,197.0,,,,,,,,,,,197.0,,,15149.0,1.6,0.0,,,14.49,14.49,457644.0,9418313.52,,9.47,14.48,16.61,0.2485,41.94,0.4249,20.58
2015-03-10,227397.0,4602515.28,3.02,7.23,1.79,4.57,1.0,4237932.16,62188.0,209384.0,1258685.12,,,,,,,,0.32,,15346.0,,,,,,,,1.29,,,,11.68,11.68,470449.0,9521887.76,,9.72,11.69,17.6,0.2255,37.71,0.4269,20.24
2015-03-11,227397.0,4698022.02,3.02,7.36,1.79,4.55,1.0,4325873.44,62188.0,209384.0,1284804.08,,,,,,,,,,,,,,,,,,1.27,,,,11.69,11.69,469644.0,9702845.04,,9.57,11.75,18.04,0.2239,37.25,0.4276,20.66
2015-03-12,227897.0,4617193.22,3.03,7.48,1.79,4.57,1.0,4252249.84,62188.0,209884.0,1259928.88,,,,,,500.0,,,,,,,,,0.01,,,1.28,,,,11.73,11.73,467970.0,9481072.2,,9.64,11.69,17.57,0.2248,37.67,0.4299,20.26
2015-03-13,227897.0,4633146.01,3.03,7.63,1.79,4.55,1.0,4266941.72,62188.0,209884.0,1264282.04,,,,,,,,,,,,,,,,,,1.28,,,,11.98,11.98,456964.0,9290078.12,,9.31,12.07,17.77,0.2229,37.25,0.439,20.33
2015-03-16,227700.0,4574493.0,3.03,7.7,1.79,4.52,1.0,4212611.83,61991.0,209687.0,1245399.19,,,,,,,,0.01,,197.0,,,,,,,197.0,1.25,0.0,,,11.72,11.72,467034.0,9382713.06,,9.48,11.69,17.61,0.2236,37.37,0.4304,20.09
2015-03-17,227700.0,4519845.0,3.03,7.82,1.79,4.48,1.0,4162286.95,61991.0,209687.0,1230521.35,,,,,,,,,,,,,,,,,,1.24,,,,11.96,11.96,456229.0,9056145.65,,9.15,11.95,17.59,0.2232,37.29,0.4394,19.85
2015-03-18,222700.0,4478497.0,2.96,7.66,1.75,4.34,1.0,4116255.57,56991.0,204687.0,1146089.01,,,,,,,,0.11,,5000.0,,,,,,,5000.0,1.12,0.1,,,11.01,11.01,460677.0,9264214.47,,9.08,10.95,15.97,0.2251,37.91,0.4302,20.11
2015-03-19,224746.0,4494920.0,3.1,7.82,1.81,4.43,1.0,4134660.0,59037.0,206733.0,1180740.0,,,1416.0,0.06,,,,,3046.0,,,,0.06,1416.0,,630.0,1000.0,1.19,0.02,,,11.43,11.43,457323.0,9146460.0,,9.19,11.44,17.03,0.2266,37.87,0.4353,20.0
2015-03-20,226746.0,4541722.38,3.12,7.74,1.82,4.44,1.0,4180921.99,58037.0,208733.0,1162481.11,,,,0.06,,,,0.02,3000.0,1000.0,,,0.06,,,,1000.0,1.15,0.04,,,11.21,11.21,459884.0,9211476.52,,9.15,11.17,18.33,0.2233,36.89,0.4378,20.03
2015-03-23,225737.0,4514740.0,3.11,7.63,1.82,4.42,1.0,4154480.0,57028.0,207724.0,1140560.0,,,,,,,,0.02,,1009.0,,,,,,,1009.0,1.13,0.02,,,11.01,11.01,461034.0,9220680.0,,9.19,10.98,18.4,0.2223,36.69,0.4357,20.0
2015-03-24,217749.0,4407239.76,3.0,7.3,1.75,4.27,1.0,4042656.64,51040.0,199736.0,1033049.6,,,,,,,,0.12,,5988.0,,,,,,,7988.0,1.02,0.15,,,9.82,9.82,468480.0,9482035.2,,9.38,9.84,16.22,0.224,37.53,0.4191,20.24
2015-03-25,208224.0,4237358.4,2.87,7.1,1.67,4.12,1.0,3870793.85,51040.0,190211.0,1038664.0,,,,,,,,,,,,,,,,,9525.0,1.03,0.17,,,9.83,9.83,468102.0,9525875.7,,9.46,9.83,16.8,0.2339,39.28,0.4011,20.35
2015-03-26,208224.0,4064532.48,2.87,7.11,1.67,4.1,1.0,3712918.72,51040.0,190211.0,996300.8,,,,,,,,,,,,,,,,,,1.04,,,,9.81,9.81,469406.0,9162805.12,,9.53,9.8,16.89,0.2363,39.8,0.4001,19.52
2015-03-27,205224.0,4028547.12,2.83,6.88,1.65,3.94,1.0,3674951.93,51040.0,187211.0,1001915.2,,,,,,,,,,,,,,,,,3000.0,1.0,0.06,,,9.78,9.78,470930.0,9244355.9,,9.2,9.78,17.55,0.2353,39.62,0.3932,19.63
2015-03-30,209875.0,4187006.25,2.89,7.12,1.69,4.07,1.0,3827646.9,56040.0,191862.0,1117998.0,,,,0.1,,,,,5000.0,,,,0.1,,,5000.0,349.0,1.1,0.01,,,10.81,10.81,462287.0,9222625.65,,9.1,10.83,17.52,0.2324,38.67,0.4049,19.95
2015-03-31,205359.0,4238609.76,2.83,7.28,1.65,4.06,1.0,3960031.68,51524.0,191862.0,1063455.36,,,,,,,,0.09,,4516.0,,,,,,,,1.04,,,,9.98,9.98,464815.0,9593781.6,,9.32,10.03,18.18,0.2388,39.43,0.3977,20.64
2015-04-01,165359.0,3343558.98,2.28,5.54,1.33,3.41,1.0,3070649.64,51524.0,151862.0,1041815.28,,,,,,,,,,,,,,,,,,1.06,,,0.69,9.97,9.97,465451.0,9411419.22,,9.57,9.95,21.16,0.3096,48.44,0.3199,20.22
2015-04-02,165708.0,3307531.68,2.28,5.52,1.33,3.35,1.0,3038131.56,51524.0,152211.0,1028419.04,,,,,,349.0,,,,,,,,,0.01,,,1.03,,,,9.93,9.93,467474.0,9330781.04,,9.41,9.89,21.23,0.3076,48.22,0.3193,19.96
2015-04-03,165708.0,3307531.68,2.28,5.61,1.33,3.32,1.0,3038131.56,51524.0,152211.0,1028419.04,,,,,,,,,,,,,,,,,,1.02,,,,9.92,9.92,467810.0,9337487.6,,9.31,9.89,21.35,0.3066,48.05,0.3191,
2015-04-06,165708.0,3307531.68,2.28,5.61,1.33,3.33,1.0,3038131.56,51524.0,152211.0,1028419.04,,,,,,,,,,,,,,,,,,1.03,,,,9.94,9.94,466985.0,9321020.6,,9.31,9.95,21.35,0.3067,48.06,0.3196,
2015-04-07,169058.0,3425115.08,2.33,5.72,1.36,3.42,1.0,3151665.86,51524.0,155561.0,1043876.24,,,53.0,0.07,,350.0,,0.0,3000.0,53.0,,,0.07,53.0,0.01,,,1.04,,,,9.95,9.95,466107.0,9443327.82,,9.37,10.01,22.93,0.3007,46.79,0.3266,20.26
2015-04-08,170979.0,3498230.34,2.36,5.9,1.38,3.5,1.0,3222081.72,53524.0,157482.0,1095101.04,,,980.0,0.04,,,,0.02,2000.0,980.0,,,0.04,980.0,,2000.0,79.0,1.09,0.0,,,10.36,10.36,463214.0,9477358.44,,9.41,10.38,22.66,0.2947,46.34,0.3309,20.46
2015-04-09,171689.0,3468117.8,2.36,5.91,1.38,3.53,1.0,3195478.4,54504.0,158192.0,1100980.8,,,980.0,0.01,,,,,980.0,,,,0.01,980.0,,,270.0,1.12,0.01,,,10.54,10.54,462699.0,9346519.8,,9.49,10.55,22.76,0.296,46.45,0.332,20.2
2015-04-10,168389.0,3398090.02,2.32,5.78,1.35,3.42,1.0,3125720.56,54504.0,154892.0,1099890.72,,,,,,,,,,,,,,,,,3300.0,1.1,0.07,,,10.53,10.53,463044.0,9344227.92,,9.37,10.54,23.36,0.3037,47.27,0.3254,20.18
2015-04-13,164081.0,3347252.4,2.26,5.89,1.32,3.34,1.0,3159796.8,50196.0,154892.0,1023998.4,,,,,,,,0.09,,4308.0,,,,,,,,1.02,,,,9.73,9.73,465630.0,9498852.0,,9.42,9.75,24.2,0.3156,48.35,0.3181,20.4
2015-04-14,158684.0,3189548.4,2.19,5.67,1.28,3.23,1.0,3097450.2,45590.0,154102.0,916359.0,,,1.0,0.0,,,,0.09,350.0,4607.0,,,0.0,1.0,,,1140.0,0.92,0.01,,,8.87,8.87,468163.0,9410076.3,,9.52,8.84,24.8,0.3307,49.68,0.3089,20.1
2015-04-15,168684.0,3533929.8,2.32,6.12,1.36,3.47,1.0,3437936.9,44450.0,164102.0,931227.5,,,,0.23,,,,0.02,10000.0,1140.0,,,0.23,,,,,0.9,,,,8.46,8.46,480724.0,10071167.8,,9.7,8.49,30.17,0.3203,45.73,0.3212,20.95
2015-04-16,167664.0,3601422.72,2.31,6.46,1.35,3.58,1.0,3503001.36,44450.0,163082.0,954786.0,,,,,,,,,,,,,,,,,1020.0,0.93,0.0,,,5.74,5.74,729585.0,15671485.8,,15.26,5.73,29.95,0.3217,46.05,0.2166,21.48
2015-04-17,167664.0,3438788.64,2.31,6.3,1.35,3.55,1.0,3344811.82,43430.0,163082.0,890749.3,,,,,,,,0.02,,1020.0,,,,,,,,0.92,,,,5.62,5.62,728895.0,14949636.45,,15.59,5.57,28.89,0.3241,46.98,0.2171,20.51
2015-04-20,162082.0,3346993.3,2.23,6.01,1.3,3.36,1.0,3346993.3,38848.0,162082.0,802211.2,,,,,,,,0.1,,4582.0,,,,,,,1000.0,0.8,0.09,,,7.5,7.5,479159.0,9894633.35,,9.84,7.52,30.78,0.3364,46.98,0.3129,20.65
2015-04-21,162082.0,3306472.8,2.23,6.18,1.3,3.35,1.0,3306472.8,38848.0,162082.0,792499.2,,,,,,,,,,,,,,,,,,0.8,,,,7.21,7.21,500212.0,10204324.8,,10.32,7.2,30.44,0.3376,47.35,0.3007,20.4
2015-04-22,168846.0,3407312.28,2.33,6.55,1.36,3.45,1.0,3257758.3,43359.0,161435.0,874984.62,,,,,,,,,,,,,,,,4511.0,647.0,0.88,0.01,,,8.07,8.07,493704.0,9962946.72,,10.06,8.07,29.27,0.312,45.41,0.3144,20.18
2015-04-23,168846.0,3436016.1,2.33,6.61,1.36,3.42,1.0,3285202.25,43359.0,161435.0,882355.65,,,,,,,,,,,,,,,,,,0.87,,,,8.09,8.09,492508.0,10022537.8,,9.92,8.07,29.32,0.3114,45.29,0.3151,20.35
2015-04-24,171846.0,3488473.8,2.37,6.79,1.38,3.51,1.0,3277130.5,46359.0,161435.0,941087.7,,,3000.0,,,,,,,,,,,3000.0,,,,0.94,,,,8.69,8.69,486900.0,9884070.0,,9.89,8.68,28.9,0.3023,44.51,0.3223,20.3
2015-04-27,171846.0,3751398.18,2.37,7.09,1.38,3.61,1.0,3524126.05,46359.0,161435.0,1012016.97,,,,,,,,,,,,,,,,,,0.95,,,,8.73,8.73,484677.0,10580498.91,,9.92,8.78,30.22,0.2989,43.2,0.3236,21.83
2015-04-28,176057.0,3959521.93,2.42,6.54,1.42,3.87,1.0,3630673.15,50570.0,161435.0,1137319.3,,,,,,,,0.02,,900.0,,,,,,5111.0,,1.1,,,,9.48,9.48,482785.0,10857834.65,,10.55,9.48,28.15,0.2895,43.31,0.3301,22.49
2015-04-29,177777.0,4031982.36,2.45,6.27,1.43,3.97,1.0,3661345.8,52290.0,161435.0,1185937.2,,,5120.0,,,,,0.07,,3400.0,,,,5120.0,,,,1.17,,,,9.98,9.98,471577.0,10695366.36,,10.58,9.96,27.23,0.2864,43.42,0.3394,22.68
2015-04-30,177777.0,4177759.5,2.45,6.09,1.43,3.99,1.0,3793722.5,52290.0,161435.0,1228815.0,,,400.0,,,,,0.0,,400.0,,,,400.0,,,,1.19,,,,10.04,10.04,468326.0,11005661.0,,10.63,10.06,26.69,0.2855,43.56,0.3415,23.5
2015-05-01,178777.0,4201259.5,2.46,5.9,1.44,4.22,1.0,3817222.5,52290.0,162435.0,1228815.0,,,,0.11,,,,,1000.0,,,,0.11,,,,,1.23,,,,9.78,9.78,482528.0,11339408.0,,11.34,9.79,28.4,0.2863,42.74,0.3343,
2015-05-04,186570.0,4337752.5,2.57,6.16,1.5,4.34,1.0,3869381.25,56093.0,166425.0,1304162.25,,,3803.0,0.1,,,,0.01,4850.0,400.0,,,0.1,3803.0,,400.0,860.0,1.32,0.07,,,12.57,12.57,390116.0,9070197.0,,11.21,10.53,29.94,0.2745,39.98,0.4181,23.25
2015-05-05,185691.0,4345169.4,2.54,5.82,1.49,4.34,1.0,3873776.4,56093.0,165546.0,1312576.2,,,600.0,,,,,0.01,,600.0,,,,600.0,,,879.0,1.3,0.0,,,10.41,10.41,482609.0,11293050.6,,11.22,10.41,29.96,0.2759,40.19,0.3447,23.4
2015-05-06,185691.0,4354453.95,2.54,5.79,1.49,4.34,1.0,3882053.7,56093.0,165546.0,1315380.85,,,,,,,,,,,,,,,,,,1.3,,,,10.44,10.44,481405.0,11288947.25,,11.23,10.41,29.67,0.2762,40.41,0.3455,23.45
2015-05-07,185691.0,4373023.05,2.54,5.89,1.49,4.37,1.0,3898608.3,56093.0,165546.0,1320990.15,,,,,,,,,,,,,,,,,,1.32,,,,10.44,10.44,481159.0,11331294.45,,11.31,10.46,29.68,0.2757,40.34,0.3456,23.55
2015-05-08,185191.0,4555698.6,2.53,5.91,1.49,4.46,1.0,4060131.6,56093.0,165046.0,1379887.8,,,,,,,,,,,,,,,,,500.0,1.33,0.01,,,10.47,10.47,479852.0,11804359.2,,11.38,10.49,30.8,0.2765,39.62,0.3455,24.6
2015-05-11,185191.0,4537179.5,2.53,5.78,1.49,4.6,1.0,4043627.0,56093.0,165046.0,1374278.5,,,,,,,,,,,,,,,,,,1.38,,,,10.45,10.45,480619.0,11775165.5,,11.83,10.46,30.29,0.2776,40.16,0.345,24.5
2015-05-12,185191.0,4620515.45,2.53,5.63,1.49,4.59,1.0,4117897.7,56093.0,165046.0,1399520.35,,,,,,,,,,,,,,,,,,1.38,,,,10.4,10.4,483493.0,12063150.35,,11.86,10.39,30.36,0.2771,40.02,0.3432,24.95
2015-05-13,188191.0,4783815.22,2.57,5.84,1.51,4.74,1.0,4271729.32,56093.0,168046.0,1425884.06,,,,0.1,,,,,3000.0,,,,0.1,,,,,1.4,,,,100.0,10.24,0.0,0.0,,0.0,100.0,31.45,0.2781,39.4,0.3437,25.42
2015-05-14,188191.0,4823335.33,2.57,5.67,1.51,4.82,1.0,4307018.98,56093.0,168046.0,1437663.59,,,,,,,,,,,,,,,,,,1.42,,,,100.0,10.24,0.0,0.0,,0.0,100.0,31.3,0.2782,39.54,0.3434,25.63
2015-05-15,187191.0,4831399.71,2.56,5.67,1.51,4.83,1.0,4311457.26,56093.0,167046.0,1447760.33,,,,,,,,,,,,,,,,,1000.0,1.44,0.02,,,100.0,10.15,0.0,0.0,,0.0,100.0,30.85,0.2779,39.81,0.3386,25.81
2015-05-18,179177.0,4784025.9,2.45,5.66,1.44,4.73,1.0,4460128.2,48079.0,167046.0,1283709.3,,,,,,,,0.2,,8014.0,,,,,,,,1.26,,,,8.74,8.74,502038.0,13404414.6,,13.06,8.79,32.75,0.2958,41.05,0.3257,26.7
2015-05-19,181790.0,4841067.7,2.49,5.53,1.46,4.89,1.0,4429767.35,51393.0,166345.0,1368595.59,,,3314.0,,,,,,,,,,,3314.0,,,701.0,1.38,0.0,,,9.41,9.41,494824.0,13177163.12,,13.27,9.44,31.56,0.2869,40.7,0.3328,26.63
2015-05-20,186790.0,5121781.8,2.56,5.45,1.5,5.06,1.0,4561179.9,56393.0,166345.0,1546296.06,,,2165.0,,,,,,,,,,,2165.0,,2835.0,,1.51,,,,10.24,10.24,494544.0,13560396.48,,13.24,10.25,31.36,0.2725,39.13,0.339,27.42
2015-05-21,177731.0,4960472.21,2.43,5.11,1.43,4.93,1.0,4389852.26,56393.0,157286.0,1573928.63,,,,,,,,,,,,,,,,,9059.0,1.55,0.17,,,53.98,10.18,48070.0,1341633.7,,1.32,54.08,28.33,0.2686,40.63,0.3207,27.91
2015-05-22,176171.0,4855272.76,2.41,4.98,1.42,4.93,1.0,4291808.56,55184.0,155726.0,1520871.04,,,,,,,,0.03,,1209.0,,,,,,,1560.0,1.54,0.01,,,53.44,9.92,48070.0,1324809.2,,1.35,53.18,28.12,0.2673,40.58,0.3168,27.56
2015-05-25,166343.0,4574432.5,2.28,4.58,1.34,4.72,1.0,4012195.0,55184.0,145898.0,1517560.0,,,,,,,,,,,,,,,,,9828.0,1.52,0.2,,,9.91,9.91,501603.0,13794082.5,,13.83,9.93,26.24,0.2638,41.15,0.2988,27.5
2015-05-26,164985.0,4538737.35,2.26,4.51,1.33,4.57,1.0,3976295.4,51650.0,144540.0,1420891.5,,,,,,,,0.1,,3534.0,,,,,,,1358.0,1.43,0.15,,,9.25,9.25,506609.0,13936813.59,,13.99,9.3,27.13,0.2547,39.23,0.2955,27.51
2015-05-27,158958.0,4433338.62,2.17,4.37,1.28,4.41,1.0,3863127.57,46650.0,138513.0,1301068.5,,,,,,,,0.14,,5000.0,,,,,,,6027.0,1.28,0.17,,,8.4,8.4,508510.0,14182343.9,,14.02,8.39,25.27,0.2528,39.97,0.2863,27.89
2015-05-28,158958.0,4401547.02,2.17,4.35,1.28,4.44,1.0,3835424.97,46650.0,138513.0,1291738.5,,,,,,,,,,,,,,,,,,1.29,,,,8.4,8.4,508402.0,14077651.38,,14.14,8.39,24.95,0.2537,40.29,0.2864,27.69
2015-05-29,158958.0,4420621.98,2.17,4.44,1.28,4.43,1.0,3852046.53,46650.0,138513.0,1297336.5,,,,,,,,,,,,,,,,,,1.29,,,,8.42,8.42,507701.0,14119164.81,,14.05,8.4,25.14,0.2533,40.12,0.2867,27.81
2015-06-01,148940.0,4206065.6,2.04,4.19,1.2,4.19,1.0,3600458.8,47650.0,127495.0,1345636.0,,,1000.0,,,,,,,,,,,1000.0,,,11018.0,1.33,0.29,,,49.78,8.65,48070.0,1357496.8,,1.34,49.79,20.26,0.2508,41.95,0.2704,28.24
2015-06-02,140951.0,4087579.0,1.93,3.96,1.13,4.02,1.0,3602554.0,37930.0,124226.0,1099970.0,,,,,,1731.0,,0.27,,9720.0,,,,,0.05,,5000.0,1.06,0.14,,,6.84,6.84,516702.0,14984358.0,,14.57,6.79,18.05,0.2618,44.31,0.2541,29.0
2015-06-03,141343.0,4093293.28,1.93,3.91,1.14,4.11,1.0,3577081.28,39030.0,123518.0,1130308.8,,,4000.0,,,,,0.08,,2900.0,,,,4000.0,,,708.0,1.12,0.0,,,7.0,7.0,518826.0,15025200.96,,14.99,6.97,17.61,0.26,44.01,0.2534,28.96
2015-06-04,140632.0,4183802.0,1.92,3.68,1.13,4.12,1.0,3653508.25,39030.0,122807.0,1161142.5,,,,,,,,,,,,,,,,,711.0,1.14,0.02,,,7.05,7.05,514801.0,15315329.75,,14.98,7.06,18.1,0.2567,43.41,0.2539,29.75
2015-06-05,139099.0,4220263.66,1.9,3.55,1.12,4.2,1.0,3679453.16,39030.0,121274.0,1184170.2,,,,,,,,,,,,,,,,,1533.0,1.17,0.0,,,7.02,7.02,517063.0,15687691.42,,15.47,7.06,18.11,0.252,42.68,0.2501,30.34
2015-06-08,144099.0,4286945.25,1.97,3.55,1.16,4.36,1.0,3756651.5,39030.0,126274.0,1161142.5,,,,,,5000.0,,,,,,,,,0.15,,,1.17,,,,6.92,6.92,524810.0,15613097.5,,15.81,6.88,17.07,0.244,41.85,0.2556,29.75
2015-06-09,142368.0,4242566.4,1.95,3.39,1.15,4.26,1.0,3711381.4,39030.0,124543.0,1163094.0,,,,,,,,,,,,,,,,,1731.0,1.16,0.05,,,6.94,6.94,523745.0,15607601.0,,15.55,6.92,17.52,0.2484,42.06,0.253,29.8
2015-06-10,149868.0,4476557.16,2.05,3.78,1.21,4.49,1.0,3944124.41,39030.0,132043.0,1165826.1,,,,0.22,,,,,7500.0,,,,0.22,,,,,1.16,,,,7.0,7.0,518586.0,15490163.82,,15.43,6.98,16.66,0.2366,39.95,0.2688,29.87
2015-06-11,149820.0,4455646.8,2.05,3.89,1.2,4.5,1.0,3926958.82,38982.0,132043.0,1159324.68,,,,,,,,0.09,,3007.0,,,,,,2959.0,,1.17,,,,46.82,7.04,44279.0,1316857.46,,1.33,46.75,16.55,0.2368,40.0,0.2707,29.74
2015-06-12,149513.0,4471933.83,2.05,3.95,1.2,4.47,1.0,3949406.13,38675.0,132043.0,1156769.25,,,,,,,,0.01,,307.0,,,,,,,,1.15,,,,46.62,7.01,44279.0,1324384.89,,1.31,46.68,16.72,0.2372,39.99,0.2711,29.91
2015-06-15,148513.0,4636575.86,2.03,4.03,1.19,4.52,1.0,4122382.46,37675.0,132043.0,1176213.5,,,,,,,,0.03,,1000.0,,,,,,,,1.13,,,,45.97,6.86,44279.0,1382390.38,,1.32,46.15,17.28,0.2365,39.83,0.2703,31.22
2015-06-16,146892.0,4912068.48,2.01,3.97,1.18,4.7,1.0,4415517.92,36054.0,132043.0,1205645.76,,,1000.0,,,,,0.07,,2621.0,,,,1000.0,,,,1.14,,,,44.37,6.57,45208.0,1511755.52,,1.41,44.66,17.79,0.2373,39.95,0.2678,33.44
2015-06-17,136892.0,4733725.36,1.87,3.66,1.1,4.62,1.0,4220246.94,36054.0,122043.0,1246747.32,,,,,,,,,,,,,,,,,10000.0,1.2,0.32,,,44.37,6.71,45208.0,1563292.64,,1.5,44.57,13.99,0.2548,43.56,0.2547,34.58
2015-06-18,114891.0,4423303.5,1.57,2.95,0.92,4.09,0.0,4097208.5,29675.0,106421.0,1142487.5,,,,,,,,0.21,,6379.0,,,,,,,15622.0,1.05,0.41,,,5.5,5.5,510129.0,19639966.5,,17.8,5.55,15.94,0.3025,49.57,0.2128,38.5
2015-06-19,114261.0,4615001.79,1.56,2.68,0.92,4.22,0.0,4272898.49,29045.0,105791.0,1173127.55,,,,,,,,0.02,,630.0,,,,,,,630.0,1.1,0.01,,,5.32,5.32,516900.0,20877591.0,,19.78,5.28,16.23,0.2926,48.14,0.2093,40.39
2015-06-22,117261.0,4866331.5,1.6,2.38,0.94,4.4,0.0,4514826.5,29045.0,108791.0,1205367.5,,,,,,3000.0,,,,,,,,,0.12,,,1.14,,,,5.03,5.03,548913.0,22779889.5,,21.88,4.94,15.97,0.2718,45.98,0.2029,41.5
2015-06-23,119261.0,4992265.46,1.63,2.27,0.96,4.56,0.0,4553991.26,31045.0,108791.0,1299543.7,,,300.0,,,,,,,,,,,300.0,,1700.0,,1.25,,,,4.99,4.99,591317.0,24752529.62,,24.27,4.91,15.56,0.2602,44.83,0.1916,41.86
2015-06-24,124236.0,5466384.0,1.7,2.25,1.0,5.3,0.0,5039936.0,34267.0,114544.0,1507748.0,,,4000.0,0.06,,8000.0,,0.1,1000.0,2959.0,,,0.06,4000.0,0.34,2181.0,3247.0,1.45,0.0,,,5.13,5.13,633082.0,27855608.0,,26.64,5.16,14.08,0.2435,43.8,0.1862,44.0
2015-06-25,124236.0,5219154.36,1.7,2.12,1.0,5.45,0.0,4811993.44,34267.0,114544.0,1439556.67,,,,,,,,,,,,,,,,,,1.49,,,,5.02,5.02,647882.0,27217522.82,,28.35,4.99,13.07,0.2495,44.74,0.1821,42.01
2015-06-26,118788.0,5087690.04,1.63,1.97,0.96,5.06,0.0,4672581.68,34267.0,109096.0,1467655.61,,,,,,,,,,,,,,,,,5448.0,1.45,0.23,,,4.96,4.96,656099.0,28100720.17,,27.64,4.97,13.98,0.2645,46.08,0.1721,42.83
2015-06-29,112096.0,4483840.0,1.53,1.83,0.9,4.75,0.0,4363840.0,27575.0,109096.0,1103000.0,,,,,,,,0.28,,6692.0,,,,,,,,1.15,,,,3.91,3.91,677193.0,27087720.0,,28.73,3.84,14.36,0.3019,49.98,0.1591,40.0
