,JPNK FP Equity_DX_SI_QTY,JPNK FP Equity_DX_SHORT_INTEREST_VALUE,JPNK FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,JPNK FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,JPNK FP Equity_DX_SI_MV,JPNK FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,JPNK FP Equity_DX_SUPPLY_SI_QTY,JPNK FP Equity_DX_BROKER_SI_QTY,JPNK FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,JPNK FP Equity_DX_BROKER_SI_MV_NEW_x,JPNK FP Equity_DX_BROKER_SI_MV_INC_x,JPNK FP Equity_DX_BROKER_SI_QTY_ADD,JPNK FP Equity_DX_BROKER_SI_QTY_NEW,JPNK FP Equity_DX_BROKER_SI_QTY_INC,JPNK FP Equity_DX_BROKER_SI_MV_NEW_y,JPNK FP Equity_DX_BROKER_SI_MV_INC_y,JPNK FP Equity_DX_BROKER_SI_MV_ADD,JPNK FP Equity_DX_BROKER_SI_QTY_DEC,JPNK FP Equity_DX_SUPPLY_SI_MV,JPNK FP Equity_DX_BROKER_SI_MV_DEC,JPNK FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,JPNK FP Equity_DX_UTILIZATION_QUANTITY,JPNK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,JPNK FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,JPNK FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,JPNK FP Equity_DX_ACTIVE_UTILIZATION_MV,JPNK FP Equity_DX_BROKER_SI_MARKET_SHARE_2,JPNK FP Equity_DX_BROKER_SI_CON_RATIO,JPNK FP Equity_DX_BROKER_SI_MARKET_SHARE_1,JPNK FP Equity_DX_DEMAND_SUPPLY_RATIO,JPNK FP Equity_PX_LAST
2021-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.9013
2021-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.4048
2021-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.6929
2021-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.8963
2021-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0093
2021-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.0384
2021-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.8538
2021-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.6196
2021-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.9667
2021-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.963
2021-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0803
2021-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.0758
2021-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.8439
2021-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.1644
2021-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.6649
2021-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.4154
2021-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.2479
2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.7023
2021-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.79
2021-04-06,1900.0,293620.3,0.41,0.46,0.3,293620.3,0.0,1900.0,0.0,,,1900.0,,,,,0.3,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,154.537
2021-04-07,1900.0,292696.9,0.34,0.49,0.29,292696.9,0.0,1900.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,154.051
2021-04-08,1900.0,292858.21,0.34,0.46,0.29,292858.21,0.0,1900.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,154.1359
2021-04-09,1900.0,294596.33,0.35,0.46,0.29,294596.33,0.0,1900.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,155.0507
2021-04-12,1900.0,292904.0,0.35,0.46,0.29,292904.0,0.0,1900.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,154.16
2021-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.3092
2021-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.4344
2021-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.8979
2021-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.6497
2021-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.2459
2021-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2118
2021-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.7911
2021-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.79
2021-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.5472
2021-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.1484
2021-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.3064
2021-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.0387
2021-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.1844
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.7676
2021-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.5755
2021-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.1136
2021-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.7079
2021-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.3828
2021-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0024
2021-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.7472
2021-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.6448
2021-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.2775
2021-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.3804
2021-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.4447
2021-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0961
2021-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.85
2021-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.3315
2021-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.1429
2021-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.7449
2021-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.4131
2021-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.3603
2021-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.327
2021-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.2626
2021-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.8527
2021-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.3393
2021-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0416
2021-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.6787
2021-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.4046
2021-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.564
2021-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.2449
2021-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.4092
2021-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.6996
2021-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.1694
2021-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.7111
2021-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.1557
2021-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.8773
2021-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.5843
2021-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.9009
2021-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.3948
2021-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.3746
2021-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.414
2021-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.7208
2021-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.6935
2021-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.4707
2021-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.2063
2021-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.8431
2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.5303
2021-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.1193
2021-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.914
2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.3426
2021-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.9681
2021-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.64
2021-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.7935
2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.9323
2021-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.6861
2021-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.3117
2021-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.6516
2021-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.235
2021-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.1941
2021-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.4619
2021-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.3281
2021-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.4667
2021-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.6321
2021-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.6146
2021-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.9361
2021-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.3536
2021-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.2155
2021-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.1813
2021-07-30,18800.0,2832212.48,9.21,5.1,2.86,2832212.48,0.0,18800.0,0.0,,,18800.0,,,,,2.86,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,150.6496
2021-08-02,18800.0,2864556.0,9.12,5.1,2.83,2864556.0,0.0,18800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,152.37
2021-08-03,18800.0,2863441.16,9.13,5.1,2.86,2863441.16,0.0,18800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,152.3107
2021-08-04,18800.0,2852561.6,9.13,5.1,2.86,2852561.6,0.0,18800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,151.732
2021-08-05,18800.0,2864796.64,9.13,5.1,2.85,2864796.64,0.0,18800.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,152.3828
2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.2008
2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.1071
2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.6355
2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.4346
2021-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.2743
2021-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0967
2021-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.8431
2021-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.5681
2021-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.7379
2021-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.6972
2021-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.5747
2021-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.5259
2021-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.4745
2021-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.9325
2021-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.6659
2021-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.7435
2021-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.0151
2021-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.915
2021-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.6169
2021-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.8754
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0449
2021-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.9548
2021-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0574
2021-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.8784
2021-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.9114
2021-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.9756
2021-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0332
2021-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.0347
2021-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.112
2021-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.9419
2021-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.3515
2021-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.2658
2021-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.2193
2021-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.757
2021-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.16
2021-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.76
2021-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.47
2021-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.3
2021-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.55
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.38
2021-10-01,9200.0,1470333.88,17.29,2.5,1.49,1470333.88,0.0,9200.0,0.0,,,9200.0,,,,,1.49,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,159.8189
2021-10-04,9200.0,1429956.0,16.98,2.5,1.47,1429956.0,0.0,9200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,155.43
2021-10-05,9200.0,1450196.0,16.71,2.5,1.43,1450196.0,0.0,9200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,157.63
2021-10-06,9200.0,1433544.0,16.68,2.34,1.45,1433544.0,0.0,9200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,155.82
2021-10-07,9200.0,1456176.0,15.94,2.34,1.43,1456176.0,0.0,9200.0,0.0,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,158.28
2021-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.93
2021-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.45
2021-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.06
2021-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.71
2021-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.43
2021-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.06
2021-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.04
2021-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.64
2021-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.03
2021-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.47
2021-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0399
2021-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.5
2021-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.29
2021-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.13
2021-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.56
2021-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.61
2021-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.42
2021-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.46
2021-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.07
2021-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.11
2021-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.82
2021-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.6001
2021-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0
2021-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.5201
2021-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.45
2021-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.24
2021-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.89
2021-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.35
2021-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.7
2021-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.45
2021-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.76
2021-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.52
2021-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.14
2021-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.42
2021-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.12
2021-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.64
2021-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.69
2021-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.3883
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.95
2021-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.08
2021-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.69
2021-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.4552
2021-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.64
2021-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.4
2021-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.7204
2021-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.34
2021-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.64
2021-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.13
2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.55
2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.29
2021-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.07
2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.99
2021-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.62
2021-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.02
2021-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.09
2021-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.1731
2021-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.3708
2021-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.33
2021-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.7121
2021-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.2772
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.3688
2022-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.3851
2022-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.36
2022-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.76
2022-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.28
2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.16
2022-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.12
2022-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.74
2022-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.39
2022-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.54
2022-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.52
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.8
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.51
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.01
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.15
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.83
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.06
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.52
2022-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.11
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.81
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.14
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.6897
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.51
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.17
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.0
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.26
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.25
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0595
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.75
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.24
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.8
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.53
2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.2401
2022-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.03
2022-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.38
2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.63
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.62
2022-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.1024
2022-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.28
2022-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.21
2022-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.64
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.4003
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.7
2022-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.49
2022-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.7999
2022-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.3734
2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.6999
2022-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.59
2022-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.7
2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.02
2022-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.93
2022-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.23
2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.92
2022-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.7166
2022-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.2979
2022-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.86
2022-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.73
2022-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.02
2022-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.01
2022-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.9923
2022-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.64
2022-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.5466
2022-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.6995
2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.17
2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.1
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.57
2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.8
2022-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.31
2022-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.6
2022-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.54
2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.2
2022-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.17
2022-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.499
2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.03
2022-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.3604
2022-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.3075
2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.2658
2022-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.7587
2022-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.08
