,PDJE FP Equity_DX_SI_QTY,PDJE FP Equity_DX_SHORT_INTEREST_VALUE,PDJE FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,PDJE FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,PDJE FP Equity_DX_SI_MV,PDJE FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,PDJE FP Equity_DX_SUPPLY_SI_QTY,PDJE FP Equity_DX_BROKER_SI_QTY,PDJE FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,PDJE FP Equity_DX_BROKER_SI_QTY_ADD,PDJE FP Equity_DX_SUPPLY_SI_MV_DEC,PDJE FP Equity_DX_SUPPLY_SI_QTY_DEC,PDJE FP Equity_DX_BROKER_SI_MV_ADD,PDJE FP Equity_DX_SUPPLY_SI_QTY_ADD,PDJE FP Equity_DX_BROKER_SI_QTY_DEC,PDJE FP Equity_DX_SUPPLY_SI_MV,PDJE FP Equity_DX_BROKER_SI_MV_DEC,PDJE FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,PDJE FP Equity_DX_UTILIZATION_QUANTITY,PDJE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,PDJE FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,PDJE FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,PDJE FP Equity_DX_ACTIVE_UTILIZATION_MV,PDJE FP Equity_DX_BROKER_SI_MARKET_SHARE_2,PDJE FP Equity_DX_BROKER_SI_CON_RATIO,PDJE FP Equity_DX_BROKER_SI_MARKET_SHARE_1,PDJE FP Equity_DX_DEMAND_SUPPLY_RATIO,PDJE FP Equity_PX_LAST
2021-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.55
2021-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.58
2021-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.455
2021-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75
2021-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.39
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.585
2021-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.21
2021-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.31
2021-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.88
2021-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.45
2021-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.105
2021-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.335
2021-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.305
2021-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.245
2021-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.22
2021-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.17
2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.54
2021-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.23
2021-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.465
2021-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.045
2021-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.18
2021-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.45
2021-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.465
2021-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.555
2021-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.87
2021-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.755
2021-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.715
2022-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8
2022-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.205
2022-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.16
2022-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.76
2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.61
2022-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.26
2022-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.38
2022-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.445
2022-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.46
2022-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.01
2022-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.21
2022-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.89
2022-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.82
2022-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.99
2022-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.425
2022-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.49
2022-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.92
2022-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.455
2022-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.815
2022-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.425
2022-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.75
2022-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.97
2022-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.025
2022-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.665
2022-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.315
2022-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.45
2022-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.735
2022-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.96
2022-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.745
2022-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.645
2022-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.345
2022-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.575
2022-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.365
2022-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.155
2022-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.975
2022-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7
2022-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.66
2022-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.485
2022-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.12
2022-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.94
2022-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.005
2022-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.875
2022-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.305
2022-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4
2022-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.345
2022-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.345
2022-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.855
2022-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.945
2022-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.755
2022-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.245
2022-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.045
2022-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.345
2022-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.65
2022-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.625
2022-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.93
2022-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.105
2022-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.355
2022-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.16
2022-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.18
2022-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.395
2022-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.375
2022-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.475
2022-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.365
2022-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.36
2022-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.205
2022-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.44
2022-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.725
2022-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.28
2022-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.23
2022-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.79
2022-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.52
2022-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.64
2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.455
2022-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.86
2022-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98
2022-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.135
2022-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.255
2022-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.56
2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.045
2022-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.285
2022-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.56
2022-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.605
2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.67
2022-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.065
2022-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.43
2022-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.12
2022-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.325
2022-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.855
2022-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.555
2022-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.345
2022-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.615
2022-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.325
2022-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.805
2022-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.73
2022-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.695
2022-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.31
2022-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.505
2022-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.43
2022-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.875
2022-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.29
2022-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.895
2022-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.305
2022-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.69
2022-05-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.775
2022-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.63
2022-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.63
2022-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.51
2022-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.65
2022-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.785
2022-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.695
2022-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.76
2022-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.635
2022-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.95
2022-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.415
2022-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2
2022-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.345
2022-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.595
2022-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7
2022-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.69
2022-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.89
2022-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.015
2022-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.07
2022-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.695
2022-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.72
2022-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.75
2022-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.605
2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.375
2022-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5
2022-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.705
2022-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.685
2022-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.325
2022-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.71
2022-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.88
2022-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.875
2022-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0
2022-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.445
2022-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.24
2022-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.885
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.83
2022-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.815
2022-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.155
2022-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.075
2022-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.205
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.24
2022-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.34
2022-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.385
2022-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7
2022-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.825
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.865
2022-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.805
2022-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.115
2022-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.895
2022-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.945
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.105
2022-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.965
2022-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.065
2022-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.245
2022-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.525
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.915
2022-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.275
2022-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.155
2022-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3
2022-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.355
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.255
2022-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.82
2022-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.975
2022-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.93
2022-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.615
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.025
2022-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.74
2022-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.475
2022-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.595
2022-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.86
2022-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.635
2022-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.59
2022-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.505
2022-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.835
2022-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.995
2022-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5
2022-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.195
2022-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.13
2022-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.64
2022-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.795
2022-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.765
2022-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.22
2022-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.64
2022-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.51
2022-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.605
2022-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.535
2022-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.57
2022-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.965
2022-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.015
2022-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.975
2022-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.37
2022-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.475
2022-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.72
2022-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.18
2022-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.21
2022-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.275
2022-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.31
2022-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.37
2022-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.68
2022-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.77
2022-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.915
2022-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.17
2022-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.23
2022-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3
2022-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.74
2022-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.83
2022-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.915
2022-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.16
2022-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.71
2022-10-31,50400.0,1563408.0,10.41,1.48,1.55,1563408.0,0.0,50400.0,0.0,50400.0,,,1.55,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,31.02
2022-11-01,50400.0,1562148.0,10.13,1.48,1.56,1562148.0,0.0,50400.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,30.995
2022-11-02,50400.0,1555092.0,10.07,1.46,1.55,1555092.0,0.0,50400.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,30.855
2022-11-03,50400.0,1554084.0,10.0,1.46,1.56,1554084.0,0.0,50400.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,30.835
2022-11-04,50400.0,1528380.0,10.1,1.46,1.56,1528380.0,0.0,50400.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,30.325
2022-11-07,50400.0,1541232.0,9.95,1.46,1.53,1541232.0,0.0,50400.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,100.0,0.0,30.58
2022-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.945
2022-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.67
2022-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.875
2022-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.37
2022-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.615
2022-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.53
2022-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.245
2022-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3
2022-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.52
2022-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.78
2022-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.005
2022-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.905
2022-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.855
2022-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.98
2022-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.76
2022-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.55
2022-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.67
2022-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.635
2022-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.61
2022-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.495
2022-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.075
2022-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05
2022-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.17
2022-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.07
2022-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.05
2022-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3
2022-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.205
2022-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.335
2022-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.07
2022-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.075
2022-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.94
2022-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.55
2022-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.225
2022-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.335
2022-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.405
2022-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.36
2022-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.26
2022-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.01
2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.83
2023-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.34
2023-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.51
2023-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.425
2023-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.665
2023-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.615
2023-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.335
2023-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.535
2023-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.585
2023-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.705
2023-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.805
2023-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5
2023-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.12
2023-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8
2023-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.77
2023-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.115
2023-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.055
2023-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.87
2023-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.205
2023-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4
2023-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.315
2023-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.23
2023-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.135
2023-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.25
2023-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.635
2023-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.64
2023-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.695
2023-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8
2023-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.75
2023-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.745
2023-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.935
2023-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.69
2023-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93
2023-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.865
2023-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.645
2023-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.695
2023-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.34
2023-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.34
2023-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3
2023-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.205
2023-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.42
2023-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.045
2023-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.76
2023-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.095
2023-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.465
2023-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.505
2023-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.47
2023-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.205
2023-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.35
2023-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.66
2023-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.04
