,ALTA FP Equity_DX_SI_QTY,ALTA FP Equity_DX_SHORT_INTEREST_VALUE,ALTA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALTA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALTA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALTA FP Equity_DX_SI_MV,ALTA FP Equity_DX_DSS,ALTA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALTA FP Equity_DX_SUPPLY_SI_QTY,ALTA FP Equity_DX_BROKER_SI_QTY,ALTA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALTA FP Equity_DX_BROKER_SI_MV_NEW_x,ALTA FP Equity_DX_SUPPLY_SI_QTY_NEW_x,ALTA FP Equity_DX_SUPPLY_SI_QTY_INC_x,ALTA FP Equity_DX_BROKER_SI_MV_INC_x,ALTA FP Equity_DX_SUPPLY_SI_MV_NEW,ALTA FP Equity_DX_BROKER_SI_QTY_ADD,ALTA FP Equity_DX_BROKER_SI_QTY_NEW,ALTA FP Equity_DX_SUPPLY_SI_MV_DEC,ALTA FP Equity_DX_BROKER_SI_QTY_INC,ALTA FP Equity_DX_SUPPLY_SI_QTY_DEC,ALTA FP Equity_DX_BROKER_SI_MV_NEW_y,ALTA FP Equity_DX_SUPPLY_SI_QTY_NEW_y,ALTA FP Equity_DX_BROKER_SI_MV_INC_y,ALTA FP Equity_DX_SUPPLY_SI_QTY_INC_y,ALTA FP Equity_DX_BROKER_SI_MV_ADD,ALTA FP Equity_DX_SUPPLY_SI_QTY_ADD,ALTA FP Equity_DX_BROKER_SI_QTY_DEC,ALTA FP Equity_DX_SUPPLY_SI_MV,ALTA FP Equity_DX_BROKER_SI_MV_DEC,ALTA FP Equity_DX_SUPPLY_SI_MV_RMV,ALTA FP Equity_DX_BROKER_SI_MV_RMV,ALTA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALTA FP Equity_DX_UTILIZATION_QUANTITY,ALTA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALTA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALTA FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,ALTA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALTA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALTA FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ALTA FP Equity_DX_BROKER_SI_CON_RATIO,ALTA FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ALTA FP Equity_DX_DEMAND_SUPPLY_RATIO,ALTA FP Equity_PX_LAST
2016-11-02,374.0,61451.91,0.01,0.2,0.0,0.07,0.0,61451.91,300.0,374.0,49292.98,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.14,0.0,0.0,,0.0,100.0,19.79,0.6825,80.21,0.0017,174.0
2016-11-03,748.0,122974.46,0.03,0.42,0.0,0.13,0.0,110808.53,374.0,674.0,61487.23,,,,0.05,,,,,300.0,,,,0.05,,,74.0,,0.07,,,,100.0,0.17,0.0,0.0,,0.0,100.0,10.97,0.8046,89.03,0.0034,174.1
2016-11-04,1048.0,170217.53,0.04,0.59,0.01,0.18,0.0,109471.96,674.0,674.0,109471.96,,,151.0,,,,,,,,,,,151.0,,149.0,,0.12,,,,100.0,0.3,0.0,0.0,,0.0,100.0,10.96,0.8048,89.04,0.0047,172.0
2016-11-07,948.0,155273.44,0.03,0.54,0.01,0.16,0.0,94015.78,574.0,574.0,94015.78,,,,,,,,0.02,,100.0,,,,,,,100.0,0.1,0.02,,,100.0,0.26,0.0,0.0,,0.0,100.0,12.93,0.7749,87.07,0.0043,173.45
2016-11-08,948.0,154378.24,0.03,0.55,0.01,0.16,0.0,93473.74,574.0,574.0,93473.74,,,,,,,,,,,,,,,,,,0.1,,,,100.0,0.26,0.0,0.0,,0.0,100.0,12.9,0.7753,87.1,0.0043,172.45
2016-11-09,5747.0,928008.28,0.19,3.42,0.04,0.98,0.0,60392.4,5373.0,374.0,867615.88,,,,,,,,0.03,,200.0,,,,,,4999.0,200.0,0.92,0.04,,,100.0,2.41,0.0,0.0,,0.0,100.0,5.63,0.8677,92.97,0.0258,171.0
2016-11-10,16360.0,2657212.51,0.55,9.63,0.11,2.84,0.0,1670827.94,15986.0,10287.0,2596466.95,,,,,,9913.0,,,,,,,,,1.73,10613.0,,2.74,,,,28.72,7.17,39667.0,6442765.82,,6.78,28.79,31.01,0.4874,62.37,0.0734,172.0
2016-11-11,16360.0,2688110.33,0.55,9.02,0.11,2.85,0.0,1690256.17,15986.0,10287.0,2626658.42,,,,,,,,,,,,,,,,,,2.77,,,,28.72,7.17,39667.0,6517681.7,,6.82,28.84,31.26,0.4856,62.1,0.0734,174.0
2016-11-14,7201.0,1191015.72,0.24,3.93,0.05,1.25,0.0,1013380.55,6827.0,6127.0,1129157.67,,,,,,,,1.59,,9159.0,,,,,,,4160.0,1.19,0.73,,,14.68,3.08,39667.0,6560758.33,,6.9,14.69,10.25,0.7225,84.26,0.0324,175.15
2016-11-15,13850.0,2301849.81,0.47,7.33,0.09,2.42,0.0,2069338.05,8152.0,12451.0,1354850.52,,,1325.0,0.06,,5999.0,,,325.0,,,,0.06,1325.0,1.05,,,1.43,,,,17.41,3.66,38667.0,6426399.04,,6.77,17.41,38.03,0.3462,43.77,0.0621,176.0
2016-11-16,13850.0,2288771.12,0.47,7.32,0.09,2.44,0.0,2057580.45,8152.0,12451.0,1347152.5,,,,,,,,,,,,,,,,,,1.44,,,,17.41,3.69,38667.0,6389885.41,,6.81,17.41,37.94,0.3458,43.79,0.0626,175.0
2016-11-17,13850.0,2275692.43,0.47,7.13,0.09,2.43,0.0,2045822.85,8152.0,12451.0,1339454.49,,,,,,,,,,,,,,,,,,1.43,,,,17.41,3.66,38667.0,6353371.78,,6.77,17.42,38.17,0.346,43.62,0.0622,174.0
2016-11-18,13850.0,2269153.08,0.47,7.1,0.09,2.42,0.0,2039944.05,8152.0,12451.0,1335605.48,,,,,,,,,,,,,,,,,,1.42,,,,17.41,3.66,38667.0,6335114.96,,6.73,17.41,38.26,0.346,43.56,0.0622,173.5
2016-11-21,13850.0,2263267.67,0.47,7.16,0.09,2.42,0.0,2034653.12,8152.0,12451.0,1332141.38,,,,,,,,,,,,,,,,,,1.41,,,,17.41,3.64,38667.0,6318683.83,,6.69,17.41,38.52,0.3465,43.39,0.0619,173.05
2016-11-22,16867.0,2787343.14,0.57,8.77,0.11,2.93,0.0,1231474.54,16168.0,7452.0,2671830.43,,,,,,,,,,,,,,,,8016.0,4999.0,2.81,0.89,,,29.48,7.23,38667.0,6389885.41,,6.69,29.59,35.4,0.3801,49.82,0.0754,175.0
2016-11-23,21866.0,3613449.05,0.73,12.28,0.15,3.83,0.0,2556152.47,16168.0,15468.0,2671830.43,,,,,,8016.0,,,,,,,,,1.4,,,2.83,,,,29.48,7.23,38667.0,6389885.41,,6.77,29.48,27.18,0.4557,61.48,0.0977,175.0
2016-11-24,16867.0,2807252.73,0.57,9.81,0.11,2.95,0.0,2574410.7,11169.0,15468.0,1858908.27,,,,,,,,0.87,,4999.0,,,,,,,,1.96,,,,22.41,4.99,38667.0,6435527.45,,6.77,22.44,35.59,0.3791,49.58,0.0754,176.25
2016-11-25,8851.0,1477709.77,0.3,5.5,0.06,1.56,0.0,1244141.14,8152.0,7452.0,1361008.93,,,,,,,,0.53,,3017.0,,,,,,,8016.0,1.44,1.4,,,17.41,3.64,38667.0,6455609.94,,6.82,17.41,12.28,0.5249,70.62,0.0396,176.8
2016-11-28,8851.0,1466844.26,0.3,5.71,0.06,1.56,0.0,1234993.04,8152.0,7452.0,1351001.51,,,,,,,,,,,,,,,,,,1.43,,,,17.41,3.64,38667.0,6408142.22,,6.79,17.42,12.28,0.5252,70.65,0.0396,175.5
2016-11-29,8851.0,1471023.3,0.3,5.67,0.06,1.55,0.0,1238511.54,8152.0,7452.0,1354850.52,,,,,,,,,,,,,,,,,,1.43,,,,17.41,3.64,38667.0,6426399.04,,6.79,17.41,12.27,0.5245,70.6,0.0396,176.0
2016-11-30,8851.0,1454307.12,0.3,5.64,0.06,1.56,0.0,1224437.54,8152.0,7452.0,1339454.49,,,,,,,,,,,,,,,,,,1.44,,,,17.41,3.64,38667.0,6353371.78,,6.81,17.42,12.27,0.5242,70.57,0.0396,174.0
2016-12-01,8152.0,1349846.81,0.27,5.19,0.05,1.42,0.0,1233937.49,8053.0,7452.0,1333453.92,,,600.0,,,,,0.12,,699.0,,,,600.0,,,,1.4,,,,17.46,3.6,38067.0,6303314.33,,6.62,17.46,12.27,0.5243,70.58,0.0364,175.35
2016-12-02,8152.0,1336375.28,0.27,5.25,0.05,1.43,0.0,1221622.74,8053.0,7452.0,1320146.0,,,,,,,,,,,,,,,,,,1.41,,,,17.46,3.6,38067.0,6240407.01,,6.68,17.46,12.27,0.5243,70.58,0.0364,173.6
2016-12-05,3043.0,499995.09,0.1,1.9,0.02,1.35,0.0,279162.56,2944.0,1699.0,483728.41,,,,,,,,1.01,,5753.0,,,,,,644.0,5753.0,1.34,1.01,,,6.3,1.32,43820.0,7200060.81,,7.61,14.96,13.5,0.4891,67.64,0.0136,174.0
2016-12-06,2601.0,427615.72,0.09,1.61,0.02,0.45,0.0,279323.0,2502.0,1699.0,411339.69,,,109.0,,,,,0.12,,700.0,,,,109.0,,149.0,,0.44,,,,4.83,1.12,49274.0,8100860.12,,8.57,4.84,20.31,0.3468,51.52,0.0116,174.1
2016-12-07,2601.0,429826.26,0.09,1.58,0.02,0.45,0.0,280766.94,2502.0,1699.0,413466.09,,,,,,,,,,,,,,,,,,0.44,,,,4.83,1.12,49274.0,8142737.05,,8.58,4.83,20.43,0.3461,51.41,0.0116,175.0
2016-12-08,2601.0,432650.83,0.09,1.5,0.02,0.46,0.0,282611.98,2206.0,1699.0,366946.46,,,,,,,,0.05,,296.0,,,,,,,,0.39,,,,4.26,0.99,49570.0,8245483.16,,8.68,4.27,20.53,0.346,51.38,0.0116,176.15
2016-12-09,2075.0,342902.53,0.07,1.16,0.01,0.37,0.0,234330.5,1680.0,1418.0,277627.11,,,,,,,,0.09,,526.0,,,,,,,281.0,0.3,0.05,,,3.59,0.75,45097.0,7452470.12,,7.94,3.6,28.28,0.3812,50.7,0.0093,175.0
2016-12-12,2075.0,341726.87,0.07,1.18,0.01,0.36,0.0,233527.08,1631.0,1418.0,268605.55,,,,,,,,0.01,,49.0,,,,,,,,0.28,,,,3.49,0.73,45146.0,7434988.49,,7.9,3.48,27.98,0.3815,50.82,0.0093,174.4
2016-12-13,2075.0,341922.81,0.07,1.12,0.01,0.36,0.0,233660.99,1530.0,1418.0,252116.58,,,,,,,,0.02,,101.0,,,,,,,,0.27,,,,3.27,0.69,45247.0,7455894.66,,7.89,3.27,28.09,0.3812,50.74,0.0094,174.5
2016-12-14,2075.0,344861.98,0.07,0.98,0.01,0.36,0.0,235669.53,706.0,1418.0,117336.17,,,,,,,,0.14,,824.0,,,,,,,,0.12,,,,1.7,0.33,40834.0,6786551.28,,7.13,1.71,28.23,0.3808,50.64,0.0096,176.0
2016-12-15,2075.0,346821.42,0.07,0.88,0.01,0.37,0.0,237008.56,657.0,1418.0,109812.85,,,,,,,,0.01,,49.0,,,,,,,,0.12,,,,100.0,0.31,0.0,0.0,,0.0,100.0,28.53,0.38,50.44,0.0096,177.0
2016-12-16,2075.0,353483.52,0.07,0.82,0.01,0.37,0.0,241561.27,657.0,1418.0,111922.25,,,,,,,,,,,,,,,,,,0.12,,,,100.0,0.31,0.0,0.0,,0.0,100.0,28.28,0.3809,50.64,0.0098,180.4
2016-12-19,1356.0,236121.29,0.05,0.49,0.01,0.24,0.0,121717.39,657.0,699.0,114403.9,,,,,,,,,,,,,,,,,719.0,0.12,0.13,,,100.0,0.31,0.0,0.0,,0.0,100.0,42.1,0.5125,57.9,0.0064,184.4
2016-12-20,699.0,121783.4,0.02,0.24,0.0,0.13,0.0,121783.4,0.0,699.0,0.0,,,,,,,,0.12,,657.0,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.6,0.5141,58.4,0.0033,184.5
2016-12-21,699.0,122113.43,0.02,0.23,0.0,0.13,0.0,122113.43,0.0,699.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.71,0.5137,58.29,0.0033,185.0
2016-12-22,699.0,120463.25,0.02,0.23,0.0,0.13,0.0,120463.25,0.0,699.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.59,0.5142,58.41,0.0033,182.5
2016-12-23,699.0,121156.33,0.02,0.23,0.0,0.13,0.0,121156.33,0.0,699.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.96,0.5129,58.04,0.0033,183.55
2016-12-26,699.0,121156.33,0.02,0.23,0.0,0.13,0.0,121156.33,0.0,699.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.76,0.5136,58.24,0.0033,
2016-12-27,699.0,122113.43,0.02,0.23,0.0,0.13,0.0,122113.43,0.0,699.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.74,0.5136,58.26,0.0033,185.0
2016-12-28,1699.0,293602.0,0.06,0.57,0.01,0.31,0.0,120793.29,1000.0,699.0,172808.71,,,,,,,,,,,,,,,,1000.0,,0.19,,,,2.45,0.47,39883.0,6892129.85,,7.38,2.45,23.78,0.6374,76.22,0.008,183.0
2016-12-29,1699.0,295206.38,0.06,0.57,0.01,0.31,0.0,121453.36,1000.0,699.0,173753.02,,,,,,,,,,,,,,,,,,0.18,,,,2.49,0.47,39163.0,6804689.58,,7.17,2.49,23.53,0.6401,76.47,0.0081,184.0
2016-12-30,2104.0,367960.55,0.07,0.72,0.01,0.38,0.0,122245.45,1405.0,699.0,245715.1,,,,,,,,,,,,,,,,405.0,,0.26,,,,3.53,0.68,38443.0,6723149.94,,7.07,3.52,23.59,0.6395,76.41,0.0102,185.2
2017-01-02,2104.0,375113.13,0.07,0.71,0.01,0.39,0.0,124621.71,1405.0,699.0,250491.42,,,,,,,,,,,,,,,,,,0.26,,,,3.53,0.68,38443.0,6853837.52,,7.12,3.53,23.77,0.6376,76.23,0.0102,188.8
2017-01-03,1804.0,320775.65,0.06,0.6,0.01,0.34,0.0,70947.61,1405.0,399.0,249828.04,,,,,,,,,,,,,,,,,,0.27,,,0.05,3.53,0.68,38443.0,6835686.46,,7.26,3.53,28.64,0.5912,71.36,0.0088,188.3
2017-01-04,810.0,142384.46,0.03,0.27,0.01,0.15,0.0,71192.23,405.0,405.0,71192.23,,,,,,6.0,,0.19,,1000.0,,,,,0.0,,,0.08,,,,100.0,0.2,0.0,0.0,,0.0,100.0,1.49,0.9706,98.51,0.0039,186.15
2017-01-05,804.0,143493.56,0.03,0.27,0.01,0.15,0.0,71211.35,405.0,399.0,72282.2,,,,,,,,,,,,,,,,,6.0,0.07,0.0,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0039,189.0
2017-01-06,804.0,144100.94,0.03,0.27,0.01,0.15,0.0,71512.78,405.0,399.0,72588.16,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0039,189.8
2017-01-09,804.0,143873.17,0.03,0.26,0.01,0.15,0.0,71399.74,405.0,399.0,72473.42,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0039,189.5
2017-01-10,804.0,142354.72,0.03,0.26,0.01,0.15,0.0,70646.18,405.0,399.0,71708.53,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0039,187.5
2017-01-11,804.0,141367.72,0.03,0.26,0.01,0.15,0.0,70156.37,405.0,399.0,71211.35,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0039,186.2
2017-01-12,804.0,141291.8,0.03,0.25,0.01,0.15,0.0,70118.69,405.0,399.0,71173.11,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0039,186.1
2017-01-13,804.0,141937.14,0.03,0.24,0.01,0.15,0.0,70438.96,405.0,399.0,71498.19,,,,,,,,,,,,,,,,,,0.08,,,,100.0,0.2,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0039,186.95
2017-01-16,904.0,157926.39,0.03,0.27,0.01,0.17,0.0,87173.97,505.0,499.0,88222.15,,,,,,100.0,,,,,,,,,0.02,100.0,,0.09,,,,1.31,0.24,38066.0,6650028.62,,7.12,1.31,19.97,0.6804,80.03,0.0044,185.0
2017-01-17,904.0,158694.68,0.03,0.27,0.01,0.17,0.0,87598.06,505.0,499.0,88651.34,,,,,,,,,,,,,,,,,,0.09,,,,1.31,0.24,38066.0,6682380.11,,7.04,1.3,20.2,0.6776,79.8,0.0044,185.9
2017-01-18,1904.0,334421.69,0.06,0.57,0.01,0.36,0.0,263286.82,1505.0,1499.0,264340.67,,,1000.0,0.19,,,,,1000.0,,,,0.19,1000.0,,,,0.28,,,,3.9,0.73,37066.0,6510333.08,,6.89,3.91,26.76,0.608,73.24,0.0092,186.0
2017-01-19,1101.0,192705.65,0.04,0.33,0.01,0.2,0.0,118843.9,702.0,679.0,122869.54,,,17.0,,,,,0.15,,820.0,,,,17.0,,,820.0,0.13,0.15,,,1.82,0.34,37886.0,6631104.74,,7.05,1.82,41.23,0.5154,58.77,0.0053,185.35
2017-01-20,1101.0,181944.91,0.04,0.34,0.01,0.2,0.0,112207.62,702.0,679.0,116008.47,,,,,,,,,,,,,,,,,,0.13,,,,1.82,0.34,37886.0,6260821.85,,7.02,1.81,41.36,0.5149,58.64,0.0053,175.0
2017-01-23,679.0,112207.62,0.02,0.1,0.0,0.12,0.0,112207.62,280.0,679.0,46271.19,,,,,,,,0.08,,422.0,,,,,,,,0.05,,,,0.73,0.14,37886.0,6260821.85,,6.63,0.73,41.37,0.5149,58.63,0.0033,175.0
2017-01-24,399.0,65974.12,0.01,0.05,0.0,0.07,0.0,65974.12,0.0,399.0,0.0,,,,,,,,0.05,,280.0,,,,,,,280.0,0.0,0.05,,,0.0,0.0,0.0,0.0,,0.0,0.0,41.37,1.0,100.0,0.0017,175.1
2017-01-25,798.0,130554.15,0.03,0.1,0.01,0.14,0.0,65277.07,399.0,399.0,65277.07,,,,,,,,,,,,,,,,399.0,,0.07,,,,100.0,0.16,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0031,173.25
2017-01-26,870.0,142949.63,0.03,0.11,0.01,0.15,0.0,65559.66,471.0,399.0,77389.97,,,,,,,,,,,,,,,,72.0,,0.08,,,,100.0,0.18,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0034,174.0
2017-01-27,573.0,94041.37,0.02,0.08,0.0,0.1,0.0,65484.3,174.0,399.0,28557.06,,,28.0,,,,,0.06,,325.0,,,,28.0,,,,0.03,,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0022,173.8
2017-01-30,264.0,43415.21,0.01,0.04,0.0,0.05,0.0,12169.42,190.0,74.0,31245.8,,,16.0,,,,,,,,,,,16.0,,,325.0,0.03,0.06,,,100.0,0.07,0.0,0.0,,0.0,100.0,,1.0,100.0,0.001,174.15
2017-01-31,220.0,36376.71,0.01,0.03,0.0,0.04,0.0,12235.8,146.0,74.0,24140.9,,,,,,,,0.01,,44.0,,,,,,,,0.03,,,,100.0,0.06,0.0,0.0,,0.0,100.0,,1.0,100.0,0.0009,175.1
2017-02-01,820.0,136282.8,0.03,0.11,0.01,0.14,0.0,112017.82,146.0,674.0,24264.99,,,,,,600.0,,,,,,,,,0.11,,,0.03,,,,100.0,0.06,0.0,0.0,,0.0,100.0,11.01,0.804,88.99,0.0032,176.0
2017-02-02,820.0,135121.3,0.03,0.11,0.01,0.14,0.0,111063.12,146.0,674.0,24058.18,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.06,0.0,0.0,,0.0,100.0,11.0,0.8042,89.0,0.0032,174.5
2017-02-03,820.0,135431.04,0.03,0.11,0.01,0.14,0.0,111317.71,146.0,674.0,24113.33,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.06,0.0,0.0,,0.0,100.0,10.94,0.8051,89.06,0.0032,174.9
2017-02-06,820.0,134734.14,0.03,0.11,0.01,0.14,0.0,110744.89,146.0,674.0,23989.25,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.06,0.0,0.0,,0.0,100.0,10.99,0.8043,89.01,0.0032,174.0
2017-02-07,820.0,134385.69,0.03,0.11,0.01,0.14,0.0,110458.48,146.0,674.0,23927.21,,,,,,,,,,,,,,,,,,0.03,,,,100.0,0.06,0.0,0.0,,0.0,100.0,11.04,0.8036,88.96,0.0032,173.55
2017-02-08,600.0,98076.03,0.02,0.08,0.0,0.1,0.0,98076.03,0.0,600.0,0.0,,,,,,,,0.03,,146.0,,,,,,,74.0,0.0,0.01,,,0.0,0.0,0.0,0.0,,0.0,0.0,11.07,1.0,100.0,0.0023,173.1
2017-02-09,600.0,98557.62,0.02,0.08,0.0,0.1,0.0,98557.62,0.0,600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,173.95
2017-02-10,600.0,98302.66,0.02,0.08,0.0,0.1,0.0,98302.66,0.0,600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,173.5
2017-02-13,600.0,98699.27,0.02,0.08,0.0,0.1,0.0,98699.27,0.0,600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,174.2
2017-02-14,600.0,98699.27,0.02,0.08,0.0,0.1,0.0,98699.27,0.0,600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,174.2
2017-02-15,600.0,98699.27,0.02,0.08,0.0,0.1,0.0,98699.27,0.0,600.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,100.0,0.0023,174.2
2017-02-16,722.0,118768.12,0.03,0.09,0.0,0.13,0.0,118768.12,0.0,722.0,0.0,,,,,,122.0,,,,,,,,,0.02,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.9,0.7192,83.1,0.0028,174.2
2017-02-17,722.0,118768.12,0.03,0.09,0.0,0.13,0.0,118768.12,0.0,722.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.9,0.7192,83.1,0.0028,174.2
2017-02-20,722.0,118154.51,0.03,0.09,0.0,0.13,0.0,118154.51,0.0,722.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.95,0.7185,83.05,0.0028,173.3
2017-02-21,722.0,118154.51,0.03,0.09,0.0,0.13,0.0,118154.51,0.0,722.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.97,0.7182,83.03,0.0028,173.3
2017-02-22,722.0,118324.96,0.03,0.09,0.0,0.13,0.0,118324.96,0.0,722.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.9,0.7192,83.1,0.0028,173.55
2017-02-23,722.0,117949.97,0.03,0.09,0.0,0.13,0.0,117949.97,0.0,722.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,16.88,0.7194,83.12,0.0028,173.0
2017-02-24,728.0,120064.47,0.03,0.09,0.0,0.13,0.0,120064.47,0.0,728.0,0.0,,,,0.0,,,,,6.0,,,,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,17.49,0.7114,82.51,0.0028,174.65
2017-02-27,828.0,136556.84,0.03,0.1,0.01,0.14,0.0,120064.47,100.0,728.0,16492.37,,,,,,,,,,,,,,,,100.0,,0.02,,,,100.0,0.04,0.0,0.0,,0.0,100.0,15.34,0.5648,72.57,0.0032,174.65
2017-02-28,956.0,159788.57,0.04,0.11,0.01,0.17,0.0,138394.28,228.0,828.0,38108.57,,,,,,100.0,,,,,,,,,0.02,128.0,,0.04,,,,100.0,0.09,0.0,0.0,,0.0,100.0,15.16,0.5548,71.74,0.0037,177.0
2017-03-01,786.0,130409.39,0.03,0.09,0.01,0.14,0.0,130409.39,58.0,786.0,9623.08,,,,,,,,0.03,,170.0,,,,,,,42.0,0.01,0.01,,,100.0,0.02,0.0,0.0,,0.0,100.0,15.99,0.6092,75.97,0.003,175.7
2017-03-02,773.0,129128.43,0.03,0.09,0.01,0.14,0.0,129128.43,145.0,773.0,24222.02,,,87.0,,,,,,,,,,,87.0,,,13.0,0.03,0.0,,,100.0,0.06,0.0,0.0,,0.0,100.0,16.38,0.6273,77.23,0.003,176.9
2017-03-03,828.0,139879.87,0.03,0.09,0.01,0.15,0.0,139879.87,200.0,828.0,33787.41,,,55.0,0.01,,,,,55.0,,,,0.01,55.0,,,,0.04,,,,100.0,0.08,0.0,0.0,,0.0,100.0,15.0,0.5582,72.04,0.0032,178.9
2017-03-06,929.0,160276.11,0.03,0.17,0.01,0.17,0.0,160276.11,200.0,929.0,34505.08,,,,0.02,,,,,101.0,,,,0.02,,,,,0.04,,,,100.0,0.08,0.0,0.0,,0.0,100.0,23.15,0.4734,63.38,0.0036,182.7
2017-03-07,872.0,148218.88,0.03,0.17,0.01,0.16,0.0,148218.88,304.0,872.0,51672.64,,,104.0,,,,,,,,,,,104.0,,,57.0,0.06,0.01,,,100.0,0.12,0.0,0.0,,0.0,100.0,17.96,0.5159,68.14,0.0034,180.0
2017-03-08,1032.0,173758.31,0.04,0.21,0.01,0.19,0.0,173758.31,304.0,1032.0,51184.62,,,,0.03,,,,,160.0,,,,0.03,,,,,0.05,,,,100.0,0.12,0.0,0.0,,0.0,100.0,31.62,0.4347,56.66,0.004,178.3
2017-03-09,1032.0,173368.5,0.04,0.21,0.01,0.19,0.0,173368.5,304.0,1032.0,51069.79,,,,,,,,,,,,,,,,,,0.05,,,,100.0,0.12,0.0,0.0,,0.0,100.0,31.5,0.4343,56.66,0.004,177.9
2017-03-10,905.0,152289.8,0.03,0.18,0.01,0.16,0.0,152289.8,360.0,905.0,60579.37,,,56.0,,,,,,,,,,,56.0,,,127.0,0.06,0.03,,,100.0,0.14,0.0,0.0,,0.0,100.0,20.99,0.4897,65.34,0.0036,178.2
2017-03-13,908.0,152880.37,0.03,0.18,0.01,0.16,0.0,152880.37,180.0,908.0,30306.68,,,,0.0,,,,0.03,3.0,180.0,,,0.0,,,,,0.03,,,,100.0,0.07,0.0,0.0,,0.0,100.0,21.52,0.4861,64.91,0.0036,178.3
2017-03-14,815.0,138530.26,0.03,0.16,0.01,0.15,0.0,138530.26,87.0,815.0,14787.89,,,,,,,,0.02,,93.0,,,,,,,93.0,0.02,0.02,,,100.0,0.03,0.0,0.0,,0.0,100.0,15.27,0.5709,73.08,0.0032,180.0
