,ATLD FP Equity_DX_SI_QTY,ATLD FP Equity_DX_SHORT_INTEREST_VALUE,ATLD FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ATLD FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ATLD FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ATLD FP Equity_DX_SI_MV,ATLD FP Equity_DX_DSS,ATLD FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ATLD FP Equity_DX_SUPPLY_SI_QTY,ATLD FP Equity_DX_BROKER_SI_QTY,ATLD FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ATLD FP Equity_DX_SUPPLY_SI_QTY_INC_x,ATLD FP Equity_DX_BROKER_SI_QTY_ADD,ATLD FP Equity_DX_SUPPLY_SI_MV_DEC,ATLD FP Equity_DX_SUPPLY_SI_QTY_DEC,ATLD FP Equity_DX_SUPPLY_SI_QTY_INC_y,ATLD FP Equity_DX_BROKER_SI_MV_ADD,ATLD FP Equity_DX_BROKER_SI_QTY_DEC,ATLD FP Equity_DX_SUPPLY_SI_MV,ATLD FP Equity_DX_BROKER_SI_MV_DEC,ATLD FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ATLD FP Equity_DX_UTILIZATION_QUANTITY,ATLD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ATLD FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ATLD FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ATLD FP Equity_DX_ACTIVE_UTILIZATION_MV,ATLD FP Equity_DX_BROKER_SI_MARKET_SHARE_2,ATLD FP Equity_DX_BROKER_SI_CON_RATIO,ATLD FP Equity_DX_BROKER_SI_MARKET_SHARE_1,ATLD FP Equity_DX_DEMAND_SUPPLY_RATIO,ATLD FP Equity_PX_LAST
2009-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0
2009-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.99
2009-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.99
2009-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.99
2009-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0
2009-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.99
2009-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.99
2009-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.99
2009-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.99
2009-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.99
2009-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.99
2009-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.99
2009-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.99
2009-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.99
2009-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.99
2009-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.98
2009-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.98
2009-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0
2009-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.98
2009-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.98
2009-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.98
2009-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.98
2009-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.98
2009-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.98
2009-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.98
2009-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0
2009-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.98
2009-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.98
2009-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0
2009-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.99
2009-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.98
2009-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.98
2009-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.95
2009-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.95
2009-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.95
2009-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.95
2009-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.95
2009-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.95
2009-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.95
2009-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.95
2009-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.95
2009-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.95
2009-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.95
2009-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.95
2009-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.95
2010-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.94
2010-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.93
2010-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.93
2010-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.8
2010-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0
2010-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0
2010-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0
2010-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0
2010-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0
2010-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0
2010-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0
2010-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.87
2010-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.85
2010-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.49
2010-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.98
2010-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.48
2010-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.98
2010-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.48
2010-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5
2010-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.49
2010-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.49
2010-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.48
2010-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.48
2010-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.48
2010-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.48
2010-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.48
2010-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.48
2010-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.48
2010-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.48
2010-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.48
2010-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.48
2010-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.48
2010-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.48
2010-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.48
2010-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0
2010-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.99
2010-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.97
2010-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-06-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0
2010-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.7
2010-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.01
2010-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0
2010-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95
2010-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95
2010-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95
2010-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95
2010-07-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95
2010-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95
2010-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95
2010-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95
2010-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95
2010-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95
2010-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95
2010-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95
2010-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95
2010-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95
2010-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95
2010-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95
2010-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.96
2010-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.94
2010-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.93
2010-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.91
2010-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.91
2010-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.91
2010-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.91
2010-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.94
2010-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.93
2010-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.93
2010-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.93
2010-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.93
2010-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.93
2010-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.89
2010-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.89
2010-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.89
2010-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.89
2010-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.89
2010-08-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.79
2010-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.49
2010-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.49
2010-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0
2010-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0
2010-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.98
2010-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0
2010-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
2010-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9
2010-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9
2010-09-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
2010-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
2010-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
2010-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
2010-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
2010-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
2010-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
2010-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
2010-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
2010-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
2010-09-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
2010-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
2010-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
2010-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
2010-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
2010-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88
2010-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88
2010-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88
2010-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88
2010-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88
2010-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88
2010-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88
2010-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88
2010-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88
2010-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
2010-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88
2010-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88
2010-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88
2010-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88
2010-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9
2010-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9
2010-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9
2010-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9
2010-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9
2010-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9
2010-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9
2010-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9
2010-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9
2010-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9
2010-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9
2010-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9
2010-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9
2010-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9
2010-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5
2010-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.49
2010-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.49
2010-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.98
2010-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.5
2010-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.49
2010-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.49
2010-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.99
2010-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.94
2010-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.94
2010-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2010-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2010-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2010-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2010-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2010-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.95
2010-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
2010-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.89
2010-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.47
2010-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.47
2010-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.47
2010-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.47
2010-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.47
2010-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.47
2010-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.47
2010-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.48
2010-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.47
2010-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.47
2010-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.47
2010-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.46
2010-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0
2010-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2010-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2010-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2010-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0
2010-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2010-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2010-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2011-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2011-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2011-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2011-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2011-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2011-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2011-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2011-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2011-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2011-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2011-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0
2011-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2011-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2011-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.99
2011-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.98
