,GET FP Equity_DX_SI_QTY,GET FP Equity_DX_SHORT_INTEREST_VALUE,GET FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,GET FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,GET FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,GET FP Equity_DX_SI_MV,GET FP Equity_DX_DSS,GET FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,GET FP Equity_DX_SUPPLY_SI_QTY,GET FP Equity_DX_BROKER_SI_QTY,GET FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,GET FP Equity_DX_BROKER_SI_MV_NEW_x,GET FP Equity_DX_SUPPLY_SI_QTY_NEW_x,GET FP Equity_DX_SUPPLY_SI_QTY_INC_x,GET FP Equity_DX_BROKER_SI_MV_INC_x,GET FP Equity_DX_SUPPLY_SI_MV_NEW,GET FP Equity_DX_BROKER_SI_QTY_ADD,GET FP Equity_DX_BROKER_SI_QTY_NEW,GET FP Equity_DX_SUPPLY_SI_MV_DEC,GET FP Equity_DX_BROKER_SI_QTY_INC,GET FP Equity_DX_SUPPLY_SI_QTY_DEC,GET FP Equity_DX_BROKER_SI_MV_NEW_y,GET FP Equity_DX_SUPPLY_SI_QTY_NEW_y,GET FP Equity_DX_BROKER_SI_MV_INC_y,GET FP Equity_DX_SUPPLY_SI_QTY_INC_y,GET FP Equity_DX_BROKER_SI_MV_ADD,GET FP Equity_DX_SUPPLY_SI_QTY_ADD,GET FP Equity_DX_BROKER_SI_QTY_DEC,GET FP Equity_DX_SUPPLY_SI_MV,GET FP Equity_DX_BROKER_SI_MV_DEC,GET FP Equity_DX_SUPPLY_SI_MV_RMV,GET FP Equity_DX_BROKER_SI_MV_RMV,GET FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,GET FP Equity_DX_UTILIZATION_QUANTITY,GET FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,GET FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,GET FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,GET FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,GET FP Equity_DX_ACTIVE_UTILIZATION_MV,GET FP Equity_DX_BROKER_SI_MARKET_SHARE_2,GET FP Equity_DX_BROKER_SI_CON_RATIO,GET FP Equity_DX_BROKER_SI_MARKET_SHARE_1,GET FP Equity_DX_DEMAND_SUPPLY_RATIO,GET FP Equity_PX_LAST
2013-06-11,22484820.0,126623001.37,4.13,28.06,4.09,137.88,1.0,84012085.89,16934920.0,14918274.0,95368804.3,,,96796.0,,,37944.0,,31.79,,5266982.0,,,,96796.0,0.24,128287.0,14335509.0,103.27,91.36,,,15.54,15.54,92041432.0,518330249.91,,558.14,15.61,19.04,0.1842,35.14,0.2063,6.057
2013-06-12,21649468.0,121878469.2,3.98,26.84,3.94,132.06,1.0,36837414.32,15888922.0,6543489.0,89448733.36,,,,,,,,6.37,,1045999.0,,,,,,,8374785.0,96.3,51.15,,,14.48,14.48,93843504.0,528304095.58,,567.47,14.51,19.76,0.2109,38.54,0.1973,6.055
2013-06-13,10906258.0,61692246.78,2.0,13.78,1.98,67.02,1.0,35229738.6,6111070.0,6228086.0,34567826.89,,,8402.0,1.22,,,,62.12,200597.0,10255530.0,,,1.22,8402.0,,469276.0,516000.0,37.08,3.12,,,5.56,5.56,103811904.0,587221538.33,,628.44,5.57,11.45,0.1076,21.38,0.0992,6.084
2013-06-14,11825908.0,67839911.81,2.17,15.01,2.15,72.79,1.0,43740000.08,6024244.0,7624792.0,34558376.55,,,14333.0,8.92,,36000.0,,0.65,1463485.0,102779.0,,,8.92,14333.0,0.24,1620.0,102779.0,36.8,0.68,,,5.58,5.58,101845696.0,584242921.13,,622.34,5.58,15.64,0.1114,19.69,0.1096,6.17
2013-06-17,11948971.0,69901232.88,2.2,15.05,2.17,74.35,1.0,45171983.98,6062083.0,7721734.0,35463060.0,,,11641.0,0.78,,,,0.04,96952.0,73.0,,,0.78,11641.0,,26271.0,10.0,37.53,0.0,,,5.51,5.51,103906984.0,607853704.39,,643.99,5.51,15.8,0.1099,19.26,0.1087,6.292
2013-06-18,13819723.0,81192012.83,2.54,16.82,2.51,86.84,1.0,52571983.16,5800735.0,8948297.0,34079796.72,,,12149.0,9.8,,,,1.85,1526563.0,300060.0,,,9.8,12149.0,,26563.0,300000.0,36.44,1.76,,,5.25,5.25,104686576.0,615042271.27,,658.6,5.24,16.34,0.1153,20.12,0.1251,6.319
2013-06-19,11251692.0,65487405.27,2.07,13.68,2.05,70.96,1.0,41415055.62,5109354.0,7115711.0,29737601.78,,,80440.0,0.91,,,,5.17,135488.0,824843.0,,,0.91,80440.0,,53022.0,1968074.0,32.27,12.34,,,4.68,4.68,104100688.0,605889669.19,,659.05,4.67,15.16,0.1189,19.76,0.103,6.26
2013-06-20,11414047.0,58282181.59,2.1,13.69,2.08,71.68,1.0,36176373.2,5275609.0,7084821.0,26938210.59,,,141865.0,,,,,0.4,,63449.0,,,,141865.0,,87839.0,30890.0,32.74,0.29,,,4.84,4.84,103712232.0,529573352.74,,634.4,4.91,14.78,0.118,19.94,0.1047,5.492
2013-06-21,11605001.0,55426871.05,2.13,12.37,2.11,66.05,1.0,33858331.11,5462663.0,7089088.0,26090331.03,,,145709.0,0.0,,,,0.79,4267.0,43949.0,,,0.0,145709.0,,85294.0,,29.51,,,,5.02,5.02,103320264.0,493469922.94,,560.07,5.0,14.04,0.1184,21.66,0.1067,5.137
2013-06-24,11569762.0,55064939.88,2.13,10.68,2.1,63.3,1.0,34423872.32,5610611.0,7232842.0,26703052.09,,,48411.0,,,160858.0,,0.15,,24598.0,,,,48411.0,0.87,124135.0,17104.0,28.8,0.78,,,5.16,5.16,103120856.0,490791749.7,,530.05,5.15,13.61,0.12,22.62,0.1064,5.119
2013-06-25,11754127.0,57024313.83,2.16,10.17,2.14,62.65,1.0,35930945.33,5911110.0,7406260.0,28677331.1,,,37803.0,2.93,,85000.0,,0.7,546623.0,141508.0,,,2.93,37803.0,0.45,404204.0,458205.0,30.42,3.61,,,5.43,5.43,102881296.0,499121313.8,,529.75,5.43,12.48,0.108,19.48,0.108,5.218
2013-06-26,11555092.0,60775032.67,2.12,9.37,2.1,63.29,1.0,36940916.66,5736975.0,7023537.0,30174129.55,,,3477.0,0.1,,51000.0,,0.95,11644.0,189256.0,,,0.1,3477.0,0.28,11644.0,445367.0,30.55,2.26,,,5.26,5.26,103244512.0,543023680.76,,551.17,5.25,12.6,0.111,20.14,0.106,5.657
2013-06-27,10273131.0,55417402.41,1.89,7.62,1.87,59.67,1.0,38763997.56,4743205.0,7185967.0,25586756.39,,,,1.04,,,,7.47,162430.0,1448620.0,,,1.04,,,454850.0,,26.99,,,,4.38,4.38,103525432.0,558457837.76,,588.72,4.38,14.47,0.1255,21.65,0.0949,5.802
2013-06-28,8999897.0,48900506.9,1.65,6.46,1.64,53.54,1.0,32988463.89,4385629.0,6071364.0,23829103.95,,,17360.0,3.62,,140723.0,,2.42,579310.0,430794.0,,,3.62,17360.0,0.84,55858.0,1834636.0,25.49,10.23,,,4.05,4.05,103917848.0,564632622.22,,604.13,4.05,13.56,0.1365,25.77,0.0831,5.844
2013-07-01,10190742.0,53731760.28,1.87,7.1,1.85,60.27,1.0,32062301.57,5584770.0,6080922.0,29446287.9,,,992492.0,1.35,,17300.0,,0.42,230000.0,72146.0,,,1.35,992492.0,0.1,278795.0,237742.0,32.37,1.51,,,5.12,5.12,103459952.0,545503491.26,,599.24,5.13,12.21,0.1179,22.79,0.0935,5.671
2013-07-02,10932788.0,57207191.87,2.01,7.47,1.99,63.63,1.0,35168406.78,5684805.0,6720986.0,29746459.03,,,438667.0,5.47,,,,2.63,943903.0,454181.0,,,5.47,438667.0,,115549.0,303839.0,32.25,1.86,,,5.16,5.16,104512696.0,546875861.16,,593.33,5.15,11.42,0.1074,21.72,0.0992,5.628
2013-07-03,10981133.0,57174291.72,2.02,7.41,2.0,63.52,1.0,35782831.99,5581536.0,6872600.0,29060787.03,,,13504.0,1.12,,,,0.84,202614.0,146773.0,,,1.12,13504.0,,30000.0,51000.0,31.44,0.32,,,5.04,5.04,105268984.0,548092769.64,,593.24,5.03,11.28,0.106,21.62,0.0991,5.6
2013-07-04,11214148.0,59138202.52,2.06,7.58,2.04,64.88,1.0,37088365.94,5673036.0,7032923.0,29916954.18,,,21896.0,1.48,,,,0.0,254365.0,690.0,,,1.48,21896.0,,70294.0,94042.0,31.89,0.56,,,5.12,5.12,105102256.0,554260430.73,,591.26,5.12,11.01,0.1021,21.24,0.1012,5.672
2013-07-05,12721267.0,66210806.29,2.34,8.64,2.31,73.28,1.0,44368673.15,5479827.0,8524677.0,28521039.93,,,122998.0,12.91,,,,1.76,2277936.0,316441.0,,,12.91,122998.0,,234.0,786182.0,30.97,4.84,,,4.93,4.93,105632096.0,549786923.47,,598.81,4.92,12.61,0.0896,14.55,0.1145,5.598
2013-07-08,13170866.0,70730565.51,2.42,8.72,2.39,75.56,1.0,48289254.2,5773914.0,8992029.0,31007239.95,,,840.0,4.58,,,,0.17,811984.0,17753.0,,,4.58,840.0,,311000.0,344632.0,32.49,2.1,,,5.22,5.22,104941432.0,563559513.18,,592.06,5.2,14.1,0.0996,17.79,0.119,5.776
2013-07-09,12588553.0,68305662.9,2.31,8.09,2.29,73.75,1.0,45618782.77,5750619.0,8407421.0,31202938.33,,,21220.0,0.11,,,,0.21,3968.0,44515.0,,,0.11,21220.0,,,588576.0,33.36,3.06,,,5.16,5.16,105740024.0,573746834.5,,614.32,5.15,10.69,0.0978,18.35,0.1129,5.836
2013-07-10,12246270.0,67097430.01,2.25,7.85,2.23,71.8,1.0,44355809.27,5440191.0,8095589.0,29806858.32,,,,0.36,,,,2.09,52000.0,362428.0,,,0.36,,,52000.0,363832.0,31.65,2.12,,,4.89,4.89,105830880.0,579848399.88,,615.25,4.89,10.92,0.102,18.87,0.1101,5.893
2013-07-11,12281710.0,68056672.73,2.26,7.71,2.23,72.46,1.0,45026353.77,5424255.0,8125590.0,30057438.85,,,12831.0,0.31,,,,0.27,47250.0,46984.0,,,0.31,12831.0,,18217.0,17249.0,31.81,0.1,,,4.9,4.9,105326912.0,583648301.42,,618.25,4.89,10.85,0.1014,18.77,0.1109,5.96
2013-07-12,11398214.0,62779444.85,2.09,7.13,2.07,68.01,1.0,38825972.74,5621565.0,7049230.0,30962634.14,,,95222.0,0.44,,,,0.02,63351.0,4267.0,,,0.44,95222.0,,106355.0,1139711.0,33.3,6.34,,,5.08,5.08,105042960.0,578558949.15,,623.45,5.07,11.35,0.1066,20.19,0.103,5.924
2013-07-15,11522528.0,63464145.44,2.12,7.26,2.1,68.62,1.0,39740107.57,5493801.0,7215200.0,30258931.52,,,30790.0,0.97,,,,0.92,179041.0,158554.0,,,0.97,30790.0,,,13071.0,32.47,0.07,,,4.98,4.98,104916648.0,577863243.91,,621.74,4.96,11.25,0.107,20.1,0.1044,5.924
2013-07-16,11796691.0,64930317.28,2.17,7.55,2.14,70.19,1.0,41900493.1,5590201.0,7612579.0,30769096.57,,,108259.0,0.73,,283113.0,,0.3,126407.0,46655.0,,,0.73,108259.0,1.68,34796.0,12141.0,33.02,0.08,,,5.05,5.05,105178176.0,578912539.01,,621.09,5.05,10.99,0.1037,19.63,0.1065,5.92
2013-07-17,11795393.0,64934139.69,2.17,7.64,2.14,70.32,1.0,41591300.69,5661410.0,7555128.0,31166302.62,,,19481.0,0.54,,,,0.03,84481.0,4425.0,,,0.54,19481.0,,56153.0,141932.0,33.53,0.87,,,5.1,5.1,105242144.0,579362474.85,,623.33,5.1,10.97,0.1005,18.79,0.1064,5.921
2013-07-18,11520443.0,64427373.33,2.12,7.48,2.09,68.99,1.0,40715812.77,5656269.0,7280511.0,31632338.66,,,,0.65,,,,0.03,113214.0,5141.0,,,0.65,,,,387831.0,33.59,2.16,,,5.1,5.1,105257928.0,588648528.82,,625.92,5.09,10.98,0.1009,19.35,0.1039,6.015
2013-07-19,11440691.0,63896269.4,2.1,7.53,2.08,69.12,1.0,41052107.81,5499542.0,7350421.0,30714946.96,,,27650.0,0.54,,,,1.53,74539.0,274085.0,,,0.54,27650.0,,89708.0,4629.0,33.02,0.0,,,4.96,4.96,105450376.0,588940443.63,,633.32,4.96,11.06,0.1012,19.22,0.1031,6.007
2013-07-22,11877835.0,66039547.16,2.18,7.87,2.16,71.64,1.0,42662012.22,5613942.0,7673165.0,31212943.05,,,110944.0,1.9,,,,,322744.0,,,,1.9,110944.0,,3456.0,,33.66,,,,5.06,5.06,105383208.0,585919852.76,,631.82,5.06,11.82,0.107,18.49,0.107,5.98
2013-07-23,11967563.0,65870816.03,2.2,8.0,2.18,71.79,1.0,42272213.35,5652004.0,7680114.0,31109267.25,,,114771.0,0.48,,,,0.71,91666.0,116709.0,,,0.48,114771.0,,40000.0,84717.0,33.72,0.51,,,5.09,5.09,105378016.0,580012480.9,,628.15,5.09,11.79,0.1078,18.46,0.1078,5.92
2013-07-24,11695937.0,64865098.64,2.15,7.88,2.13,69.88,1.0,41362282.62,5613226.0,7458104.0,31130678.82,,,20000.0,0.22,,22383.0,,0.48,60696.0,78778.0,,,0.22,20000.0,0.14,20000.0,305089.0,33.3,1.83,,,5.02,5.02,106275240.0,589397320.29,,631.31,5.01,12.1,0.1075,17.54,0.1045,5.965
2013-07-25,10820493.0,59255403.22,1.99,7.28,1.97,64.5,1.0,36454338.65,5503827.0,6656843.0,30140169.04,,,1303.0,,,,,0.62,,111417.0,,,,1303.0,,715.0,801261.0,32.68,5.05,,,4.91,4.91,106583088.0,583672468.19,,632.97,4.91,12.14,0.1036,12.96,0.0965,5.89
2013-07-26,10959943.0,59540132.44,2.01,7.38,1.99,64.74,1.0,36800274.04,5536676.0,6774068.0,30078114.67,,,72745.0,1.03,,,,0.31,192000.0,50520.0,,,1.03,72745.0,,10624.0,74775.0,32.53,0.49,,,4.94,4.94,106482416.0,578468077.04,,626.85,4.93,12.91,0.105,13.5,0.0978,5.843
2013-07-29,10821628.0,58678057.8,1.99,7.31,1.97,63.64,1.0,36065396.51,5360176.0,6651316.0,29064454.73,,,352.0,0.04,,17000.0,,1.06,6271.0,176852.0,,,0.04,352.0,0.1,,146023.0,31.33,0.94,,,4.75,4.75,107513200.0,582968270.97,,628.26,4.75,13.12,0.1067,13.6,0.0959,5.832
2013-07-30,10775102.0,58866578.18,1.98,7.32,1.96,63.32,1.0,35998776.2,5375650.0,6589316.0,29368271.5,,,15915.0,,,,,0.0,,604.0,,,,15915.0,,163.0,62000.0,31.39,0.34,,,4.78,4.78,107042160.0,584793135.15,,625.51,4.78,13.19,0.1073,13.64,0.0958,5.876
2013-07-31,10680049.0,58585598.57,1.96,7.24,1.94,63.02,1.0,35726036.24,5289961.0,6512792.0,29018175.07,,,47523.0,0.5,,,,0.75,69000.0,136905.0,,,0.5,47523.0,,3693.0,145524.0,31.03,0.87,,,4.71,4.71,107134440.0,587687874.34,,629.3,4.7,13.17,0.1085,14.12,0.095,5.9
2013-08-01,10732736.0,59064210.26,1.97,7.27,1.95,63.65,1.0,35428231.9,5420115.0,6437771.0,29827884.71,,,128710.0,0.04,,,,0.01,4096.0,2652.0,,,0.04,128710.0,,4096.0,79117.0,32.0,0.45,,,4.82,4.82,106967488.0,588661661.1,,633.29,4.81,13.15,0.1097,14.13,0.0955,5.919
2013-08-02,10865396.0,60269060.68,2.0,7.9,1.98,64.54,1.0,36550957.26,5561944.0,6589461.0,30851442.55,,,51016.0,1.33,,,,0.4,221690.0,70046.0,,,1.33,51016.0,,160859.0,70000.0,32.89,0.42,,,4.94,4.94,106929824.0,593127029.24,,633.62,4.93,12.97,0.1085,14.44,0.0966,5.966
2013-08-05,11072532.0,61304778.06,2.03,8.95,2.01,66.23,1.0,37403591.07,5777288.0,6755631.0,31986844.44,,,177199.0,1.12,,,,0.05,166170.0,10855.0,,,1.12,177199.0,,49000.0,,34.42,,,,5.13,5.13,106866152.0,591680902.81,,637.77,5.12,12.66,0.1058,14.18,0.0983,5.955
2013-08-06,11518009.0,62882395.11,2.12,9.88,2.09,68.59,1.0,37958509.4,6239445.0,6952764.0,34064155.16,,,307384.0,1.12,,,,0.07,197133.0,10915.0,,,1.12,307384.0,,165688.0,,36.95,,,,5.51,5.51,106898232.0,583609273.15,,633.33,5.51,12.31,0.1057,14.93,0.1018,5.872
2013-08-07,11797158.0,63825079.99,2.17,10.92,2.14,69.57,1.0,39229824.83,6313787.0,7251075.0,34158901.69,,,122236.0,2.1,,13.0,,0.38,385298.0,49306.0,,,2.1,122236.0,0.0,1412.0,87000.0,37.0,0.52,,,5.55,5.55,107483224.0,581506611.11,,629.41,5.55,13.64,0.1062,14.49,0.1037,5.819
2013-08-08,11874302.0,65578299.33,2.18,12.29,2.16,69.61,1.0,40586876.08,6323780.0,7349090.0,34924388.63,,,28814.0,0.39,,4000.0,,0.14,94015.0,22698.0,,,0.39,28814.0,0.02,3877.0,,36.97,,,,5.55,5.55,107629024.0,594403641.79,,628.98,5.55,13.53,0.1068,14.99,0.1042,5.94
2013-08-09,11838705.0,65612854.95,2.17,12.89,2.15,70.59,1.0,40538104.99,6436739.0,7314400.0,35673903.72,,,60611.0,0.97,,17200.0,,2.03,115461.0,347652.0,,,0.97,60611.0,0.1,400000.0,167351.0,38.27,0.68,,,5.64,5.64,107671520.0,596740591.51,,641.23,5.63,14.11,0.1079,14.79,0.1038,5.961
2013-08-12,11921821.0,66295189.12,2.19,13.64,2.17,71.35,1.0,41328425.28,6411424.0,7432064.0,35652822.38,,,24623.0,0.8,,,,0.29,117664.0,50000.0,,,0.8,24623.0,,62.0,,38.23,,,,5.59,5.59,108222648.0,601807468.48,,646.58,5.58,14.17,0.106,14.68,0.104,5.981
2013-08-13,12020467.0,66396701.92,2.21,14.25,2.19,72.05,1.0,41417957.12,6500445.0,7498312.0,35906101.57,,,72732.0,0.69,,,,0.11,106248.0,18011.0,,,0.69,72732.0,,34300.0,40000.0,38.79,0.24,3.98,,5.66,5.66,108443616.0,599003220.63,673000.0,647.8,5.65,14.53,0.1056,14.58,0.1046,5.941
2013-08-14,11980623.0,66622176.89,2.2,14.57,2.18,71.51,1.0,41082886.94,6552724.0,7387909.0,36438567.3,,,73247.0,,,,,0.16,,25064.0,,,,73247.0,,4096.0,110403.0,38.95,0.77,,,5.67,5.67,109001248.0,606137128.71,,649.1,5.66,14.46,0.1057,14.59,0.1037,5.981
2013-08-15,11741902.0,64323075.92,2.16,14.51,2.13,70.24,1.0,39112777.47,6411934.0,7139870.0,35125085.99,,,42337.0,0.22,,,,1.08,25471.0,183127.0,,,0.22,42337.0,,,273510.0,38.15,1.58,,,5.57,5.57,108692280.0,595424981.23,,645.79,5.58,14.72,0.109,15.04,0.102,5.892
2013-08-16,11714842.0,65100647.18,2.15,14.6,2.13,69.42,1.0,39526656.38,6422074.0,7112810.0,35688161.53,,,25323.0,0.0,,,,0.12,10960.0,15640.0,,,0.0,25323.0,,457.0,38020.0,37.94,0.4,,,5.58,5.58,108667232.0,603875590.48,,643.0,5.57,14.68,0.1091,14.82,0.1018,5.977
2013-08-19,11113232.0,60848173.96,2.04,14.64,2.02,66.53,1.0,39332992.43,5716797.0,7183727.0,31301124.49,,,11173.0,0.82,,22000.0,,0.33,121076.0,58120.0,,,0.82,11173.0,0.13,14670.0,72159.0,34.08,0.14,,,4.97,4.97,109418760.0,599099500.75,,651.82,4.97,15.34,0.1088,15.48,0.0965,5.889
2013-08-20,11104666.0,59768817.66,2.04,15.49,2.02,65.58,1.0,38733183.35,5730913.0,7196379.0,30845582.76,,,51353.0,0.53,,,,0.25,94061.0,37237.0,,,0.53,51353.0,,,81409.0,33.59,0.8,,,5.04,5.04,107933752.0,580933523.14,,632.03,5.05,15.04,0.1077,15.26,0.0977,5.789
2013-08-21,11103869.0,59021213.74,2.04,15.88,2.02,64.83,1.0,38137450.48,5724113.0,7174933.0,30425799.95,,,53036.0,0.16,,,,0.38,32328.0,59836.0,,,0.16,53036.0,,,53774.0,33.12,0.63,,,5.05,5.05,107539448.0,571612358.31,,622.18,5.05,14.79,0.1067,14.98,0.098,5.717
2013-08-22,11008929.0,59642481.36,2.02,16.7,2.0,63.71,1.0,38500290.78,5662113.0,7106461.0,30675324.46,,,1411.0,0.03,,,,0.43,5000.0,63411.0,,,0.03,1411.0,,,73472.0,32.5,0.72,,,5.01,5.01,107360600.0,581641736.84,,617.4,5.0,14.72,0.1063,14.9,0.0974,5.827
2013-08-23,11083920.0,60306387.59,2.04,17.28,2.02,64.99,1.0,38929479.67,5677989.0,7154984.0,30893312.6,,,45121.0,0.72,,,,0.11,93732.0,29245.0,,,0.72,45121.0,,,45209.0,33.09,0.08,,,5.01,5.01,107755128.0,586283779.88,,627.76,5.01,14.54,0.1066,15.48,0.0977,5.852
2013-08-26,11044435.0,59896451.6,2.03,18.02,2.01,65.01,1.0,38588970.92,5637980.0,7115503.0,30576031.84,,,20000.0,0.29,,,,0.33,45418.0,60009.0,,,0.29,20000.0,,,84899.0,33.0,0.43,,,4.98,4.98,107523744.0,583125413.71,,629.71,4.98,14.59,0.1063,15.31,0.0976,5.833
2013-08-27,10985368.0,57798945.95,2.02,18.12,2.0,64.29,1.0,37127073.3,5566500.0,7056436.0,29287852.04,,,,0.17,,,,0.43,30000.0,71480.0,,,0.17,,,,89067.0,32.27,0.55,,,4.92,4.92,107582144.0,566037890.25,,622.7,4.93,14.71,0.1066,15.16,0.0971,5.659
2013-08-28,11061599.0,58117755.35,2.03,18.0,2.01,63.4,1.0,37480433.63,5522833.0,7133681.0,29017021.6,,,,0.13,,,,0.41,127823.0,54891.0,,,0.13,,,11224.0,50578.0,31.29,0.34,,,4.87,4.87,107886584.0,566837226.22,,611.71,4.87,14.97,0.1072,15.43,0.0975,5.651
2013-08-29,11030988.0,57792828.08,2.03,17.63,2.01,63.15,1.0,37333222.6,5596222.0,7125838.0,29319358.88,,,4549.0,0.01,,,,0.18,4549.0,31160.0,,,0.01,4549.0,,100000.0,12392.0,31.69,0.1,,,4.94,4.94,107621160.0,563841715.52,,609.64,4.94,15.06,0.1077,15.38,0.0974,5.635
2013-08-30,10953007.0,57251889.06,2.01,17.84,1.99,62.48,1.0,37665519.65,5484347.0,7205888.0,28666942.88,,,61232.0,0.48,,,,1.07,92976.0,188420.0,,,0.48,61232.0,,15313.0,12926.0,30.9,0.14,,,4.85,4.85,107529152.0,562059996.98,,605.65,4.85,15.3,0.1068,15.42,0.0969,5.622
2013-09-02,10906313.0,57149779.14,2.0,17.6,1.98,62.16,1.0,37215412.03,5561431.0,7102091.0,29142254.89,,,57269.0,0.47,,,,0.0,84702.0,79.0,,,0.47,57269.0,,19894.0,188499.0,31.27,1.09,,,4.93,4.93,107277488.0,562140912.85,,603.55,4.93,13.64,0.1056,16.04,0.0967,5.636
2013-09-03,11039129.0,58276815.39,2.03,17.89,2.01,63.08,1.0,37541444.59,5676667.0,7111316.0,29967769.63,,,7369.0,0.15,,,,0.08,24358.0,15133.0,,,0.15,7369.0,,123000.0,15133.0,32.05,0.09,,,5.03,5.03,107161176.0,565716015.35,,605.61,5.03,13.64,0.1058,16.1,0.0978,5.678
2013-09-04,11278550.0,58995462.7,2.07,18.25,2.05,64.65,1.0,38452510.85,5626995.0,7351219.0,29433497.53,,,4248.0,1.89,,,,0.28,315987.0,53920.0,,,1.89,4248.0,,,76084.0,31.85,0.42,,,4.99,4.99,107104560.0,560238955.72,,606.01,4.99,14.24,0.1069,15.91,0.1,5.626
2013-09-05,10992273.0,60482269.81,2.02,17.58,2.0,63.04,1.0,39468950.07,5483527.0,7173234.0,30171754.24,,,,,,,,1.21,,210730.0,,,,,,67262.0,177985.0,31.24,1.1,,,4.86,4.86,107329384.0,590553451.65,,613.92,4.84,14.19,0.109,15.7,0.0974,5.918
2013-09-06,10901227.0,60325915.34,2.0,17.27,1.98,64.76,1.0,39324937.52,5414152.0,7106234.0,29961184.66,,,,,,,,0.35,,69375.0,,,,,,,67000.0,32.03,0.4,,,4.8,4.8,107357608.0,594102477.8,,634.02,4.81,14.52,0.1111,16.09,0.0967,5.952
2013-09-09,10824296.0,60614724.79,1.99,16.95,1.97,64.51,1.0,39799780.87,5293793.0,7107260.0,29644588.97,,,100165.0,0.56,,20000.0,,1.3,90553.0,220524.0,,,0.56,100165.0,0.13,,109527.0,31.5,0.6,,,4.69,4.69,107495600.0,601962123.93,,640.34,4.69,14.47,0.1148,17.07,0.096,6.023
2013-09-10,10981573.0,62046802.24,2.02,17.06,2.0,66.15,1.0,41235505.76,5262891.0,7298212.0,29735772.56,,,17288.0,1.51,,16900.0,,0.24,222033.0,48190.0,,,1.51,17288.0,0.1,,47981.0,31.74,0.18,,,4.67,4.67,107469928.0,607214045.72,,648.77,4.66,14.15,0.1159,17.52,0.0974,6.077
2013-09-11,10939129.0,61512041.5,2.01,16.9,1.99,66.31,1.0,40944572.62,5227212.0,7281468.0,29393243.42,,,,,,,,0.2,,35679.0,,,,,,,16744.0,31.7,0.04,,,4.63,4.63,107549984.0,604766529.28,,652.21,4.63,14.26,0.1166,17.65,0.097,6.048
2013-09-12,10947288.0,62229683.56,2.01,16.88,1.99,66.23,1.0,41438234.23,5235371.0,7289709.0,29760382.72,,,6295.0,0.0,,,,0.0,8241.0,1616.0,,,0.0,6295.0,,3480.0,,31.74,,,,4.64,4.64,107654200.0,611958578.21,,653.39,4.63,14.21,0.1165,17.63,0.097,6.114
2013-09-13,10830694.0,60932507.89,1.99,16.73,1.97,65.99,1.0,40354645.62,5223015.0,7172999.0,29384211.45,,,221.0,0.12,,,,0.11,105.0,12577.0,,,0.12,221.0,,,116815.0,31.85,0.58,,,4.62,4.62,107707912.0,605955001.36,,656.63,4.63,14.29,0.1175,17.91,0.0959,6.051
2013-09-16,10633075.0,60384228.25,1.95,16.45,1.93,64.22,1.0,39946943.34,5000803.0,7034268.0,28399087.73,,,77.0,,,,,1.34,,222289.0,,,,77.0,,,138731.0,30.26,1.07,,,4.42,4.42,108111968.0,613957651.26,,654.84,4.42,14.11,0.1171,17.53,0.094,6.108
2013-09-17,10590556.0,59985221.97,1.95,16.69,1.93,64.5,1.0,39034384.53,4987225.0,6891628.0,28247789.69,,,91151.0,,,,,0.67,,114810.0,,,,91151.0,,10081.0,142640.0,30.44,0.59,,,4.41,4.41,108132776.0,612467236.87,,660.17,4.41,14.13,0.1176,17.46,0.0936,6.092
2013-09-18,10116686.0,56699225.8,1.86,15.96,1.84,61.21,1.0,41447557.39,4273708.0,7395373.0,23952105.95,,,,3.86,,,,6.05,643186.0,989019.0,,,3.86,,,275502.0,139441.0,25.81,0.93,,,3.78,3.78,108916896.0,610427533.27,,658.18,3.77,14.83,0.1451,25.18,0.0894,6.028
2013-09-19,11006746.0,62424402.49,2.02,17.04,2.0,66.23,1.0,46693793.3,4330479.0,8233106.0,24560171.01,,,56771.0,5.6,,,,,944483.0,,,,5.6,56771.0,,,106750.0,26.04,0.72,,,3.86,3.86,107774400.0,611239009.56,,648.94,3.86,13.9,0.1535,27.64,0.0982,6.1
2013-09-20,11598554.0,67614058.37,2.13,16.9,2.11,70.94,1.0,51445259.2,4586023.0,8824949.0,26734334.89,,129160.0,119667.0,3.99,0.79,,,0.0,591843.0,35.0,,129160.0,3.99,119667.0,,6752.0,,28.16,,,,4.07,4.07,108009552.0,629644363.75,,664.09,4.07,16.77,0.1574,27.83,0.103,6.27
