,LOCAL FP Equity_DX_SI_QTY,LOCAL FP Equity_DX_SHORT_INTEREST_VALUE,LOCAL FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,LOCAL FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,LOCAL FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,LOCAL FP Equity_DX_SI_MV,LOCAL FP Equity_DX_DSS,LOCAL FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,LOCAL FP Equity_DX_SUPPLY_SI_QTY,LOCAL FP Equity_DX_BROKER_SI_QTY,LOCAL FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,LOCAL FP Equity_DX_BROKER_SI_MV_NEW_x,LOCAL FP Equity_DX_SUPPLY_SI_QTY_NEW_x,LOCAL FP Equity_DX_SUPPLY_SI_QTY_INC_x,LOCAL FP Equity_DX_BROKER_SI_MV_INC_x,LOCAL FP Equity_DX_SUPPLY_SI_MV_NEW,LOCAL FP Equity_DX_BROKER_SI_QTY_ADD,LOCAL FP Equity_DX_BROKER_SI_QTY_NEW,LOCAL FP Equity_DX_SUPPLY_SI_MV_DEC,LOCAL FP Equity_DX_BROKER_SI_QTY_INC,LOCAL FP Equity_DX_SUPPLY_SI_QTY_DEC,LOCAL FP Equity_DX_BROKER_SI_MV_NEW_y,LOCAL FP Equity_DX_SUPPLY_SI_QTY_NEW_y,LOCAL FP Equity_DX_BROKER_SI_MV_INC_y,LOCAL FP Equity_DX_SUPPLY_SI_QTY_INC_y,LOCAL FP Equity_DX_BROKER_SI_MV_ADD,LOCAL FP Equity_DX_SUPPLY_SI_QTY_ADD,LOCAL FP Equity_DX_BROKER_SI_QTY_DEC,LOCAL FP Equity_DX_SUPPLY_SI_MV,LOCAL FP Equity_DX_BROKER_SI_MV_DEC,LOCAL FP Equity_DX_SUPPLY_SI_MV_RMV,LOCAL FP Equity_DX_BROKER_SI_MV_RMV,LOCAL FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,LOCAL FP Equity_DX_UTILIZATION_QUANTITY,LOCAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,LOCAL FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,LOCAL FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,LOCAL FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,LOCAL FP Equity_DX_ACTIVE_UTILIZATION_MV,LOCAL FP Equity_DX_BROKER_SI_MARKET_SHARE_2,LOCAL FP Equity_DX_BROKER_SI_CON_RATIO,LOCAL FP Equity_DX_BROKER_SI_MARKET_SHARE_1,LOCAL FP Equity_DX_DEMAND_SUPPLY_RATIO,LOCAL FP Equity_PX_LAST
2008-11-13,20676336.0,115601191.65,16.48,23.95,7.37,170.77,2.0,45986408.65,12956848.0,8225092.0,72441610.0,,,14466.0,1.93,,,,2.86,258000.0,346120.0,,,1.93,14466.0,,938711.0,129654.0,95.73,1.09,,,95.06,64.63,672755.0,3761366.6,,4.97,95.06,30.17,0.2431,34.96,1.0314,7.39
2008-11-14,20718740.0,113643771.58,16.52,24.11,7.38,170.11,2.0,44693317.49,13076171.0,8148174.0,71723733.69,,,193518.0,0.05,,,,0.37,8000.0,49395.0,,,0.05,193518.0,,,84918.0,95.71,0.64,0.18,,97.12,65.17,387637.0,2126216.69,24800.0,2.83,97.13,29.69,0.243,35.06,1.0326,7.25
2008-11-17,20499564.0,111355932.74,16.34,24.1,7.3,167.13,2.0,43093891.67,13056994.0,7933174.0,70927057.06,,,30245.0,,,,,0.45,,49422.0,,,,30245.0,,,215000.0,94.48,1.68,,,97.12,64.76,387637.0,2105687.7,,2.8,97.12,29.92,0.2483,35.59,1.0168,7.18
2008-11-18,20687264.0,112062516.42,16.49,24.78,7.37,167.63,2.0,43499300.13,13147693.0,8030174.0,71220803.42,,,193863.0,0.67,,,,0.76,97000.0,103164.0,,,0.67,193863.0,,,,94.47,,,,95.99,66.21,549493.0,2976593.15,,3.95,95.98,29.71,0.2491,35.95,1.0418,7.16
2008-11-19,20870964.0,110689090.36,16.64,26.07,7.44,168.3,2.0,42510040.54,13346093.0,8015474.0,70780961.24,,,28300.0,,,,,0.13,,16000.0,,,,28300.0,,186100.0,14700.0,95.46,0.17,,,96.05,67.46,549493.0,2914234.36,,3.9,96.08,29.19,0.2471,35.67,1.0549,7.01
2008-11-20,20868964.0,111941575.9,16.64,27.33,7.44,167.59,2.0,43000540.55,13255094.0,8016474.0,71100611.95,,,11217.0,0.0,,,,0.93,1000.0,102216.0,,,0.0,11217.0,,,,94.35,,,,96.02,67.2,549493.0,2947492.38,,3.9,96.03,29.35,0.248,35.74,1.058,7.09
2008-11-21,20228212.0,107280257.2,16.12,27.01,7.21,160.53,2.0,38965968.22,13247994.0,7347222.0,70260693.51,,,30804.0,,,,,0.41,,54740.0,,,,30804.0,,16836.0,669252.0,93.83,6.84,,,96.02,66.25,549493.0,2914234.36,,3.86,96.05,30.46,0.2483,34.46,1.0115,7.01
2008-11-24,19630684.0,108715334.07,15.65,26.72,6.99,156.85,2.0,37213867.3,13277994.0,6719693.0,73533940.71,,,32282.0,,,,,0.03,,2871.0,,,,32282.0,,589.0,627529.0,95.03,4.86,,,97.32,69.32,366051.0,2027201.74,,2.57,97.37,31.89,0.2567,34.25,1.0249,7.32
2008-11-25,19558196.0,104614648.3,15.59,27.14,6.97,157.41,2.0,35107587.05,13361672.0,6563527.0,71470120.09,,3521.0,103432.0,,0.03,,,1.21,,65836.0,,3521.0,,103432.0,,42561.0,156166.0,96.4,1.02,,,96.29,67.22,514568.0,2752367.87,,3.65,96.35,31.51,0.2522,33.65,0.9839,7.07
2008-11-26,19568486.0,104817736.03,15.6,26.52,6.97,156.95,2.0,35157244.18,13371963.0,6563527.0,71626332.66,,,272061.0,,,,,1.99,,280802.0,,,,272061.0,,19032.0,,96.05,,,,93.5,67.4,929478.0,4978708.09,,6.64,93.53,31.68,0.2544,33.65,0.9863,7.08
2008-11-27,19666084.0,106530803.74,15.68,27.14,7.01,157.49,2.0,35543667.21,13319199.0,6561527.0,72149848.17,,,139861.0,,,,,1.16,,193625.0,,,,139861.0,,1000.0,2000.0,95.6,0.01,,,93.62,67.18,908129.0,4919317.56,,6.49,93.64,31.54,0.254,33.53,0.992,7.16
2008-11-28,19406328.0,105710993.72,15.47,27.18,6.91,156.81,2.0,34785475.89,13226205.0,6385886.0,72046358.98,,,46228.0,,,,,0.61,,107433.0,,,,46228.0,,,175641.0,95.98,1.25,0.23,,93.91,68.51,857491.0,4670962.26,31789.0,6.18,93.95,31.85,0.2575,33.71,1.0052,7.2
2008-12-01,19545464.0,103659305.38,15.58,27.79,6.96,156.4,2.0,33841655.38,13370219.0,6381008.0,70908913.41,,84330.0,152405.0,,0.61,,,0.89,,111429.0,,84330.0,,152405.0,,18708.0,4878.0,95.55,0.01,,,94.94,69.57,712114.0,3776694.31,,5.02,95.01,31.79,0.2565,33.79,1.017,7.01
2008-12-02,19956252.0,109159507.66,15.91,28.49,7.11,159.36,2.0,37091709.14,13381008.0,6781008.0,73193315.32,,31789.0,18454.0,2.73,0.22,,,0.08,400000.0,39454.0,,31789.0,2.73,18454.0,,,,95.92,,,,94.95,69.63,712114.0,3895221.09,,5.12,94.93,31.62,0.2609,34.91,1.0384,7.23
2008-12-03,19951252.0,110188762.53,15.9,28.3,7.11,159.84,2.0,36539548.21,13545508.0,6616008.0,74810481.28,,,165946.0,0.04,,,,0.01,5000.0,1446.0,,,0.04,165946.0,,,170000.0,98.68,2.41,,,94.97,68.54,717214.0,3961100.94,,5.21,94.98,31.89,0.256,33.29,1.0095,7.3
2008-12-04,19636984.0,106224603.71,15.65,27.96,7.0,156.5,2.0,34950276.19,13381738.0,6461008.0,72387379.65,,,48809.0,,,,,2.01,,212579.0,,,,48809.0,,,155000.0,96.88,1.72,,,94.92,68.05,716484.0,3875759.59,,5.14,94.96,32.28,0.2546,32.9,0.9987,7.15
2008-12-05,19524746.0,101481393.31,15.56,27.54,6.96,152.65,2.0,33353420.37,13313401.0,6417108.0,69197442.22,,,10913.0,,,,,0.47,,56351.0,,,,10913.0,,1101.0,43900.0,94.22,1.04,0.17,,95.52,67.1,624990.0,3248434.37,24000.0,4.34,95.59,32.24,0.2549,33.03,0.9841,6.87
2008-12-08,18842044.0,101069133.02,15.02,27.02,6.71,145.04,2.0,32013060.86,13079700.0,5968108.0,70159794.72,,,69045.0,,,,,1.4,,302746.0,,,,69045.0,,,449000.0,91.68,4.75,,,95.45,66.49,623431.0,3344097.42,,4.38,95.44,31.39,0.2554,33.95,0.9578,7.09
2008-12-09,18563316.0,99854915.82,14.8,26.77,6.61,144.99,2.0,31539721.91,12905755.0,5863325.0,69422029.94,,,192240.0,,,,,2.4,,370848.0,,,,192240.0,,4663.0,104783.0,92.26,0.88,,,95.16,65.53,656362.0,3530671.58,,4.66,95.19,30.88,0.254,34.53,0.9426,7.11
2008-12-10,18580178.0,104584445.3,14.81,27.15,6.62,147.37,2.0,32903302.2,12940433.0,5845508.0,72839345.63,,,102193.0,,,2500.0,,0.46,,65533.0,,,,102193.0,0.02,,20317.0,94.72,0.12,0.01,,96.94,66.31,408086.0,2297041.93,1982.0,3.11,96.82,30.3,0.255,35.09,0.9521,7.44
2008-12-11,18416856.0,101714447.41,14.68,27.44,6.56,147.03,2.0,31498245.42,12903111.0,5703208.0,71262587.12,,,79306.0,,,,,0.71,,122016.0,,,,79306.0,,5388.0,142300.0,94.7,0.76,,,96.95,66.46,406496.0,2245036.61,,2.98,96.95,30.1,0.2533,34.89,0.9486,7.3
2008-12-12,18411372.0,101544866.46,14.68,27.96,6.56,146.56,2.0,31455097.14,12897626.0,5703208.0,71134715.53,,9286.0,25568.0,,0.07,,,0.29,,31997.0,,9286.0,,25568.0,,944.0,,94.38,,0.07,,96.95,70.17,405786.0,2238045.33,9286.0,2.96,96.96,30.1,0.2537,34.97,1.0017,7.29
2008-12-15,18326700.0,98318681.9,14.61,28.74,6.53,144.34,2.0,30208229.53,12885320.0,5630844.0,69126884.72,,,19027.0,,,,,0.27,,31333.0,,,,19027.0,,,72364.0,92.76,0.56,,,96.95,66.25,405786.0,2176951.91,,2.88,96.99,30.57,0.2554,34.76,0.9422,7.091
2008-12-16,18027404.0,97531355.71,14.37,27.78,6.42,140.96,2.0,29651762.12,12736123.0,5480743.0,68904615.59,,,13298.0,,,,,1.26,,162495.0,,,,13298.0,,,150101.0,90.87,1.32,,,96.91,64.49,405662.0,2194701.18,,2.95,96.85,30.88,0.261,35.68,0.9128,7.151
2008-12-17,17564076.0,95941564.62,14.0,26.87,6.26,137.87,2.0,29664441.89,12277853.0,5430686.0,67066233.77,,,8834.0,,,207202.0,,4.93,,739451.0,,,,8834.0,1.48,272347.0,257259.0,87.8,1.85,,,95.76,62.64,543854.0,2970734.34,,3.98,95.67,31.54,0.2585,34.51,0.8961,7.22
2008-12-18,17506544.0,96991515.5,13.96,26.88,6.24,140.06,2.0,30815622.63,12088922.0,5562085.0,66976261.31,,,43132.0,2.03,,40000.0,,1.46,275000.0,237063.0,,,2.03,43132.0,0.3,5000.0,183601.0,88.85,1.31,,,97.59,61.89,298658.0,1654655.08,,2.17,97.61,31.75,0.2603,34.65,0.8963,7.323
2008-12-19,17334120.0,94069085.3,13.82,26.64,6.18,138.47,2.0,30023758.18,11946101.0,5532481.0,64829295.86,,,43181.0,,,,,2.29,,321438.0,,,,43181.0,,135436.0,29604.0,87.3,0.2,,,97.72,61.81,278172.0,1509588.35,,1.93,97.84,32.21,0.2559,33.32,0.8969,7.173
2008-12-22,17507784.0,96296362.48,13.96,26.14,6.24,138.81,2.0,30356383.75,12133108.0,5519139.0,66734554.52,,,10397.0,,,,,0.72,,90571.0,,,,10397.0,,267181.0,13342.0,88.08,0.31,,,97.81,62.81,271627.0,1494003.58,,2.0,97.78,31.94,0.2605,34.59,0.9064,7.27
2008-12-23,17323240.0,95674515.99,13.81,25.88,6.17,138.28,2.0,30719135.49,11905564.0,5562139.0,65753235.15,,3557.0,22015.0,0.34,0.03,,,1.84,43000.0,261877.0,,3557.0,0.34,22015.0,,8761.0,,87.17,,,,96.11,61.88,481787.0,2660861.25,,3.51,96.13,32.34,0.2622,34.94,0.9004,7.3
2008-12-24,16699866.0,90968236.23,13.31,25.13,5.95,133.36,2.0,29971490.81,11342190.0,5502139.0,61783670.55,,,7775.0,,,,,4.51,,571149.0,,,,7775.0,,,60000.0,82.77,0.49,,,95.93,59.19,481787.0,2624411.1,,3.49,95.95,33.12,0.2678,36.06,0.8715,7.2
2008-12-25,16677415.0,90845940.16,13.29,25.52,5.94,132.59,2.0,29971490.81,11319739.0,5502139.0,61661374.49,,,10876.0,,,,,0.24,,33327.0,,,,10876.0,,,,82.13,,,,95.92,59.26,481785.0,2624400.2,,3.47,95.95,33.24,0.2684,36.12,0.8731,
2008-12-26,16677286.0,90845237.47,13.29,25.52,5.94,132.64,2.0,30059028.01,11303540.0,5518209.0,61573134.59,,,5067.0,0.17,,,,0.2,23000.0,27917.0,,,0.17,5067.0,,6651.0,6930.0,82.02,0.03,,,95.91,59.22,481785.0,2624400.2,,3.47,95.94,33.23,0.2677,36.04,0.8737,
2008-12-29,16445762.0,88464269.0,13.11,25.16,5.86,130.64,2.0,29696221.64,11069612.0,5520613.0,59545135.92,,,12286.0,0.07,,,,2.02,10000.0,251217.0,,,0.07,12286.0,,5003.0,7596.0,80.02,0.07,,,95.85,57.84,479682.0,2580282.84,,3.41,95.91,33.79,0.27,36.2,0.8593,7.11
2008-12-30,15901501.0,85897519.79,12.68,24.58,5.67,125.75,2.0,27144797.55,11007623.0,5025093.0,59461525.96,,,2978.0,,,,,0.5,,67169.0,,,,2978.0,,2202.0,495520.0,79.44,4.32,,,95.82,57.45,479682.0,2591170.11,,3.44,95.85,31.66,0.268,37.65,0.8298,7.14
2008-12-31,15833807.0,84214129.44,12.62,24.74,5.64,125.4,2.0,26402164.08,11000929.0,4964093.0,58509849.13,,,,,,,,0.03,,6694.0,,,,,,,61000.0,79.47,0.48,,,95.82,57.87,479682.0,2551250.12,,3.5,95.78,31.55,0.2669,37.51,0.833,7.03
2009-01-01,15700068.0,83502821.45,12.52,24.3,5.59,123.32,2.0,26098965.05,10924197.0,4907086.0,58101740.17,,,5747.0,,,,,0.65,,82479.0,,,,5747.0,,,57007.0,77.97,0.44,,,95.83,57.5,475381.0,2528374.7,,3.39,95.83,32.01,0.2686,37.36,0.8264,
2009-01-02,15691068.0,87253756.81,12.51,24.29,5.59,124.42,2.0,27236922.6,10924197.0,4898086.0,60746485.1,,,1623.0,,,,,0.01,,1623.0,,,,1623.0,,,9000.0,79.33,0.17,,,95.84,60.22,473758.0,2634439.24,,3.46,95.82,31.59,0.2701,37.91,0.8649,7.35
2009-01-05,15666184.0,87708005.32,12.49,24.0,5.58,126.99,2.0,26892018.96,10994014.0,4803385.0,61550600.86,,,85112.0,0.37,,,,0.09,1000.0,15295.0,,,0.37,85112.0,,,2901.0,82.02,0.01,,0.68,95.89,60.48,471653.0,2640575.64,,3.5,95.91,31.27,0.2725,38.38,0.8619,7.4
2009-01-06,15284052.0,86412740.85,12.18,23.15,5.45,124.94,2.0,28050591.78,10853884.0,4961383.0,61365524.36,0.72,,427570.0,0.63,,,92800.0,4.04,81000.0,569531.0,0.72,,0.63,427570.0,,1831.0,15802.0,81.76,0.08,,,94.56,61.9,624848.0,3532756.12,,4.7,94.56,32.33,0.2638,36.13,0.8717,7.473
2009-01-07,15522741.0,86904931.68,12.37,23.17,5.53,126.31,2.0,27552637.35,11132573.0,4921383.0,62326331.15,,,259261.0,,,,,0.09,,16872.0,,,,259261.0,,36300.0,40000.0,83.24,0.3,,,96.46,63.51,408514.0,2287088.42,,3.03,96.48,32.03,0.2588,35.5,0.8855,7.4
2009-01-08,15902741.0,90067083.55,12.68,23.97,5.67,128.92,2.0,29855110.71,11162573.0,5271383.0,63220572.79,,,8300.0,3.29,,,,0.06,440000.0,8300.0,,,3.29,8300.0,,30000.0,90000.0,83.5,0.93,,,96.47,62.74,408514.0,2313668.1,,3.08,96.44,30.64,0.2464,34.98,0.8938,7.486
2009-01-09,16116948.0,94377410.45,12.85,24.35,5.74,132.74,2.0,32372499.01,11119871.0,5528292.0,65115593.19,,,306653.0,2.19,,,,2.54,281909.0,349355.0,,,2.19,306653.0,,,25000.0,85.34,0.18,,,94.66,62.75,627868.0,3676661.11,,4.86,94.61,31.46,0.2506,35.1,0.9095,7.74
2009-01-12,15843853.0,92166894.98,12.63,24.58,5.65,131.26,2.0,28985908.1,11392276.0,4982792.0,66271171.9,,,1201.0,,,,,0.07,,11400.0,,,,1201.0,,282604.0,545500.0,88.45,4.75,,,94.78,64.1,626848.0,3646501.5,,4.79,94.86,28.48,0.2515,37.5,0.8914,7.689
2009-01-13,15903454.0,90708814.67,12.68,24.57,5.67,130.92,2.0,28505995.51,11436877.0,4997792.0,65232719.64,,,109001.0,0.07,,,,0.49,15000.0,64400.0,,,0.07,109001.0,,,,88.03,,,,92.48,64.19,930475.0,5307166.88,,6.97,92.67,28.61,0.2509,37.2,0.8926,7.539
2009-01-14,15403956.0,85062849.04,12.28,23.49,5.49,124.76,2.0,27278238.21,10595379.0,4939792.0,58509198.83,,,2.0,,,,,3.08,,400000.0,,,,2.0,,21400.0,58000.0,79.54,0.58,3.56,,91.89,60.77,934664.0,5161348.34,462900.0,6.77,92.16,28.73,0.2501,36.98,0.8835,7.299
2009-01-15,15363191.0,83117505.23,12.25,22.91,5.47,122.28,2.0,25328807.5,10912705.0,4681701.0,59039610.65,,,313000.0,0.8,,100000.0,,0.06,120000.0,6574.0,,,0.8,313000.0,0.73,10900.0,478091.0,79.99,3.59,,,91.32,62.78,1036806.0,5609298.75,,7.43,91.5,29.46,0.2585,37.71,0.8838,7.151
2009-01-16,15545699.0,82799402.95,12.39,23.06,5.54,121.25,2.0,26162758.43,10889821.0,4912093.0,58001295.21,,,327116.0,0.51,,115000.0,,2.68,115392.0,350000.0,,,0.51,327116.0,0.86,,,77.87,,,,89.18,63.26,1321911.0,7040753.94,,9.33,89.31,30.12,0.2549,36.81,0.903,7.04
2009-01-19,16145699.0,87204425.49,12.87,23.6,5.75,125.63,2.0,29771328.16,10889821.0,5512093.0,58816938.43,,,,4.32,,,,,600000.0,,,,4.32,,,,,77.92,,,,89.18,62.41,1321911.0,7139764.55,,9.38,89.25,32.55,0.2595,35.67,0.9253,7.139
2009-01-20,16193004.0,86124564.66,12.91,23.75,5.77,126.29,2.0,29566747.75,10891120.0,5559093.0,57925815.91,,,5748.0,,,47000.0,,0.06,,5443.0,,,,5748.0,0.33,994.0,,78.16,,,,89.23,62.35,1314482.0,6991240.79,,9.16,89.51,32.43,0.2575,35.48,0.927,7.03
2009-01-21,16577875.0,85173968.48,13.21,24.46,5.91,126.49,2.0,28865207.0,11250897.0,5618193.0,57804968.76,,,302222.0,0.35,,,,0.06,59100.0,2357.0,,,0.35,302222.0,,59912.0,,78.4,,,,91.97,64.53,982075.0,5045714.55,,6.68,92.15,32.64,0.2619,36.09,0.9509,6.791
2009-01-22,16267686.0,85832550.08,12.97,23.44,5.8,123.65,2.0,29585538.92,10951608.0,5607293.0,57783537.38,,103627.0,2800.0,0.09,0.72,,,2.49,14100.0,405716.0,,103627.0,0.09,2800.0,,,25000.0,75.9,0.3,,,88.81,62.19,1379776.0,7280057.69,,9.64,88.73,33.14,0.26,35.32,0.9238,6.974
2009-01-23,16055240.0,80776073.56,12.8,22.34,5.72,121.6,2.0,27380908.64,10904162.0,5442293.0,54860306.78,,,2967.0,,,,,0.33,,50413.0,,,,2967.0,,,165000.0,74.88,1.14,,,88.79,62.34,1377222.0,6928989.26,,9.15,89.11,33.79,0.2642,35.11,0.9179,6.65
2009-01-26,16136237.0,84723916.96,12.86,21.94,5.75,120.7,2.0,28984505.23,10907159.0,5520293.0,57268447.0,,,5056.0,0.02,,,,0.0,78000.0,2059.0,,,0.02,5056.0,,,,74.12,,,,89.39,62.74,1295003.0,6799461.77,,9.02,89.15,34.03,0.2676,35.58,0.9282,6.94
2009-01-27,16420894.0,86963924.27,13.09,22.45,5.85,125.21,2.0,29774217.52,11090016.0,5622093.0,58731961.34,,,200000.0,1.47,,,,0.11,201800.0,17143.0,,,1.47,200000.0,,,100000.0,77.78,0.72,,,90.37,63.97,1181306.0,6256115.26,,8.3,90.36,34.02,0.2723,36.23,0.9471,7.0
2009-01-28,16423655.0,88593862.19,13.09,22.43,5.85,126.5,2.0,30596881.49,11042777.0,5672093.0,59567877.17,,,102132.0,0.34,,10000.0,,1.01,40000.0,149371.0,,,0.34,102132.0,0.07,,,78.59,,,,92.36,64.26,914017.0,4930467.43,,6.54,92.32,33.69,0.2734,36.77,0.9558,7.13
2009-01-29,16530656.0,88295603.83,13.18,22.75,5.89,128.4,2.0,30333880.62,11142778.0,5679093.0,59517197.13,,,100001.0,0.12,,,,,7000.0,,,,0.12,100001.0,,,,80.32,,,,93.19,64.66,814016.0,4347923.9,,5.73,93.34,33.29,0.2731,37.03,0.9592,7.06
2009-01-30,16559656.0,86471015.09,13.2,23.55,5.9,127.48,2.0,29691572.92,11164778.0,5686093.0,58300105.2,,,13789.0,0.05,,,,0.14,7000.0,21789.0,,,0.05,13789.0,,30000.0,,79.41,,,,93.2,64.48,814016.0,4250619.08,,5.61,93.4,33.5,0.2729,36.82,0.9563,6.902
2009-02-02,17447756.0,89247242.53,13.91,25.31,6.22,137.55,2.0,33590946.69,11149956.0,6567000.0,57033284.24,,,24972.0,12.87,,,,0.63,901307.0,68497.0,,,12.87,24972.0,,28703.0,20400.0,76.77,0.24,,,93.22,64.91,810833.0,4147502.37,,5.44,93.38,30.96,0.2349,33.21,1.0157,6.761
2009-02-03,17666692.0,93949197.0,14.08,26.08,6.3,139.14,2.0,34922461.81,11368892.0,6567000.0,60458306.18,,,245000.0,,,,,0.24,,26064.0,,,,245000.0,,,,78.77,,,,93.14,66.25,837030.0,4451217.94,,5.82,93.12,30.52,0.2395,34.44,1.0296,7.029
2009-02-04,18177502.0,98453430.9,14.49,26.61,6.48,139.41,2.0,38390198.95,11358702.0,7088000.0,61521279.57,,,,0.0,,,,0.0,521000.0,10190.0,,,0.0,,,,,81.6,,,,93.19,65.3,830416.0,4497719.45,,5.94,93.21,32.53,0.2551,35.47,1.045,7.159
2009-02-05,18085502.0,99063444.75,14.42,27.01,6.44,139.72,2.0,38320631.6,11358702.0,6996000.0,62217357.75,,,,,,,,,,,,,,,,,92000.0,82.22,0.58,,,93.19,64.84,830416.0,4548608.58,,5.98,93.22,32.04,0.2538,35.68,1.0323,7.24
2009-02-06,18129502.0,96835559.72,14.45,26.41,6.46,139.73,2.0,37517465.81,11374702.0,7024000.0,60755978.56,,,21219.0,0.24,,,,0.06,28000.0,5219.0,,,0.24,21219.0,,,,81.99,,,,93.25,64.79,822786.0,4394767.32,,5.87,93.32,32.21,0.2529,35.38,1.0326,7.06
2009-02-09,18349202.0,97314933.71,14.63,25.57,6.54,139.47,2.0,38576044.52,11319702.0,7273700.0,60034003.1,,,13289.0,1.73,,,,1.06,249700.0,68289.0,,,1.73,13289.0,,,,80.13,,,,93.25,64.17,819695.0,4347249.79,,5.76,93.29,33.44,0.2553,34.71,1.0402,7.01
2009-02-10,18494202.0,97104500.54,14.74,25.17,6.59,140.15,2.0,39608479.5,11194702.0,7543700.0,58778202.29,,,32684.0,1.86,,,,2.0,270000.0,287684.0,,,1.86,32684.0,,130000.0,,78.84,,,,93.67,63.48,756182.0,3970361.92,,5.15,93.87,33.76,0.2563,34.62,1.0488,6.94
2009-02-11,18767656.0,95004757.96,14.96,25.24,6.69,139.48,2.0,39540573.13,11471839.0,7811018.0,58072211.45,,,292733.0,1.85,,,,0.16,314979.0,15596.0,,,1.85,292733.0,,,47661.0,78.64,0.34,,,92.39,65.21,944630.0,4781862.18,,6.43,92.44,32.84,0.2534,35.12,1.0668,6.691
2009-02-12,19010266.0,96649977.73,15.15,24.79,6.77,139.16,2.0,39996831.22,11658414.0,7867052.0,59272471.7,,,189333.0,0.37,,,,0.05,56034.0,4333.0,,,0.37,189333.0,,1575.0,,78.62,,,,91.2,66.24,1125017.0,5719692.09,,7.55,91.24,32.65,0.2504,34.97,1.0802,6.72
2009-02-13,19478014.0,97259694.41,15.53,25.22,6.94,141.93,2.0,41211516.4,11904862.0,8253352.0,59444625.11,,,279963.0,3.09,,,,0.49,444300.0,71746.0,,,3.09,279963.0,,38231.0,58000.0,79.8,0.36,,,91.16,67.48,1154083.0,5762690.17,,7.69,91.21,32.18,0.2413,34.03,1.1041,6.6
2009-02-16,19428296.0,96570476.12,15.49,25.11,6.92,140.79,2.0,41063956.2,11847143.0,8261352.0,58887523.65,,,64281.0,,,8000.0,,0.85,,122000.0,,,,64281.0,0.05,,,78.88,,,,93.37,67.34,840911.0,4179840.35,,5.55,93.43,31.78,0.242,34.58,1.1042,6.57
2009-02-17,19785504.0,94304400.5,15.77,25.76,7.05,141.46,2.0,39781535.09,12319353.0,8346352.0,58718200.92,,,392669.0,0.59,,,,1.26,85000.0,120459.0,,,0.59,392669.0,,200000.0,,80.29,,,,90.45,69.75,1300395.0,6198122.16,,8.34,90.59,30.77,0.2367,34.39,1.1201,6.3
2009-02-18,20247904.0,97121106.67,16.14,26.46,7.21,141.96,2.0,41146927.59,12549751.0,8578352.0,60196142.06,,,90676.0,0.76,,,,0.1,232000.0,16778.0,,,0.76,90676.0,,156500.0,,80.1,,,,91.3,71.1,1196112.0,5737271.43,,7.58,91.36,30.94,0.24,34.92,1.1472,6.34
2009-02-19,20384834.0,96096865.49,16.25,26.55,7.26,142.14,2.0,41107127.8,12545062.0,8719972.0,59139119.58,,,,0.95,,,,0.03,145000.0,4689.0,,,0.95,,,,3380.0,79.27,0.02,,,91.39,71.92,1182442.0,5574191.57,,7.4,91.47,30.51,0.2371,34.91,1.1686,6.231
2009-02-20,20574484.0,94173479.78,16.4,26.64,7.33,141.28,2.0,40140522.06,12685013.0,8769672.0,58061811.67,,,159279.0,0.15,,,,0.15,50000.0,19856.0,,,0.15,159279.0,,528.0,300.0,78.44,0.13,,,92.47,72.9,1032442.0,4725691.09,,6.31,92.56,29.99,0.2353,35.01,1.1824,6.05
2009-02-23,20740472.0,95090154.11,16.53,26.95,7.39,140.91,2.0,41026474.4,12672233.0,8948439.0,58099188.34,,,67658.0,1.31,,,,0.48,226000.0,85409.0,,,1.31,67658.0,,4971.0,47233.0,77.96,0.33,,,94.04,72.66,802667.0,3680038.18,,4.88,94.11,29.97,0.2332,34.72,1.1892,6.06
2009-02-24,20972908.0,94569088.47,16.72,27.01,7.47,141.21,2.0,41329912.09,12820669.0,9165875.0,57809769.68,,,179000.0,1.72,,,,0.21,283436.0,35000.0,,,1.72,179000.0,,4436.0,66000.0,77.83,0.37,,,95.02,74.06,672197.0,3031008.27,,4.01,95.1,29.5,0.2278,34.46,1.2116,5.96
2009-02-25,20981810.0,98418996.14,16.73,26.46,7.48,141.8,2.0,43547704.31,12791571.0,9283875.0,60001190.4,,,85891.0,0.68,,,,0.58,118000.0,107652.0,,,0.68,85891.0,,1949.0,,78.49,,0.06,,95.03,74.52,668767.0,3136973.25,9286.0,4.1,95.04,29.98,0.2279,34.17,1.2224,6.2
2009-02-26,20976316.0,103646154.19,16.72,26.18,7.47,145.96,2.0,45872589.81,12704653.0,9283875.0,62775008.91,,,11036.0,1.76,,,,0.33,240000.0,97954.0,,,1.76,11036.0,,,,81.8,,,,95.02,74.55,665337.0,3287499.16,,4.29,95.01,30.29,0.2249,33.36,1.2309,6.531
