,ALNSC FP Equity_DX_SI_QTY,ALNSC FP Equity_DX_SHORT_INTEREST_VALUE,ALNSC FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALNSC FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALNSC FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALNSC FP Equity_DX_SI_MV,ALNSC FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALNSC FP Equity_DX_SUPPLY_SI_QTY,ALNSC FP Equity_DX_BROKER_SI_QTY,ALNSC FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALNSC FP Equity_DX_SUPPLY_SI_MV,ALNSC FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALNSC FP Equity_DX_UTILIZATION_QUANTITY,ALNSC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALNSC FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALNSC FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALNSC FP Equity_DX_ACTIVE_UTILIZATION_MV,ALNSC FP Equity_DX_BROKER_SI_CON_RATIO,ALNSC FP Equity_DX_DEMAND_SUPPLY_RATIO,ALNSC FP Equity_PX_LAST
1998-04-17,,,,,,,,,,,,,,,,,,,,145.1315
1998-04-20,,,,,,,,,,,,,,,,,,,,145.5888
1998-04-21,,,,,,,,,,,,,,,,,,,,144.8266
1998-04-22,,,,,,,,,,,,,,,,,,,,144.8266
1998-04-23,,,,,,,,,,,,,,,,,,,,144.6741
1998-04-24,,,,,,,,,,,,,,,,,,,,144.8266
1998-04-27,,,,,,,,,,,,,,,,,,,,143.3021
1998-04-28,,,,,,,,,,,,,,,,,,,,144.0643
1998-04-29,,,,,,,,,,,,,,,,,,,,142.2349
1998-04-30,,,,,,,,,,,,,,,,,,,,142.3874
1998-05-04,,,,,,,,,,,,,,,,,,,,135.3747
1998-05-05,,,,,,,,,,,,,,,,,,,,141.7776
1998-05-06,,,,,,,,,,,,,,,,,,,,142.5398
1998-05-07,,,,,,,,,,,,,,,,,,,,142.0825
1998-05-11,,,,,,,,,,,,,,,,,,,,142.2349
1998-05-12,,,,,,,,,,,,,,,,,,,,141.7776
1998-05-13,,,,,,,,,,,,,,,,,,,,142.5398
1998-05-14,,,,,,,,,,,,,,,,,,,,145.5888
1998-05-15,,,,,,,,,,,,,,,,,,,,146.3511
1998-05-18,,,,,,,,,,,,,,,,,,,,146.0462
1998-05-19,,,,,,,,,,,,,,,,,,,,146.3511
1998-05-20,,,,,,,,,,,,,,,,,,,,146.3511
1998-05-22,,,,,,,,,,,,,,,,,,,,146.0462
1998-05-25,,,,,,,,,,,,,,,,,,,,146.9609
1998-05-26,,,,,,,,,,,,,,,,,,,,146.3511
1998-05-27,,,,,,,,,,,,,,,,,,,,145.5888
1998-05-28,,,,,,,,,,,,,,,,,,,,147.1133
1998-05-29,,,,,,,,,,,,,,,,,,,,147.8755
1998-06-02,,,,,,,,,,,,,,,,,,,,147.8755
1998-06-03,,,,,,,,,,,,,,,,,,,,144.6741
1998-06-04,,,,,,,,,,,,,,,,,,,,143.1496
1998-06-05,,,,,,,,,,,,,,,,,,,,144.0643
1998-06-08,,,,,,,,,,,,,,,,,,,,147.8755
1998-06-09,,,,,,,,,,,,,,,,,,,,147.8755
1998-06-10,,,,,,,,,,,,,,,,,,,,147.8755
1998-06-11,,,,,,,,,,,,,,,,,,,,147.8755
1998-06-12,,,,,,,,,,,,,,,,,,,,144.8266
1998-06-15,,,,,,,,,,,,,,,,,,,,143.3021
1998-06-16,,,,,,,,,,,,,,,,,,,,141.1678
1998-06-17,,,,,,,,,,,,,,,,,,,,138.7286
1998-06-18,,,,,,,,,,,,,,,,,,,,143.3021
1998-06-19,,,,,,,,,,,,,,,,,,,,143.1496
1998-06-22,,,,,,,,,,,,,,,,,,,,142.9972
1998-06-23,,,,,,,,,,,,,,,,,,,,140.7104
1998-06-24,,,,,,,,,,,,,,,,,,,,144.0643
1998-06-25,,,,,,,,,,,,,,,,,,,,141.4727
1998-06-26,,,,,,,,,,,,,,,,,,,,138.7286
1998-06-29,,,,,,,,,,,,,,,,,,,,138.5762
1998-06-30,,,,,,,,,,,,,,,,,,,,138.5762
1998-07-01,,,,,,,,,,,,,,,,,,,,138.7286
1998-07-02,,,,,,,,,,,,,,,,,,,,137.2041
1998-07-03,,,,,,,,,,,,,,,,,,,,137.2041
1998-07-06,,,,,,,,,,,,,,,,,,,,136.8992
1998-07-07,,,,,,,,,,,,,,,,,,,,137.0517
1998-07-08,,,,,,,,,,,,,,,,,,,,137.0517
1998-07-09,,,,,,,,,,,,,,,,,,,,136.8992
1998-07-10,,,,,,,,,,,,,,,,,,,,136.8992
1998-07-15,,,,,,,,,,,,,,,,,,,,136.8992
1998-07-16,,,,,,,,,,,,,,,,,,,,136.7468
1998-07-17,,,,,,,,,,,,,,,,,,,,136.5943
1998-07-20,,,,,,,,,,,,,,,,,,,,136.7468
1998-07-21,,,,,,,,,,,,,,,,,,,,136.2894
1998-07-22,,,,,,,,,,,,,,,,,,,,136.4419
1998-07-23,,,,,,,,,,,,,,,,,,,,136.137
1998-07-24,,,,,,,,,,,,,,,,,,,,135.9845
1998-07-27,,,,,,,,,,,,,,,,,,,,135.9845
1998-07-28,,,,,,,,,,,,,,,,,,,,135.6796
1998-07-29,,,,,,,,,,,,,,,,,,,,135.3747
1998-07-30,,,,,,,,,,,,,,,,,,,,135.3747
1998-07-31,,,,,,,,,,,,,,,,,,,,135.6796
1998-08-03,,,,,,,,,,,,,,,,,,,,135.2223
1998-08-04,,,,,,,,,,,,,,,,,,,,134.1551
1998-08-05,,,,,,,,,,,,,,,,,,,,134.1551
1998-08-06,,,,,,,,,,,,,,,,,,,,133.3929
1998-08-07,,,,,,,,,,,,,,,,,,,,132.6306
1998-08-10,,,,,,,,,,,,,,,,,,,,132.6306
1998-08-11,,,,,,,,,,,,,,,,,,,,131.8684
1998-08-12,,,,,,,,,,,,,,,,,,,,132.3257
1998-08-13,,,,,,,,,,,,,,,,,,,,131.1062
1998-08-14,,,,,,,,,,,,,,,,,,,,131.8684
1998-08-17,,,,,,,,,,,,,,,,,,,,131.4111
1998-08-18,,,,,,,,,,,,,,,,,,,,131.4111
1998-08-19,,,,,,,,,,,,,,,,,,,,131.8684
1998-08-20,,,,,,,,,,,,,,,,,,,,131.716
1998-08-21,,,,,,,,,,,,,,,,,,,,131.716
1998-08-24,,,,,,,,,,,,,,,,,,,,131.716
1998-08-25,,,,,,,,,,,,,,,,,,,,131.716
1998-08-26,,,,,,,,,,,,,,,,,,,,131.716
1998-08-27,,,,,,,,,,,,,,,,,,,,131.716
1998-08-28,,,,,,,,,,,,,,,,,,,,130.9537
1998-08-31,,,,,,,,,,,,,,,,,,,,130.9537
1998-09-01,,,,,,,,,,,,,,,,,,,,127.4474
1998-09-02,,,,,,,,,,,,,,,,,,,,128.8194
1998-09-03,,,,,,,,,,,,,,,,,,,,128.9719
1998-09-04,,,,,,,,,,,,,,,,,,,,128.667
1998-09-07,,,,,,,,,,,,,,,,,,,,128.667
1998-09-08,,,,,,,,,,,,,,,,,,,,128.8194
1998-09-09,,,,,,,,,,,,,,,,,,,,128.667
1998-09-10,,,,,,,,,,,,,,,,,,,,128.0572
1998-09-11,,,,,,,,,,,,,,,,,,,,126.5327
1998-09-14,,,,,,,,,,,,,,,,,,,,125.3131
1998-09-15,,,,,,,,,,,,,,,,,,,,125.3131
1998-09-16,,,,,,,,,,,,,,,,,,,,121.9592
1998-09-18,,,,,,,,,,,,,,,,,,,,121.9592
1998-09-21,,,,,,,,,,,,,,,,,,,,115.8613
1998-09-22,,,,,,,,,,,,,,,,,,,,118.7578
1998-09-23,,,,,,,,,,,,,,,,,,,,121.9592
1998-09-24,,,,,,,,,,,,,,,,,,,,121.9592
1998-09-25,,,,,,,,,,,,,,,,,,,,121.9592
1998-09-28,,,,,,,,,,,,,,,,,,,,121.0445
1998-09-30,,,,,,,,,,,,,,,,,,,,121.197
1998-10-01,,,,,,,,,,,,,,,,,,,,120.4347
1998-10-02,,,,,,,,,,,,,,,,,,,,119.3676
1998-10-05,,,,,,,,,,,,,,,,,,,,110.2206
1998-10-06,,,,,,,,,,,,,,,,,,,,110.0682
1998-10-07,,,,,,,,,,,,,,,,,,,,109.7633
1998-10-08,,,,,,,,,,,,,,,,,,,,108.2388
1998-10-09,,,,,,,,,,,,,,,,,,,,108.0864
1998-10-12,,,,,,,,,,,,,,,,,,,,108.0864
1998-10-13,,,,,,,,,,,,,,,,,,,,108.0864
1998-10-14,,,,,,,,,,,,,,,,,,,,106.7143
1998-10-15,,,,,,,,,,,,,,,,,,,,106.7143
1998-10-16,,,,,,,,,,,,,,,,,,,,105.6472
1998-10-19,,,,,,,,,,,,,,,,,,,,104.7325
1998-10-20,,,,,,,,,,,,,,,,,,,,104.7325
1998-10-21,,,,,,,,,,,,,,,,,,,,104.7325
1998-10-22,,,,,,,,,,,,,,,,,,,,104.7325
1998-10-23,,,,,,,,,,,,,,,,,,,,104.4276
1998-10-26,,,,,,,,,,,,,,,,,,,,99.8541
1998-10-27,,,,,,,,,,,,,,,,,,,,99.8541
1998-10-28,,,,,,,,,,,,,,,,,,,,99.8541
1998-10-29,,,,,,,,,,,,,,,,,,,,99.8541
1998-10-30,,,,,,,,,,,,,,,,,,,,99.8541
1998-11-02,,,,,,,,,,,,,,,,,,,,99.8541
1998-11-03,,,,,,,,,,,,,,,,,,,,100.0066
1998-11-04,,,,,,,,,,,,,,,,,,,,103.6653
1998-11-05,,,,,,,,,,,,,,,,,,,,103.6653
1998-11-06,,,,,,,,,,,,,,,,,,,,103.6653
1998-11-09,,,,,,,,,,,,,,,,,,,,100.7688
1998-11-10,,,,,,,,,,,,,,,,,,,,100.6164
1998-11-12,,,,,,,,,,,,,,,,,,,,100.6164
1998-11-13,,,,,,,,,,,,,,,,,,,,101.3786
1998-11-16,,,,,,,,,,,,,,,,,,,,106.7143
1998-11-17,,,,,,,,,,,,,,,,,,,,109.7633
1998-11-18,,,,,,,,,,,,,,,,,,,,106.8668
1998-11-19,,,,,,,,,,,,,,,,,,,,109.6108
1998-11-20,,,,,,,,,,,,,,,,,,,,106.8668
1998-11-23,,,,,,,,,,,,,,,,,,,,105.9521
1998-11-24,,,,,,,,,,,,,,,,,,,,105.9521
1998-11-25,,,,,,,,,,,,,,,,,,,,106.7143
1998-11-26,,,,,,,,,,,,,,,,,,,,106.7143
1998-11-27,,,,,,,,,,,,,,,,,,,,106.7143
1998-11-30,,,,,,,,,,,,,,,,,,,,106.7143
1998-12-01,,,,,,,,,,,,,,,,,,,,106.7143
1998-12-02,,,,,,,,,,,,,,,,,,,,101.3786
1998-12-03,,,,,,,,,,,,,,,,,,,,105.9521
1998-12-04,,,,,,,,,,,,,,,,,,,,105.9521
1998-12-07,,,,,,,,,,,,,,,,,,,,105.9521
1998-12-08,,,,,,,,,,,,,,,,,,,,102.1408
1998-12-09,,,,,,,,,,,,,,,,,,,,103.6653
1998-12-10,,,,,,,,,,,,,,,,,,,,103.6653
1998-12-11,,,,,,,,,,,,,,,,,,,,101.3786
1998-12-14,,,,,,,,,,,,,,,,,,,,100.7688
1998-12-15,,,,,,,,,,,,,,,,,,,,100.6164
1998-12-16,,,,,,,,,,,,,,,,,,,,100.6164
1998-12-17,,,,,,,,,,,,,,,,,,,,100.6164
1998-12-18,,,,,,,,,,,,,,,,,,,,97.8723
1998-12-21,,,,,,,,,,,,,,,,,,,,100.3115
1998-12-22,,,,,,,,,,,,,,,,,,,,100.6164
1998-12-23,,,,,,,,,,,,,,,,,,,,100.6164
1998-12-28,,,,,,,,,,,,,,,,,,,,93.7561
1998-12-29,,,,,,,,,,,,,,,,,,,,100.6164
1998-12-30,,,,,,,,,,,,,,,,,,,,105.1898
1999-01-04,,,,,,,,,,,,,,,,,,,,105.2
1999-01-05,,,,,,,,,,,,,,,,,,,,105.2
1999-01-06,,,,,,,,,,,,,,,,,,,,105.2
1999-01-07,,,,,,,,,,,,,,,,,,,,100.0
1999-01-08,,,,,,,,,,,,,,,,,,,,100.0
1999-01-11,,,,,,,,,,,,,,,,,,,,100.0
1999-01-12,,,,,,,,,,,,,,,,,,,,90.35
1999-01-13,,,,,,,,,,,,,,,,,,,,90.5
1999-01-14,,,,,,,,,,,,,,,,,,,,92.0
1999-01-15,,,,,,,,,,,,,,,,,,,,92.0
1999-01-18,,,,,,,,,,,,,,,,,,,,87.45
1999-01-19,,,,,,,,,,,,,,,,,,,,91.0
1999-01-20,,,,,,,,,,,,,,,,,,,,88.4
1999-01-21,,,,,,,,,,,,,,,,,,,,89.0
1999-01-22,,,,,,,,,,,,,,,,,,,,81.3
1999-01-25,,,,,,,,,,,,,,,,,,,,89.0
1999-01-26,,,,,,,,,,,,,,,,,,,,85.0
1999-01-27,,,,,,,,,,,,,,,,,,,,83.9
1999-01-28,,,,,,,,,,,,,,,,,,,,80.0
1999-01-29,,,,,,,,,,,,,,,,,,,,76.0
1999-02-01,,,,,,,,,,,,,,,,,,,,78.0
1999-02-02,,,,,,,,,,,,,,,,,,,,78.0
1999-02-03,,,,,,,,,,,,,,,,,,,,74.2
1999-02-04,,,,,,,,,,,,,,,,,,,,74.5
1999-02-05,,,,,,,,,,,,,,,,,,,,76.0
1999-02-08,,,,,,,,,,,,,,,,,,,,78.5
1999-02-09,,,,,,,,,,,,,,,,,,,,76.5
1999-02-10,,,,,,,,,,,,,,,,,,,,78.0
1999-02-11,,,,,,,,,,,,,,,,,,,,78.0
1999-02-12,,,,,,,,,,,,,,,,,,,,80.0
1999-02-15,,,,,,,,,,,,,,,,,,,,88.25
1999-02-16,,,,,,,,,,,,,,,,,,,,89.0
1999-02-17,,,,,,,,,,,,,,,,,,,,89.0
1999-02-18,,,,,,,,,,,,,,,,,,,,93.95
1999-02-19,,,,,,,,,,,,,,,,,,,,94.0
1999-02-22,,,,,,,,,,,,,,,,,,,,85.1
1999-02-23,,,,,,,,,,,,,,,,,,,,91.5
1999-02-24,,,,,,,,,,,,,,,,,,,,85.0
1999-02-25,,,,,,,,,,,,,,,,,,,,85.1
1999-02-26,,,,,,,,,,,,,,,,,,,,85.0
1999-03-01,,,,,,,,,,,,,,,,,,,,89.0
1999-03-02,,,,,,,,,,,,,,,,,,,,86.0
1999-03-03,,,,,,,,,,,,,,,,,,,,87.0
1999-03-04,,,,,,,,,,,,,,,,,,,,88.0
1999-03-05,,,,,,,,,,,,,,,,,,,,89.0
1999-03-08,,,,,,,,,,,,,,,,,,,,88.0
1999-03-09,,,,,,,,,,,,,,,,,,,,90.0
1999-03-10,,,,,,,,,,,,,,,,,,,,89.9
1999-03-11,,,,,,,,,,,,,,,,,,,,89.0
1999-03-12,,,,,,,,,,,,,,,,,,,,89.0
1999-03-15,,,,,,,,,,,,,,,,,,,,89.1
1999-03-16,,,,,,,,,,,,,,,,,,,,88.0
1999-03-17,,,,,,,,,,,,,,,,,,,,86.9
1999-03-18,,,,,,,,,,,,,,,,,,,,86.9
1999-03-19,,,,,,,,,,,,,,,,,,,,86.0
1999-03-22,,,,,,,,,,,,,,,,,,,,86.3
1999-03-23,,,,,,,,,,,,,,,,,,,,83.5
1999-03-24,,,,,,,,,,,,,,,,,,,,86.0
1999-03-25,,,,,,,,,,,,,,,,,,,,78.0
1999-03-26,,,,,,,,,,,,,,,,,,,,79.0
1999-03-29,,,,,,,,,,,,,,,,,,,,79.0
1999-03-30,,,,,,,,,,,,,,,,,,,,79.0
1999-03-31,,,,,,,,,,,,,,,,,,,,78.5
1999-04-01,,,,,,,,,,,,,,,,,,,,78.9
1999-04-06,,,,,,,,,,,,,,,,,,,,79.0
1999-04-07,,,,,,,,,,,,,,,,,,,,75.0
1999-04-08,,,,,,,,,,,,,,,,,,,,75.15
1999-04-09,,,,,,,,,,,,,,,,,,,,75.0
1999-04-12,,,,,,,,,,,,,,,,,,,,74.9
1999-04-13,,,,,,,,,,,,,,,,,,,,74.9
1999-04-14,,,,,,,,,,,,,,,,,,,,74.9
1999-04-15,,,,,,,,,,,,,,,,,,,,74.9
1999-04-16,,,,,,,,,,,,,,,,,,,,74.9
1999-04-19,,,,,,,,,,,,,,,,,,,,74.05
1999-04-20,,,,,,,,,,,,,,,,,,,,74.9
1999-04-21,,,,,,,,,,,,,,,,,,,,74.9
1999-04-22,,,,,,,,,,,,,,,,,,,,74.9
1999-04-23,,,,,,,,,,,,,,,,,,,,72.8
1999-04-26,,,,,,,,,,,,,,,,,,,,73.0
1999-04-27,,,,,,,,,,,,,,,,,,,,73.0
1999-04-28,,,,,,,,,,,,,,,,,,,,73.0
1999-04-29,,,,,,,,,,,,,,,,,,,,75.1
1999-04-30,,,,,,,,,,,,,,,,,,,,78.0
1999-05-03,,,,,,,,,,,,,,,,,,,,82.0
1999-05-04,,,,,,,,,,,,,,,,,,,,85.0
1999-05-05,,,,,,,,,,,,,,,,,,,,93.7
1999-05-06,,,,,,,,,,,,,,,,,,,,95.0
1999-05-07,,,,,,,,,,,,,,,,,,,,98.0
1999-05-11,,,,,,,,,,,,,,,,,,,,98.0
1999-05-12,,,,,,,,,,,,,,,,,,,,98.0
1999-05-13,,,,,,,,,,,,,,,,,,,,98.0
1999-05-17,,,,,,,,,,,,,,,,,,,,97.8
1999-05-18,,,,,,,,,,,,,,,,,,,,88.35
1999-05-20,,,,,,,,,,,,,,,,,,,,89.9
1999-05-21,,,,,,,,,,,,,,,,,,,,94.0
1999-05-28,,,,,,,,,,,,,,,,,,,,93.55
1999-05-31,,,,,,,,,,,,,,,,,,,,93.7
1999-06-03,,,,,,,,,,,,,,,,,,,,93.65
1999-06-04,,,,,,,,,,,,,,,,,,,,93.65
1999-06-07,,,,,,,,,,,,,,,,,,,,93.7
1999-06-08,,,,,,,,,,,,,,,,,,,,91.0
1999-06-09,,,,,,,,,,,,,,,,,,,,90.0
1999-06-10,,,,,,,,,,,,,,,,,,,,90.0
1999-06-11,,,,,,,,,,,,,,,,,,,,89.95
1999-06-14,,,,,,,,,,,,,,,,,,,,90.0
1999-06-15,,,,,,,,,,,,,,,,,,,,90.0
1999-06-17,,,,,,,,,,,,,,,,,,,,88.0
1999-06-18,,,,,,,,,,,,,,,,,,,,88.05
1999-06-21,,,,,,,,,,,,,,,,,,,,88.45
1999-06-22,,,,,,,,,,,,,,,,,,,,90.0
1999-06-23,,,,,,,,,,,,,,,,,,,,89.95
1999-06-24,,,,,,,,,,,,,,,,,,,,88.9
1999-06-25,,,,,,,,,,,,,,,,,,,,88.9
1999-06-28,,,,,,,,,,,,,,,,,,,,89.5
1999-06-29,,,,,,,,,,,,,,,,,,,,89.5
1999-06-30,,,,,,,,,,,,,,,,,,,,89.5
1999-07-01,,,,,,,,,,,,,,,,,,,,89.5
1999-07-02,,,,,,,,,,,,,,,,,,,,87.0
1999-07-05,,,,,,,,,,,,,,,,,,,,89.0
1999-07-06,,,,,,,,,,,,,,,,,,,,89.4
1999-07-07,,,,,,,,,,,,,,,,,,,,89.4
1999-07-08,,,,,,,,,,,,,,,,,,,,90.55
1999-07-09,,,,,,,,,,,,,,,,,,,,90.55
1999-07-12,,,,,,,,,,,,,,,,,,,,88.95
1999-07-13,,,,,,,,,,,,,,,,,,,,89.0
1999-07-15,,,,,,,,,,,,,,,,,,,,89.05
1999-07-16,,,,,,,,,,,,,,,,,,,,91.0
1999-07-19,,,,,,,,,,,,,,,,,,,,91.0
1999-07-20,,,,,,,,,,,,,,,,,,,,90.5
1999-07-21,,,,,,,,,,,,,,,,,,,,90.0
1999-07-22,,,,,,,,,,,,,,,,,,,,90.0
1999-07-23,,,,,,,,,,,,,,,,,,,,91.0
1999-07-26,,,,,,,,,,,,,,,,,,,,91.0
1999-07-27,,,,,,,,,,,,,,,,,,,,90.95
1999-07-28,,,,,,,,,,,,,,,,,,,,89.95
1999-07-29,,,,,,,,,,,,,,,,,,,,87.5
1999-07-30,,,,,,,,,,,,,,,,,,,,87.55
1999-08-02,,,,,,,,,,,,,,,,,,,,87.55
1999-08-03,,,,,,,,,,,,,,,,,,,,89.25
1999-08-04,,,,,,,,,,,,,,,,,,,,89.55
1999-08-05,,,,,,,,,,,,,,,,,,,,89.55
1999-08-06,,,,,,,,,,,,,,,,,,,,89.0
1999-08-09,,,,,,,,,,,,,,,,,,,,91.3
1999-08-10,,,,,,,,,,,,,,,,,,,,92.0
1999-08-11,,,,,,,,,,,,,,,,,,,,92.05
1999-08-12,,,,,,,,,,,,,,,,,,,,92.5
1999-08-13,,,,,,,,,,,,,,,,,,,,92.5
1999-08-16,,,,,,,,,,,,,,,,,,,,92.5
1999-08-17,,,,,,,,,,,,,,,,,,,,92.5
1999-08-18,,,,,,,,,,,,,,,,,,,,92.5
1999-08-19,,,,,,,,,,,,,,,,,,,,92.5
1999-08-20,,,,,,,,,,,,,,,,,,,,91.5
1999-08-23,,,,,,,,,,,,,,,,,,,,91.55
1999-08-24,,,,,,,,,,,,,,,,,,,,92.3
1999-08-25,,,,,,,,,,,,,,,,,,,,92.5
1999-08-26,,,,,,,,,,,,,,,,,,,,92.5
1999-08-27,,,,,,,,,,,,,,,,,,,,92.5
1999-08-30,,,,,,,,,,,,,,,,,,,,92.5
1999-08-31,,,,,,,,,,,,,,,,,,,,90.5
1999-09-01,,,,,,,,,,,,,,,,,,,,92.9
1999-09-02,,,,,,,,,,,,,,,,,,,,92.9
1999-09-03,,,,,,,,,,,,,,,,,,,,96.25
1999-09-06,,,,,,,,,,,,,,,,,,,,97.0
1999-09-07,,,,,,,,,,,,,,,,,,,,96.5
1999-09-08,,,,,,,,,,,,,,,,,,,,99.0
1999-09-09,,,,,,,,,,,,,,,,,,,,98.95
1999-09-10,,,,,,,,,,,,,,,,,,,,98.95
1999-09-13,,,,,,,,,,,,,,,,,,,,99.0
1999-09-14,,,,,,,,,,,,,,,,,,,,99.0
1999-09-15,,,,,,,,,,,,,,,,,,,,98.95
1999-09-16,,,,,,,,,,,,,,,,,,,,98.95
1999-09-17,,,,,,,,,,,,,,,,,,,,98.9
1999-09-20,,,,,,,,,,,,,,,,,,,,97.0
1999-09-21,,,,,,,,,,,,,,,,,,,,98.85
1999-09-22,,,,,,,,,,,,,,,,,,,,98.95
1999-09-23,,,,,,,,,,,,,,,,,,,,98.95
1999-09-24,,,,,,,,,,,,,,,,,,,,98.95
1999-09-27,,,,,,,,,,,,,,,,,,,,98.85
1999-09-28,,,,,,,,,,,,,,,,,,,,97.0
1999-09-29,,,,,,,,,,,,,,,,,,,,95.0
1999-09-30,,,,,,,,,,,,,,,,,,,,98.9
1999-10-01,,,,,,,,,,,,,,,,,,,,98.8
1999-10-04,,,,,,,,,,,,,,,,,,,,98.75
1999-10-05,,,,,,,,,,,,,,,,,,,,96.05
1999-10-06,,,,,,,,,,,,,,,,,,,,98.55
1999-10-07,,,,,,,,,,,,,,,,,,,,98.75
1999-10-08,,,,,,,,,,,,,,,,,,,,98.95
1999-10-11,,,,,,,,,,,,,,,,,,,,100.0
1999-10-12,,,,,,,,,,,,,,,,,,,,99.0
1999-10-13,,,,,,,,,,,,,,,,,,,,99.9
1999-10-14,,,,,,,,,,,,,,,,,,,,99.0
1999-10-15,,,,,,,,,,,,,,,,,,,,100.0
1999-10-18,,,,,,,,,,,,,,,,,,,,98.0
1999-10-19,,,,,,,,,,,,,,,,,,,,98.05
1999-10-20,,,,,,,,,,,,,,,,,,,,98.05
1999-10-21,,,,,,,,,,,,,,,,,,,,98.05
1999-10-22,,,,,,,,,,,,,,,,,,,,98.0
1999-10-25,,,,,,,,,,,,,,,,,,,,98.05
1999-10-26,,,,,,,,,,,,,,,,,,,,98.8
1999-10-27,,,,,,,,,,,,,,,,,,,,98.8
1999-10-28,,,,,,,,,,,,,,,,,,,,100.7
1999-10-29,,,,,,,,,,,,,,,,,,,,98.0
1999-11-02,,,,,,,,,,,,,,,,,,,,98.05
1999-11-03,,,,,,,,,,,,,,,,,,,,100.1
1999-11-04,,,,,,,,,,,,,,,,,,,,100.0
1999-11-05,,,,,,,,,,,,,,,,,,,,100.0
1999-11-08,,,,,,,,,,,,,,,,,,,,100.1
1999-11-09,,,,,,,,,,,,,,,,,,,,99.95
1999-11-10,,,,,,,,,,,,,,,,,,,,99.95
1999-11-11,,,,,,,,,,,,,,,,,,,,100.0
1999-11-12,,,,,,,,,,,,,,,,,,,,100.0
1999-11-15,,,,,,,,,,,,,,,,,,,,100.0
1999-11-16,,,,,,,,,,,,,,,,,,,,99.95
1999-11-17,,,,,,,,,,,,,,,,,,,,100.0
1999-11-18,,,,,,,,,,,,,,,,,,,,99.0
1999-11-19,,,,,,,,,,,,,,,,,,,,99.0
1999-11-22,,,,,,,,,,,,,,,,,,,,99.0
1999-11-23,,,,,,,,,,,,,,,,,,,,99.0
1999-11-24,,,,,,,,,,,,,,,,,,,,98.3
1999-11-25,,,,,,,,,,,,,,,,,,,,100.0
1999-11-26,,,,,,,,,,,,,,,,,,,,99.95
1999-11-29,,,,,,,,,,,,,,,,,,,,100.0
1999-11-30,,,,,,,,,,,,,,,,,,,,99.0
1999-12-01,,,,,,,,,,,,,,,,,,,,99.0
1999-12-02,,,,,,,,,,,,,,,,,,,,99.0
1999-12-03,,,,,,,,,,,,,,,,,,,,99.0
1999-12-06,,,,,,,,,,,,,,,,,,,,99.0
1999-12-07,,,,,,,,,,,,,,,,,,,,99.0
1999-12-08,,,,,,,,,,,,,,,,,,,,98.95
1999-12-09,,,,,,,,,,,,,,,,,,,,98.95
1999-12-10,,,,,,,,,,,,,,,,,,,,98.0
1999-12-13,,,,,,,,,,,,,,,,,,,,98.0
1999-12-14,,,,,,,,,,,,,,,,,,,,95.7
1999-12-15,,,,,,,,,,,,,,,,,,,,99.0
1999-12-16,,,,,,,,,,,,,,,,,,,,99.0
1999-12-17,,,,,,,,,,,,,,,,,,,,99.9
1999-12-20,,,,,,,,,,,,,,,,,,,,100.0
1999-12-21,,,,,,,,,,,,,,,,,,,,99.45
1999-12-22,,,,,,,,,,,,,,,,,,,,98.0
1999-12-23,,,,,,,,,,,,,,,,,,,,99.0
1999-12-24,,,,,,,,,,,,,,,,,,,,99.5
1999-12-27,,,,,,,,,,,,,,,,,,,,100.0
1999-12-28,,,,,,,,,,,,,,,,,,,,99.0
1999-12-29,,,,,,,,,,,,,,,,,,,,99.0
1999-12-30,,,,,,,,,,,,,,,,,,,,100.0
2000-01-03,,,,,,,,,,,,,,,,,,,,102.5
2000-01-04,,,,,,,,,,,,,,,,,,,,102.5
2000-01-05,,,,,,,,,,,,,,,,,,,,101.5
2000-01-06,,,,,,,,,,,,,,,,,,,,100.0
2000-01-07,,,,,,,,,,,,,,,,,,,,99.0
2000-01-10,,,,,,,,,,,,,,,,,,,,101.5
2000-01-11,,,,,,,,,,,,,,,,,,,,101.5
2000-01-12,,,,,,,,,,,,,,,,,,,,102.9
2000-01-13,,,,,,,,,,,,,,,,,,,,100.3
2000-01-14,,,,,,,,,,,,,,,,,,,,103.0
2000-01-17,,,,,,,,,,,,,,,,,,,,104.0
2000-01-18,,,,,,,,,,,,,,,,,,,,104.0
2000-01-19,,,,,,,,,,,,,,,,,,,,104.1
2000-01-20,,,,,,,,,,,,,,,,,,,,104.0
2000-01-21,,,,,,,,,,,,,,,,,,,,108.7
2000-01-24,,,,,,,,,,,,,,,,,,,,108.9
2000-01-26,,,,,,,,,,,,,,,,,,,,100.0
2000-01-27,,,,,,,,,,,,,,,,,,,,104.0
2000-01-28,,,,,,,,,,,,,,,,,,,,107.1
2000-01-31,,,,,,,,,,,,,,,,,,,,100.0
2000-02-01,,,,,,,,,,,,,,,,,,,,102.0
2000-02-02,,,,,,,,,,,,,,,,,,,,102.0
