,VANTI FP Equity_DX_SI_QTY,VANTI FP Equity_DX_SHORT_INTEREST_VALUE,VANTI FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,VANTI FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,VANTI FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,VANTI FP Equity_DX_SI_MV,VANTI FP Equity_DX_DSS,VANTI FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,VANTI FP Equity_DX_SUPPLY_SI_QTY,VANTI FP Equity_DX_BROKER_SI_QTY,VANTI FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,VANTI FP Equity_DX_BROKER_SI_MV_NEW_x,VANTI FP Equity_DX_SUPPLY_SI_QTY_NEW_x,VANTI FP Equity_DX_SUPPLY_SI_QTY_INC_x,VANTI FP Equity_DX_BROKER_SI_MV_INC_x,VANTI FP Equity_DX_SUPPLY_SI_MV_NEW,VANTI FP Equity_DX_BROKER_SI_QTY_ADD,VANTI FP Equity_DX_BROKER_SI_QTY_NEW,VANTI FP Equity_DX_SUPPLY_SI_MV_DEC,VANTI FP Equity_DX_BROKER_SI_QTY_INC,VANTI FP Equity_DX_SUPPLY_SI_QTY_DEC,VANTI FP Equity_DX_BROKER_SI_MV_NEW_y,VANTI FP Equity_DX_SUPPLY_SI_QTY_NEW_y,VANTI FP Equity_DX_BROKER_SI_MV_INC_y,VANTI FP Equity_DX_SUPPLY_SI_QTY_INC_y,VANTI FP Equity_DX_BROKER_SI_MV_ADD,VANTI FP Equity_DX_SUPPLY_SI_QTY_ADD,VANTI FP Equity_DX_BROKER_SI_QTY_DEC,VANTI FP Equity_DX_SUPPLY_SI_MV,VANTI FP Equity_DX_BROKER_SI_MV_DEC,VANTI FP Equity_DX_SUPPLY_SI_MV_RMV,VANTI FP Equity_DX_BROKER_SI_MV_RMV,VANTI FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,VANTI FP Equity_DX_UTILIZATION_QUANTITY,VANTI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,VANTI FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,VANTI FP Equity_DX_SUPPLY_SI_QTY_MV_RMV,VANTI FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,VANTI FP Equity_DX_ACTIVE_UTILIZATION_MV,VANTI FP Equity_DX_BROKER_SI_MARKET_SHARE_2,VANTI FP Equity_DX_BROKER_SI_CON_RATIO,VANTI FP Equity_DX_BROKER_SI_MARKET_SHARE_1,VANTI FP Equity_DX_DEMAND_SUPPLY_RATIO,VANTI FP Equity_PX_LAST
2009-03-27,26691828.0,19411358.93,10.35,1.4,9.89,23.65,2.0,14690308.87,15255006.0,20200090.0,11094047.1,,,4320.0,0.36,,,,0.16,443478.0,219562.0,,,0.36,4320.0,,17631.0,120000.0,13.12,0.0,,,55.28,55.28,12342354.0,8975850.72,,9.35,58.39,11.94,0.1079,21.34,0.9672,0.751
2009-03-30,26882790.0,16400329.53,10.43,1.39,9.96,22.8,2.0,12318485.44,15815570.0,20191988.0,9648572.93,,32000.0,376921.0,0.42,0.02,261500.0,,0.03,439225.0,35363.0,,32000.0,0.42,376921.0,0.27,187006.0,708828.0,12.9,0.7,,,56.07,56.07,12392072.0,7560006.4,,8.69,59.74,12.52,0.1,17.88,0.953,0.63
2009-03-31,27207634.0,18100276.09,10.55,1.37,10.08,21.61,3.0,13452595.14,16110980.0,20221420.0,10718064.87,,,325112.0,0.12,,,,0.0,108853.0,29702.0,,,0.12,325112.0,,,79419.0,11.74,0.19,,,53.16,53.16,14194076.0,9442816.47,,9.64,54.91,11.98,0.1076,20.82,0.8978,0.687
2009-04-01,27436176.0,19660428.79,10.64,1.34,10.17,22.62,3.0,14435102.14,16434356.0,20144220.0,11776658.88,,,,,,,,0.0,,129701.0,,,,,,453077.0,77202.0,12.94,0.0,,,55.36,55.36,13252524.0,9496596.92,,9.73,57.08,11.5,0.1077,21.31,0.9242,0.74
2009-04-02,28702956.0,21429828.17,11.13,1.37,10.64,24.66,3.0,15064250.83,16432010.0,20176948.0,12268253.86,,,80256.0,0.03,,,,0.05,32730.0,82602.0,,,0.03,80256.0,,,,13.58,,,,54.73,54.73,13593518.0,10149015.84,,10.49,56.44,11.2,0.1037,20.29,0.956,0.771
2009-04-03,29481784.0,22125502.76,11.43,1.36,10.92,25.89,3.0,15860593.96,16603867.0,21133920.0,12460877.71,,,258949.0,0.94,,,,0.07,965858.0,87092.0,,,0.94,258949.0,,,8888.0,14.16,0.0,,,56.92,56.92,12568299.0,9432262.79,,10.06,58.47,12.75,0.1021,19.46,1.0106,0.775
2009-04-06,25663920.0,19608197.9,9.95,1.16,9.51,23.27,2.0,14899786.1,13557995.0,19501380.0,10358816.94,,,223060.0,0.5,,,,2.57,485000.0,3342000.0,,,0.5,223060.0,,73068.0,2117538.0,12.0,1.65,,,51.71,51.71,12661853.0,9674130.82,,9.96,54.64,15.58,0.118,22.22,0.9788,0.789
2009-04-07,27012560.0,20455503.94,10.48,1.19,10.01,24.57,3.0,16191817.77,13775878.0,21382140.0,10431907.48,,,445388.0,1.72,,,,0.16,2021900.0,227505.0,,,1.72,445388.0,,,141141.0,12.33,0.09,,,54.26,54.26,11612968.0,8794024.43,,9.08,57.59,18.88,0.1195,20.75,1.064,0.782
2009-04-08,24335818.0,18852702.8,9.44,1.07,9.02,22.34,2.0,14376278.8,11195803.0,18557472.0,8673271.09,,,81478.0,,,1095728.0,,2.18,,2680523.0,,,,81478.0,0.86,18970.0,3920396.0,10.22,3.23,,,40.06,40.06,16748745.0,12975076.98,,13.33,43.4,17.06,0.1083,17.12,0.8709,0.8
2009-04-09,21571904.0,17275541.69,8.37,0.95,7.99,20.42,2.0,12682443.86,11152841.0,15836520.0,8931588.5,,,50909.0,0.05,,,,0.1,4400.0,128744.0,,,0.05,50909.0,,34873.0,2725352.0,10.47,2.36,,,40.26,40.26,16547307.0,13251667.17,,13.58,43.55,18.95,0.1169,19.46,0.7788,0.827
2009-04-10,21091904.0,16891140.76,8.18,0.92,7.82,20.12,2.0,11697416.47,11152841.0,14606520.0,8931588.5,,,,,,,,,,,,,,,,,1130000.0,10.52,0.95,,0.08,40.26,40.26,16547309.0,13251668.77,,13.78,43.29,19.33,0.12,19.59,0.7614,
2009-04-13,21191904.0,16971224.29,8.22,0.92,7.85,20.16,2.0,11777500.0,11152841.0,14706520.0,8931588.5,0.08,,,,,,100000.0,,,,0.08,,,,,,,10.55,,,,40.06,40.06,16685997.0,13362735.01,,13.81,43.31,19.48,0.1202,19.54,0.7612,
2009-04-14,20686398.0,18649716.86,8.02,0.9,7.66,20.64,2.0,13682314.38,10786194.0,15176520.0,9724238.32,,,,0.68,,,,0.29,750000.0,366647.0,,,0.68,,,,280000.0,10.71,0.21,,,38.7,38.7,17081802.0,15400011.67,,15.61,40.69,16.97,0.1194,21.47,0.7423,0.931
2009-04-15,20594436.0,21179324.53,7.99,0.88,7.63,22.47,2.0,15584143.95,10712981.0,15153772.0,11017233.07,,,15966.0,0.15,,,,0.0,57252.0,89179.0,,,0.15,15966.0,,,80000.0,11.81,0.0,,,37.69,37.69,17709952.0,18212920.27,,18.26,39.28,16.29,0.1196,22.4,0.7246,1.062
2009-04-16,20312976.0,21912727.19,7.88,0.83,7.53,23.81,2.0,16120670.8,10543889.0,14943772.0,11374274.41,,,,,,,,0.05,,169092.0,,,,,,,210000.0,12.76,0.0,,,36.14,36.14,18629508.0,20096677.43,,20.49,38.38,15.98,0.1191,22.35,0.6963,1.114
2009-04-17,19885400.0,21663296.28,7.71,0.79,7.37,24.26,2.0,15690183.82,10657586.0,14402498.0,11610450.03,,,208437.0,0.13,,,,0.11,94200.0,102431.0,,,0.13,208437.0,,7691.0,635474.0,13.35,0.42,,,36.17,36.17,18804706.0,20485980.54,,21.09,38.77,15.66,0.1151,22.17,0.6749,1.125
2009-04-20,19519632.0,19620346.14,7.57,0.77,7.23,23.11,2.0,14184607.69,10582520.0,14111796.0,10637121.92,,,86934.0,0.05,,,,0.17,41298.0,162000.0,,,0.05,86934.0,,,332000.0,13.06,0.66,,,37.5,37.5,17635494.0,17726486.68,,18.81,40.99,15.82,0.1116,21.59,0.6917,1.038
2009-04-21,20570892.0,20696950.32,7.98,0.79,7.62,23.31,2.0,14103997.81,11234823.0,14018095.0,11303669.94,,,812995.0,0.01,,,,0.37,184097.0,237826.0,,,0.01,812995.0,,77134.0,277798.0,13.04,0.32,,,39.34,39.34,17326928.0,17433107.32,,18.0,42.01,15.43,0.1074,21.28,0.7202,1.039
2009-04-22,20665984.0,21773220.45,8.02,0.78,7.66,23.73,2.0,14852161.95,11251127.0,14096883.0,11853936.81,,,284584.0,0.39,,,,0.28,350000.0,268280.0,,,0.39,284584.0,,,271212.0,13.17,0.25,,,39.91,39.91,16942224.0,17849949.85,,18.28,41.87,15.16,0.1098,21.79,0.733,1.088
2009-04-23,19996502.0,19673671.9,7.76,0.75,7.41,23.05,2.0,13988461.91,10810526.0,14218002.0,10635997.32,,,296836.0,0.22,,,,0.7,130000.0,831193.0,,,0.22,296836.0,,93756.0,8881.0,12.84,0.0,,,36.9,36.9,18483938.0,18185527.23,,19.12,40.17,16.62,0.109,20.99,0.6826,1.016
2009-04-24,20440500.0,19655244.43,7.93,0.76,7.57,22.85,2.0,13715692.17,11208871.0,14263654.0,10778263.71,,,173566.0,0.38,,,,0.02,500000.0,15221.0,,,0.38,173566.0,,240000.0,454348.0,12.97,0.56,,,37.85,37.85,18402972.0,17695991.43,,18.43,41.31,15.1,0.1073,20.97,0.6903,0.993
2009-04-27,21719310.0,21957566.58,8.42,0.8,8.05,24.51,2.0,15835481.22,11768821.0,15663654.0,11897922.66,,,976792.0,1.54,,,,0.45,1400000.0,416842.0,,,1.54,976792.0,,,,13.46,,,,37.88,37.88,19299680.0,19511393.71,,19.29,41.1,13.88,0.1033,20.65,0.6991,1.044
2009-04-28,18648872.0,19792507.03,7.23,0.68,6.91,21.82,2.0,13604252.17,9433807.0,12818182.0,10012331.65,,,178430.0,0.94,,,,2.48,802000.0,2513444.0,,,0.94,178430.0,,,3647472.0,11.33,3.73,,,31.79,31.79,20241320.0,21482611.3,,21.85,34.15,11.64,0.0874,16.66,0.6284,1.096
2009-04-29,18522852.0,18672233.59,7.18,0.68,6.86,22.06,2.0,12982412.89,9346291.0,12878551.0,9421666.21,,,183.0,0.53,,,,0.09,435778.0,87699.0,,,0.53,183.0,,,375409.0,11.41,0.28,,,31.93,31.93,19927116.0,20087822.58,,21.04,35.17,10.72,0.0852,16.57,0.6328,1.041
2009-04-30,17674788.0,17646174.28,6.86,0.65,6.55,20.85,2.0,12079233.22,9016569.0,12098820.0,9001972.07,,,102745.0,,,,,0.5,,432467.0,,,,102745.0,,,779731.0,10.78,0.95,,,30.55,30.55,20496656.0,20463473.96,,21.27,33.64,11.01,0.0865,16.49,0.5989,1.031
2009-05-01,17672128.0,17643518.59,6.85,0.71,6.55,20.65,2.0,12079233.22,9013911.0,12098820.0,8999318.38,,,9723.0,,,,,0.02,,15612.0,,,,9723.0,,3231.0,,10.7,,,,31.53,31.53,19570584.0,19538901.18,,20.18,34.65,10.93,0.0869,16.74,0.6182,
2009-05-04,17703452.0,17811938.66,6.87,0.71,6.56,20.61,2.0,11379446.47,9163916.0,11310138.0,9220072.43,,,150011.0,0.15,,,,0.0,146318.0,7.0,,,0.15,150011.0,,1.0,935000.0,10.81,0.93,,,29.53,29.53,21873552.0,22007593.01,,22.63,32.32,10.87,0.0832,15.82,0.5704,1.039
2009-05-05,19154140.0,19549738.56,7.43,0.88,7.1,22.46,2.0,12990577.72,9867034.0,12727707.0,10070822.03,,,1329126.0,1.64,,,,0.59,1459569.0,626008.0,,,1.64,1329126.0,,,42000.0,11.72,0.04,,,32.27,32.27,20708132.0,21135825.81,,21.67,35.11,10.7,0.0815,15.45,0.6265,1.054
2009-05-06,18639452.0,19944956.96,7.23,0.88,6.91,22.26,2.0,13083266.32,9853157.0,12226896.0,10543270.92,,,9643.0,,,,,0.03,,44148.0,,,,9643.0,,20628.0,500811.0,11.94,0.53,,,32.51,32.51,20451424.0,21883839.26,,22.09,35.08,11.05,0.0847,15.77,0.6151,1.105
2009-05-07,18136648.0,19617690.69,7.03,0.87,6.72,22.27,2.0,13104193.52,9447362.0,12114889.0,10218835.67,,,40000.0,0.29,,,,0.4,166603.0,445795.0,,,0.29,40000.0,,,278610.0,11.85,0.21,,,31.13,31.13,20897338.0,22603819.25,,23.19,33.81,11.13,0.0867,16.78,0.5977,1.117
2009-05-08,18121744.0,19724408.47,7.03,0.91,6.71,22.33,2.0,13182038.22,9436385.0,12110960.0,10270927.14,,,9580.0,0.11,,,,0.03,100000.0,27655.0,,,0.11,9580.0,,7098.0,103929.0,11.82,0.1,,,30.59,30.59,21411020.0,23304583.95,,23.97,33.03,11.07,0.0877,16.88,0.5875,1.124
2009-05-11,19685986.0,20511958.48,7.64,1.05,7.29,24.27,2.0,14321687.58,9775057.0,13744984.0,10185192.82,1.71,,343208.0,0.34,,,1469024.0,0.01,300000.0,7098.0,1.71,,0.34,343208.0,,2562.0,135000.0,12.25,0.15,,,30.84,30.84,21922336.0,22842139.88,,24.09,33.7,10.36,0.0876,17.0,0.6211,1.076
2009-05-12,21341548.0,21906322.07,8.28,1.19,7.91,25.62,2.0,14996759.37,10565481.0,14610123.0,10845081.6,,,829096.0,1.09,,,,0.1,958406.0,41232.0,,,1.09,829096.0,,2560.0,93267.0,12.69,0.12,,,33.01,33.01,21437644.0,22004961.11,,22.91,35.65,12.01,0.0896,16.54,0.6669,1.06
2009-05-13,24855548.0,23154536.95,9.64,1.42,9.21,28.79,2.0,15619650.35,12103714.0,16767123.0,11275385.8,,,1357000.0,2.12,,,,0.07,2157000.0,68767.0,,,2.12,1357000.0,,250000.0,,13.96,,,,37.04,37.04,20569454.0,19161765.52,,20.89,40.06,13.64,0.0963,16.75,0.7607,0.962
2009-05-14,24476396.0,20620747.73,9.5,1.4,9.07,26.49,2.0,13806452.35,12103714.0,16387970.0,10197074.48,,,6434.0,,,,,0.01,,6434.0,,,,6434.0,,,379153.0,12.78,0.73,,,36.86,36.86,20732202.0,17466358.5,,19.08,40.1,14.64,0.0975,16.89,0.7454,0.87
2009-05-15,24192620.0,19913129.37,9.39,1.41,8.96,24.55,2.0,13255483.64,12103714.0,16104193.0,9962658.97,,,56214.0,0.02,,,,0.05,14000.0,56216.0,,,0.02,56214.0,,2.0,297777.0,12.28,0.62,,,37.77,37.77,19944312.0,16416314.77,,17.11,41.78,14.64,0.0947,15.83,0.7549,0.85
2009-05-18,23160444.0,18884115.93,8.98,1.36,8.58,22.83,2.0,13348481.27,10538159.0,16371259.0,8592400.74,,,61469.0,0.62,,,,1.69,680000.0,1649096.0,,,0.62,61469.0,,22072.0,412934.0,10.34,0.81,,,33.47,33.47,20947016.0,17079373.72,,17.75,36.81,13.31,0.0953,14.61,0.7356,0.842
2009-05-19,23668810.0,21728134.77,9.18,1.45,8.77,23.42,2.0,14925652.85,11159029.0,16258756.0,10244067.44,,,719404.0,,,,,0.04,,115280.0,,,,719404.0,,16746.0,112503.0,11.04,0.1,,,35.71,35.71,20092956.0,18445475.54,,17.77,38.31,13.15,0.0955,14.47,0.7574,0.948
2009-05-20,24344328.0,18812147.17,9.44,1.51,9.02,25.46,2.0,12055065.48,12473725.0,15600158.0,9639105.69,,,8375.0,,,,,0.05,,49012.0,,,,8375.0,,1355333.0,658598.0,12.83,0.0,,,39.81,39.81,18858920.0,14573282.88,,16.69,43.47,14.23,0.0951,14.9,0.777,0.798
2009-05-21,24241944.0,18873879.5,9.4,1.41,8.98,23.02,2.0,12072107.52,12467521.0,15505628.0,9706749.96,,,66847.0,0.0,,,,0.18,40000.0,177865.0,,,0.0,66847.0,,104814.0,134530.0,11.42,0.71,,,41.83,41.83,17340156.0,13500403.06,,14.04,44.85,14.11,0.0953,14.4,0.8133,0.804
2009-05-22,23013768.0,17137669.22,8.93,1.35,8.53,20.45,2.0,10804795.02,12049678.0,14509502.0,8973037.17,,,9203.0,,,,,0.34,,427047.0,,,,9203.0,,1.0,996126.0,10.74,2.05,,,40.32,40.32,17837338.0,13282935.6,,14.12,43.21,11.63,0.0908,16.67,0.77,0.769
2009-05-25,24292524.0,17031342.87,9.42,1.43,9.0,21.39,2.0,9502980.05,13641260.0,13554502.0,9563805.57,,,1574425.0,0.69,,,,,650000.0,,,,0.69,1574425.0,,17157.0,1605000.0,11.79,1.23,,,44.94,44.94,16711880.0,11716598.83,,12.55,48.43,15.23,0.0952,16.19,0.8003,0.724
2009-05-26,22883468.0,15777548.43,8.88,1.34,8.48,19.33,2.0,9756398.4,12203503.0,14150502.0,8413993.87,,,277763.0,0.48,,,,1.68,670000.0,1742402.0,,,0.48,277763.0,,26882.0,74000.0,10.02,0.15,,,40.64,40.64,17823436.0,12288789.65,,12.79,43.95,16.12,0.1052,17.64,0.7621,0.712
2009-05-27,22737164.0,15962907.11,8.82,1.32,8.42,19.36,2.0,9405556.87,12168488.0,13397039.0,8543037.45,,,,,,46.0,,0.04,,35015.0,,,,,0.0,,753509.0,10.16,0.56,,,40.65,40.65,17763498.0,12471083.4,,12.81,44.23,15.96,0.1035,17.12,0.7596,0.725
2009-05-28,22321114.0,16297646.63,8.66,1.32,8.27,19.02,2.0,9918177.51,13115184.0,13583849.0,9575984.17,,,970606.0,0.5,,,,,670000.0,,,,0.5,970606.0,,246768.0,483190.0,10.89,0.27,0.19,,42.07,42.07,18058178.0,13185085.82,270678.0,13.4,44.83,14.84,0.102,18.1,0.716,0.754
2009-05-29,22067596.0,15599675.71,8.56,1.36,8.18,18.79,2.0,9602479.55,12861667.0,13583849.0,9091966.08,,,,,,,,0.15,,253517.0,,,,,,,,10.71,,,,41.52,41.52,18111696.0,12803233.49,,13.47,44.29,15.09,0.1043,18.49,0.7125,0.73
2009-06-01,22853032.0,16243423.72,8.87,1.47,8.47,19.53,2.0,10378314.95,13347006.0,14601353.0,9486753.17,,,606071.0,1.64,,271043.0,,0.24,1949661.0,294246.0,,,1.64,606071.0,0.22,173514.0,1203200.0,11.12,0.99,,,42.31,42.31,18196958.0,12933990.52,,13.36,45.43,17.07,0.1211,20.4,0.7245,0.734
2009-06-02,21543248.0,16292956.59,8.36,1.43,7.98,18.46,2.0,10188223.25,12525095.0,13471307.0,9472611.98,,,4812.0,0.03,,,,0.53,40000.0,826723.0,,,0.03,4812.0,,,1170046.0,10.67,0.91,,,40.17,40.17,18659000.0,14111626.85,,14.1,43.08,18.15,0.1306,20.95,0.6908,0.781
2009-06-03,22182916.0,16776731.5,8.61,1.48,8.22,19.65,2.0,11173083.81,11574164.0,14773532.0,8753431.78,,,,1.83,,,,0.61,2300000.0,950931.0,,,1.83,,,,997775.0,10.18,0.23,,,40.01,40.01,17354122.0,13124759.85,,13.26,43.44,16.04,0.1585,30.73,0.7668,0.781
2009-06-04,21617104.0,15804550.52,8.39,1.5,8.01,18.91,2.0,9952085.7,11687308.0,13612236.0,8544745.39,,,702835.0,0.03,,500000.0,,0.49,41400.0,589691.0,,,0.03,702835.0,0.4,,1702696.0,10.14,1.49,,,41.24,41.24,16653710.0,12175747.55,,12.32,45.15,13.09,0.1618,32.8,0.7628,0.755
2009-06-05,20681712.0,14700098.05,8.02,1.46,7.66,18.08,2.0,9010417.73,11687308.0,12676845.0,8307076.98,,,9868.0,,,,,0.01,,9868.0,,,,9868.0,,,935391.0,10.05,0.67,,,42.13,42.13,16054202.0,11410967.5,,11.63,46.37,13.56,0.1487,29.96,0.7455,0.734
2009-06-08,20179866.0,13718071.93,7.83,1.48,7.48,17.43,2.0,8415892.48,10360662.0,12380135.0,7043074.84,,,192349.0,0.0,,,,1.06,3290.0,1392108.0,,,0.0,192349.0,,,300000.0,9.07,0.24,0.09,,37.51,37.51,17259440.0,11732795.42,126887.0,11.54,44.02,14.16,0.1546,30.58,0.7306,0.702
2009-06-09,19860066.0,13635297.19,7.7,1.49,7.36,14.86,2.0,8162972.85,11436073.0,11889523.0,7851648.33,,,,0.0,,,,0.32,1700.0,209975.0,,,0.0,,,1391057.0,492312.0,8.0,1.5,1.53,,41.31,41.31,16245775.0,11153838.57,105671.0,11.46,41.11,16.43,0.1818,34.35,0.7174,0.709
2009-06-10,19772160.0,14034462.24,7.67,1.56,7.33,14.77,2.0,8395369.8,11427025.0,11827642.0,8111008.15,,,288712.0,0.37,,,,0.13,515718.0,187295.0,,,0.37,288712.0,,,577599.0,8.11,0.54,0.08,,41.85,41.85,15876903.0,11269572.76,110465.0,11.39,41.61,16.8,0.1741,32.87,0.7242,0.733
2009-06-11,18777328.0,13001022.8,7.28,1.57,6.96,14.21,2.0,7728409.1,11218025.0,11162112.0,7767122.07,,,155572.0,,,112000.0,,0.16,,222591.0,,,,155572.0,0.08,,777530.0,8.16,0.55,0.1,,40.52,40.52,16464779.0,11399863.02,141981.0,11.94,40.61,16.39,0.1808,34.68,0.6783,0.715
2009-06-12,19923556.0,15222344.4,7.73,1.75,7.38,15.34,2.0,9223546.57,11167713.0,12072112.0,8532551.79,,,231012.0,0.64,,,,0.18,910000.0,281324.0,,,0.64,231012.0,,,,8.21,,,,40.5,40.5,16407145.0,12535674.45,,12.37,39.88,15.46,0.1733,32.76,0.7225,0.789
2009-06-15,19701148.0,15262272.59,7.64,1.7,7.3,15.45,2.0,9179841.33,10987598.0,11849704.0,8511976.86,,,20799.0,0.17,,,,0.14,90000.0,200914.0,,,0.17,20799.0,,,312408.0,8.3,0.25,,,40.34,40.34,16251990.0,12590246.09,,12.54,39.82,16.99,0.1637,30.21,0.7233,0.8
2009-06-16,19717068.0,14090823.71,7.65,1.66,7.31,16.23,2.0,8479780.87,10987598.0,11865624.0,7852298.65,,,,0.4,,,,,59020.0,,,,0.4,,,,43100.0,8.68,0.03,,,41.26,41.26,15642040.0,11178600.6,,12.08,41.82,16.64,0.1754,32.64,0.7404,0.738
2009-06-17,19829226.0,13479710.35,7.69,1.62,7.35,15.57,2.0,8121287.11,11138036.0,11946758.0,7571525.95,,,,0.0,,,,0.13,81134.0,16857.0,,,0.0,,,167295.0,,8.13,,,,41.09,41.09,15970466.0,10856563.73,,11.65,41.1,16.21,0.1806,33.45,0.7315,0.702
2009-06-18,19272648.0,12746759.11,7.48,1.58,7.14,14.5,2.0,7796878.53,10644264.0,11788604.0,7040022.17,,,5197.0,,,,,0.44,,512043.0,,,,5197.0,,13074.0,158154.0,7.46,0.43,,,40.14,40.14,15871808.0,10497473.58,,11.2,39.96,17.2,0.1853,33.29,0.7268,0.683
2009-06-19,20138468.0,12500349.17,7.81,1.67,7.46,14.67,2.0,7814090.95,10959933.0,12588754.0,6803049.24,,,479496.0,0.54,,,,0.33,919556.0,475115.0,,,0.54,479496.0,,311288.0,119406.0,7.54,0.24,,,42.67,42.67,14726287.0,9140900.37,,9.94,43.14,20.04,0.1792,29.97,0.784,0.641
2009-06-22,19756036.0,11516857.3,7.66,1.62,7.32,13.72,2.0,7350693.65,10484133.0,12609392.0,6111765.72,,,28074.0,0.0,,20000.0,,0.72,40436.0,531427.0,,,0.0,28074.0,0.01,27553.0,39798.0,6.67,0.14,,,41.42,41.42,14826693.0,8643277.81,,9.24,41.93,20.6,0.1831,30.89,0.7805,0.602
2009-06-23,18898682.0,10156923.61,7.33,1.54,7.0,12.28,2.0,6397476.53,10284372.0,11903592.0,5527241.57,,,148.0,,,,,0.19,,269909.0,,,,148.0,,70000.0,705800.0,6.09,0.8,,,40.73,40.73,14967486.0,8044138.31,,8.74,41.05,23.17,0.1741,26.37,0.7484,0.555
2009-06-24,18645764.0,11754356.47,7.23,1.51,6.91,11.46,2.0,7344627.29,10302611.0,11650675.0,6494802.91,,,1.0,0.04,,,,0.02,215000.0,71036.0,,,0.04,1.0,,89274.0,467917.0,5.88,0.65,,,40.68,40.68,15020513.0,9468985.24,,8.94,39.68,20.59,0.1644,26.96,0.7363,0.651
2009-06-25,18723168.0,11422405.38,7.26,1.49,6.94,12.43,2.0,7164024.08,10260211.0,11742993.0,6259426.25,,,67.0,0.3,,,,0.01,192318.0,24044.0,,,0.3,67.0,,9130.0,100000.0,6.63,0.0,0.02,,42.18,42.18,14062189.0,8578891.31,27553.0,9.05,42.29,21.17,0.1551,24.01,0.7698,0.63
2009-06-26,18700560.0,11662137.7,7.25,1.49,6.93,12.56,2.0,7480036.38,10032375.0,11994445.0,6256440.38,,,27554.0,0.17,,35000.0,,0.15,385452.0,255390.0,,,0.17,27554.0,0.02,,169000.0,6.33,0.14,,,41.51,41.51,14138523.0,8817137.14,,9.01,41.26,19.02,0.1595,27.39,0.7737,0.644
2009-06-29,18875562.0,11880943.58,7.32,1.55,6.99,12.74,2.0,7740887.53,10032212.0,12298148.0,6314627.6,,,69240.0,0.35,,,,0.04,533736.0,170747.0,,,0.35,69240.0,,101344.0,230033.0,6.47,0.1,,,41.68,41.68,14036804.0,8835258.86,,9.04,41.71,18.89,0.152,25.63,0.7842,0.65
2009-06-30,18877002.0,11406575.96,7.32,1.56,6.99,12.89,2.0,7444815.8,9511205.0,12320595.0,5747219.94,,,61431.0,0.04,,,,0.33,50000.0,582438.0,,,0.04,61431.0,,,27553.0,6.15,0.0,,,36.72,36.72,16388365.0,9902797.61,,10.46,37.05,19.11,0.1553,26.47,0.7289,0.624
2009-07-01,17396106.0,10545424.44,6.75,1.49,6.45,11.51,2.0,6684489.59,9442044.0,11026971.0,5723715.5,,,188410.0,,,,,0.32,,299343.0,,,,188410.0,,41772.0,1293624.0,5.88,0.98,,,36.04,36.04,16757350.0,10158214.04,,10.47,35.96,20.96,0.1515,25.81,0.664,0.626
2009-07-02,16021557.0,9463945.7,6.22,1.56,5.94,10.57,2.0,5996685.89,8946920.0,10151817.0,5284952.33,,,4271.0,,,,,0.29,,499395.0,,,,4271.0,,,875154.0,5.61,0.65,,,34.43,34.43,17038368.0,10064576.72,,10.57,34.65,18.46,0.1569,27.29,0.6166,0.61
2009-07-03,16062558.0,9457056.28,6.23,1.63,5.95,10.53,2.0,6001164.54,8946920.0,10192818.0,5267624.62,,,,0.0,,,,,41001.0,,,,0.0,,,,,5.53,,,,34.43,34.43,17040160.0,10032633.17,,10.53,34.46,18.56,0.1576,27.36,0.6181,0.608
2009-07-06,16061287.0,9565179.93,6.23,1.68,5.95,10.37,2.0,6137288.78,8833094.0,10305374.0,5260483.39,,,64796.0,0.07,,,,0.11,112556.0,178622.0,,,0.07,64796.0,,,,5.38,,,,33.96,33.96,17177104.0,10229696.44,,10.49,33.88,18.78,0.1632,28.18,0.6175,0.615
2009-07-07,19246620.0,11350355.13,7.47,2.06,7.13,12.36,2.0,6501491.12,11247408.0,11024477.0,6632960.75,,,1243543.0,0.45,,,,,719103.0,,,,0.45,1243543.0,,1170771.0,,6.92,,,,43.43,43.43,14648910.0,8638936.64,,8.99,43.49,20.82,0.1424,22.65,0.7432,0.609
2009-07-08,20576190.0,11536689.68,7.98,2.27,7.62,12.97,2.0,6127803.37,12736977.0,10929205.0,7141387.74,,,1640438.0,0.06,,10000.0,,0.12,64796.0,150869.0,,,0.06,1640438.0,0.01,,170068.0,7.73,0.14,,,46.55,46.55,14623261.0,8198992.34,,8.8,46.76,21.44,0.1505,23.88,0.752,0.579
2009-07-09,20466190.0,11276827.93,7.94,2.32,7.58,12.52,2.0,5961359.35,12736977.0,10819205.0,7018047.71,,,,,,,,,,,,,,,,,110000.0,7.51,0.13,,,46.55,46.55,14623271.0,8057391.77,,8.67,46.39,20.48,0.1493,24.18,0.748,0.569
