,ALEXA FP Equity_DX_SI_QTY,ALEXA FP Equity_DX_SHORT_INTEREST_VALUE,ALEXA FP Equity_DX_SHORT_INTEREST_PCT_FREE_FLOAT,ALEXA FP Equity_DX_SHORT_INT_RATIO_DAYS_TO_COVER,ALEXA FP Equity_DX_SHORT_INTEREST_PCT_SHARES_OUT,ALEXA FP Equity_DX_SI_MV,ALEXA FP Equity_DX_BROKER_SHORT_INTEREST_VALUE,ALEXA FP Equity_DX_SUPPLY_SI_QTY,ALEXA FP Equity_DX_BROKER_SI_QTY,ALEXA FP Equity_DX_SUPPLY_SIDE_SHORT_INT_VAL,ALEXA FP Equity_DX_SUPPLY_SI_MV,ALEXA FP Equity_DX_ACTIVE_UTILIZATION_QUANTITY,ALEXA FP Equity_DX_UTILIZATION_QUANTITY,ALEXA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_QTY,ALEXA FP Equity_DX_ACTIVE_AVAILABILITY_VALUE,ALEXA FP Equity_DX_ACTIVE_AVAIL_SUPPLY_MV,ALEXA FP Equity_DX_ACTIVE_UTILIZATION_MV,ALEXA FP Equity_DX_BROKER_SI_CON_RATIO,ALEXA FP Equity_DX_DEMAND_SUPPLY_RATIO,ALEXA FP Equity_PX_LAST
2007-01-18,,,,,,,,,,,,,,,,,,,,150.5
2007-01-19,,,,,,,,,,,,,,,,,,,,150.5
2007-01-22,,,,,,,,,,,,,,,,,,,,150.5
2007-01-23,,,,,,,,,,,,,,,,,,,,151.2
2007-01-24,,,,,,,,,,,,,,,,,,,,153.0
2007-01-25,,,,,,,,,,,,,,,,,,,,152.1
2007-01-26,,,,,,,,,,,,,,,,,,,,153.4
2007-01-29,,,,,,,,,,,,,,,,,,,,151.2
2007-01-30,,,,,,,,,,,,,,,,,,,,154.0
2007-01-31,,,,,,,,,,,,,,,,,,,,152.1
2007-02-01,,,,,,,,,,,,,,,,,,,,152.1
2007-02-02,,,,,,,,,,,,,,,,,,,,159.0
2007-02-05,,,,,,,,,,,,,,,,,,,,158.9
2007-02-06,,,,,,,,,,,,,,,,,,,,159.0
2007-02-07,,,,,,,,,,,,,,,,,,,,169.9
2007-02-08,,,,,,,,,,,,,,,,,,,,169.8
2007-02-09,,,,,,,,,,,,,,,,,,,,156.6
2007-02-12,,,,,,,,,,,,,,,,,,,,157.6
2007-02-13,,,,,,,,,,,,,,,,,,,,157.1
2007-02-14,,,,,,,,,,,,,,,,,,,,160.0
2007-02-15,,,,,,,,,,,,,,,,,,,,158.3
2007-02-16,,,,,,,,,,,,,,,,,,,,157.2
2007-02-19,,,,,,,,,,,,,,,,,,,,157.2
2007-02-20,,,,,,,,,,,,,,,,,,,,157.16
2007-02-21,,,,,,,,,,,,,,,,,,,,157.1
2007-02-22,,,,,,,,,,,,,,,,,,,,157.11
2007-02-23,,,,,,,,,,,,,,,,,,,,159.7
2007-02-26,,,,,,,,,,,,,,,,,,,,159.7
2007-02-27,,,,,,,,,,,,,,,,,,,,157.31
2007-02-28,,,,,,,,,,,,,,,,,,,,157.31
2007-03-02,,,,,,,,,,,,,,,,,,,,158.0
2007-03-05,,,,,,,,,,,,,,,,,,,,156.0
2007-03-06,,,,,,,,,,,,,,,,,,,,156.0
2007-03-09,,,,,,,,,,,,,,,,,,,,157.9
2007-03-14,,,,,,,,,,,,,,,,,,,,158.0
2007-03-16,,,,,,,,,,,,,,,,,,,,158.0
2007-03-19,,,,,,,,,,,,,,,,,,,,158.0
2007-03-20,,,,,,,,,,,,,,,,,,,,158.0
2007-03-21,,,,,,,,,,,,,,,,,,,,158.0
2007-03-22,,,,,,,,,,,,,,,,,,,,158.5
2007-03-23,,,,,,,,,,,,,,,,,,,,159.0
2007-03-26,,,,,,,,,,,,,,,,,,,,158.7
2007-03-27,,,,,,,,,,,,,,,,,,,,159.0
2007-03-28,,,,,,,,,,,,,,,,,,,,156.0
2007-03-29,,,,,,,,,,,,,,,,,,,,156.11
2007-03-30,,,,,,,,,,,,,,,,,,,,156.5
2007-04-02,,,,,,,,,,,,,,,,,,,,158.0
2007-04-03,,,,,,,,,,,,,,,,,,,,158.01
2007-04-04,,,,,,,,,,,,,,,,,,,,158.01
2007-04-10,,,,,,,,,,,,,,,,,,,,158.0
2007-04-11,,,,,,,,,,,,,,,,,,,,158.0
2007-04-12,,,,,,,,,,,,,,,,,,,,159.5
2007-04-13,,,,,,,,,,,,,,,,,,,,159.5
2007-04-16,,,,,,,,,,,,,,,,,,,,159.5
2007-04-17,,,,,,,,,,,,,,,,,,,,161.1
2007-04-18,,,,,,,,,,,,,,,,,,,,161.5
2007-04-19,,,,,,,,,,,,,,,,,,,,161.5
2007-04-20,,,,,,,,,,,,,,,,,,,,162.0
2007-04-23,,,,,,,,,,,,,,,,,,,,162.0
2007-04-24,,,,,,,,,,,,,,,,,,,,161.5
2007-04-26,,,,,,,,,,,,,,,,,,,,159.0
2007-04-30,,,,,,,,,,,,,,,,,,,,160.89
2007-05-02,,,,,,,,,,,,,,,,,,,,160.0
2007-05-03,,,,,,,,,,,,,,,,,,,,159.02
2007-05-04,,,,,,,,,,,,,,,,,,,,159.51
2007-05-07,,,,,,,,,,,,,,,,,,,,161.9
2007-05-08,,,,,,,,,,,,,,,,,,,,159.95
2007-05-09,,,,,,,,,,,,,,,,,,,,159.4
2007-05-10,,,,,,,,,,,,,,,,,,,,158.51
2007-05-11,,,,,,,,,,,,,,,,,,,,159.0
2007-05-14,,,,,,,,,,,,,,,,,,,,160.0
2007-05-16,,,,,,,,,,,,,,,,,,,,160.01
2007-05-17,,,,,,,,,,,,,,,,,,,,160.1
2007-05-22,,,,,,,,,,,,,,,,,,,,160.47
2007-05-24,,,,,,,,,,,,,,,,,,,,160.9
2007-05-25,,,,,,,,,,,,,,,,,,,,162.0
2007-05-29,,,,,,,,,,,,,,,,,,,,162.0
2007-05-30,,,,,,,,,,,,,,,,,,,,162.0
2007-06-01,,,,,,,,,,,,,,,,,,,,163.0
2007-06-04,,,,,,,,,,,,,,,,,,,,163.0
2007-06-05,,,,,,,,,,,,,,,,,,,,163.0
2007-06-06,,,,,,,,,,,,,,,,,,,,163.0
2007-06-07,,,,,,,,,,,,,,,,,,,,163.0
2007-06-08,,,,,,,,,,,,,,,,,,,,160.5
2007-06-11,,,,,,,,,,,,,,,,,,,,160.0
2007-06-12,,,,,,,,,,,,,,,,,,,,160.5
2007-06-13,,,,,,,,,,,,,,,,,,,,164.99
2007-06-15,,,,,,,,,,,,,,,,,,,,161.51
2007-06-18,,,,,,,,,,,,,,,,,,,,165.0
2007-06-19,,,,,,,,,,,,,,,,,,,,164.0
2007-06-20,,,,,,,,,,,,,,,,,,,,164.0
2007-06-22,,,,,,,,,,,,,,,,,,,,164.0
2007-06-25,,,,,,,,,,,,,,,,,,,,164.0
2007-06-26,,,,,,,,,,,,,,,,,,,,164.0
2007-06-28,,,,,,,,,,,,,,,,,,,,161.0
2007-06-29,,,,,,,,,,,,,,,,,,,,165.0
2007-07-02,,,,,,,,,,,,,,,,,,,,168.0
2007-07-03,,,,,,,,,,,,,,,,,,,,168.9
2007-07-04,,,,,,,,,,,,,,,,,,,,166.1
2007-07-05,,,,,,,,,,,,,,,,,,,,166.1
2007-07-06,,,,,,,,,,,,,,,,,,,,166.1
2007-07-10,,,,,,,,,,,,,,,,,,,,169.0
2007-07-11,,,,,,,,,,,,,,,,,,,,168.0
2007-07-12,,,,,,,,,,,,,,,,,,,,166.1
2007-07-13,,,,,,,,,,,,,,,,,,,,166.1
2007-07-16,,,,,,,,,,,,,,,,,,,,166.1
2007-07-18,,,,,,,,,,,,,,,,,,,,168.0
2007-07-19,,,,,,,,,,,,,,,,,,,,169.0
2007-07-20,,,,,,,,,,,,,,,,,,,,170.0
2007-07-23,,,,,,,,,,,,,,,,,,,,170.73
2007-07-27,,,,,,,,,,,,,,,,,,,,166.0
2007-07-30,,,,,,,,,,,,,,,,,,,,167.0
2007-08-02,,,,,,,,,,,,,,,,,,,,169.0
2007-08-06,,,,,,,,,,,,,,,,,,,,169.0
2007-08-07,,,,,,,,,,,,,,,,,,,,169.0
2007-08-09,,,,,,,,,,,,,,,,,,,,166.0
2007-08-10,,,,,,,,,,,,,,,,,,,,162.0
2007-08-14,,,,,,,,,,,,,,,,,,,,165.0
2007-08-15,,,,,,,,,,,,,,,,,,,,165.0
2007-08-16,,,,,,,,,,,,,,,,,,,,165.0
2007-08-17,,,,,,,,,,,,,,,,,,,,165.01
2007-08-20,,,,,,,,,,,,,,,,,,,,162.0
2007-08-21,,,,,,,,,,,,,,,,,,,,162.0
2007-08-23,,,,,,,,,,,,,,,,,,,,161.0
2007-08-24,,,,,,,,,,,,,,,,,,,,161.0
2007-08-27,,,,,,,,,,,,,,,,,,,,159.1
2007-08-28,,,,,,,,,,,,,,,,,,,,158.0
2007-08-30,,,,,,,,,,,,,,,,,,,,157.0
2007-08-31,,,,,,,,,,,,,,,,,,,,162.0
2007-09-03,,,,,,,,,,,,,,,,,,,,171.27
2007-09-04,,,,,,,,,,,,,,,,,,,,171.0
2007-09-05,,,,,,,,,,,,,,,,,,,,169.0
2007-09-06,,,,,,,,,,,,,,,,,,,,165.0
2007-09-07,,,,,,,,,,,,,,,,,,,,162.0
2007-09-11,,,,,,,,,,,,,,,,,,,,157.0
2007-09-12,,,,,,,,,,,,,,,,,,,,157.0
2007-09-13,,,,,,,,,,,,,,,,,,,,157.0
2007-09-14,,,,,,,,,,,,,,,,,,,,157.0
2007-09-17,,,,,,,,,,,,,,,,,,,,162.79
2007-09-18,,,,,,,,,,,,,,,,,,,,160.0
2007-09-19,,,,,,,,,,,,,,,,,,,,160.0
2007-09-20,,,,,,,,,,,,,,,,,,,,162.0
2007-09-21,,,,,,,,,,,,,,,,,,,,160.0
2007-09-24,,,,,,,,,,,,,,,,,,,,160.0
2007-09-25,,,,,,,,,,,,,,,,,,,,157.1
2007-10-02,,,,,,,,,,,,,,,,,,,,158.0
2007-10-03,,,,,,,,,,,,,,,,,,,,161.5
2007-10-08,,,,,,,,,,,,,,,,,,,,160.5
2007-10-09,,,,,,,,,,,,,,,,,,,,161.0
2007-10-10,,,,,,,,,,,,,,,,,,,,160.5
2007-10-16,,,,,,,,,,,,,,,,,,,,158.51
2007-10-18,,,,,,,,,,,,,,,,,,,,161.0
2007-10-23,,,,,,,,,,,,,,,,,,,,158.51
2007-10-29,,,,,,,,,,,,,,,,,,,,157.57
2007-10-30,,,,,,,,,,,,,,,,,,,,162.0
2007-10-31,,,,,,,,,,,,,,,,,,,,161.99
2007-11-02,,,,,,,,,,,,,,,,,,,,157.0
2007-11-05,,,,,,,,,,,,,,,,,,,,160.2
2007-11-06,,,,,,,,,,,,,,,,,,,,158.5
2007-11-09,,,,,,,,,,,,,,,,,,,,158.0
2007-11-12,,,,,,,,,,,,,,,,,,,,158.0
2007-11-14,,,,,,,,,,,,,,,,,,,,160.0
2007-11-20,,,,,,,,,,,,,,,,,,,,156.0
2007-11-21,,,,,,,,,,,,,,,,,,,,155.0
2007-11-23,,,,,,,,,,,,,,,,,,,,155.0
2007-12-04,,,,,,,,,,,,,,,,,,,,153.5
2007-12-05,,,,,,,,,,,,,,,,,,,,153.8
2007-12-06,,,,,,,,,,,,,,,,,,,,152.11
2007-12-07,,,,,,,,,,,,,,,,,,,,155.0
2007-12-10,,,,,,,,,,,,,,,,,,,,152.0
2007-12-14,,,,,,,,,,,,,,,,,,,,152.0
2007-12-17,,,,,,,,,,,,,,,,,,,,156.0
2007-12-18,,,,,,,,,,,,,,,,,,,,155.9
2007-12-19,,,,,,,,,,,,,,,,,,,,157.0
2007-12-20,,,,,,,,,,,,,,,,,,,,157.0
2007-12-21,,,,,,,,,,,,,,,,,,,,157.0
2007-12-24,,,,,,,,,,,,,,,,,,,,157.0
2008-01-02,,,,,,,,,,,,,,,,,,,,159.0
2008-01-07,,,,,,,,,,,,,,,,,,,,156.0
2008-01-09,,,,,,,,,,,,,,,,,,,,144.05
2008-01-10,,,,,,,,,,,,,,,,,,,,150.0
2008-01-11,,,,,,,,,,,,,,,,,,,,152.0
2008-01-14,,,,,,,,,,,,,,,,,,,,152.0
2008-01-15,,,,,,,,,,,,,,,,,,,,149.95
2008-01-17,,,,,,,,,,,,,,,,,,,,156.0
2008-01-18,,,,,,,,,,,,,,,,,,,,150.0
2008-01-28,,,,,,,,,,,,,,,,,,,,144.0
2008-01-29,,,,,,,,,,,,,,,,,,,,143.5
2008-01-31,,,,,,,,,,,,,,,,,,,,143.0
2008-02-05,,,,,,,,,,,,,,,,,,,,140.0
2008-02-07,,,,,,,,,,,,,,,,,,,,140.0
2008-02-08,,,,,,,,,,,,,,,,,,,,140.0
2008-02-11,,,,,,,,,,,,,,,,,,,,130.0
2008-02-12,,,,,,,,,,,,,,,,,,,,135.0
2008-02-22,,,,,,,,,,,,,,,,,,,,131.0
2008-02-25,,,,,,,,,,,,,,,,,,,,135.0
2008-02-27,,,,,,,,,,,,,,,,,,,,129.91
2008-03-04,,,,,,,,,,,,,,,,,,,,129.91
2008-03-05,,,,,,,,,,,,,,,,,,,,130.0
2008-03-11,,,,,,,,,,,,,,,,,,,,130.0
2008-03-25,,,,,,,,,,,,,,,,,,,,120.01
2008-03-27,,,,,,,,,,,,,,,,,,,,130.0
2008-03-28,,,,,,,,,,,,,,,,,,,,129.98
2008-04-01,,,,,,,,,,,,,,,,,,,,130.0
2008-04-08,,,,,,,,,,,,,,,,,,,,129.75
2008-04-10,,,,,,,,,,,,,,,,,,,,131.0
2008-04-11,,,,,,,,,,,,,,,,,,,,132.0
2008-04-17,,,,,,,,,,,,,,,,,,,,130.0
2008-04-18,,,,,,,,,,,,,,,,,,,,130.0
2008-04-21,,,,,,,,,,,,,,,,,,,,130.0
2008-04-22,,,,,,,,,,,,,,,,,,,,130.0
2008-04-23,,,,,,,,,,,,,,,,,,,,130.0
2008-04-28,,,,,,,,,,,,,,,,,,,,130.0
2008-04-29,,,,,,,,,,,,,,,,,,,,130.0
2008-04-30,,,,,,,,,,,,,,,,,,,,131.08
2008-05-06,,,,,,,,,,,,,,,,,,,,131.0
2008-05-07,,,,,,,,,,,,,,,,,,,,130.05
2008-05-13,,,,,,,,,,,,,,,,,,,,129.0
2008-05-14,,,,,,,,,,,,,,,,,,,,120.32
2008-05-15,,,,,,,,,,,,,,,,,,,,115.0
2008-05-16,,,,,,,,,,,,,,,,,,,,120.0
2008-05-20,,,,,,,,,,,,,,,,,,,,115.5
2008-05-21,,,,,,,,,,,,,,,,,,,,116.0
2008-05-22,,,,,,,,,,,,,,,,,,,,116.0
2008-05-23,,,,,,,,,,,,,,,,,,,,116.0
2008-05-26,,,,,,,,,,,,,,,,,,,,117.0
2008-05-27,,,,,,,,,,,,,,,,,,,,118.0
2008-05-29,,,,,,,,,,,,,,,,,,,,120.0
2008-05-30,,,,,,,,,,,,,,,,,,,,120.0
2008-06-03,,,,,,,,,,,,,,,,,,,,131.9
2008-06-10,,,,,,,,,,,,,,,,,,,,129.8
2008-06-16,,,,,,,,,,,,,,,,,,,,117.0
2008-06-17,,,,,,,,,,,,,,,,,,,,125.0
2008-06-18,,,,,,,,,,,,,,,,,,,,120.0
2008-06-25,,,,,,,,,,,,,,,,,,,,122.1
2008-06-26,,,,,,,,,,,,,,,,,,,,119.5
2008-06-27,,,,,,,,,,,,,,,,,,,,130.0
2008-06-30,,,,,,,,,,,,,,,,,,,,119.0
2008-07-02,,,,,,,,,,,,,,,,,,,,118.0
2008-07-04,,,,,,,,,,,,,,,,,,,,119.5
2008-07-09,,,,,,,,,,,,,,,,,,,,125.0
2008-07-15,,,,,,,,,,,,,,,,,,,,112.56
2008-07-16,,,,,,,,,,,,,,,,,,,,119.9
2008-07-18,,,,,,,,,,,,,,,,,,,,112.5
2008-07-21,,,,,,,,,,,,,,,,,,,,112.5
2008-08-01,,,,,,,,,,,,,,,,,,,,110.0
2008-08-12,,,,,,,,,,,,,,,,,,,,103.21
2008-08-13,,,,,,,,,,,,,,,,,,,,112.41
2008-08-25,,,,,,,,,,,,,,,,,,,,110.01
2008-08-26,,,,,,,,,,,,,,,,,,,,110.02
2008-09-01,,,,,,,,,,,,,,,,,,,,110.0
2008-09-08,,,,,,,,,,,,,,,,,,,,110.0
2008-09-09,,,,,,,,,,,,,,,,,,,,113.49
2008-09-15,,,,,,,,,,,,,,,,,,,,110.0
2008-09-16,,,,,,,,,,,,,,,,,,,,113.0
2008-09-22,,,,,,,,,,,,,,,,,,,,108.0
2008-09-29,,,,,,,,,,,,,,,,,,,,110.0
2008-10-02,,,,,,,,,,,,,,,,,,,,108.12
2008-10-03,,,,,,,,,,,,,,,,,,,,108.13
2008-10-07,,,,,,,,,,,,,,,,,,,,110.0
2008-10-13,,,,,,,,,,,,,,,,,,,,105.0
2008-10-14,,,,,,,,,,,,,,,,,,,,105.0
2008-10-22,,,,,,,,,,,,,,,,,,,,103.9
2008-10-27,,,,,,,,,,,,,,,,,,,,103.9
2008-11-05,,,,,,,,,,,,,,,,,,,,96.0
2008-11-07,,,,,,,,,,,,,,,,,,,,96.0
2008-11-20,,,,,,,,,,,,,,,,,,,,95.0
2008-11-26,,,,,,,,,,,,,,,,,,,,86.0
2008-11-27,,,,,,,,,,,,,,,,,,,,95.0
2008-12-08,,,,,,,,,,,,,,,,,,,,87.0
2008-12-22,,,,,,,,,,,,,,,,,,,,83.0
2009-01-06,,,,,,,,,,,,,,,,,,,,75.16
2009-01-07,,,,,,,,,,,,,,,,,,,,77.0
2009-01-13,,,,,,,,,,,,,,,,,,,,78.0
2009-01-15,,,,,,,,,,,,,,,,,,,,78.0
2009-01-16,,,,,,,,,,,,,,,,,,,,76.96
2009-01-30,,,,,,,,,,,,,,,,,,,,70.98
2009-02-23,,,,,,,,,,,,,,,,,,,,73.5
2009-03-04,,,,,,,,,,,,,,,,,,,,66.18
2009-03-06,,,,,,,,,,,,,,,,,,,,64.01
2009-03-26,,,,,,,,,,,,,,,,,,,,67.99
2009-04-06,,,,,,,,,,,,,,,,,,,,65.25
2009-04-08,,,,,,,,,,,,,,,,,,,,71.71
2009-04-09,,,,,,,,,,,,,,,,,,,,71.77
2009-04-16,,,,,,,,,,,,,,,,,,,,71.76
2009-04-23,,,,,,,,,,,,,,,,,,,,66.0
2009-04-24,,,,,,,,,,,,,,,,,,,,67.01
2009-04-27,,,,,,,,,,,,,,,,,,,,66.11
2009-04-29,,,,,,,,,,,,,,,,,,,,68.0
2009-05-04,,,,,,,,,,,,,,,,,,,,68.05
2009-05-07,,,,,,,,,,,,,,,,,,,,68.0
2009-05-14,,,,,,,,,,,,,,,,,,,,69.0
2009-05-20,,,,,,,,,,,,,,,,,,,,69.0
2009-05-27,,,,,,,,,,,,,,,,,,,,69.0
2009-05-29,,,,,,,,,,,,,,,,,,,,70.0
2009-06-01,,,,,,,,,,,,,,,,,,,,75.67
2009-06-02,,,,,,,,,,,,,,,,,,,,79.98
2009-06-03,,,,,,,,,,,,,,,,,,,,76.88
2009-06-10,,,,,,,,,,,,,,,,,,,,74.78
2009-06-12,,,,,,,,,,,,,,,,,,,,72.0
2009-06-15,,,,,,,,,,,,,,,,,,,,74.99
2009-06-22,,,,,,,,,,,,,,,,,,,,70.11
2009-06-24,,,,,,,,,,,,,,,,,,,,73.2
2009-06-29,,,,,,,,,,,,,,,,,,,,68.0
2009-07-07,,,,,,,,,,,,,,,,,,,,68.0
2009-07-10,,,,,,,,,,,,,,,,,,,,74.79
2009-07-17,,,,,,,,,,,,,,,,,,,,69.12
2009-07-30,,,,,,,,,,,,,,,,,,,,68.0
2009-08-05,,,,,,,,,,,,,,,,,,,,73.7
2009-08-06,,,,,,,,,,,,,,,,,,,,68.1
2009-08-10,,,,,,,,,,,,,,,,,,,,73.89
2009-08-12,,,,,,,,,,,,,,,,,,,,73.9
2009-08-13,,,,,,,,,,,,,,,,,,,,73.89
2009-08-14,,,,,,,,,,,,,,,,,,,,73.89
2009-08-17,,,,,,,,,,,,,,,,,,,,73.89
2009-08-20,,,,,,,,,,,,,,,,,,,,70.1
2009-08-21,,,,,,,,,,,,,,,,,,,,72.98
2009-08-26,,,,,,,,,,,,,,,,,,,,71.0
2009-08-28,,,,,,,,,,,,,,,,,,,,72.97
2009-08-31,,,,,,,,,,,,,,,,,,,,73.05
2009-09-02,,,,,,,,,,,,,,,,,,,,72.0
2009-09-04,,,,,,,,,,,,,,,,,,,,72.0
2009-09-07,,,,,,,,,,,,,,,,,,,,70.0
2009-09-08,,,,,,,,,,,,,,,,,,,,70.0
2009-09-09,,,,,,,,,,,,,,,,,,,,75.98
2009-09-15,,,,,,,,,,,,,,,,,,,,77.0
2009-09-16,,,,,,,,,,,,,,,,,,,,77.0
2009-09-17,,,,,,,,,,,,,,,,,,,,78.0
2009-09-18,,,,,,,,,,,,,,,,,,,,80.0
2009-09-21,,,,,,,,,,,,,,,,,,,,82.0
2009-09-22,,,,,,,,,,,,,,,,,,,,85.0
2009-09-25,,,,,,,,,,,,,,,,,,,,82.5
2009-09-30,,,,,,,,,,,,,,,,,,,,82.5
2009-10-01,,,,,,,,,,,,,,,,,,,,83.88
2009-10-02,,,,,,,,,,,,,,,,,,,,77.01
2009-10-07,,,,,,,,,,,,,,,,,,,,78.03
2009-10-08,,,,,,,,,,,,,,,,,,,,84.99
2009-10-09,,,,,,,,,,,,,,,,,,,,84.95
2009-10-12,,,,,,,,,,,,,,,,,,,,84.97
2009-10-14,,,,,,,,,,,,,,,,,,,,84.94
2009-10-15,,,,,,,,,,,,,,,,,,,,84.92
2009-10-16,,,,,,,,,,,,,,,,,,,,84.94
2009-10-23,,,,,,,,,,,,,,,,,,,,84.94
2009-10-26,,,,,,,,,,,,,,,,,,,,78.53
2009-11-02,,,,,,,,,,,,,,,,,,,,83.99
2009-11-03,,,,,,,,,,,,,,,,,,,,83.99
2009-11-06,,,,,,,,,,,,,,,,,,,,83.0
2009-11-10,,,,,,,,,,,,,,,,,,,,92.9
2009-11-11,,,,,,,,,,,,,,,,,,,,92.89
2009-11-13,,,,,,,,,,,,,,,,,,,,92.89
2009-11-16,,,,,,,,,,,,,,,,,,,,95.0
2009-11-19,,,,,,,,,,,,,,,,,,,,93.99
2009-11-30,,,,,,,,,,,,,,,,,,,,93.0
2009-12-01,,,,,,,,,,,,,,,,,,,,98.5
2009-12-02,,,,,,,,,,,,,,,,,,,,98.5
2009-12-03,,,,,,,,,,,,,,,,,,,,96.0
2009-12-04,,,,,,,,,,,,,,,,,,,,94.0
2009-12-09,,,,,,,,,,,,,,,,,,,,94.0
2009-12-11,,,,,,,,,,,,,,,,,,,,94.0
2009-12-23,,,,,,,,,,,,,,,,,,,,93.0
2009-12-28,,,,,,,,,,,,,,,,,,,,97.0
2010-01-04,,,,,,,,,,,,,,,,,,,,102.0
2010-01-05,,,,,,,,,,,,,,,,,,,,92.01
2010-01-11,,,,,,,,,,,,,,,,,,,,93.1
2010-01-12,,,,,,,,,,,,,,,,,,,,100.0
2010-01-15,,,,,,,,,,,,,,,,,,,,100.0
2010-01-18,,,,,,,,,,,,,,,,,,,,100.0
2010-01-20,,,,,,,,,,,,,,,,,,,,100.0
2010-01-22,,,,,,,,,,,,,,,,,,,,95.0
2010-01-25,,,,,,,,,,,,,,,,,,,,100.0
2010-01-28,,,,,,,,,,,,,,,,,,,,99.94
2010-02-05,,,,,,,,,,,,,,,,,,,,91.13
2010-02-16,,,,,,,,,,,,,,,,,,,,86.01
2010-02-19,,,,,,,,,,,,,,,,,,,,90.06
2010-02-24,,,,,,,,,,,,,,,,,,,,87.99
2010-02-26,,,,,,,,,,,,,,,,,,,,86.05
2010-03-03,,,,,,,,,,,,,,,,,,,,86.5
2010-03-04,,,,,,,,,,,,,,,,,,,,86.5
2010-03-09,,,,,,,,,,,,,,,,,,,,95.15
2010-03-12,,,,,,,,,,,,,,,,,,,,94.0
2010-03-15,,,,,,,,,,,,,,,,,,,,86.57
2010-03-16,,,,,,,,,,,,,,,,,,,,89.0
2010-03-17,,,,,,,,,,,,,,,,,,,,90.0
2010-03-18,,,,,,,,,,,,,,,,,,,,92.85
2010-03-19,,,,,,,,,,,,,,,,,,,,90.0
2010-03-22,,,,,,,,,,,,,,,,,,,,90.0
2010-03-23,,,,,,,,,,,,,,,,,,,,90.0
2010-03-24,,,,,,,,,,,,,,,,,,,,88.9
2010-03-25,,,,,,,,,,,,,,,,,,,,90.0
2010-03-26,,,,,,,,,,,,,,,,,,,,90.0
2010-03-29,,,,,,,,,,,,,,,,,,,,90.0
2010-04-06,,,,,,,,,,,,,,,,,,,,88.47
2010-04-07,,,,,,,,,,,,,,,,,,,,88.5
2010-04-09,,,,,,,,,,,,,,,,,,,,88.55
2010-04-12,,,,,,,,,,,,,,,,,,,,88.5
2010-04-13,,,,,,,,,,,,,,,,,,,,88.5
2010-04-14,,,,,,,,,,,,,,,,,,,,88.5
2010-04-15,,,,,,,,,,,,,,,,,,,,88.5
2010-04-16,,,,,,,,,,,,,,,,,,,,92.0
2010-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372.0,534516.46,0.59,0.0,0.0,0.0,
2010-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372.0,499656.69,0.55,0.0,0.0,0.0,86.0
2010-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372.0,493846.73,0.54,0.0,0.0,0.0,85.0
2010-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372.0,493846.73,0.54,0.0,0.0,0.0,85.0
2010-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372.0,493846.73,0.54,0.0,0.0,0.0,85.0
2010-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372.0,493904.83,0.54,0.0,0.0,0.0,85.01
2010-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372.0,492684.74,0.54,0.0,0.0,0.0,84.8
2010-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372.0,532773.47,0.58,0.0,0.0,0.0,91.7
2010-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372.0,479554.23,0.53,0.0,0.0,0.0,82.54
2010-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372.0,479554.23,0.52,0.0,0.0,0.0,
2010-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372.0,474209.06,0.52,0.0,0.0,0.0,81.62
2010-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372.0,493846.73,0.54,0.0,0.0,0.0,85.0
2010-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372.0,474209.06,0.52,0.0,0.0,0.0,81.62
2010-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372.0,453177.0,0.5,0.0,0.0,0.0,78.0
2010-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372.0,436386.21,0.48,0.0,0.0,0.0,75.11
